website,title,fullLocation,moreInfoLink,venueName,description,startDate,endTime,endDate,image,startTime
http://www.eventplannerpa.com,West Chester Spring Bridal Show,"600 East Market St West Chester, PA 19380",http://www.upcomingevents.com//events/philadelphia/milestone-events/west-chester-spring-bridal-show-6952.asp,Milestone Events,"Warm up to fresh spring trends for weddings. Caricatures, Eco-chic cocktails, photo booths plus door prizes and delicious fare from local caterers.  Brides are FREE! Guests $10.00 Pre-register on our website or call 610-742-1353. For information on becoming a vendor, call Kristen at 610-742-1353.",04/17/2011,4:30 PM,04/17/2011,http://www.upcomingevents.com//images/events/philadelphia/EventPlannerPA/WestchesterSpringBridalShow120041711.jpg,1:00 PM
http://www.regonline.com/breakfastwithdavidmattson,Breakfast with David Mattson - Global CEO of Sandler Training,"591 East Lancaster Avenue St Davids, PA 19087",http://www.upcomingevents.com//events/philadelphia/radnor-hotel/breakfast-with-david-mattson-global-ceo-of-sandler-training-6895.asp,Radnor Hotel,"Join David Mattson, Global CEO of Sandler Training and best selling author, as he explains how to effectively lead your organization to grow sales and increase profitability using the timeless principles of the Sandler Rules. Learn the top 5 Sandler Rules and increase sales plus gain winning behaviors, attitudes and techniques to take your business to the next level. If you have the right sales processes in place, you can increase revenue and reduce expenses by over 30%. You will learn how to make your sales team self sufficient so they are profitable everyday not just when you are with them. Professional Networking, Full Breakfast and 'Elevating Performance' program. Who should attend? CEO's, Presidents, Owners, and Sales Managers. Space is limited ~ Please register early. All attendees receive a complimentary gift tote including a copy of the Sandler Rules book. For more information call 610.940.0600 or visit The Training Center for Sales &amp; Business Development's Web site.",04/21/2011,11:30 AM,04/21/2011,,7:30 AM
http://www.theatrehorizon.org/web2.0/shows/credeaux.html,The Credeaux Canvas,"208 dekalb pike norristown, PA 19401",http://www.upcomingevents.com//events/philadelphia/the-centre-theater/the-credeaux-canvas-6867.asp,The centre theater,"Struggling artists swindle an art collector in this powerful drama set in a paint-splattered East Village apartment. Exploring a complex labyrinth of love, friendship and intimacy, Bunin's deft dialogue drives this beautifully constructed play to its soul-shattering climax. This play is for mature audiences only.",04/21/2011,7:00 PM,04/28/2011,,7:00 PM
http://www.flastergreenberg.com/newsroom-events-April_2011_Rutgers_Quarterly_Business_Outlook.html,April 2011 Rutgers Quarterly Business Outlook,"2349 West Marlton Pike (Route 70) Cherry Hill, NJ 08002",http://www.upcomingevents.com//events/philadelphia/crowne-plaza-riverside-ballroom/april-2011-rutgers-quarterly-business-outlook-6720.asp,Crowne Plaza - Riverside Ballroom,"Join us for our quarterly economic forum featuring area business leaders who assess the southern New Jersey economy in their business sectors. The panel will consist of experts who will discuss current and six-month outlooks in their respective fields of banking, finance and healthcare. Sectors and Panelists BANKING Joseph Lizza, President, Delaware Valley Division, Susquehanna Bank ECONOMY Herb Taylor, Vice President &amp; Secretary, Federal Reserve Bank of Philadelphia HEALTHCARE Martin Bieber, President &amp; CEO, Kennedy Health System Moderator Jaishankar Ganesh, Dean, Rutgers School of Business-Camden Hosted by Stephen Greenberg, President &amp; Chair, Corporate and Health Care Practice Groups, Flaster/Greenberg PC Time Registration: 7:45 a.m. - 8:30 a.m. Program: 8:30 a.m. - 9:30 a.m.",04/26/2011,9:30 AM,04/26/2011,,7:45 AM
https://www.gershmany.org/viewprogram.php?id=292,Greats Trials in Jewish History,"401 S. Broad St. Philadelphia, PA 19147",http://www.upcomingevents.com//events/philadelphia/the-gershman-y/greats-trials-in-jewish-history-6746.asp,The Gershman Y,"Jewish history is full of famous trials including Jesus of Nazareth, the Dreyfus Affair, Leopold and Loeb, Sapiro v. Ford, and the Nuremberg War trials. This class will explore the important historical meaning of these trials and their relevance to the Jewish people. 5 Wednesdays April 27-May 25 10:30AM-12 PM Instructor: Shel Seligsohn, J.D. Cost $100",04/27/2011,12:00 PM,05/03/2011,,10:30 AM
https://www.gershmany.org/viewprogram.php?id=340,Bella: The Color of Love,"480 S. Broad Street (Broad & Lombard) Philadelphia, PA 19146",http://www.upcomingevents.com//events/philadelphia/suzanne-roberts-theatre/bella-the-color-of-love-6740.asp,Suzanne Roberts Theatre,"Starring Theresa Tova Written by Theresa Tova and Mary Kerr Directed by Alistair Newton Design by Mary Kerr Musical Direction and Compositions by Matt Herskowitz Bella: The Color of Love, a new world premiere theatrical cabaret concert about Bella Chagall, Marc Chagall's wife and muse, is a theatrical and musical journey into the mind of Bella and her years with Marc from Russia to the lights of Paris to America. Featuring Yiddish Diva Theresa Tova, this dazzling musical cabaret takes us into the world of a creative woman living in the shadow of one of the greatest artists of the 20th century. A feast for the eyes and ears, Bella: The Color of Love is a not-to-be-missed production in this year's Philadelphia International Festival of the Arts.",04/28/2011,5:00 PM,05/01/2011,,8:00 PM
http://tasteofthewhitehouse.charityhappenings.org/,A Taste of the White House Soiree,"511 Dreshertown Road Fort Washington, PA 19034",http://www.upcomingevents.com//events/philadelphia/manufacturers-golf-and-country-club/a-taste-of-the-white-house-soiree-6758.asp,Manufacturers' Golf and Country Club,"'A Taste of the white House Soiree&acirc;&euro;? will feature a gourmet four course dinner expertly prepared by former White House Executive Chef, Walterr Scheib. Visit with friends while enjoying Chef Scheib's humorous banter and culinary delights as you embark on a tour of White House fare. This is the first time Scheib is presenting in the Philadelphia region, so it will be a prime opportunity to partner with like minded businesses and join HealthLink as a sponsor. The evening will kick off with a ""Meet &amp; Greet&acirc;&euro;? Cocktail Hour, followed by a specially selected Presidential menu of gastronomic perfection. Gala tickets are priced at $150 per person sponsorship opportunities start at $1,000. A personal dinner prepared by Chef Scheib along with other luxury gifts will be auctioned during the evening. Proceeds will benefit HealthLink Medical Center. HealthLink is a free clinic that provides medical and dental care to working uninsured adults in Bucks and Montgomery counties. As a solution to our community's uninsured crisis, HealthLink counts on the continued support of the local community.",04/29/2011,11:00 PM,04/29/2011,,6:00 PM
http://www.theatrehorizon.org/web2.0/shows/credeaux.html,The Credeaux Canvas,"208 dekalb pike norristown, PA 19401",http://www.upcomingevents.com//events/philadelphia/the-centre-theater/the-credeaux-canvas-6868.asp,The centre theater,"Written by Keith Bunin Directed by Matthew Decker Struggling artists swindle an art collector in this powerful drama set in a paint-splattered East Village apartment. Exploring a complex labyrinth of love, friendship and intimacy, Bunin's deft dialogue drives this beautifully constructed play to its soul-shattering climax. This play is for mature audiences only.",04/29/2011,2:00 PM,05/01/2011,,8:00 PM
http://www.phillyapollo.com,Philly Apollo,"1700 Spring Garden St. Philadelphia, PA 19130",http://www.upcomingevents.com//events/philadelphia/community-college-of-philadelphia-bonnel-theatre/philly-apollo-6896.asp,Community College of Philadelphia (Bonnel Theatre),Philly Apollo! Hosted by Comedian Malcolm Hill &amp; Dj Truuf. Rasing the performance bar for up and coming artist in the tri state area. No Judges! The crowd determines the winner. Will they survive the Philly crowd or will the sand man dance them off the stage!! Winner recieves cash prize and more.,04/30/2011,9:30 PM,04/30/2011,,6:00 PM
http://www.phillybizmedia.com,Business Networking Card Exchange,"401 South Columbus Blvd Philadelphia, PA 19106",http://www.upcomingevents.com//events/philadelphia/spirit-of-philadelphia/business-networking-card-exchange-6771.asp,Spirit of Philadelphia,"You are welcome to be a guest (by pressing yes to attending this event) and/or your firm is welcome to be a sponsor. Should you have an interest, please so inform us soonest, by calling 484-562-0063.",05/04/2011,9:00 PM,05/04/2011,,6:00 PM
http://www.lockandkeyevents.com/index.php?fuseaction=home.regiondisplay&region=PHI,Lock and Key Singles Event,"2330 Haverford Ave Ardmore, PA 19003",http://www.upcomingevents.com//events/philadelphia/cantina-diablos-ardmore/lock-and-key-singles-event-6948.asp,Cantina Diablos - Ardmore,"Join Lock and Key Events and Pre-Dating at our next  Philly Lock and Key Event. It's the interactive and FUN way to socialize, make new friends, meet your match....or just to have a great time!  We are THE Lock And Key Events you've heard about!  Grab a cocktail and get ready to Unlock Your Possibilities (TM).",05/06/2011,10:00 PM,05/06/2011,http://www.upcomingevents.com//images/logos/LockAndKeyAni_120.gif,8:00 PM
http://www.mercercountywoman.com,5th Annual Head to Toe Women's EXPO,"155 Robbinsville RD Robbinsville, NJ 08691",http://www.upcomingevents.com//events/philadelphia/robbinsville-high-school/5th-annual-head-to-toe-womens-expo-6893.asp,Robbinsville High School,"Come and Enjoy the Ultimate Girl's Day Out. With over 100 unique exhibitors, a health &amp; wellness center for health screenings and spa services, educational seminars and so much more. It's FREE and there's lots of fun door prizes and information for every women.",05/07/2011,3:00 PM,05/07/2011,,9:00 AM
http://sgrho-ezs.eventbrite.com/,The Old School Greek Party,"4303 S. Route 130 Edgewater Park, NJ 08010",http://www.upcomingevents.com//events/philadelphia/45th-street-pub/the-old-school-greek-party-6900.asp,45th Street Pub,"Dancing, Music, Food and Drinks...and the best old school jams from the 80's to the present. There will be a Stroll Competition for Bragging Rights...Come Represent! Friday, May 13, 2011 9pm-1am The 45th Street Pub 4303 Route 130, Edgewater Park, NJ 08010 Cost: $25 includes appetizers",05/13/2011,1:00 AM,05/14/2011,,9:00 PM
http://www.ihousephilly.org,IHP's Centennial Gala - It happened First in Philadelphia,"3701 Chestnut Street Philadelphia, PA 19104",http://www.upcomingevents.com//events/philadelphia/international-house-of-philadelphia/ihps-centennial-gala-it-happened-first-in-philadelphia-6938.asp,International House of Philadelphia,"The Centennial Gala celebrates ""Philadelphia's Firsts&acirc;&euro;?. IHP, as the world's first International House, will honor other Philadelphia Firsts which have brought distinction to the city through arts, culture, education, business and civic leadership. The Centennial Gala will transform IHP's home into a Philadelphia microcosm taking guests through South Philadelphia, Chestnut Hill, Chinatown, and the Main Line Philadelphia. Beginning on our beautiful terrace, guests will be transported through this miniature city as they enjoy a variety of Philadelphia's famous foods. This black-tie event will continue with cocktails, followed by a seated dinner and conclude with dessert and dancing. Entertainment will include Live Music and many surprises for guests. The Gala will feature a multicultural silent auction and an opportunity to meet Residents of IHP who hail from over 90 countries.",05/20/2011,11:00 PM,05/20/2011,,6:30 PM
http://www.phillyhall.org,5th Annual Hall of Fame Golf Classic,"2295 Country Club Drive Huntingdon Valley, PA 19006",http://www.upcomingevents.com//events/philadelphia/huntingdon-valley-country-club/5th-annual-hall-of-fame-golf-classic-6787.asp,Huntingdon Valley Country Club,"Legendary Philadelphia sports figures such as past participants Dick Vermeil, Mike Quick, Chuck Bednarick, Billy Cunningham, Fran Dunphy, Jay Sigel and dozens of other sports celebrities join you and your guests for golf, followed by a two hour reception featuring hors d'oeuvres, cocktails and dinner plus silent and live auctions.",06/20/2011,8:00 PM,06/20/2011,,9:30 AM
http://www.CodorusBlast.com,Codorus Blast,"Main Launch Area off of Sinsheim Rd. Hanover, PA 17331",http://www.upcomingevents.com//events/philadelphia/codorus-state-park/codorus-blast-6843.asp,Codorus State Park,"The 2011 Codorus Blast, presented by Hanover Hospital, is scheduled for June 24-26 at Codorus State Park in Hanover, Pa. Gearing up for its tenth great year, Codorus Blast has become the area's can't-miss outdoor family event of the year. The event features three days of exciting activities and continuous entertainment ideal for all ages. Activities already scheduled for this year include a fireworks display Saturday night, live bands including Pentagon Friday night, DockDogs competitions throughout the weekend, a triathlon, rides and games, educational displays, shopping and food vendors and much more. Friday Hours: 4 p.m. &acirc;&euro;&ldquo; 11 p.m. Saturday Hours: 10 a.m. &acirc;&euro;&ldquo; 11 p.m. Sunday Hours: 10 a.m. &acirc;&euro;&ldquo; 7 p.m. Media underwriters for the 2010 Codorus Blast include 98.5 The Peak, WHVR 1280 and The Merchandiser.",06/24/2011,7:00 PM,06/26/2011,,4:00 PM
http://www.rollingbarrel.com,BBQ at the Ballpark,"1 Citizens Bank Way Philadelphia, PA 19148",http://www.upcomingevents.com//events/philadelphia/citizens-bank-park/bbq-at-the-ballpark-6903.asp,Citizens Bank Park,"BBQ at the Ballpark is a amazing event if you are Phillies fan!! This event will be taking place in the Citizens Bank Park parking lot. Your ticket includes all you can drink and all you can eat, plus entry to the game. Including food and beer from: Luckys BBQ, Yards Brewing, Wererbacher Brewing, Philly Brewing, and Victory. Tickets are on sale now!! $90 for individual $85 for group. Don't miss out on this amazing event!!",06/25/2011,7:00 PM,06/25/2011,,2:00 PM
http://www.carrollcountyfarmmuseum.org,The Maryland Wine Festival,"500 South Center Street Westminster, MD 21157",http://www.upcomingevents.com//events/philadelphia/carroll-county-farm-museum/the-maryland-wine-festival-6848.asp,Carroll County Farm Museum,"The Maryland Wine Festival(R) features tasting of Maryland wines, wine seminars, continuous on-stage entertainment, crafts and a variety of delicious cuisine for sale.  Free h...",09/17/2011,6:00 PM,09/18/2011,,10:00 AM
http://fidosfestivalusa.com/index.php,4th Annual Fido's Festival USAA,"735 Route 40 Woodstown, NJ 08098",http://www.upcomingevents.com//events/philadelphia/salem-county-fairgrounds/4th-annual-fidos-festival-usaa-6882.asp,Salem County Fairgrounds,"Fido's Festival USAA presents ""HOWLIN' HALLOWEEN"" in celebration of its fourth year. Come join us for a fall fun filled weekend for dogs, dog lovers, and families. The dog and family activities will include a Howlin' Halloween parade, Spooktacular Masquerade Contest, Spellbinding Frisbee contest, dock diving and lure racing, expert wellness presentations, vendors, food, entertainment, and much more. Advanced tickets $7 or $12 weekend pass. Advanced tickets can be purchased on the website. Gate tickets $10. Dogs and children under 12 are free.",10/23/2011,5:00 PM,10/23/2011,,10:00 AM
http://www.ichoose2live.com/BEArts,iChoose2live Presents BE Arts Academy,"1170 S. Broad Street Philadelphia, PA 19146",http://www.upcomingevents.com//events/philadelphia/the-arts-parlor/ichoose2live-presents-be-arts-academy-7086.asp,The Arts Parlor,"Are You Dramatic? Shy? Bored? Outgoing? Join the iChoose2live BE Arts Academy Today! 12 weeks of Fun-Filled and Interactive Drama Classes for Youth ages 12-18!Students Develop: Leadership Skills, Team Building, Self-Esteem, Creative Thinking, Social Skills, Voice &amp; Articulation, Confidence, &amp; More! Classes Include: Acting Lessons, Resume Critique, Monologue Preparation, Audition Techniques, Improvisation, Script Reading, Image &amp; Attitude, &amp; Other Lessons!Plus Have Fun: Making New Friends &amp; Meeting Casting Directors, Photographers, and Other industry Professionals!All Graduates Receive: A New Headshot, Enhanced Resume, &amp; A Certificate of Completion! Spring Open Enrollment Now!",03/13/2011,12:00 AM,03/19/2011,,8:00 PM
http://www.fmctraining.com/fmc.asp?v=Autodesk&g=3ds+Max&i=36,Autodesk 3ds Max Advanced,"325 Chestnut street suite 220 Phila, PA 19106",http://www.upcomingevents.com//events/philadelphia/future-media-concepts/autodesk-3ds-max-advanced-6984.asp,Future Media Concepts,"3ds Max advanced class will focus on learning advanced modeling techniques, advanced animation, mapping, and advanced lighting.",03/14/2011,6:00 PM,03/16/2011,,10:00 AM
http://www.irishpubphilly.com,St. Patricks Day Week at The Irish Pub Meet The Brewer!,"2007 Walnut Street Philadelphia, PA 19103",http://www.upcomingevents.com//events/philadelphia/the-irish-pub-20th-st/st-patricks-day-week-at-the-irish-pub-meet-the-brewer-7096.asp,The Irish Pub - 20th St,"Get in the Irish spirit a couple of day's early with two great beer events at The Philadelphia Irish Pub. Meet Tom Kehoe with Yard's ""Mc Lovin"" Stout and meet The Brewing Team...",03/15/2011,8:30 PM,03/15/2011,http://www.upcomingevents.com//images/events/philadelphia/IrishPub/YardsIrishPubStPats.jpg,5:30 PM
http://www.eventbrite.com/event/1327435395/eorg,Free Webinar: wMobile,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-wmobile-6965.asp,Online,"Free Webinar: wMobile Wednesday, March 16, 2011 from 11:00 AM - 11:30 AM (ET) Join us for a 30 minute demonstration of this popular application that allows you to access just about all of the major features of GoldMine directly through your web enabled iPhone, BlackBerry or mobile device. Free to Clients and Invited Guests.",03/16/2011,11:30 AM,03/16/2011,,11:00 AM
http://www.eventbrite.com/event/1327439407/eorg,Free Webinar: KnowledgeSync,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-knowledgesync-6966.asp,Online,"Free Webinar: KnowledgeSync Wednesday, March 16, 2011 from 12:00 PM - 12:30 PM (ET) Join us for a 30 minute demonstration of this popular application that works with ANY ODBC compliant database like GoldMine, Microsoft CRM, QuickBooks Enterprise, HEAT and others and does three big things: * automatically generates Crystal Reports to your distribution list at predetermined times * generates email and text alerts based on criteria you set * transfers data between two databases on demand or on schedule Free to Clients and Invited Guests.",03/16/2011,12:30 PM,03/16/2011,,12:00 PM
http://www.eventbrite.com/event/1327443419/eorg,Free Webinar: Companion Link,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-companion-link-6967.asp,Online,"Free Webinar: Companion Link Wednesday, March 16, 2011 from 1:00 PM - 1:30 PM (ET) Need to sync GoldMine, ACT, Microsoft CRM or Outlook to your iPhone, BlackBerry or other mobile device? Join us for a 30 minute demonstration where we will show you how Companion Link accomplishes this for so many of our clients. Free to Clients and Invited Guests.",03/16/2011,1:30 PM,03/16/2011,,1:00 PM
http://www.eventbrite.com/event/1327449437/eorg,Free Webinar: MasterMine,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-mastermine-6968.asp,Online,"Free Webinar: MasterMine Wednesday, March 16, 2011 from 2:00 PM - 2:30 PM (ET) Need better reports out of your GoldMine system? Prefer to use Microsoft Excel? MasterMine software has hundreds of customized Excel pivot table reports already configured for GoldMine. A long time third party partner with thousands of happy users, join us for this 30 minute review to see how MasterMine software can quickly extract data from your GoldMine system. Free to Clients and Invited Guests.",03/16/2011,2:30 PM,03/16/2011,,2:00 PM
http://www.eventbrite.com/event/1327451443/eorg,Free Webinar: Quote Werks,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-quote-werks-6969.asp,Online,"Free Webinar: Quote Werks Wednesday, March 16, 2011 from 3:00 PM - 3:30 PM (ET) A long established and respected application, Quote Werks performs advanced quoting capabilities and integrates with QuickBooks, GoldMine, Microsoft CRM, ACT and other popular business software applications. Join us for this 30 minute review of the capabilities of this powerful tool. Free to Clients and Invited Guests.",03/16/2011,3:30 PM,03/16/2011,,3:00 PM
http://www.eventbrite.com/event/1327455455/eorg,Free Webinar: Constant Contact,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-constant-contact-7071.asp,Online,"If you're receiving one of our popular newsletters you're getting them from Constant Contact, the #1 most popular email marketing tool used by hundreds of thousands of small businesses around the world. Join us for a 30 minute review of how you can use Constant Contact to keep in touch with your customers and market better to your prospects.",03/16/2011,4:30 PM,03/16/2011,,4:00 PM
http://www.eventbrite.com/event/1327459467/eorg,Free Webinar: ZOHO CRM,"online online, PA 00000",http://www.upcomingevents.com//events/philadelphia/online/free-webinar-zoho-crm-7072.asp,Online,"Wednesday, March 16, 2011 from 5:00 PM - 5:30 PM (ET) Don't want to pay those high monthly fees for a hosted system like Salesforce? Then ZohoCRM may be what you need - a full featured Customer Relationship Application that's fully web based ad hosted for only $25 per month! Join us for this free 30 minute demonstration of the key features of Zoho CRM. Free to Clients and Invited Guests.",03/16/2011,5:30 PM,03/16/2011,,5:00 PM
http://www.meetup.com/PhillyGuysNightOut/,Philly Guys Night Out Meetup Group - Kick-off Meeting/Happy Hour,"123 Fayette St. Conshohocken, PA 19428",http://www.upcomingevents.com//events/philadelphia/great-american-pub-conshohocken/philly-guys-night-out-meetup-group-kick-off-meeting-happy-hour-6956.asp,Great American Pub (Conshohocken),"The Philly Guys Night Out Meetup Group was started so that guys could get together to do guy-things, such as going to sports bars, paintball games, poker tournaments, etc. This will be the first meeting of the Philly Guys Night Out Meetup Group... our members will get to know each other and plan out future events. Any professional male who is interested in such activities as the ones mentioned above, who is between the ages of 25 and 45 and lives in the Greater Philadelphia Region should join. The meeting is limited to 15 people for now, since anything over that will require more planning with the restaurant. If you want to invite friends have them register as a member of the group on Meetup first. RSVP closes on Tuesday, March 15th at 3:00pm so we can have an accurate head count for a reservation. ** ATTENTION** In order to attend, you MUST sign up as a member of at the Philly Guys Night Out Meetup site with the link provided on this page!",03/16/2011,9:00 PM,03/16/2011,,7:00 PM
http://www.facebook.com/event.php?eid=139858099410428&ref=ts,Latin Night at Taylors Williamstown,"2021 N Black Horse Pike Williamstown, NJ 08094",http://www.upcomingevents.com//events/philadelphia/taylors-bar-grill/latin-night-at-taylors-williamstown-7082.asp,Taylor's Bar & Grill,"COMING SOON!! LATIN NIGHT EVERY WEDNESDAY!! Starting March 16th at Taylors Williamstown!!!! $5 Cover Free Dance Lessons from 8-9:30pm DJ and Dancing til 3am!!!! Salsa, Merengue, Bachata, Reggeaton, &amp; Freestyle Music ALL NITE!! Latin Music Videos on ALL 15 HD TVs Special Drink Menu TBA :-) The Hottest Night of the Week!!! Latin Nights Are Gonna Be on Fire!!! The Latin Heat will set your Night on Fire!! Come cha cha the night away! ***HUGE PARKING LOT IN BACK*** Follow Us On Twitter!! @TaylorsWM",03/16/2011,3:00 AM,03/17/2011,,8:00 PM
http://www.facebook.com/McFaddensU#!/event.php?eid=191024427585234,St. PATTY's DAY at McFADDENS!,"461 North 3rd St Philadelphia, PA 19130",http://www.upcomingevents.com//events/philadelphia/mcfaddens-3rd-st/st-pattys-day-at-mcfaddens-7054.asp,McFadden's 3rd St,"McFadden's U College Takeover presents: ~~ST. PATTY's DAY~~ -Q102 Live -Jerry Blavit PERFORMING Live -BAG PIPERs -IRISH Dancers -MARCH MADNESS on HD -JAMESON Bike Giveaway -McSPECIALS: $3 Coors Light $4 Jamison and Ginger Drink $4 Absolute Drinks $6 Car Bombs *&amp; free BUSSES from TEMPLE, LA SALLE, DREXEL, UPENN, WIDENER, and WAL-MART/DEPTFORD MALL in South Jersey,",03/17/2011,2:00 AM,03/18/2011,,6:00 AM
http://www.irishpubphilly.com,St. Patrick's Day at The Irish Pub,"2007 Walnut Street Philadelphia, PA 19103",http://www.upcomingevents.com//events/philadelphia/the-irish-pub-20th-st/st-patricks-day-at-the-irish-pub-7032.asp,The Irish Pub - 20th St,"The Irish spirit will kick off early on ST. Patrick's Day at &nbsp;Both Irish Pubs in Philadelphia doors open at 10 AM, Drink Specials &amp; Irish Specialties ALL DAY. WMMR's Pierre Robert Broadcasting Live from 10am-2pm 1210's Michael Smerconish Broadcasting Live from 3pm-4pm",03/17/2011,6:00 PM,03/17/2011,http://www.upcomingevents.com//images/events/philadelphia/IrishPub/IrishPubLogo120.jpg,9:00 AM
http://www.fmctraining.com/fmc.asp?v=Adobe&g=ColdFusion&i=554,Advanced ColdFusion 9 Development,"325 Chestnut street suite 220 Phila, PA 19106",http://www.upcomingevents.com//events/philadelphia/future-media-concepts/advanced-coldfusion-9-development-6985.asp,Future Media Concepts,"Advanced ColdFusion 9 Development provides ColdFusion application developers with the knowledge and hands-on practice that they need to build, maintain, and scale effective web applications.",03/17/2011,6:00 PM,03/19/2011,,10:00 AM
http://www.thepaulagcompany.com/teleclass,Free Teleclass: Paula Gregorowicz interviews Amanda Maynard,"No Physical Location All Cities, ST 85267",http://www.upcomingevents.com//events/philadelphia/virtual-event/free-teleclass-paula-gregorowicz-interviews-amanda-maynard-7025.asp,Virtual Event,"Join me as I interview Amanda Maynard in my first-ever live podcast. We'll be talking about how Amanda broke through the barriers that kept her hiding her true gifts and what it is like to finally claim them and bring them to the world. We will also be talking about her powerful and popular program 'Messages from the Other Side'. In this class she teaches people how to recognize signs, how energy from the other side connects with us and how you can connect as well. She also offers live readings for a limited number of participants.",03/17/2011,12:00 PM,03/17/2011,,11:00 AM
http://www.facebook.com/event.php?eid=166037136777342,St. Patty's Day Party at Taylors Williamstown,"2021 N Black Horse Pike Williamstown, NJ 08094",http://www.upcomingevents.com//events/philadelphia/taylors-bar-grill/st-pattys-day-party-at-taylors-williamstown-7081.asp,Taylor's Bar & Grill,St. Pattys Day Party At Taylors Williamstown!!!! Party Starts at 11 am! Drink Specials ALL DAY: $2 Coors Light Bottles $3 Harp and Smithwick Drafts $4 Guinness Drafts $5 Jameson Car Bombs Party and Irish Music all Day!! Follow us on Twitter @TaylorsWM,03/17/2011,3:00 AM,03/18/2011,,12:00 PM
http://www.ironabbey.com,2nd Annual Celtic Beer Dinner,"680 n Easton Rd Horsham, PA 19044",http://www.upcomingevents.com//events/philadelphia/iron-abbey-gastro-pub/2nd-annual-celtic-beer-dinner-6982.asp,Iron Abbey Gastro pub,"Spend this St. Patrick's Day indulging in GOOD Irish food and drink at the Abbey. We've paired some of the best craft brews with items like Irish Smoked Salmon served with chive potato pancakes, creme fraiche, capers and red onion with Carlow- Celtic Curim Wheat Ale. Also featured on the menu is an Iron Abbey Specialty, our Shepherd's Pie and a Creme Brulee Cake with a White Chocolate Glaze paired with a Firkin of Harviestown's Old Engine Oil. No where else will you be able to drink and eat the way you will with us on the 17th! Cheers! Tickets on sale now. 215.956.9600",03/17/2011,10:00 PM,03/17/2011,,7:00 PM
http://www.philageo.org,Philadelphia Geological Society Seminar,"101 North Merion Ave Bryn Mawr, PA 19101",http://www.upcomingevents.com//events/philadelphia/bryn-mawr-college/philadelphia-geological-society-seminar-7015.asp,Bryn Mawr College,"'The Diamante Caldera - Maipo Volcanic Complex of the Southern Andes,' by Dr. Maureen D. Feineman, Pennsylvania State University, Bryn Mawr College, Park Science Center Room 25, March 17, 7 pm contact Ben Greeley 215-272-3373 for directions.",03/17/2011,8:30 PM,03/17/2011,,7:00 PM
http://www.swankybubbles.com,'Lovers & Friends' Speed Dating & Mingle Session,"10 South Front Street Philadelphia, PA 19106",http://www.upcomingevents.com//events/philadelphia/swanky-bubbles-philadelphia/lovers-friends-speed-dating-mingle-session-7064.asp,Swanky Bubbles - Philadelphia,"'Lovers &amp; Friends' Speed Dating and Mingle Session... Come Experience A Unique Event Of Class and Style Where The Sexiest Singles In The City Have A Chance To Mingle and Enjoy Each Other's Company and Benefit From The Experience Of Networking And Meeting New People! All While Having Fun With A Chance To Win Prizes Including An All Expense Paid Dinner For Two! ------------- Thursday, March 17th 'Lovers &amp; Friends' @ Swanky Bubbles | 10 S. Front Street Olde City Philadelphia WDC ~ PHL ~ NJ ~ DE ~ MD",03/17/2011,1:00 AM,03/18/2011,,8:00 PM
http://www.sugarloafcrafts.com,Sugarloaf Crafts Festival,"100 Station Rd Oaks, PA 19456",http://www.upcomingevents.com//events/philadelphia/the-greater-philadelphia-expo-center/sugarloaf-crafts-festival-6986.asp,The Greater Philadelphia Expo Center,"More than 250 of the nation's most accomplished craftspeople will display and sell their handmade works at the 3rd annual Sugarloaf Crafts Festival in Oaks, Friday, March 18 through Sunday, March 20, 2011. The jury-selected artists will present thousands of unique, one-of-a-kind crafts and keepsakes, including functional and decorative pottery, sculpture, glass, jewelry, fashion, furniture, home accessories, and photography.",03/18/2011,5:00 PM,03/20/2011,,10:00 AM
http://www.thebroadwaytheatre.org/?go=sho_dtl&sho=519,School House Rock!,"43 S Broadway Pitman, NJ 08071",http://www.upcomingevents.com//events/philadelphia/broadway-theatre-of-pitman/school-house-rock-7080.asp,Broadway Theatre of Pitman,"Live Children's Theatre Who says education can't be fun? This Saturday morning classic is going to come to life on the Broadway Theatre stage and we want you to rock out with us! Learn to the beat of School House Rock favorites including Unpack Your Adjectives, I'm Just a Bill, and Conjunction Junction.",03/18/2011,1:00 PM,03/19/2011,,10:00 AM
http://www.catellirestaurant.com,Extended Restaurant Week at Catelli,"Plaza 1000 Main Street, Evesham & Kresson Rds Voorhees, NJ 08043",http://www.upcomingevents.com//events/philadelphia/catelli-ristorante/extended-restaurant-week-at-catelli-7084.asp,Catelli Ristorante,Catelli is participating in SJ Hot Chef's Restaurant Week. Our extended dates run from Friday 3/18 through Saturday 3/26. Enjoy a delicious 4 course dinner for only $35 ( Tax &amp; Gratuity not included) Wine pairing package is available for an additional $20 or $7 per glass,03/18/2011,9:00 PM,03/24/2011,,5:00 PM
