venueLink,title,zip,moreInfo,time,description,venue,city,startDate,images,state,street,endDate
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Film: Lemmy,38104,http://www.livefrommemphis.com/memphiscalendar/details/5157-film-lemmy,09.00.pm,"<p>Showing an unreleased MC5 documentary as well as the new Lemmy documentary.  <p>JavaScript is disabled!<br/>To display this content, you need a JavaScript capable browser.",Hi-Tone Cafe,Memphis,03/30/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,03/30/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/24-young-avenue-deli,Found Footage Festival,38014,http://www.livefrommemphis.com/memphiscalendar/details/5182-found-footage-festival,08.00.pm,"<p style=""text-align: left;"">  <p style=""text-align: left;"">Found Footage Festival  <p style=""text-align: left;"">presented by Indie Memphis  <p style=""text-align: left;"">After last year's sold out event, The Found Footage Festival returns to Memphis for an all-new show!  <p style=""text-align: left;"">VHS may be dead, but the format is gloriously resurrected in this  action-packed fifth edition of the Found Footage Festival. Hosts Joe  Pickett (The Onion) and Nick Prueher (Late Show with David Letterman)  return to Memphis with their most densely-packed lineup of videos to  date, complete with bad celebrity career moves, drunk guys mooning Hare  Krishnas, and, at long last, cats riding motorcycles.  <p style=""text-align: left;"">What: Found Footage Festival  <p style=""text-align: left;"">When: 8 pm, Sat. April 2  <p style=""text-align: left;"">Where: Young Avenue Deli  <p style=""text-align: left;"">Admission: $10 at the door<br />$8 for Indie Memphis members  <p style=""text-align: left;""> ",Young Avenue Deli,Memphis,04/02/2011,http://www.livefrommemphis.com/images/eventlist/venues/youngavenuedeliicon_1233602139.jpg,TN,2119 Young Ave.,04/02/2011
,2011 Indie Acting Classes,,http://www.livefrommemphis.com/memphiscalendar/details/5145-2011-indie-acting-classes,,"<p><br /><br />if  you TRULY want to improve your chances the next time you are in the  casting room, Here is your chance. Come master the art of acting and  auditioning for the camera and get the confidence you need at INDIE  ACTING... STUDIO!<br /><br />In this class you will learn <br />► How to make strong choices that casting directors will remember<br />► Casting room etiquette &amp; Auditioning techniques<br />► Learn how to be truly conifident and shake that nerious feeling <br />► Enhance your ability to make on the spot changes by doing it different <br /><br />Indie Acting  Studio Classes are the MOST AFFORDABLE in town, ONLY $15 per class  …Classes start at 6:30 pm and end at 10:30 pm (4 hours)- must be 17 or  older. <br /><br /><br />WHERE: 7715 US Highway 70, Bartlett TN, 38133 <br />(visit our website for an updated map)<br />WHEN: Classes held MONDAY evening from 6:30-10:30 pm <br />WEBSITE: http://www.indieacting.2ya.com/",,,04/04/2011,,,,04/04/2011
,2011 Indie Acting Classes,,http://www.livefrommemphis.com/memphiscalendar/details/5148-2011-indie-acting-classes,,"<p><br /><br />if  you TRULY want to improve your chances the next time you are in the  casting room, Here is your chance. Come master the art of acting and  auditioning for the camera and get the confidence you need at INDIE  ACTING... STUDIO!<br /><br />In this class you will learn <br />► How to make strong choices that casting directors will remember<br />► Casting room etiquette &amp; Auditioning techniques<br />► Learn how to be truly conifident and shake that nerious feeling <br />► Enhance your ability to make on the spot changes by doing it different <br /><br />Indie Acting  Studio Classes are the MOST AFFORDABLE in town, ONLY $15 per class  …Classes start at 6:30 pm and end at 10:30 pm (4 hours)- must be 17 or  older. <br /><br /><br />WHERE: 7715 US Highway 70, Bartlett TN, 38133 <br />(visit our website for an updated map)<br />WHEN: Classes held MONDAY evening from 6:30-10:30 pm <br />WEBSITE: http://www.indieacting.2ya.com/",,,04/11/2011,,,,04/11/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/84-theatre-works,Death of a Salesman,38104,http://www.livefrommemphis.com/memphiscalendar/details/5240-death-of-a-salesman,,"<p>New Moon Theatre Company is proud to announce the production of “Death of a Salesman” by Arthur Miller, directed by Marler Stone.  <p>&nbsp;  <p>“Death of a Salesman,” a thrilling work of deep and revealing beauty that remains one of the profound classic dramas of the American theatre, won numerous awards when it opened in 1949, including the Pulitzer Prize for Drama, the Tony Award for Best Play, and the New York Drama Critics’ Circle Award for Best Play.  <p>&nbsp;  <p>The story revolves around the last days of Willy Loman, a failing salesman, who cannot understand how he failed to win success and happiness. Through a series of tragic soul-searching revelations of the life he has lived with his wife, his sons and his business associates, we discover how his quest for the American Dream kept him blind to the people who truly loved him.  <p>&nbsp;  <p>Performance Information:  <p>Show: “Death of a Salesman” by Arthur Miller, directed by Marler Stone.  <p>Show Dates: April 8-24, 2011  <p>Location: Theatreworks, 2085 Monroe Ave., Memphis, TN 38104  <p>Times: Fridays &amp; Saturdays at 7:30 pm. Sundays at 2 pm. (Please take note of special start times for Fridays and Saturdays)  <p>Price: Tickets: $15 Adults, $12 Seniors, Students &amp; Military  <p>",Theatre Works,Memphis,04/08/2011,http://www.livefrommemphis.com/images/eventlist/venues/theatre_works_1244218716.jpg,TN,2085 Monroe Ave.,04/24/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/35-harris-concert-hall-university-of-memphis,Tartuffe,38152,http://www.livefrommemphis.com/memphiscalendar/details/5275-tartuffe,07.30.pm,"<p>The University of Memphis Opera at the Rudi E. Scheidt School of Music will present Tartuffe by Kirke Mechem on April 15 and 17, 2011. The comic opera is based on Molière's farcical play of the same name. It tells the story of Orgon, his family, and a holy man named Tartuffe. Tartuffe befriends Orgon, who is so taken by his religious and virtuous message that he gives him free accommodations and access to the luxuries of a comfortable life. But Orgon's family sees Tartuffe as a con man – and rightly so.<br /> <br />To reinforce the timelessness of the story, the production will take place in the present day, with a 17th century aesthetic. Imagine the lavishness of the court of Louis XIV with a modern twist. Stephen Hancock directs the opera. Mark Ensley is the conductor.<br /> <br />Ticket information<br /> Friday, April 15 at 7:30 pm<br /> Sunday, April 17 at 3 pm<br /> Harris Concert Hall, University of Memphis Campus, 3775 Central Avenue<br /> Ticket prices are $10 General Admission; $7 Non-U of M Students and Seniors; Free to U of M Students, Faculty and Staff with ID.<br /> Ticket purchases at 901.678.1651 or at the Harris Concert Hall box office.<p>","Harris Concert Hall, University of Memphis",Memphis,04/15/2011,http://www.livefrommemphis.com/images/eventlist/venues/harrisconcerthallicon_1233941446.jpg,TN,3775 Central Avenue,04/15/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/27-the-buccaneer-lounge,Amy LaVere,38104,http://www.livefrommemphis.com/memphiscalendar/details/5277-amy-lavere,,"<p>Amy LaVere <br />The Buccaneer. 1368 Monroe. (901) 278-0909<p><p>  <p>Amy LaVere’s musical  journey reads like a screenplay for a blockbuster in the making. It  starts with a young girl from a Texas/Louisiana border town who moved 13  times before she ever finished high school, with closet musician  parents who spoon-fed their pride and joy equal parts of Johnny Cash,  Dolly Parton and Willie Nelson.  <p>She spent her teenage years rejecting roots music, going through a  punk rock phase — playing drums and sporting a Mohawk — and later  stepping into the role of lead singer in a teen angst band. By the time  she was old enough to jump out of the nest and spread her wings, she was  living outside of Detroit and longing for Louisiana, so she headed back  South.  <p>Three months of the bayou only made Amy restless. After getting a job  offer to work as an assistant in a Music Row management firm, she  packed up her life into a red Chevette and headed for Music City, USA.  <p>By the time she was 21, Amy was hanging out on Lower Broadway with  Gabe Kudela (formerly of Those Legendary Shack Shakers) along with  another hard-core hipster, Jason Brown (Hank III). It was love at first  sight for Gabe and Amy, the couple married after a whirlwind romance of  only three weeks. It's no wonder she caught the rockabilly bug and  learned to play Gabe's upright bass. A year later, the couple moved to  Memphis where they spent the next four years working Beale Street and  anywhere else they could get a gig as the Gabe and Amy Show. Their  Wednesday night shows at Murphy's became infamous and fueled Memphis’  rockabilly scene.  <p>Like many great stories of the silver screen, heartache caught up  with Amy leading to her split with rockabilly and Gabe in 2003. She  found comfort in the music she was reared on as a child, the country  roots of Haggard, Parton and Cash. Suddenly “Swingin' Doors” took on a  whole new meaning for Amy. Angst became roadhouse scorn, love became a  bittersweet memory and music was her liberator.  <p>Amy regrouped. She and her longtime drummer Paul Buchignani (Todd  Snider, Afghan Whigs) hooked up with Jason Freeman (Bluff City  Backsiders), creating a cast of characters who could bring out the best  of Amy's distinctive vocals. The result is roadhouse fun, moody and dark  with glimmers of sunshine — unpredictable but as comfortable as an old  song.  <p>When the casting director for the feature film “Walk the Line” heard  Amy included Wanda Jackson tunes in her repertoire, she was asked to  audition. After a couple of call backs, she landed the role of Jackson  in the Johnny Cash biopic. Although Amy's part was small, it was enough  for her to know that she wants to add “actress” to her resume. “I had my  own trailer, with a star on the door and everything,” she beamed. Since  her first brush with Hollywood, she has started taking acting lessons  and landed a part in a music video for famed Memphis musician Jim  Dickinson.  <p>In late 2004 and 150 live shows later, Amy LaVere signed a solo  recording contract with Archer Records, and is presently in the studio  working on her debut release with Paul Taylor (Gutbucket, DDT, North  Mississippi Allstars) producing. Special guests include Jimbo Mathis  (Buddy Guy, Squirrel Nut Zippers), making an appearance on guitar, and  Jim Dickinson on piano.<p>JavaScript is disabled!<br/>To display this content, you need a JavaScript capable browser.",Buccaneer Lounge,Memphis,04/06/2011,http://www.livefrommemphis.com/images/eventlist/venues/buccaneericon_1233603130.jpg,TN,1368 Monroe,04/06/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/141-poplar-lounge,"Henry Daggs, Christian Walker, and William Stull",38112,http://www.livefrommemphis.com/memphiscalendar/details/5261-henry-daggs-christian-walker-and-william-stull,09.00.pm,<p><p><br />,Poplar Lounge,Memphis,04/06/2011,,TN,2586 Poplar Ave,04/06/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Bobby Long w/ Jeremy Stanfill,38104,http://www.livefrommemphis.com/memphiscalendar/details/5250-bobby-long-w-jeremy-stanfill,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/06/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/06/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,"Robert &quot;Wolfman&quot; Belfour w/ Davis Coen, Eric Hughes &amp; Guy Venable @ 1884 Lounge",38104,http://www.livefrommemphis.com/memphiscalendar/details/5197-robert-qwolfmanq-belfour-w-davis-coen-eric-hughes-a-guy-venable--1884-lounge,08.00.pm,<p>  <p>,Minglewood Hall,Memphis,04/07/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/07/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,19 Stone (Bon Scott Era AC/DC tribute band),38104,http://www.livefrommemphis.com/memphiscalendar/details/5251-19-stone-bon-scott-era-acdc-tribute-band,09.00.pm,18+ Ages,Hi-Tone Cafe,Memphis,04/07/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/07/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/182-emergememphis,Memphis Music Launch Weekend,38103,http://www.livefrommemphis.com/memphiscalendar/details/5242-memphis-music-launch-weekend,,"<p>Memphis Music Launch Weekend: April 8-10, Emerge Memphis Building, 516 Tennessee St.<p>More info:<p>http://www.livefrommemphis.com/memphis/memphismusicnews/9012-memphis-music-launch",EmergeMemphis,Memphis,04/08/2011,,TN,516 Tennessee St.,04/10/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Gogol Bordello w/ The Constellations,38104,http://www.livefrommemphis.com/memphiscalendar/details/5231-gogol-bordello-w-special-guest,07.00.pm,"<p>TICKETS ON SALE NOW: https://www.ticketbiscuit.com/MinglewoodHall/EventPage.aspx?EID=87874<br /><br />THIS IS A GENERAL ADMISSION STANDING ROOM ONLY SHOW<br /><br />Gogol  Bordello’s Trans-Continental Hustle, the group’s American Recordings  debut, is perhaps the most ambitious undertaking in the group’s already  remarkable decade-long career and it’s the result of an inspired,  year-length collaboration with famed producer Rick Rubin. ...Gogol  Bordello is... arguably the hardest working -- and hardest rocking -- group of our  discordant new century, maintaining a touring schedule and an onstage  energy level that would send the average combo running for the emergency  room. While putting out several critically acclaimed Gypsy Punks and  SUPER TARANTA! albums, the intrepid band has literally traversed even  the farthest corners of the globe, building a substantial world-wide fan  base via gigs and festival appearances throughout Eastern Europe, South  America and the Middle East, along with stops in Australia, Western  Europe and in their adopted U.S. homeland.<br /><br />Their encounters and  adventures, as well as the band members' own immigrant histories, fuel  the subversively upbeat story-songs on Trans-Continental Hustle.  Front-man and lyricist Eugene Hutz spins out scenarios that are, by  turns, hilarious and heartbreaking -- from the outsider experience of  gypsies in his native Ukraine to the struggles and celebrations of  Brazil’s favelas. It can be said that Gogol Bordello has been  representing the voice of all minorities all at once, a voice that comes  from a real, poetic and deep place. Along the way, Hutz looks for  common threads while embracing each of his character’s defiantly unique  identities, all of which reflect some facet of the frequently flying  bandleader himself<br /><br />Friend and fan Tom Morello had suggested that  Rubin check out the band, whose rollicking bonfire-like live  performances have become the stuff of legend, featuring a veritable rock  and roll army of musicians and dancers. Band members and audiences  alike are driven to frenzy by the charismatic Hutz, a skinny,  exhortative figure who combines Joe Strummer’s politicized fervor with  Mick Jagger’s elastic-limbed sex appeal. But Rubin wasn’t just  interested in the band’s well-documented energy, he was drawn to its  central unifying power, the songs. As Hutz recalls, “Rick asked me to  check out the new songs, to see where I was heading. I got very excited  precisely about that. Songwriting was always my religion. For Rick, it  is all about the soul entity of the song. That’s the way I look at music  too. When people were talking about Gogol Bordello, they superficially  mentioned just about anything -- from our energy to the fashion and the  fucking socks I wear -- Whereas Rick was all about the songwriting. He  said, let’s put it in the front.”<p><p>JavaScript is disabled!<br/>To display this content, you need a JavaScript capable browser.",Minglewood Hall,Memphis,04/08/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/08/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/24-young-avenue-deli,"Poison Control Center, Stone Ape Theory, Brass Bed",38014,http://www.livefrommemphis.com/memphiscalendar/details/5259-poison-control-center-stone-ape-theory-brass-bed,09.00.pm,"<p>Poison Control Center, Stone Ape Theory, Brass Bed<br mce_bogus=""1""><p><br /><p><p><p><br /><p><br /><p><br />",Young Avenue Deli,Memphis,04/08/2011,http://www.livefrommemphis.com/images/eventlist/venues/youngavenuedeliicon_1233602139.jpg,TN,2119 Young Ave.,04/08/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Goatwhore w/ Process of Suffocation &amp; Cremains,38104,http://www.livefrommemphis.com/memphiscalendar/details/5252-goatwhore-w-process-of-suffocation-a-cremains,09.00.pm,"<p><br /><p>Goatwhore Music @ http://www.myspace.com/goatwhore<br /> <br /> Goatwhore- Goatwhore is an American blackened death metal band, formed  in 1997 in New Orleans, Louisiana. Goatwhore was formed by  singer/guitarist Sammy Duet following the breakup of his previous band,  Acid Bath. Soilent Green singer L. Ben Falgoust II, guitarist Ben Stout,  bassist Patrick Bruders, and drummer Zak Nolan completed the lineup,  which debuted with the demo Serenades to the Tides of Blood; Goatwhore's  proper debut LP, The Eclipse of Ages into Black, followed in early  2000. Funeral Dirge for the Rotting Sun appeared in 2003 before the band  jumped to Metal Blade for the fall release of 2006's A Haunting  Curse.[1] They performed at both Ozzfest 2008 and Ozzfest 2010.[2]<br /> <br /> In 2009, Goatwhore released their newest album entitled Carving out the Eyes of God, and toured with Obituary, among others.<br /> <br /> In 2010, the band was confirmed as being part of the soundtrack for Namco Bandai Games' 2010 remake of Splatterhouse.[3]",Hi-Tone Cafe,Memphis,04/08/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/08/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/96-mud-island-ampitheatre,Family: Rock-n-Romp,38103,http://www.livefrommemphis.com/memphiscalendar/details/5237-family-rock-n-romp,02.00.pm  - 05.00.pm,<p>,Mud Island Ampitheatre,Memphis,04/09/2011,http://www.livefrommemphis.com/images/eventlist/venues/mudislandampitheatreicon_1245700885.jpg,TN,125 North Front Street,04/09/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,The Felice Brothers w/ Diamond Doves,38104,http://www.livefrommemphis.com/memphiscalendar/details/5253-the-felice-brothers-w-diamond-doves,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/09/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/09/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Dance of Life Celebration 2,38104,http://www.livefrommemphis.com/memphiscalendar/details/5268-dance-of-life-celebration-2,09.00.pm,<p>  - All Ages Show -,Minglewood Hall,Memphis,04/09/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/09/2011
,FREAKOUT w/ Derrick Carter,,http://www.livefrommemphis.com/memphiscalendar/details/5264-freakout-w-derrick-carter,10.00.pm,"<p><br /><p>18 and up - 10-3am<br />$10 special event cover<br />NO Dress Code<br /><br />Join  us as we begin a new Saturday night weekly at SENSES Nightclub entitled  FREAKOUT. Local djs Justin Hand and guest Brian Analog will be  performing in support of a very special debut appearance to Memphis,  Chicago Legend and world reknown dj DERRICK CARTER.<br />...<br />One  of the pinnacles of Chicago house music's '90s wave, Derrick Carter  began DJ’ing at the age of nine, spinning disco records at family  reunions. Born and raised in the western suburbs, Carter was into music  from a young age, but during his teens Chicago's house scene sucked him  in for good. Before long Carter became a strong presence in the city's  underground dance scene. ""When I got my driver's license at 16 my sneak  ability was validated,"" he laughs. ""I was a fierce bedroom jock for a  long time. After you mix for the love of it for six or seven years, you  get it pretty tight and you can take it on the road."" He got by working  at dance-music specialty stores like Gramaphone and gigging at parties.  Later he landed regular DJ stints at Shelter, Foxy's, and Smart Bar.  Though he doesn't spin much locally anymore, when he does he attracts  large crowds. Most of the time he works in Europe, where he's become a  minor celebrity among dance-music aficionados :<br /><br />“Its hard not to  laugh on the occaisions when you’ll make 20 times what you make in  Chicago on a Saturday night, but back home there are also times when you  just do it for fun… So many people come up to me and say ‘Man, I had  the worst day, My girlfriend left me, I locked my keys in my car, but  you turned it around for two hours, and that made me able to get up in  the morning’ That’s the best thing going.”<br /><br />Derrick’s sets are  rooted in house, but he freely travels outside club tastes, seamlessly  incorporating old-school disco, soul, jazz and whatever catches his  fancy.  His debut single ""Love Me Right"" appeared in 1987, just after he  graduated from college. Another single (""Symbols and Instruments"" as  Mood) appeared in 1989, but the Chicago house scene faded soon after,  leaving Carter and other artists with few to play for except themselves.<br /><br />Thanks  in part to Cajmere's and Felix Da Housecat's respective labels (Relief,  Radikal Fear), Chicago house made a comeback during the mid-'90s and  began to offer impressive newcomers in addition to the old guard.  Carter, recording for the Organico label, returned with several singles,  and an album as Sound Patrol. In 1995, he began working with a live  band as the Sound Patrol Orchestra.<br /><br />Several mix albums have  appeared, including Cosmic Disco on MixMag and Pagan Offering on Pagan.  Carter has also founded two labels (Blue Cucaracha and Classic) and  remixed tracks from Chicago's own post-rock heroes Tortoise. ~ John  Bush, All Music Guide Since then pioneering, innovative tracks and  consequent critical acclaim have repeatedly marked Derrick out as once  of the most important players in Dance music.<br /><br />Carter says that  due to his growing notoriety his production talents have been requested  by pop-oriented acts. But he prefers to remain underground. Although  enthused about his own Blue Cucaracha label and a new UK-based imprint  he runs called Classic, he's reluctant to offer much explanation of  either label's MO--other than each releases records when the mood  strikes him:<br /><br />""I like to keep myself pretty invisible. You may think I'm somewhere, but I've already left.""",,,04/09/2011,,,,04/09/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Cave Singers w/ Holly &amp; The Heathens,38104,http://www.livefrommemphis.com/memphiscalendar/details/5254-cave-singers-w-holly-a-the-heathens,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/10/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/10/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,"Richard James &amp; The Special Riders, Burning Sands",38104,http://www.livefrommemphis.com/memphiscalendar/details/5255-richard-james-a-the-special-riders-burning-sands,09.00.pm,<p><p>18+ Ages<p>Local Memphis Rock &amp; Roll!<p>BUY TICKETS<br />,Hi-Tone Cafe,Memphis,04/13/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/13/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Sin City Scoundrels,38104,http://www.livefrommemphis.com/memphiscalendar/details/5269-sin-city-scoundrels,08.00.pm,<p><p> <br />  -                     18+ Show -,Minglewood Hall,Memphis,04/14/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/14/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,"John Doe, Jill Sobule, Danielson",38104,http://www.livefrommemphis.com/memphiscalendar/details/5256-john-doe-jill-sobule-danielson,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/14/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/14/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,The Radiators - Last Memphis Show EVER!,38104,http://www.livefrommemphis.com/memphiscalendar/details/5257-the-radiators-last-memphis-show-ever,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/15/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/15/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Devil Train,38104,http://www.livefrommemphis.com/memphiscalendar/details/5270-devil-train,09.00.pm,"<p>TICKETS AVAILABLE AT THE DOOR - $5 - 18+<br /><br />In the fall of 2005,  bartender Brad Bozwell offered the band a place to practice with free  Pabst on tap at the Buccaneer in Midtown, Memphis TN. Late in the night  of that first rehearsal fellow musician Brian Sharpe had commandeered  one of the guitars and was working himself into a frenzy. What had  started as a run through a few old Hank tunes had now turned into an all  out stream of consciousness rant, evoking scenes of taking the night  life too far. Sharpe was shouting at the top of his lungs ""I threw it  all away on that DAMNED DEVIL TRAIN!!! And so the name was taken, or  given, there on the spot. That monday night practice continues today and  is recorded weekly by band friend Jay Valentine of Phil Barnes &amp;  Friends, and is available to anybody that requests a copy.<p><br />",Minglewood Hall,Memphis,04/15/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/15/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Big Wig Ball 2011,38104,http://www.livefrommemphis.com/memphiscalendar/details/5271-big-wig-ball-2011,08.00.pm,"<p><p>The Big Wig Ball benefiting Le Bonheur Children’s Hospital offers the  most fun and rewarding people watching experience of the year!  <p>Saturday, April 16  <p>8 o’clock p.m. – Midnight  <p>Minglewood Hall  <p>1555 Madison Avenue  <p>Memphis, Tennessee  <p>Cost:&nbsp; $55 per person in advance (must be 21 or older to attend)  <p>Your ticket includes:    Live Music by Seeing Red<br mce_bogus=""1"">      Complimentary Wine and Beer      Heavy Hors d’oeuvres      Free Event Parking",Minglewood Hall,Memphis,04/16/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/16/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/29-germantown-performing-arts-centre,Romantic Power &amp; Piano Pyrotechnics,38138,http://www.livefrommemphis.com/memphiscalendar/details/5274-romantic-power-a-piano-pyrotechnics,08.00.pm,"The IRIS Orchestra<br /> Michael Stern, conductor<br /> Featuring: Alon Goldstein, piano",Germantown Performing Arts Centre,Germantown,04/16/2011,http://www.livefrommemphis.com/images/eventlist/venues/germantownperformingartscentreicon_1233604282.gif,TN,1801 Exeter Rd.,04/16/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Lukas Nelson &amp; Promise of the Real @ 1884 Lounge,38104,http://www.livefrommemphis.com/memphiscalendar/details/5199-lukas-nelson-a-promise-of-the-real--1884-lounge,09.00.pm,,Minglewood Hall,Memphis,04/16/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/16/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,City Champs,38104,http://www.livefrommemphis.com/memphiscalendar/details/5258-city-champs,09.00.pm,<p>,Hi-Tone Cafe,Memphis,04/16/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,04/16/2011
,Lukas Nelson &amp; Promise of the Real,,http://www.livefrommemphis.com/memphiscalendar/details/5272-lukas-nelson-a-promise-of-the-real,09.00.pm,<p>  -                     18+ Show -,,,04/16/2011,,,,04/16/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/38-minglewood-hall,Grace Askew w/ Dawn Kinnard,38104,http://www.livefrommemphis.com/memphiscalendar/details/5273-grace-askew-w-dawn-kinnard,09.00.pm,<p>  -                     18+ Show -,Minglewood Hall,Memphis,04/21/2011,http://www.livefrommemphis.com/images/eventlist/venues/minglewoodhallicon_1234805033.jpg,TN,1555 Madison Ave,04/21/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/6-new-daisy-theatre,"Pete Yorn, Ben Kweller",38103,http://www.livefrommemphis.com/memphiscalendar/details/5281-pete-yorn-ben-kweller,07.00.pm,<p>PETE YORN and BEN KWELLER with special guest The Wellspring. <p>Advance General Admission Tickets are $25.00 and $25.00 Day of Show. <p>Tickets on sale by phone 1.866.468.7630 or online at TICKETWEB or at the door the day of the show.,New Daisy Theatre,Memphis,04/23/2011,http://www.livefrommemphis.com/images/eventlist/venues/newdaisy_1231800319.jpg,TN,330 Beale Street,04/23/2011
http://www.livefrommemphis.com/memphiscalendar/venueevents/1-hi-tone-cafe,Guitar Wolf w/ Cheap Time &amp; Hans Condor,38104,http://www.livefrommemphis.com/memphiscalendar/details/5283-guitar-wolf-w-cheap-time-a-hans-condor,07.00.pm,"<p>Guitar Wolf w/ Cheap Time &amp; Hans Condor<br />Tuesday Jun. 7, 2011 7:00 pm <br />18+ Ages<br />$13<br /><br />Guitar Wolf (Japanese: ギターウルフ) is a Japanese garage punk power trio founded in Nagasaki, Nagasaki in 1987. The band is known for songs with piercing vocals and an extremely loud style of noise-influenced punk which emphasizes heavy distortion and feedback. They coined the phrase ""jet rock 'n' roll"", which they also use to describe their musical style — an energetic cross between the Ramones, rockabilly, 77 punk, and garage rock. The band is part of Sony Music Japan's Ki/oon Records division.<br /><br />Guitar Wolf has released nine studio albums internationally as well as a live album, numerous singles, and a retrospective compilation called Golden Black. The band members have also been featured in two B-grade science fiction horror movies: Wild Zero and Sore Losers. A collection of Guitar Wolf's most popular videos and live performances have been compiled into a limited edition DVD entitled Red Idol. In March 2005, bassist and founding member Billy, also known as Bass Wolf, died of a heart attack at the age of 38. His replacement in the band, bassist U.G., has become a permanent member of Guitar Wolf and now rounds out the trio which currently consist of band members Seiji (Guitar Wolf): U.G. (Bass Wolf); and Toru (Drum Wolf).",Hi-Tone Cafe,Memphis,06/07/2011,http://www.livefrommemphis.com/images/eventlist/venues/hitone_1231525987.jpg,TN,1913 Poplar Ave.,06/07/2011
