longitude,image,description,date,venue,latitude,moreInfoLink,title
-112.059745788574,http://images4.clubzone.com/events/images/336504/336504-1.jpg,"Cold Shott And The Hurricane Horns<br>  <br>  At<br>  Rhythm Room<br>  Fri, Apr 08, 2011<br>  8pm<br>","April 8, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/336504/phoenix/rhythm-room/cold-shott-and-the-hurricane-horns,Cold Shott And The Hurricane Horns
-112.224494934082,http://images4.clubzone.com/events/images/338137/338137-1.jpg,"Peace Frog<br>  <br>  At<br>  Skye<br>  Friday, April 8, 2011<br>  8:30 pm<br>  <br>  This highly acclaimed act pays tribute to Jim Morrison and The Doors by recreating the magic and intensity of a Doors concert experience.<br>  <br>  Based out of Venice, California, lead singer Tony Fernandez lives out every move of Jim Morrison on stage and delivers a powerful recreation of true likeness in presence, vocals, mannerisms and spirit. Peace Frog is the drama and rock theater that made the Doors famous. Dark and spooky, mystical and hypnotic, the band demonstrates the ability to transform any room into an actual Doors concert experience.<br>  <br>  With intoxicating renditions of ""Hello, I Love You"", ""Light My Fire"", ""L.A. Woman"", ""The End"" and many of the Doors classic songs, Peace Frog has the crowd entranced! The attention to detail not only by Tony Fernandez, as Jim Morrison, but by the musicians that play the parts of Robby Krieger, Ray Manzarek and John Densmore can be described as a study in Doors musicianship. Jim Morrison can no longer perform live, but when you witness Peace Frog you will think you are at a Doors concert.<br>  <br>  It is a must see for all Doors fans and for anyone looking to experience an amazing recreation of a Doors show!<br>","April 8, 2011",Skye Restaurant,33.4698600769043,http://www.clubzone.com/events/338137/phoenix/skye-restaurant/peace-frog,Peace Frog
,http://images4.clubzone.com/events/images/339750/339750-1.jpg,"&nbsp;    <br>      <br>  <br>  Tucson Arizona<br>     <br>    Saturday, April 9, 2011<br>  <br>    Last summer, while dreaming about the amazing weather that Arizona has to offer in the Spring, we had an idea. Let&rsquo;s invite a ton of great bands and a bunch of people to Tucson for a party. And from that, Way Out West Fest was born. On the weekend of April 8-10th, this idea will come to fruition. 50+ bands are gonna bring the jams to Tucson and we want you here for the party that will inevitably ensue. We didn&rsquo;t put this thing together to make money. Money is boring. In fact, the whole thing is not for profit. All money generated is going to the bands and any overhead we encounter. This promises to be an amazing weekend chalked full of sweaty hugs, sing-a-longs, cheap drinks and awesome Mexican food. Hell, you may even make some new friends. So plan on bringing your party pants or better yet just cut em into shorts and wear em all weekend. This is gonna be a party you wont want to miss.     ARTIST LINE UP <br>    <br>        <ul>      <li>Anniversary Club</li>      <li>Bastards of Young</li>      <li>Bear Awesome</li>      <li>Black Sails Western Shores</li>      <li>Bonsai</li>      <li>Bro-Loaf</li>      <li>Casket Life</li>      <li>Cheap Girls</li>      <li>City Mouse</li>      <li>Civil War Rust</li>      <li>Dan Padilla</li>      <li>DC Fallout</li>      <li>Doctor Dinosaur</li>      <li>Fiction Reform</li>      <li>Flatwheeler</li>      <li>Fort Worth</li>      <li>Fossil Arm</li>      <li>French Exit</li>      <li>Good Men Die Like Dogs</li>      <li>Horror Squad</li>      <li>Hotdog!</li>      <li>International Dipshit</li>      <li>Jared Stinson</li>      <li>Jason Kutchma (of Red Collar)</li>      <li>Jimmy Teyechea (Swing Ding Amigos)</li>      <li>JJCnV</li>      <li>Kadets</li>      <li>Lenguas Largas</li>      <li>Logan Greene and The Bricks</li>      <li>Madison Bloodbath</li>      <li>Mut!ny</li>      <li>Random Orbits</li>      <li>Red Collar</li>      <li>Rumspringer</li>      <li>Said Gun</li>      <li>Shang-a-Lang</li>      <li>Shark Pants</li>      <li>Sic Waiting</li>      <li>Something Fierce</li>      <li>Stabbed In Back</li>      <li>Success!</li>      <li>Sunnyside</li>      <li>The Anchor</li>      <li>The Chorty&rsquo;s</li>      <li>The Edison Record</li>      <li>The Hurry Up and Die Alreadies</li>      <li>The Maxies</li>      <li>The Pillowfights</li>      <li>The Plurals</li>      <li>Tiltwheel</li>      <li>Walter Mitty and His Makeshift Orchestra</li>      <li>Wayne Arms</li>      <li>Why I Hate</li>  </ul>  Sponsors <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>","April 9, 2011",All/Other,,http://www.clubzone.com/events/339750/tucson/all-other/way-out-west-fest-2011,Way Out West Fest 2011
,http://images2.clubzone.com/events/images/339810/339810-1.jpg,"&nbsp;    <br>      <br>    <br>    Florence, Arizona<br>  <br>  Saturday, April 9, 2011<br>  <br>       ARTIST LINE UP <br>       <ul>      <li>      Walker Hayes<br>            </li>      <li>      Neal McCoy<br>            </li>      <li>      The Bellamy Brothers<br>            </li>      <li>      Rodney Atkins<br>            </li>      <li>      Martina McBride &amp; More<br>             </li>  </ul>      TICKET INFORMATION   &nbsp;  General Admission<br>  <br>  SINGLE DAY TICKETS ARE NOW AVAILABLE!<br>  <br>  General Admission Tickets, grant you access into the festival, and are considered lawn seating. These tickets can be purchased as weekend tickets or single day tickets. If you are planning to camp, you must purchase a weekend pass. Parking sold separately. Please visit Rules &amp; Regulations for a list of what we suggest you bring, and what we prefer you leave at home. Children 12 and under are free with the purchase of an adult ticket.<br>  <br>  Your tickets will be emailed to you, with an information packet. Please read the directions on the information packet before arriving at the festival.<br>  <br>  Parking<br>  <br>  Parking Passes are available for the weekend or by the day. This pass allows you to park during the day only. Single day parking is sold at the event.<br>  <br>  Country Thunder is not responsible for valuables left in your vehicle, so please be sure to secure your things. For the security of yourself and others, we do not allow overnight parking in daily lots or tailgating.<br>  <br>  RSVD<br>  <br>  RSVD Tickets are for those who want to get the Premium Country Thunder experience. This option allows you to choose your own seating directly in front of the stage! These seats are first come first serve so if you would like to sit together, please purchase seats at same time.<br>  <br>  Each ticket includes:<br>  <br>  &nbsp;&nbsp;&nbsp; * Access to festival ALL 4 DAYS<br>  &nbsp;&nbsp;&nbsp; * RSVD Seating close to stage<br>  &nbsp;&nbsp;&nbsp; * *Please note that the Thursday night concert will kick-off on the B-Stage<br>  &nbsp;&nbsp;&nbsp; * Option to renew seats for 2012<br>  <br>  Please see the seating chart to order tickets. Your tickets will be emailed to you, with an information packet. Please read the directions on the information packet before arriving at the festival.<br>  <br>  V.I.P<br>  <br>  V.I.P Tickets are for those who want the exceptional Country Thunder experience. With V.I.P enjoy our front row seating sections, exclusive V.I.P lounge where you can enjoy a catered lunch and dinner and a V.I.P bar where you can take advantage of discounted beverages! Also enjoy the convenience of V.I.P parking and a V.I.P only entrance into the concert bowl.<br>  <br>  Please note that the Thursday night concert will kick-off on the B-Stage<br>  <br>  Meal Times:<br>  Lunch: 12-2pm<br>  Dinner: 5-7pm<br>  <br>    CAMPING   <br>  <br>  Rate<br>  <br>  Camping is an American past time, and Country Thunder offers its patrons 6 different campsites to choose from. With the exception of Big Rig Camping. Each campsite is 19&#39;x40&#39; and is considered Primitive Camping, so please bring adequate supplies to last you the weekend. If you run out of supplies, please visit our on-site General Store. And don&#39;t forget to camp you have to have a 4-day General Admission pass! CAMPING PRICES ARE FOR ALL 4-DAYS!<br>  <br>  We have several campsites to choose from, so any of the following sites can accommodate your specific need.<br>    <ul>      <li>Crazy Coyote - would be best suited for the rowdy camper, one that wants to come and let their hair down, no handle bars!<br>      </li>      <li>Road Runner - camping is for those campers that still want the fun by maybe not as crazy (not guaranteed). Road Runner is an earshot from the festival bowl gates and is easily accessible from the main drag! If you are looking for a convenient and fun camping experience, run on over to Road Runner!</li>  </ul>  <ul>      <li>Road Runner Family - with our children 12 and under are free policy (with the purchase of an adult 4-day pass) Country Thunder wants to make sure families get the All-American camping experience! Where roasting marshmallows by the campfire under an Arizona star studded sky listening to the best country music is not only for the movies but the memories of the weekend spent at Country Thunder. So round up the family, pack the marshmallows and reserve your Family Campsite today!<br>      </li>  </ul>  <ul>      <li>Preferred - camping is just that, ""Preferred."" Close to the main entrance, facing the main stage, and in a prime location, this site is top notch!<br>      </li>      <li>Crown - Located by the main entrance feel like a king in your RV, Tent or just good old sleeping bag in crown camping!</li>  </ul>  <ul>      <li> Gila River Currently not available for purchase.<br>      </li>  </ul>  <ul>      <li>&nbsp;Big Rig: *LIMITED AVAILABILITY Located right by at the main entrance, enjoy your 25&#39; x 45&#39; campsite with the convenience of electric and water services! The concert bowl doesn&#39;t get any closer! Please contact our office for further information.<br>      </li>  </ul>  &nbsp;All campsite&#39;s are allowed to have (1) sleeping quarter and (1) motorized vehicle. If your camping unit is 35&#39; or larger, it is considered Oversized, and therefore you MUST purchase (2) campsites side-by-side. Each camper must be wearing a 4-DAY Festival Wristband. If you would like to purchase a Port-a-Potty, please see camping Add-On&#39;s. Remember each item that you bring MUST FIT ON YOUR 19&#39;x40&#39; campsite (25&#39;x45&#39; for Big Rig). Please plan ahead, and make sure your things fit on your site. Due to the safety of yourself and others, we ask that you not bring any ATV&#39;s, golf carts, mopeds, bikes, etc.<br>  <br>    Campers are allowed to load-in starting Wednesday, April 6th at 12:00pm. All campsites are up for renewal the last 2 days of the festival. Please see renewal on-site at the Information tent.  <br>  Your tickets will be emailed to you, with an information packet. Please read the directions on the information packet before arriving at the festival. Also please see Camping Rules for additional information. Come join your fellow friends under the stars, and start your Country Thunder tradition in 2011!  <br>  <br>  EVENT GALLERY <br>  <br>  &nbsp;  <br>  <br>  <br>","April 9, 2011",All/Other,,http://www.clubzone.com/events/339810/phoenix/all-other/country-thunder-arizona-2011,Country Thunder Arizona 2011
,http://images2.clubzone.com/events/images/335622/335622-1.jpg,"British Sea Power<br>  <br>  At<br>  ClubHouse Music Venue<br>  Sat, April 09, 2011<br>  7pm<br>","April 9, 2011",Club House Music Venue,,http://www.clubzone.com/events/335622/phoenix/club-house-music-venue/british-sea-power,British Sea Power
-112.059745788574,,"Harper<br>  <br>  At<br>  Rhythm Room<br>  <br>  Saturday, Apr 9, 2011<br>  6.00 PM","April 9, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/327964/phoenix/rhythm-room/harper,Harper
,http://images3.clubzone.com/events/images/339751/339751-1.jpg,"&nbsp;    <br>      <br>  <br>  Tucson Arizona<br>     <br>    Sunday, April 10, 2011<br>  <br>    Last summer, while dreaming about the amazing weather that Arizona has to offer in the Spring, we had an idea. Let&rsquo;s invite a ton of great bands and a bunch of people to Tucson for a party. And from that, Way Out West Fest was born. On the weekend of April 8-10th, this idea will come to fruition. 50+ bands are gonna bring the jams to Tucson and we want you here for the party that will inevitably ensue. We didn&rsquo;t put this thing together to make money. Money is boring. In fact, the whole thing is not for profit. All money generated is going to the bands and any overhead we encounter. This promises to be an amazing weekend chalked full of sweaty hugs, sing-a-longs, cheap drinks and awesome Mexican food. Hell, you may even make some new friends. So plan on bringing your party pants or better yet just cut em into shorts and wear em all weekend. This is gonna be a party you wont want to miss.     ARTIST LINE UP <br>    <br>        <ul>      <li>Anniversary Club</li>      <li>Bastards of Young</li>      <li>Bear Awesome</li>      <li>Black Sails Western Shores</li>      <li>Bonsai</li>      <li>Bro-Loaf</li>      <li>Casket Life</li>      <li>Cheap Girls</li>      <li>City Mouse</li>      <li>Civil War Rust</li>      <li>Dan Padilla</li>      <li>DC Fallout</li>      <li>Doctor Dinosaur</li>      <li>Fiction Reform</li>      <li>Flatwheeler</li>      <li>Fort Worth</li>      <li>Fossil Arm</li>      <li>French Exit</li>      <li>Good Men Die Like Dogs</li>      <li>Horror Squad</li>      <li>Hotdog!</li>      <li>International Dipshit</li>      <li>Jared Stinson</li>      <li>Jason Kutchma (of Red Collar)</li>      <li>Jimmy Teyechea (Swing Ding Amigos)</li>      <li>JJCnV</li>      <li>Kadets</li>      <li>Lenguas Largas</li>      <li>Logan Greene and The Bricks</li>      <li>Madison Bloodbath</li>      <li>Mut!ny</li>      <li>Random Orbits</li>      <li>Red Collar</li>      <li>Rumspringer</li>      <li>Said Gun</li>      <li>Shang-a-Lang</li>      <li>Shark Pants</li>      <li>Sic Waiting</li>      <li>Something Fierce</li>      <li>Stabbed In Back</li>      <li>Success!</li>      <li>Sunnyside</li>      <li>The Anchor</li>      <li>The Chorty&rsquo;s</li>      <li>The Edison Record</li>      <li>The Hurry Up and Die Alreadies</li>      <li>The Maxies</li>      <li>The Pillowfights</li>      <li>The Plurals</li>      <li>Tiltwheel</li>      <li>Walter Mitty and His Makeshift Orchestra</li>      <li>Wayne Arms</li>      <li>Why I Hate</li>  </ul>  Sponsors <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>  <br>","April 10, 2011",All/Other,,http://www.clubzone.com/events/339751/tucson/all-other/way-out-west-fest-2011,Way Out West Fest 2011
,http://images4.clubzone.com/events/images/339811/339811-1.jpg,"&nbsp;    <br>      <br>    <br>    Florence, Arizona<br>  <br>  Sunday, April 10, 2011<br>  <br>       ARTIST LINE UP <br>    <ul>      <li>  Troy Olsen<br>      </li>      <li>Gloriana<br>      </li>      <li>Clay Walker<br>      </li>      <li>Toby Keith &amp; More<br>      </li>  </ul>      TICKET INFORMATION   &nbsp;  General Admission<br>  <br>  SINGLE DAY TICKETS ARE NOW AVAILABLE!<br>  <br>  General Admission Tickets, grant you access into the festival, and are considered lawn seating. These tickets can be purchased as weekend tickets or single day tickets. If you are planning to camp, you must purchase a weekend pass. Parking sold separately. Please visit Rules &amp; Regulations for a list of what we suggest you bring, and what we prefer you leave at home. Children 12 and under are free with the purchase of an adult ticket.<br>  <br>  Your tickets will be emailed to you, with an information packet. Please read the directions on the information packet before arriving at the festival.<br>  <br>  Parking<br>  <br>  Parking Passes are available for the weekend or by the day. This pass allows you to park during the day only. Single day parking is sold at the event.<br>  <br>  Country Thunder is not responsible for valuables left in your vehicle, so please be sure to secure your things. For the security of yourself and others, we do not allow overnight parking in daily lots or tailgating.<br>  <br>  RSVD<br>  <br>  RSVD Tickets are for those who want to get the Premium Country Thunder experience. This option allows you to choose your own seating directly in front of the stage! These seats are first come first serve so if you would like to sit together, please purchase seats at same time.<br>  <br>  Each ticket includes:<br>  <br>  &nbsp;&nbsp;&nbsp; * Access to festival ALL 4 DAYS<br>  &nbsp;&nbsp;&nbsp; * RSVD Seating close to stage<br>  &nbsp;&nbsp;&nbsp; * *Please note that the Thursday night concert will kick-off on the B-Stage<br>  &nbsp;&nbsp;&nbsp; * Option to renew seats for 2012<br>  <br>  Please see the seating chart to order tickets. Your tickets will be emailed to you, with an information packet. Please read the directions on the information packet before arriving at the festival.<br>  <br>  V.I.P<br>  <br>  V.I.P Tickets are for those who want the exceptional Country Thunder experience. With V.I.P enjoy our front row seating sections, exclusive V.I.P lounge where you can enjoy a catered lunch and dinner and a V.I.P bar where you can take advantage of discounted beverages! Also enjoy the convenience of V.I.P parking and a V.I.P only entrance into the concert bowl.<br>  <br>  Please note that the Thursday night concert will kick-off on the B-Stage<br>  <br>  Meal Times:<br>  Lunch: 12-2pm<br>  Dinner: 5-7pm<br>  <br>    CAMPING   <br>  <br>  Rate<br>  <br>  Camping is an American past time, and Country Thunder offers its patrons 6 different campsites to choose from. With the exception of Big Rig Camping. Each campsite is 19&#39;x40&#39; and is considered Primitive Camping, so please bring adequate supplies to last you the weekend. If you run out of supplies, please visit our on-site General Store. And don&#39;t forget to camp you have to have a 4-day General Admission pass! CAMPING PRICES ARE FOR ALL 4-DAYS!<br>  <br>  We have several campsites to choose from, so any of the following sites can accommodate your specific need.<br>    <ul>      <li>      Crazy Coyote - would be best suited for the rowdy camper, one that wants to come and let their hair down, no handle bars!<br>      <br>            </li>      <li>      Road Runner - camping is for those campers that still want the fun by maybe not as crazy (not guaranteed). Road Runner is an earshot from the festival bowl gates and is easily accessible from the main drag! If you are looking for a convenient and fun camping experience, run on over to Road Runner!      </li>  </ul>  <ul>      <li>Road Runner Family - with our children 12 and under are free policy (with the purchase of an adult 4-day pass) Country Thunder wants to make sure families get the All-American camping experience! Where roasting marshmallows by the campfire under an Arizona star studded sky listening to the best country music is not only for the movies but the memories of the weekend spent at Country Thunder. So round up the family, pack the marshmallows and reserve your Family Campsite today!<br>      </li>  </ul>  <ul>      <li>Preferred - camping is just that, ""Preferred."" Close to the main entrance, facing the main stage, and in a prime location, this site is top notch!<br>      </li>      <li>Crown - Located by the main entrance feel like a king in your RV, Tent or just good old sleeping bag in crown camping!</li>  </ul>  <ul>      <li> Gila River Currently not available for purchase.<br>      </li>  </ul>  <ul>      <li>&nbsp;Big Rig: *LIMITED AVAILABILITY Located right by at the main entrance, enjoy your 25&#39; x 45&#39; campsite with the convenience of electric and water services! The concert bowl doesn&#39;t get any closer! Please contact our office for further information.</li>  </ul>  All campsite&#39;s are allowed to have (1) sleeping quarter and (1) motorized vehicle. If your camping unit is 35&#39; or larger, it is considered Oversized, and therefore you MUST purchase (2) campsites side-by-side. Each camper must be wearing a 4-DAY Festival Wristband. If you would like to purchase a Port-a-Potty, please see camping Add-On&#39;s. Remember each item that you bring MUST FIT ON YOUR 19&#39;x40&#39; campsite (25&#39;x45&#39; for Big Rig). Please plan ahead, and make sure your things fit on your site. Due to the safety of yourself and others, we ask that you not bring any ATV&#39;s, golf carts, mopeds, bikes, etc.<br>  <br>    Campers are allowed to load-in starting Wednesday, April 6th at 12:00pm. All campsites are up for renewal the last 2 days of the festival. Please see renewal on-site at the Information tent.  <br>  Your tickets will be emailed to you, with an information packet. Please read the directions on the information packet before arriving at the festival. Also please see Camping Rules for additional information. Come join your fellow friends under the stars, and start your Country Thunder tradition in 2011!  <br>  <br>  EVENT GALLERY <br>  <br>  &nbsp;  <br>  <br>  <br>","April 10, 2011",All/Other,,http://www.clubzone.com/events/339811/phoenix/all-other/country-thunder-arizona-2011,Country Thunder Arizona 2011
-112.059745788574,http://images3.clubzone.com/events/images/334029/334029-1.jpg,"Captured By Robots<br>  <br>  At<br>  Rhythm Room<br>  Sun, April 10, 2011<br>  7.30pm<br>","April 10, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/334029/phoenix/rhythm-room/captured-by-robots,Captured By Robots
-112.059745788574,http://images4.clubzone.com/events/images/334031/334031-1.jpg,"Rory Block<br>  <br>  At<br>  Rhythm Room<br>  Mon, April 11, 2011<br>  7.30pm<br>","April 11, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/334031/phoenix/rhythm-room/rory-block,Rory Block
-112.059745788574,http://images3.clubzone.com/events/images/340396/340396-1.jpg,"Rosie Ledet &amp; The Zydeco Playboys<br>  <br>  <br>  Rhythm Room<br>  Tue, Apr 12, 2011<br>  7pm<br>","April 12, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/340396/phoenix/rhythm-room/rosie-ledet-and-the-zydeco-playboys,Rosie Ledet & The Zydeco Playboys
-112.059745788574,http://images3.clubzone.com/events/images/338100/338100-1.jpg,"Fervor Records Artist Showcase<br>  <br>  At<br>  Rhythm Room<br>  Thu, Apr 14, 2011<br>  7pm<br>  <br>  Featuring<br>  SUPER STEREO<br>  TARIK NUCLOTHES<br>","April 14, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/338100/phoenix/rhythm-room/fervor-records-artist-showcase,Fervor Records Artist Showcase
-112.224494934082,http://images1.clubzone.com/events/images/338141/338141-1.jpg,"Paperback Writer<br>  <br>  At<br>  Skye<br>  Friday, April 15, 2011<br>  8:30 pm<br>  <br>  Paperback Writer -The Beatles Experience takes it&rsquo;s audience on a trip through the musical years of the world&rsquo;s most popular rock group of all time! Hear the hits from the Ed Sullivan Show through the colorful Sgt. Pepper&#39;s years and on to the roof tops of Let It Be performed with ""spot on"" vocal, look and sound alike ability. In a very short time, Paperback Writer has gained national as well as world wide acclaim. Currently performing for Disney Entertainment, major theaters nationwide and cruise ships take a look at what the national critics are saying: &ldquo;The Best Beatles Show since Beatlemania !&rdquo; New York Times. &ldquo; &ldquo;Heads above the Beatles shows I&rsquo;ve heard !&rdquo; Eagle Press Cleveland, Ohio. &ldquo;Sensational show for all ages&rdquo; Los Angeles Times &ldquo;Remarkably authentic ! Amazing vocals !&rdquo; Bloomingdale (Chicago) Times. &ldquo;The Look, The Sound&hellip;Amazing &rdquo; San Francisco Chronicle. Don&#39;t miss the Paperback Writer Show, a true &ldquo;Beatles Experience&rdquo;- A good time will be had by all!<br>","April 15, 2011",Skye Restaurant,33.4698600769043,http://www.clubzone.com/events/338141/phoenix/skye-restaurant/paperback-writer,Paperback Writer
-112.224494934082,http://images1.clubzone.com/events/images/338140/338140-1.jpg,"Paperback Writer<br>  <br>  At<br>  Skye<br>  Friday, April 15, 2011<br>  6:00 pm<br>  <br>  Paperback Writer -The Beatles Experience takes it&rsquo;s audience on a trip through the musical years of the world&rsquo;s most popular rock group of all time! Hear the hits from the Ed Sullivan Show through the colorful Sgt. Pepper&#39;s years and on to the roof tops of Let It Be performed with ""spot on"" vocal, look and sound alike ability. In a very short time, Paperback Writer has gained national as well as world wide acclaim. Currently performing for Disney Entertainment, major theaters nationwide and cruise ships take a look at what the national critics are saying: &ldquo;The Best Beatles Show since Beatlemania !&rdquo; New York Times. &ldquo; &ldquo;Heads above the Beatles shows I&rsquo;ve heard !&rdquo; Eagle Press Cleveland, Ohio. &ldquo;Sensational show for all ages&rdquo; Los Angeles Times &ldquo;Remarkably authentic ! Amazing vocals !&rdquo; Bloomingdale (Chicago) Times. &ldquo;The Look, The Sound&hellip;Amazing &rdquo; San Francisco Chronicle. Don&#39;t miss the Paperback Writer Show, a true &ldquo;Beatles Experience&rdquo;- A good time will be had by all!<br>","April 15, 2011",Skye Restaurant,33.4698600769043,http://www.clubzone.com/events/338140/phoenix/skye-restaurant/paperback-writer,Paperback Writer
-111.841857910156,,"Hotel California is taking place on Saturday, April 16, 2011 at Chandler Center for the Arts (250 N. Arizona Avenue) Phoenix, Arizona, United States. Purchase tickets online here.","April 16, 2011",Chandler Center for the Arts,33.3078308105469,http://www.clubzone.com/events/291828/phoenix/chandler-center-for-the-arts/t4-hotel-california-2011-4-16,Hotel California
,http://images3.clubzone.com/events/images/335624/335624-1.jpg,"Fayuca<br>  <br>  At<br>  ClubHouse Music Venue<br>  Sat, April 16, 2011<br>  7pm<br>","April 16, 2011",Club House Music Venue,,http://www.clubzone.com/events/335624/phoenix/club-house-music-venue/fayuca,Fayuca
-112.059745788574,http://images3.clubzone.com/events/images/336505/336505-1.jpg,"Yelle &amp; French horn rebellion<br>  <br>  At<br>  Rhythm Room<br>  Sun, Apr 17, 2011<br>  8pm<br>","April 17, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/336505/phoenix/rhythm-room/yelle-and-french-horn-rebellion,Yelle & French horn rebellion
-112.224494934082,http://images3.clubzone.com/events/images/338143/338143-1.jpg,"The Beach Toys<br>  <br>  At<br>  Skye<br>  Sunday, April 17, 2011<br>  7:00 pm<br>  <br>  The sounds of surf, sun and classic cars set the backdrop for the legendary Beach Boys presented by the world famous Beach Toys-the only true-to-from tribute of it&#39;s kindFeaturing the well-recognized classic striped shirts. the audience will hear such harmonic greats as ""I Get Around"", ""Surfer Girl"", Surfin USA"", ""Help Me Rhonda"" ,Good Vibrations and California Girls an many more with astounding authenticity. The Beach Toys have been personally selected to perform for The Beach Boys and their families and friends for the California Beach Boys state landmark dedication in addition to touring the world to include, Japan, Holland, South America as well as performing regularly at Disneyland and Disney&rsquo;s California Adventure theme park. <br>","April 17, 2011",Skye Restaurant,33.4698600769043,http://www.clubzone.com/events/338143/phoenix/skye-restaurant/the-beach-toys,The Beach Toys
-112.224494934082,http://images4.clubzone.com/events/images/338142/338142-1.jpg,"The Beach Toys<br>  <br>  At<br>  Skye<br>  Sunday, April 17, 2011<br>  4:00 pm<br>  <br>  The sounds of surf, sun and classic cars set the backdrop for the legendary Beach Boys presented by the world famous Beach Toys-the only true-to-from tribute of it&#39;s kindFeaturing the well-recognized classic striped shirts. the audience will hear such harmonic greats as ""I Get Around"", ""Surfer Girl"", Surfin USA"", ""Help Me Rhonda"" ,Good Vibrations and California Girls an many more with astounding authenticity. The Beach Toys have been personally selected to perform for The Beach Boys and their families and friends for the California Beach Boys state landmark dedication in addition to touring the world to include, Japan, Holland, South America as well as performing regularly at Disneyland and Disney&rsquo;s California Adventure theme park. <br>","April 17, 2011",Skye Restaurant,33.4698600769043,http://www.clubzone.com/events/338142/phoenix/skye-restaurant/the-beach-toys,The Beach Toys
,http://images3.clubzone.com/events/images/340414/340414-1.jpg,"Subhumans w/ MDC, The Grim<br>  <br>  <br>  The Clubhouse Music Venue<br>  Mon, Apr 18, 2011<br>  7 pm<br>","April 18, 2011",Club House Music Venue,,http://www.clubzone.com/events/340414/phoenix/club-house-music-venue/subhumans-w-mdc-the-grim,"Subhumans w / MDC, The Grim"
-112.059745788574,,"Titus Andronicus<br>  <br>  At<br>  Rhythm Room<br>  Mon, Apr 18, 2011<br>  7.30pm<br>","April 18, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/338103/phoenix/rhythm-room/titus-andronicus,Titus Andronicus
-112.059745788574,http://images1.clubzone.com/events/images/336508/336508-1.jpg,"The Joy Formidable<br>  <br>  At<br>  Rhythm Room<br>  Tue, Apr 19, 2011<br>  8pm<br>","April 19, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/336508/phoenix/rhythm-room/the-joy-formidable,The Joy Formidable
,http://images2.clubzone.com/events/images/340415/340415-1.jpg,"Pinback<br>  <br>  <br>  The Clubhouse Music Venue<br>  Wed, Apr 20, 2011<br>","April 20, 2011",Club House Music Venue,,http://www.clubzone.com/events/340415/phoenix/club-house-music-venue/pinback,Pinback
-112.059745788574,http://images4.clubzone.com/events/images/334039/334039-1.jpg,"Nick Curran &amp; The Lowlifes<br>  <br>  At<br>  Rhythm Room<br>  Wed, April 20, 2011<br>  8pm<br>","April 20, 2011",Rhythm Room,33.4942245483398,http://www.clubzone.com/events/334039/phoenix/rhythm-room/nick-curran-and-the-lowlifes,Nick Curran & The Lowlifes
-112.224494934082,http://images1.clubzone.com/events/images/338144/338144-1.jpg,"Don&#39;t Stop Believin&#39;<br>  <br>  At<br>  Skye<br>  Friday, April 22, 2011<br>  6:00 pm<br>  <br>  In October of 2008, a group of professional musicians from Los Angeles joined together to pay tribute to the great American band, JOURNEY.<br>  <br>  They call themselves ""Don&#39;t Stop Believin&#39;."" As faithful fans of Journey&rsquo;s music, DSB is committed to staying true to Journey&rsquo;s legacy, while bringing a fresh pulse to the heart of their songs. Since it&rsquo;s inception, DSB fills venues to capacity with crowds singing and cheering the great hits of this chart-topping band. DSB infuses the air with electricity and ignites the crowd with energetic fire!<br>  <br>  See them in the intimacy of The Platinum Room at Skye<br>","April 22, 2011",Skye Restaurant,33.4698600769043,http://www.clubzone.com/events/338144/phoenix/skye-restaurant/dont-stop-believin,Dont Stop Believin
