moreInfo,eventDate,place,phone,imageLogo,description,price,address,name
http://www.sfstation.com/goat-festival-e862291,Sat Apr 17,Ferry Plaza Farmer's Market,,http://www.sfstation.com/images/ev/91/862291a_tn220x220.jpg,"10 - 11	<br />The Goat Girls (Jennifer Bice of Redwood Hill Farm and Creamery, Laura Howard of Laloos Goats Milk Ice Cream, and Mary Keehn of Cypress Grove Chevre), founders of Promote the Goat will give a talk about goat milk and all the different ways to use it.<br /><br />After their talk, the Goat Girls will have an education table with info and samples of goat milk products. CUESA will also have a guide to goat cheeses found in the market with samples.<br /><br />11:00	Seasonal Cooking Demonstration<br /> 	Mark Dommen, One Market<br />11:45	Seasonal Cooking Demonstration and Book Signing<br /> 	Maggie Foard author of Goat Cheese<br />12:30	 Book talk, interview, and book signing<br /> 	<br />Gordon Edgar author of Cheesemonger: A Life on the Wedge",,"One Ferry Building	       	      San Francisco, CA  	      94105",Goat Festival
http://www.sfstation.com/vsl-friday-saks-fifth-avenue-fashions-night-out-afterparty-e999351,Fri Sep 10,Vessel,,http://www.sfstation.com,"Vessel in association with Saks Fifth Avenue present<br />VSL FRIDAY + Saks Fifth Avenue Official 'Fashion's Night Out' Afterparty Featuring DJ Sam Isaac and opening set by Jared F.<br /><br />Hosted by Bellasoul and David Ali.<br /><br />..........................................................<br />Vessel Lounge Party at Saks Fifth Avenue Men's Store 5th Floor: 6pm - 8pm<br />Saks Fifth Avenue Afterparty at Vessel: 8pm - 10pm<br />Main Event at Vessel: 10pm - 2am (top40, hip hop, mashups)<br />..........................................................<br /><br />Vessel at Saks:<br />This year Saks Fifth Avenue will celebrate Fashions Night Out with a theme that highlights the influence of pop music on fashion and vice versa. Union Square will be buzzing with energy and activity. From 6 to 8 PM on Friday, September 10 guests at Saks Fifth Avenue Men's store 5th Floor will enjoy music and fashion at the Vessel/Saks lounge party. This event at Saks will feature complimentary signature Vessel cocktails, original DJ mixes by Vessel DJ's, fashion, and a hip lounge setting for all your social pleasures. . Attendees will receive Vessel cards that offer complimentary entry and a drink special for the main event at Vessel that night! Additional gifts are provided with purchase. Saks Fifth Avenue Men's Store address: 220 Post Street, San Francisco<br /><br />Saks at Vessel:<br />Saks Fifth Avenue Fashion's Night Out Official Afterparty at Vessel will kick off at 8pm sharp and go till 10pm with DJ Set by Jared F. Saks Fifth Avenue employees, guests, and participating model agencies and their talent will be in the house. This event is open to the public so please come on by!!!<br /><br />Main Event:<br />Get Ready for an amazing VSL FRIDAY at Vessel featuring one of San Francisco's favorite DJ's -- Sam Isaac. DJ Sam Isaac will be spinning the hottest top40, hip hop, pop, and dance tracks. Come see him in ACTION September 10th!<br /><br />Wanna grab a table for this event? Email reservations@vesselsf.com        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$20,"85 Campton Place	       	      San Francisco, CA  	      94108",VSL Friday + Saks Fifth Avenue 'Fashion's Night Out' Afterparty
http://www.sfstation.com/bless-up-e956291,Tue Sep 14,The Milk Bar,,http://www.sfstation.com/images/ev/91/956291a_tn220x220.jpg,,$7,"1840 Haight Street	       	      San Francisco, CA  	      94117",Bless Up
http://www.sfstation.com/grrlz-e990051,Tue Aug 17 - Tue Sep 28,Q Bar,,http://www.sfstation.com,"Ladies night in the Castro<br />Pop/Hip Hop/Dance/Electro<br />Grrlz drink for half off        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",,"456 Castro St.	       	      San Francisco, CA  	      94110",Grrlz
http://www.sfstation.com/booty-call-wednesdays-e957991,Wed Sep 15,Q Bar,,http://www.sfstation.com/images/ev/91/957991a_tn220x220.jpg,,$3,"456 Castro St.	       	      San Francisco, CA  	      94110",Booty Call Wednesdays
http://www.sfstation.com/eclectic-live-with-k-flay-and-levice-e994101,Wed Sep 15,Harlot,,http://www.sfstation.com/images/ev/01/994101a_tn220x220.jpg,,$5,"46 Minna Street	       	      San Francisco, CA  	      94103",Eclectic Live with K. Flay and LeVICE
http://www.sfstation.com/indian-summer-soiree-ii-feat-joes-jeans-and-kim-vo-hair-at-indulgence-e745151,Wed Sep 15,Harry Denton's Starlight Room,415.979.3031,http://www.sfstation.com/images/ev/51/745151a_tn220x220.jpg,,,"450 Powell Street	       	      San Francisco, CA  	      94102",Indian Summer Soiree II feat. JOE'S JEANS &amp; KIM VO HAIR @ Indulgence
http://www.sfstation.com/beats-and-eats-e992681,Wed Sep 1 - Wed Sep 29,Azul,,http://www.sfstation.com/images/ev/81/992681a_tn220x220.jpg,,,"1 Tillman Place	       	      San Francisco, CA  	      94108",Beats&amp;Eats
http://www.sfstation.com/kor-karaoke-e986541,Wed Aug 18 - Wed Oct 20,Cat Club,,http://www.sfstation.com/images/ev/41/986541a_tn220x220.jpg,,,"1190 Folsom St	       	      San Francisco, CA  	      94103",Kor Karaoke
http://www.sfstation.com/amendola-vs-blades-e1001581,Wed Sep 15,CODA,415-551-CODA,http://www.sfstation.com,"Coda Live Presents<br /><br />Amendola vs. Blades<br />$7 / 6:30 PM<br /><br />...Wil Blades and Scott Amendola conjure various sonic deities though only a duo. Their live shows have been generating a buzz around the Bay Area. The two got their start as a group when Scott had the vision of performing Duke Ellingtons Far East Suite in duo with Wil. While quite a daunting task translating a suite (originally written for a big band) into duo, the Hammond Organ had previously been used in the 1940s and 1950s to emulate the sound of big bands. With Wils knowledge of this tradition and Scotts desire to push boundaries, they were able to pull it off in an explorative, yet cohesive manner. The duo continues to perform the Ellington suite in their live performances, while also developing their original material. In performance, Amendola and Blades cover everything from Avant Garde to Funk, Bebop to Rock.<br /><br />Wil Blades, a native Chicagoan, has become the San Francisco Bay Areas first call organist and is rapidly gaining momentum throughout the world. In 2007 and 2008, he was named in the Downbeat critics poll under Rising Star for organ. Wil has kept the traditional sounds of Jimmy Smith, Larry Young, and Groove Holmes alive, while creating a more personal, modern sound. Wil has performed and recorded with John Lee Hooker, Dr. Lonnie Smith, Melvin Sparks, Idris Muhammad, Joe Louis Walker, Don Braden, Donald Harrison, Karl Denson, Will Bernard, Charlie Hunter, Stanton Moore, Betty Joplin, Eddie Marshall, Herbie Lewis, and many others.<br /><br />An organizer by nature, Jersey native Scott Amendola has become a creative nexus for a community of musicians stretching from Los Angeles and Seattle to Chicago and New York. Amendola's inspiration stems from such stylistic influences as African music, jazz, blues, spirituals, rock, and the avant garde. Scott has never been satisfied with just being a masterful drummer, he has spent his career pushing music in new directions. Scott has toured, recorded, or performed with Bill Frisell, Dave Liebman, John Zorn, Wadada Leo Smith, Jacky Terrasson, Larry Goldings, Jeff Parker, Madeleine Peyroux, Sex Mob, Wayne Horvitz, Johnny Griffin, ROVA Saxophone Quartet, Pat Martino, Nels Cline, Peter Apfelbaum, Jim Campilongo, Ben Goldberg, Mark Turner, Michael Franti, Phil Lesh and others, and has toured extensively throughout Europe, North America, and Australia.<br /><br />Websites:<br /><br />Scott Amendola<br />http://www.scottamendola.com/<br /><br />Wil Blades<br />http://www.wilblades.com/<br /><br />http://www.codalive.com/        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$7,"1710 Mission St. 	       	      San Francisco, CA  	      94103",Amendola vs. Blades
http://www.sfstation.com/above-the-clouds-w-special-guest-djs-cutso-and-umami-e954631,Fri Sep 17,Eve Lounge,415-543-LUSH,http://www.sfstation.com/images/ev/31/954631a_tn220x220.jpg,,,"575 Howard Street	       	      San Francisco, CA  	      94105",Above the Clouds w/ special guest DJ's Cutso &amp; Umami
http://www.sfstation.com/compression-e855851,Fri Sep 17,103 Harriet,415.431.3609,http://www.sfstation.com/images/ev/51/855851a_tn220x220.jpg,,$10 - $15,"103 Harriet Street	       	      San Francisco, CA  	      94103",Compression
http://www.sfstation.com/qo-l-open-haus-e998001,Wed Sep 15,Project One,415.725.9981,http://www.sfstation.com,"Qoöl presents Open Haus. Come as you are! <br /><br />Join us for another one-off happy hour in true Qoöl style. Entrance is free. Qoöl Qards will be given away. We can't wait to see you.<br /><br />Lineup: KEVIN KNAPP (Loöq, Leftroom, Murmer) SPESH (Loöq, Qoöl, djspesh.com)        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",,"251 Rhode Island	       	      San Francisco, CA  	      94103",Qoöl Open Haus
http://www.sfstation.com/hyphen-release-party-for-the-new-legacy-issue-e1010481,Fri Sep 17,Mighty,,http://www.sfstation.com/images/ev/81/1010481a_tn220x220.jpg,,$10,"119 Utah Street	       	      San Francisco, CA  	      94103",Hyphen Release Party for The New Legacy Issue
http://www.sfstation.com/i-got-soul-e994531,Wed Aug 25 - Wed Oct 27,Little Baobab,415-722-6757,http://www.sfstation.com,"&quot; We need more soul, not just soul music, but soul sharing, and this is what I GOT SOUL! is all about. It is about awesome tunes, beat-hungry dance moves, and the beautiful people of the Bay coming together to GET DOWN. Join us Every Wednesday from 10pm to 1:30am at Little Baobab for a soul-shaking night. Our superhero DJS Bianca/ David 8/ Ada/ Mackwell spin the best SOUL/FUNK/ROOTS/VINTAGE to keep your body swaying while Little Baobab provides delicious cocktails and gorgeous bartenders to keep your mouth watering...$3 cover 21+        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$3,"3388 19th Street	       	      San Francisco, CA  	      94110",I Got Soul!
http://www.sfstation.com/three-kinds-of-stupid-dance-party-e1001221,Fri Sep 17,Rickshaw Stop,,http://www.sfstation.com/images/ev/21/1001221a_tn220x220.jpg,,$10,"155 Fell Street	       	      San Francisco, CA  	      94102",Three Kinds of Stupid Dance Party
http://www.sfstation.com/select-sf-presents-passion-at-vessel-sat-9-18-10-w-dj-g-stav-e898011,Sat Sep 18,Vessel,,http://www.sfstation.com,,$10 - $20,"85 Campton Place	       	      San Francisco, CA  	      94108",SELECT SF presents &quot;PASSION&quot; at Vessel sat. 9.18.10 w/DJ G-Stav
http://www.sfstation.com/apocalypso-e986461,"Fri Aug 20 - Fri Dec 17, 2010",Cat Club,,http://www.sfstation.com/images/ev/61/986461a_tn220x220.jpg,,$6,"1190 Folsom St	       	      San Francisco, CA  	      94103",Apocalypso
http://www.sfstation.com/hope-a-new-beginning-e585681,Sat Sep 18,Risque Lounge,510-996-8828,http://www.sfstation.com/images/ev/81/585681a_tn220x220.jpg,,,"45 Maiden Lane	       	      San Francisco, CA  	      94108",HOPE...A New Beginning!
http://www.sfstation.com/todd-edwards-white-girl-lust-rock-it-science-at-temple-fridays-e1010811,Fri Sep 17,Temple Nightclub,,http://www.sfstation.com,"Temple Fridays presented by Rock It Science proudly brings you one of the freshest producers in the world: Todd Edwards. Todd is supported by a rare appearance of the entirety of White Girl Lust in the Main Room, and Rock It Science will host the Destiny Lounge with founder Eric Sharp along with DJ/Vocalist Native Intelligence. As always, Tone and Von will hold down the Catacombs dropping hip hop beats.<br /><br />RSVP to eric@rockitscienceSF.com for free admission before 12, $10 after.<br /><br />MAIN ROOM:<br /><br />TODD EDWARDS (Fool's Gold, i! Records - New York)<br /><br />The resurgence of UK Garage House has brought with it the resurgence of Todd Edwards, one of the most brilliant DJ/Producers of our time. Todd has recently remixed Hot Chip and Kingdom as well as dropping an original EP &quot;I Might Be&quot; on the Scion A/V label. The buzz about Todd's work is palpable and we are very excited to welcome him to Temple.<br /><br />WHITE GIRL LUST (Solid Bump - SF/Denver)<br /><br />Forever trend setters, White Girl Lust launched a new disco house label just before the genre got a ton of shine with producers like Armand Van Helden and A-Trak (Duck Sauce collectively) making big disco house tunes. Hot off the success of their latest release Paper Cat we are excited to have both members of WGL in town to warm it up for Todd.<br /><br />DESTINY LOUNGE (Hosted by Rock It Science Laboratories)<br /><br />Eric Sharp (Rock It Science Laboratories)<br /><br />Temple Fridays resident Eric Sharp needs little introduction at this point. He regularly shares the decks with major acts and drives dance floors crazy. His music label Rock It Science Laboratories is quickly getting noticed along with his original production and remix work. The energy Eric brings to the decks is always worth showing up for.<br /><br />Native Intelligence (Rock It Science Laboratories - LA)<br /><br />Recent export to LA, Rock It Science's Native Intelligence returns to SF for this appearance! Duane is also gaining shine quickly with his music production, with recent releases including Peak Time (RIS002), R U Westside on Headset Recordings, and his downtempo album Moving Windows. Native Intelligence is clearly one to watch!        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$10,"540 Howard Street	       	      San Francisco, CA  	      94105","Todd Edwards, White Girl Lust, Rock It Science @ Temple Fridays"
http://www.sfstation.com/fringe-the-indie-music-video-dance-party-e996801,Sat Sep 18,Madrone Art Bar,,http://www.sfstation.com/images/ev/01/996801a_tn220x220.jpg,,$5,"500 Divisadero St	       	      San Francisco, CA  	      94117","Fringe, the indie music video dance party!"
http://www.sfstation.com/blank-and-jones-bobina-e1007371,Fri Sep 17,Ruby Skye,415-693-0777,http://www.sfstation.com,"BLANK &amp; JONES<br />Over the past decade, the two producers have released 10 artist longplayers, more than 20 singles (all of them charted in the Sales Charts) and also founded their very own label SOUNDCOLOURS plus set up their own music publishing. So they are totally independent in the music industry.<br /><br />The new Album Eat Raw For Breakfast was made under the impressions of their recent tour in Australia and New Zealand. They were requested for this amazing show called Boombox which set new standards in stage design and visual effects. When Piet and Jaspa saw the first scetches and animated ideas for this tour, they knew that they wanted to create a special sound for this incredible show. So within 2 months they recorded all songs on this album and had the focus on Club Music and Nightclubbing only!<br /><br />The result is a new sound that totally rocked the tour and showcases perfectly what Blank &amp; Jones sound like in the club today! It is mixed non stop to bring the perfect flavour to your ears.<br /><br />BOBINA<br />Every hit in the making needs a kick-ass video to accompany it and Bobina's 'Angel of the North' is no different. You can join Sabrina Altan and a couple of dozen acidically dressed intrepid party seekers as they follow the markers to find the club in the forest. Zero prizes for guessing whose behind the turntables when they finally get there! Waste not another moment before watching - you can watch the visual feast now courtesy of www.bobina.tv . In other A.O.T.N. news the track has proved such a smash at radio that it has now rocketed past the 60,000 plays mark across the Federation's stations... No mean number, especially as the release date's not even been announced!<br /><br />First on the remix list is a man who recently scored one of 2010's biggest club smashes with 'Pandora' (check episode 2 of Bobina TV if missed that!) Ali Wilson is, as we write, whipping up a floor-nitrifying accomplice to the main mix!        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$15,"420 Mason Street	       	      San Francisco, CA  	      94102",Blank &amp; Jones + Bobina
http://www.sfstation.com/non-stop-bhangra-61-e1007731,Sat Sep 18,Rickshaw Stop,415-861-2011,http://www.sfstation.com/images/ev/31/1007731a_tn220x220.jpg,,,"155 Fell Street	       	      San Francisco, CA  	      94102",Non Stop Bhangra #61
http://www.sfstation.com/smiths-night-sf-e1010601,Sat Sep 18 - Sat Nov 20,The Milk Bar,,http://www.sfstation.com/images/ev/01/1010601a_tn220x220.jpg,,,"1840 Haight Street	       	      San Francisco, CA  	      94117",Smiths Night SF
http://www.sfstation.com/3rd-fridays-e1010591,Fri Sep 17,330 Ritch Street,,http://www.sfstation.com,"Presented By: Justin Roja &amp; Sam Isaac<br /><br />Tickets:<br /><br />Artists:<br /><br />3rd Fridays has been a 330 staple, packing the house every 3rd Friday of the month. This event is one of the best in the city, drawing a great crowd of people and one of SF's best party djs.<br /><br />Please RSVP to justin@330ritch.com for $5 all night guest list.        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$5 - $10,"330 Ritch Street	       	      San Francisco, CA  	      94107",3rd Fridays
http://www.sfstation.com/kosmic-pop-2010-e1010491,Sat Sep 18,Mighty,,http://www.sfstation.com/images/ev/91/1010491a_tn220x220.jpg,,,"119 Utah Street	       	      San Francisco, CA  	      94103",Kosmic Pop 2010
http://www.sfstation.com/one-night-only-at-manor-west-w-dj-remeddy-bday-celebration-e592661,Sat Sep 18,Manor West,415-979-3031,http://www.sfstation.com/images/ev/61/592661a_tn220x220.jpg,,,"750 Harrison St	       	      San Francisco, CA  	      94107",One Night Only @ Manor West w/ DJ Remeddy Bday Celebration
http://www.sfstation.com/graffiti-summer-at-slide-with-stephon-of-the-muna-group-e1007951,Fri Sep 17,Slide,,http://www.sfstation.com,"Trevor Hewitt &amp; Stephon of the Muna.Group present Graffiti Summer.<br /><br />Coming to the end of a short, bleak summer in San Fran were celebrating what an urban summer is all about. The heat from buildings transformed in the body heat on the dance floor and the beats of 2 top notch DJ's adding to the busy street noise of SF.<br /><br />Live Performances By:<br />Daniella Daniel &amp; DJ DRO<br /><br />Hosted By:<br />Erin Burke<br />Brady Long<br /><br />Official going away party for Ben Ellis<br /><br />FREE ALL NIGHT<br /><br />http://www.munagroup.com/        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",,"430 Mason Street	       	      San Francisco, CA  	      94102",Graffiti Summer @ Slide with Stephon of the Muna.Group
http://www.sfstation.com/kele-of-bloc-party-w-does-it-offend-you-yeah-e908621,Sat Sep 18,Mezzanine,,http://www.sfstation.com/images/ev/21/908621a_tn220x220.jpg,,,"444 Jessie Street	       	      San Francisco, CA  	      94103","Kele of Bloc Party w/ Does it Offend You, Yeah?"
http://www.sfstation.com/todd-edwards-e1007681,Fri Sep 17,Temple Nightclub,,http://www.sfstation.com,"TODD EDWARDS<br /><br />FRI   09  17  10  10PM<br />$20.00<br /><br />MAIN FLOOR<br />TODD EDWARDS<br /><br /><br />Todd Edwards began his musical career around 1992. He employs vocal reconstruction techniques to his songs, creating a unique vocal collage set to a four to the floor beat. With remixes numbering in the hundreds, some of the artists Edwards has remixed include Wildchild, St. Germain, Benjamin Diamond, Justice Klaxons make use of a complex vocal sampling technique, which in some cases renders the original track almost unrecognizable. Edwards co-produced and performed vocals on the Daft Punk song &quot;Face t Face&quot; from the album Discovery. The song reached #1 on the Billboard Club chart in 2004. Edwards style went on the influence the British based UK garage scene. Originally known as Speed Garage the genre emerged from mainly London based clubs whose DJs would play Edwards' (and similar producers) tracks sped up means of the pitch shift function on the Technics turntable, thus coining the term &quot;speed&quot; garage.<br /><br />Free before 11 with RSVP on templesf.com        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",$20,"540 Howard Street	       	      San Francisco, CA  	      94105",Todd Edwards
http://www.sfstation.com/pantha-du-prince-the-sight-below-e988841,Sat Sep 18,The Independent,,http://www.sfstation.com/images/ev/41/988841a_tn220x220.jpg,,$15,"628 Divisadero St.	       	      San Francisco, CA  	      94117","Pantha du Prince, The Sight Below"
http://www.sfstation.com/deeplyminded-w-very-special-guest-halo-citydeep-music-e1008381,Sat Sep 18,Eve Lounge,415-543-LUSH,http://www.sfstation.com/images/ev/81/1008381a_tn220x220.jpg,,,"575 Howard Street	       	      San Francisco, CA  	      94105",DeeplyMinded w/ very special guest HALO (CityDeep Music)
http://www.sfstation.com/pos-tapes-vol-1-record-release-party-e1006361,Fri Sep 17,Club Six,415-531-6593,http://www.sfstation.com,"In The Dark Room,<br />One League Ent Presents:<br />Pos Tapes Vol.1<br />Record Release Party<br />Starring:<br />BPos<br />Sound Earth<br />Mantis One<br />Otayo Dubb<br />Trunk Drank<br />Orukusaki<br /><br />Hosted by:<br />Khafre &amp; L.L. Aspect<br /><br /><br />Price $10<br />Time 9pm-2am<br />Music Hip-Hop        		</div>  	</div> 	 	<div style=""float:right;text-align:right"" > 	 <div id=""rondavu_container""></div>	 <br clear=""all"" />         </div>   <br clear=""all"" />  <br clear=""all"" />         <div class=""banner_line""></div> 	<br/>     <table class=""2banners"" width=""100%"" border=""0"" cellpadding=""0"" cellspacing=""0""><tr><td width=""100%"">         <div class=""banner_hori_bottom"" style=""border: 0px ""><!-- Google Ads Begin --> 	<script type='text/javascript'> 	  google_ad_client = 'pub-8952751094992228'; 	  google_ad_output = 'js'; 	  googleAdType = 'contentListings'; 	  google_max_num_ads = 4; 	  google_ad_type  = 'text'; 	  google_feedback = 'on'; 	  google_skip = google_adnum; 	</script> 	<script language='JavaScript' src='http://pagead2.googlesyndication.com/pagead/show_ads.js'></script><!-- Google Ads End --></div>",,"60 Sixth Street	       	      San Francisco, CA  	      94103",Pos Tapes Vol. 1 Record Release Party
