price,description,fullAddress,name,moreInfoLink,venueLink,allDates
,,"<span class=""street-address"">6801 Hollywood Blvd., No. 105</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Paperback Hero,http://www.laweekly.com/events/paperback-hero-1240929/,http://www.laweekly.com/locations/hard-rock-cafe-hollywood-995942/,"06/08/2011, 07/13/2011, 07/06/2011, 06/29/2011, 06/22/2011, 06/15/2011, 06/01/2011, 05/25/2011, 05/18/2011, 05/11/2011, 05/04/2011, 04/27/2011, 04/20/2011"
,,"<span class=""street-address"">1348 14th St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Danceism,http://www.laweekly.com/events/danceism-1221323/,http://www.laweekly.com/locations/central-social-aid-and-pleasure-club-1019863/,"05/26/2011, 06/02/2011, 06/09/2011, 06/16/2011, 06/23/2011, 06/30/2011, 07/07/2011, 07/14/2011, 04/28/2011, 05/05/2011, 05/12/2011, 05/19/2011, 04/21/2011"
,,"<span class=""street-address"">11780 W. Pico Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Carlos Guitarlos,http://www.laweekly.com/events/carlos-guitarlos-1234678/,http://www.laweekly.com/locations/liquid-kitty-114752/,
,with DJ Ana Calderon</p>,"<span class=""street-address"">4212 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Nomerica,http://www.laweekly.com/events/nomerica-1240553/,http://www.laweekly.com/locations/el-cid-114202/,"06/30/2011, 04/21/2011, 04/28/2011, 05/05/2011, 05/12/2011, 05/19/2011, 05/26/2011, 06/02/2011, 07/14/2011, 06/09/2011, 06/16/2011, 06/23/2011, 07/07/2011"
,,"<span class=""street-address"">201 E. Broadway</span>;             <span class=""locality"">Long Beach</span>             <span class=""region"">CA</span>",Long Beach Experiment,http://www.laweekly.com/events/long-beach-experiment-940934/,http://www.laweekly.com/locations/the-cellar-201460/,"06/15/2011, 05/04/2011, 05/11/2011, 04/27/2011, 04/20/2011, 07/13/2011, 07/06/2011, 06/29/2011, 06/22/2011, 05/18/2011, 05/25/2011, 06/01/2011, 06/08/2011"
$25,"21 flavors: The Purple One holds court on his Welcome 2 America Live tour with a multi-night stand on the fabulous old stage of the original masters of showtime, the purple-and-gold Lakers</p>","<span class=""street-address"">3900 W. Manchester Blvd.</span>;             <span class=""locality"">Inglewood</span>             <span class=""region"">CA</span>",Prince,http://www.laweekly.com/events/prince-1245972/,http://www.laweekly.com/locations/the-forum-114609/,04/21/2011
,,"<span class=""street-address"">5545 Reseda Blvd.</span>;             <span class=""locality"">Tarzana</span>             <span class=""region"">CA</span>",Mrs. Robinson,http://www.laweekly.com/events/mrs-robinson-1234576/,http://www.laweekly.com/locations/harpers-bar-and-grille-945639/,"07/13/2011, 05/18/2011, 07/06/2011, 04/27/2011, 05/04/2011, 05/11/2011, 06/29/2011, 06/22/2011, 06/15/2011, 06/08/2011, 06/01/2011, 05/25/2011, 04/20/2011"
,,"<span class=""street-address"">806 E. Colorado St.</span>;             <span class=""locality"">Glendale</span>             <span class=""region"">CA</span>",Byron Blocker & the Offbeats,http://www.laweekly.com/events/byron-blocker-and-the-offbeats-1246911/,http://www.laweekly.com/locations/labries-113976/,"04/28/2011, 04/21/2011"
,,"<span class=""street-address"">5545 Reseda Blvd.</span>;             <span class=""locality"">Tarzana</span>             <span class=""region"">CA</span>",The Brandon James All-American Pre-Weekend Party,http://www.laweekly.com/events/the-brandon-james-all-american-pre-weekend-party-1234575/,http://www.laweekly.com/locations/harpers-bar-and-grille-945639/,"05/05/2011, 07/14/2011, 07/07/2011, 06/30/2011, 06/23/2011, 06/09/2011, 06/16/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011, 04/28/2011, 04/21/2011"
,,"<span class=""street-address"">613 S. Grand Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Ovideo,http://www.laweekly.com/events/ovideo-1235708/,http://www.laweekly.com/locations/caseys-irish-pub-126564/,"04/29/2011, 04/22/2011"
,,"<span class=""street-address"">6714 Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Open mic,http://www.laweekly.com/events/open-mic-136853/,http://www.laweekly.com/locations/pig-n-whistle-115385/,"06/08/2011, 05/18/2011, 05/25/2011, 07/13/2011, 07/06/2011, 06/29/2011, 06/22/2011, 06/15/2011, 04/20/2011, 06/01/2011, 04/27/2011, 05/04/2011, 05/11/2011"
,,"<span class=""street-address"">2941 Main St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",A Pint of Funny,http://www.laweekly.com/events/a-pint-of-funny-1240561/,http://www.laweekly.com/locations/obriens-pub-1057012/,"05/12/2011, 06/30/2011, 07/07/2011, 07/14/2011, 06/16/2011, 06/23/2011, 04/28/2011, 06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/05/2011, 04/21/2011"
,,"<span class=""street-address"">at the Center for Inquiry-West, 4773 Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",ResBox,http://www.laweekly.com/events/resbox-1016188/,http://www.laweekly.com/locations/steve-allen-theater-115814/,"6/16/2011, 4/21/2011, 5/19/2011"
,The Tears for Fears man wants to rule Sherman Oaks</p>,"<span class=""street-address"">13500 Ventura Blvd.</span>;             <span class=""locality"">Sherman Oaks</span>             <span class=""region"">CA</span>",Curt Smith,http://www.laweekly.com/events/curt-smith-1228911/,http://www.laweekly.com/locations/whitefire-theater-271374/,"05/25/2011, 06/01/2011, 05/18/2011"
,,"<span class=""street-address"">189 The Grove Dr.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Mix It Up Thursdays,http://www.laweekly.com/events/mix-it-up-thursdays-1246885/,http://www.laweekly.com/locations/the-whisper-restaurant-and-lounge-403400/,"06/23/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011, 05/05/2011, 04/28/2011, 04/21/2011, 06/30/2011, 07/07/2011, 07/14/2011"
,,"<span class=""street-address"">1348 14th St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Danceism,http://www.laweekly.com/events/danceism-1192988/,http://www.laweekly.com/locations/central-social-aid-and-pleasure-club-1019863/,"05/12/2011, 04/21/2011, 04/28/2011, 05/05/2011, 05/19/2011, 05/26/2011, 06/02/2011, 06/09/2011, 06/16/2011, 06/23/2011, 06/30/2011, 07/07/2011, 07/14/2011"
,,"<span class=""street-address"">7 S. Second St.</span>;             <span class=""locality"">Alhambra</span>             <span class=""region"">CA</span>",Open mic,http://www.laweekly.com/events/open-mic-1192918/,http://www.laweekly.com/locations/cafe-on-2nd-945137/,"06/15/2011, 06/16/2011, 06/22/2011, 06/23/2011, 06/30/2011, 07/06/2011, 07/07/2011, 07/13/2011, 07/14/2011, 06/29/2011, 04/20/2011, 04/21/2011, 04/27/2011, 04/28/2011, 05/04/2011, 05/05/2011, 05/11/2011, 05/12/2011, 05/18/2011, 05/19/2011, 05/25/2011, 05/26/2011, 06/01/2011, 06/02/2011, 06/08/2011, 06/09/2011"
,,"<span class=""street-address"">5364 Wilshire Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Fast Times,http://www.laweekly.com/events/fast-times-912349/,http://www.laweekly.com/locations/busbys-east-152251/,"06/17/2011, 07/15/2011, 07/08/2011, 07/01/2011, 06/24/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011"
,,"<span class=""street-address"">3301 Pico Blvd.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Open mic,http://www.laweekly.com/events/open-mic-932316/,http://www.laweekly.com/locations/unurban-115989/,"06/03/2011, 04/22/2011, 04/29/2011, 05/06/2011, 05/13/2011, 05/20/2011, 05/27/2011, 06/10/2011, 06/17/2011, 06/24/2011, 07/01/2011, 07/08/2011, 07/15/2011"
,,"<span class=""street-address"">8911 W. Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",The Lonely Drunks Club,http://www.laweekly.com/events/the-lonely-drunks-club-1088340/,http://www.laweekly.com/locations/the-cat-club-114863/,"04/23/2011, 05/07/2011, 05/28/2011, 06/04/2011, 05/14/2011, 06/18/2011, 06/25/2011, 05/21/2011, 04/30/2011, 06/11/2011, 07/09/2011, 07/02/2011, 07/16/2011"
,,"<span class=""street-address"">217 Pine Ave.</span>;             <span class=""locality"">Long Beach</span>             <span class=""region"">CA</span>",Mama's Boys,http://www.laweekly.com/events/mamas-boys-1008823/,http://www.laweekly.com/locations/the-blue-cafe-995951/,"07/17/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011"
,,"<span class=""street-address"">3001 Old Ranch Parkway</span>;             <span class=""locality"">Seal Beach</span>             <span class=""region"">CA</span>",Redd Street,http://www.laweekly.com/events/redd-street-1113803/,http://www.laweekly.com/locations/kobe-japanese-steakhouse-1113801/,"06/19/2011, 06/26/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/22/2011, 05/15/2011, 05/08/2011, 05/01/2011, 04/24/2011, 07/17/2011, 07/10/2011, 07/03/2011"
,,"<span class=""street-address"">1835 E. First St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Carolina Cerisola & the Walter Davis Band,http://www.laweekly.com/events/carolina-cerisola-and-the-walter-davis-band-561182/,http://www.laweekly.com/locations/eastside-luv-172886/,"07/16/2011, 07/09/2011, 07/02/2011, 06/25/2011, 06/18/2011, 06/11/2011, 06/04/2011, 05/28/2011, 04/30/2011, 04/23/2011, 05/07/2011, 05/14/2011, 05/21/2011"
,,"<span class=""street-address"">6101 Reseda Blvd.</span>;             <span class=""locality"">Reseda</span>             <span class=""region"">CA</span>",The Jimmy McConnell 16-Piece Orchestra,http://www.laweekly.com/events/the-jimmy-mcconnell-16-piece-orchestra-1057527/,http://www.laweekly.com/locations/paladinos-115366/,"04/24/2011, 07/17/2011, 07/10/2011, 07/03/2011, 06/26/2011, 06/19/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/22/2011, 05/15/2011, 05/08/2011, 05/01/2011"
Free,,"<span class=""street-address"">309 Glendale Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Los Puros,http://www.laweekly.com/events/los-puros-1169003/,http://www.laweekly.com/locations/tigeorges-chicken-114655/,"06/18/2011, 04/23/2011, 04/30/2011, 05/07/2011, 05/14/2011, 05/21/2011, 05/28/2011, 06/04/2011, 06/11/2011, 06/25/2011, 07/02/2011, 07/09/2011, 07/16/2011"
,,"<span class=""street-address"">800 W. Olympic Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Soundcheck Live & Dancehall,http://www.laweekly.com/events/soundcheck-live-and-dancehall-1246318/,http://www.laweekly.com/locations/the-conga-room-398915/,"06/17/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011, 05/20/2011, 05/27/2011, 06/03/2011, 07/15/2011, 07/08/2011, 07/01/2011, 06/24/2011, 06/10/2011"
,,"<span class=""street-address"">140 Marina Drive</span>;             <span class=""locality"">Long Beach</span>             <span class=""region"">CA</span>",Blues Cruise,http://www.laweekly.com/events/blues-cruise-1245957/,http://www.laweekly.com/locations/alamitos-bay-landing-951213/,"06/24/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 07/15/2011, 07/08/2011, 07/01/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011"
,,"<span class=""street-address"">2941 Main St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",The Dunrussagans,http://www.laweekly.com/events/the-dunrussagans-1240556/,http://www.laweekly.com/locations/obriens-pub-1057012/,"06/12/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011, 07/17/2011"
,,"<span class=""street-address"">1141 Aviation Blvd.</span>;             <span class=""locality"">Hermosa Beach</span>             <span class=""region"">CA</span>",Zola Moon,http://www.laweekly.com/events/zola-moon-1228979/,http://www.laweekly.com/locations/suzys-bar-and-grill-117298/,04/23/2011
,,"<span class=""street-address"">1521 N. Vine St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",J.R. Rotem,http://www.laweekly.com/events/j-r-rotem-1131365/,http://www.laweekly.com/locations/ivan-kanes-cafe-was-438880/,"05/14/2011, 04/23/2011, 04/30/2011, 05/07/2011, 07/16/2011, 07/09/2011, 07/02/2011, 06/25/2011, 06/18/2011, 06/11/2011, 06/04/2011, 05/28/2011, 05/21/2011"
,,"<span class=""street-address"">8911 W. Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",Happenin' Harry & the Haptones,http://www.laweekly.com/events/happenin-harry-and-the-haptones-1200170/,http://www.laweekly.com/locations/the-cat-club-114863/,"07/17/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011"
,,"<span class=""street-address"">4225 Crenshaw Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Sunday gospel brunch,http://www.laweekly.com/events/sunday-gospel-brunch-1209638/,http://www.laweekly.com/locations/mavericks-flat-1209632/,"07/03/2011, 06/05/2011, 06/12/2011, 06/19/2011, 06/26/2011, 05/29/2011, 07/10/2011, 07/17/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011"
,,"<span class=""street-address"">5750 Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",The Spazmatics,http://www.laweekly.com/events/the-spazmatics-1234580/,http://www.laweekly.com/locations/spot-5750-1234579/,"07/08/2011, 04/22/2011, 04/29/2011, 05/06/2011, 05/13/2011, 05/20/2011, 05/27/2011, 06/03/2011, 06/10/2011, 06/17/2011, 06/24/2011, 07/01/2011, 07/15/2011"
,,"<span class=""street-address"">6701-B Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Acoustic Night,http://www.laweekly.com/events/acoustic-night-1009480/,http://www.laweekly.com/locations/cafe-audrey-457330/,"05/27/2011, 07/15/2011, 07/08/2011, 07/01/2011, 06/24/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/20/2011, 05/13/2011, 05/06/2011, 04/29/2011, 04/22/2011"
,,"<span class=""street-address"">7929 Melrose Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",The Willy Thilly Jamboree,http://www.laweekly.com/events/the-willy-thilly-jamboree-1234028/,http://www.laweekly.com/locations/fairfax-senior-citizens-center-632829/,"05/06/2011, 04/29/2011, 04/22/2011, 06/17/2011, 06/10/2011, 06/03/2011, 05/27/2011, 05/20/2011, 05/13/2011, 07/15/2011, 07/08/2011, 07/01/2011, 06/24/2011"
,,"<span class=""street-address"">4420 W. Lakeside Dr.</span>;             <span class=""locality"">Burbank</span>             <span class=""region"">CA</span>",Higher Ground,http://www.laweekly.com/events/higher-ground-798842/,http://www.laweekly.com/locations/smoke-house-restaurant-253033/,"04/29/2011, 05/06/2011, 04/30/2011, 04/23/2011, 04/22/2011, 07/08/2011, 07/02/2011, 07/01/2011, 06/25/2011, 06/24/2011, 06/18/2011, 06/17/2011, 06/11/2011, 06/10/2011, 06/04/2011, 06/03/2011, 05/28/2011, 05/27/2011, 05/21/2011, 05/20/2011, 05/14/2011, 05/13/2011, 05/07/2011, 07/16/2011, 07/15/2011, 07/09/2011"
,,"<span class=""street-address"">6801 Hollywood Blvd., No. 105</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Elaine Faye,http://www.laweekly.com/events/elaine-faye-1240927/,http://www.laweekly.com/locations/hard-rock-cafe-hollywood-995942/,"06/04/2011, 05/28/2011, 06/11/2011, 06/18/2011, 06/25/2011, 07/02/2011, 07/09/2011, 07/16/2011, 04/23/2011, 04/30/2011, 05/07/2011, 05/14/2011, 05/21/2011"
,,"<span class=""street-address"">8911 W. Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",The Girlie Rock Show,http://www.laweekly.com/events/the-girlie-rock-show-1240765/,http://www.laweekly.com/locations/the-cat-club-114863/,"06/24/2011, 07/01/2011, 05/27/2011, 05/20/2011, 05/13/2011, 07/08/2011, 07/15/2011, 06/03/2011, 06/10/2011, 06/17/2011, 05/06/2011, 04/29/2011, 04/22/2011"
$10,,"<span class=""street-address"">1348 14th St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Cubensis,http://www.laweekly.com/events/cubensis-1157743/,http://www.laweekly.com/locations/central-social-aid-and-pleasure-club-1019863/,"06/12/2011, 07/17/2011, 07/10/2011, 07/03/2011, 06/26/2011, 06/19/2011, 06/05/2011, 05/29/2011, 05/22/2011, 05/15/2011, 05/08/2011, 05/01/2011, 04/24/2011"
,,"<span class=""street-address"">366 E. Second St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Sahtyre, DJ Empty",http://www.laweekly.com/events/sahtyre-dj-empty-813594/,http://www.laweekly.com/locations/second-street-jazz-116417/,"7/4/2011, 5/2/2011, 6/6/2011"
,,"<span class=""street-address"">53688 Pioneertown Road</span>;             <span class=""locality"">Pioneertown</span>             <span class=""region"">CA</span>",Ted Quinn's Open-Mic Reality Show,http://www.laweekly.com/events/ted-quinns-open-mic-reality-show-845150/,http://www.laweekly.com/locations/pappy-and-harriets-palace-719452/,"05/09/2011, 04/25/2011, 05/02/2011, 06/27/2011, 07/04/2011, 07/11/2011, 07/18/2011, 05/23/2011, 05/16/2011, 06/20/2011, 06/13/2011, 06/06/2011, 05/30/2011"
,,"<span class=""street-address"">1835 E. First St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Trio Ellas,http://www.laweekly.com/events/trio-ellas-963646/,http://www.laweekly.com/locations/eastside-luv-172886/,"6/5/2011, 5/1/2011, 7/3/2011"
$20,,"<span class=""street-address"">at the Center for Inquiry-West, 4773 Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Janet Klein & Her Parlor Boys,http://www.laweekly.com/events/janet-klein-and-her-parlor-boys-1003386/,http://www.laweekly.com/locations/steve-allen-theater-115814/,"5/5/2011, 6/2/2011, 7/7/2011"
,,"<span class=""street-address"">1651 W. Temple St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Open mic,http://www.laweekly.com/events/open-mic-958554/,http://www.laweekly.com/locations/tribal-cafe-353865/,"4/26/2011, 6/28/2011, 5/24/2011"
,,"<span class=""street-address"">4311 W. Magnolia Blvd.</span>;             <span class=""locality"">Burbank</span>             <span class=""region"">CA</span>",Gonzalo's Gypsy Jam Balboa Night,http://www.laweekly.com/events/gonzalos-gypsy-jam-balboa-night-994848/,http://www.laweekly.com/locations/joes-great-american-bar-and-grill-114149/,"6/27/2011, 5/30/2011, 4/25/2011"
,,"<span class=""street-address"">705 Pier Ave.</span>;             <span class=""locality"">Hermosa Beach</span>             <span class=""region"">CA</span>",Open mic & happy hour,http://www.laweekly.com/events/open-mic-and-happy-hour-852840/,http://www.laweekly.com/locations/club-705-116884/,"06/13/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/20/2011, 06/27/2011, 07/04/2011, 07/11/2011, 07/18/2011"
,hosted by Cadillac Zack</p>,"<span class=""street-address"">18389 Ventura Blvd.</span>;             <span class=""locality"">Tarzana</span>             <span class=""region"">CA</span>",Blue Monday Party,http://www.laweekly.com/events/blue-monday-party-977786/,http://www.laweekly.com/locations/maui-sugar-mill-saloon-116935/,"07/11/2011, 07/04/2011, 06/27/2011, 06/20/2011, 06/06/2011, 06/13/2011, 05/09/2011, 05/02/2011, 04/25/2011, 05/16/2011, 05/23/2011, 05/30/2011, 07/18/2011"
,,"<span class=""street-address"">8430 Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",Steel Panther,http://www.laweekly.com/events/steel-panther-1167537/,http://www.laweekly.com/locations/house-of-blues-114546/,"07/04/2011, 07/11/2011, 07/18/2011, 04/25/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 05/09/2011, 05/02/2011, 06/20/2011, 06/27/2011, 05/16/2011"
,,"<span class=""street-address"">1200 N. Alvarado St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",All-acoustic open mic,http://www.laweekly.com/events/all-acoustic-open-mic-1101649/,http://www.laweekly.com/locations/the-fretted-frog-1044968/,"4/26/2011, 6/28/2011, 5/24/2011"
,,"<span class=""street-address"">1651 W. Temple St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Two Chicks Open Mic,http://www.laweekly.com/events/two-chicks-open-mic-1101238/,http://www.laweekly.com/locations/tribal-cafe-353865/,"04/25/2011, 07/18/2011, 07/11/2011, 07/04/2011, 06/27/2011, 06/20/2011, 06/13/2011, 06/06/2011, 05/30/2011, 05/23/2011, 05/16/2011, 05/09/2011, 05/02/2011"
,,"<span class=""street-address"">3607 W. Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Musique Boutique,http://www.laweekly.com/events/musique-boutique-1222921/,http://www.laweekly.com/locations/natural-mind-1222918/,"6/4/2011, 5/7/2011, 7/2/2011"
,,"<span class=""street-address"">2941 Main St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Sunday Standup,http://www.laweekly.com/events/sunday-standup-1240557/,http://www.laweekly.com/locations/obriens-pub-1057012/,"04/24/2011, 07/17/2011, 07/10/2011, 07/03/2011, 06/26/2011, 06/19/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/22/2011, 05/15/2011, 05/08/2011, 05/01/2011"
,,"<span class=""street-address"">6801 Hollywood Blvd., No. 105</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Marina V,http://www.laweekly.com/events/marina-v-1240928/,http://www.laweekly.com/locations/hard-rock-cafe-hollywood-995942/,"07/17/2011, 04/24/2011, 05/01/2011, 05/08/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011"
free,,"<span class=""street-address"">1348 14th St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Service Industry Mondays,http://www.laweekly.com/events/service-industry-mondays-1246278/,http://www.laweekly.com/locations/central-social-aid-and-pleasure-club-1019863/,"05/23/2011, 06/20/2011, 06/27/2011, 06/13/2011, 06/06/2011, 05/30/2011, 07/04/2011, 05/09/2011, 05/02/2011, 04/25/2011, 05/16/2011, 07/18/2011, 07/11/2011"
,"Less rock and more talk with pop panelists Lindsey Buckingham, Sara Bareilles, Fergie, Rufus Wainwright, Jermaine Dupri, Desmond Child, Ryan Tedder</p>","<span class=""street-address"">1755 N. Highland Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","I Create Music : ASCAP Expo, the Music Creator Conference",http://www.laweekly.com/events/i-create-music-ascap-expo-the-music-creator-conference-1246322/,http://www.laweekly.com/locations/renaissance-hollywood-hotel-116016/,"04/30/2011, 04/28/2011, 04/29/2011"
,,"<span class=""street-address"">4212 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Open mic,http://www.laweekly.com/events/open-mic-922964/,http://www.laweekly.com/locations/el-cid-114202/,"05/16/2011, 04/25/2011, 05/02/2011, 05/09/2011, 06/27/2011, 07/18/2011, 07/11/2011, 07/04/2011, 06/20/2011, 06/13/2011, 06/06/2011, 05/30/2011, 05/23/2011"
,,"<span class=""street-address"">5230 1/2 Laurel Canyon Blvd.</span>;             <span class=""locality"">Studio City</span>             <span class=""region"">CA</span>",Open mic,http://www.laweekly.com/events/open-mic-913626/,http://www.laweekly.com/locations/kulaks-woodshed-187075/,"04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 06/20/2011, 06/27/2011, 07/04/2011, 07/11/2011, 07/18/2011"
,,"<span class=""street-address"">1652 N. Cherokee Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Blue Mondays,http://www.laweekly.com/events/blue-mondays-1050526/,http://www.laweekly.com/locations/boardners-114487/,"05/30/2011, 06/13/2011, 06/20/2011, 06/27/2011, 07/04/2011, 06/06/2011, 04/25/2011, 05/02/2011, 05/09/2011, 05/16/2011, 05/23/2011, 07/11/2011, 07/18/2011"
,,"<span class=""street-address"">6801 Hollywood Blvd., No. 105</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",DJ Prophecy,http://www.laweekly.com/events/dj-prophecy-1240930/,http://www.laweekly.com/locations/hard-rock-cafe-hollywood-995942/,"04/25/2011, 05/16/2011, 05/09/2011, 05/02/2011, 05/23/2011, 05/30/2011, 06/13/2011, 06/20/2011, 06/27/2011, 07/04/2011, 07/11/2011, 07/18/2011, 06/06/2011"
,,"<span class=""street-address"">30 Pier Ave.</span>;             <span class=""locality"">Hermosa Beach</span>             <span class=""region"">CA</span>",Lo-Fi Sessions,http://www.laweekly.com/events/lo-fi-sessions-1246503/,http://www.laweekly.com/locations/the-lighthouse-cafe-114270/,"06/20/2011, 05/16/2011, 04/25/2011, 05/02/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 06/27/2011, 07/04/2011, 07/11/2011, 07/18/2011, 05/09/2011"
,,"<span class=""street-address"">6101 Reseda Blvd.</span>;             <span class=""locality"">Reseda</span>             <span class=""region"">CA</span>",Karaoke,http://www.laweekly.com/events/karaoke-1246308/,http://www.laweekly.com/locations/paladinos-115366/,"06/26/2011, 05/15/2011, 04/24/2011, 04/25/2011, 05/01/2011, 05/02/2011, 05/08/2011, 05/09/2011, 05/16/2011, 05/22/2011, 05/23/2011, 05/29/2011, 05/30/2011, 06/05/2011, 06/06/2011, 06/12/2011, 06/13/2011, 06/19/2011, 06/20/2011, 06/27/2011, 07/03/2011, 07/04/2011, 07/10/2011, 07/11/2011, 07/17/2011, 07/18/2011"
,,"<span class=""street-address"">5303 N. Lankershim Blvd.</span>;             <span class=""locality"">North Hollywood</span>             <span class=""region"">CA</span>",Rock & Rhythm Revue,http://www.laweekly.com/events/rock-and-rhythm-revue-1240778/,http://www.laweekly.com/locations/the-federal-bar-1157431/,"4/27/2011, 6/29/2011, 5/25/2011"
,,"<span class=""street-address"">693 S. Raymond Ave.</span>;             <span class=""locality"">Pasadena</span>             <span class=""region"">CA</span>",Open mike,http://www.laweekly.com/events/open-mike-894903/,http://www.laweekly.com/locations/jones-coffee-roasters-894902/,"5/13/2011, 6/10/2011, 7/8/2011"
,An improv music event with dancers</p>,"<span class=""street-address"">6555 Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",The Show,http://www.laweekly.com/events/the-show-1094855/,http://www.laweekly.com/locations/king-king-114939/,"6/20/2011, 7/18/2011, 5/16/2011"
