date,venue,address,website,lastDate,phone,moreInfoLink
03/18/2011,North Tonawanda History Museum,"54 Webster St,   North Tonawanda, NY 14120",http://nthistorymuseum.org,03/18/2011,(716) 213-0554,http://calendar.artvoice.com/event/10973/exhibits-based-on-the-regions-immigrant-heritage
03/18/2011,Inspiration Point,"483 Elmwood Ave,   Buffalo, NY 14222",,03/18/2011,(716) 883-8670,http://calendar.artvoice.com/event/18389/psychic-messagemediumship-night-w-judy-anderson-amp-ellen-bourn-
03/18/2011,Peace Within Studios,"591 Main St,   East Aurora, NY 14052",,03/18/2011,(716) 491-2739,http://calendar.artvoice.com/event/8612/open-meditation-sessions-every-saturday-and-sunday-free
03/18/2011,SPOT Coffee,"227 Delaware Ave,   Buffalo, NY 14202",http://spotcoffee.com,03/18/2011,(716) 332-2299,http://calendar.artvoice.com/event/16202/tarot-readings-with-paul-every-saturday-
03/18/2011,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://apswny.com,03/18/2011,(716) 854-7457,http://calendar.artvoice.com/event/13034/shambhala-meditation-group-3-hour-meditation-session-buffalosham
03/18/2011,First Baptist Church,,,03/18/2011,(716) 534-4841,http://calendar.artvoice.com/event/3886/lto-community-coffee-bar-and-worship-service
03/18/2011,Trinity Episcopal Church,"371 Delaware Ave,   Buffalo, NY 14202",,03/18/2011,(716) 852-8314,http://calendar.artvoice.com/event/14567/buffalo-mindfulness-vipassana-meditation-every-monday-info-at-ww
03/18/2011,Cornell Cooperative Bldg.,"21 S Grove St,   East Aurora, NY 14052",,03/18/2011,(716) 655-6663,http://calendar.artvoice.com/event/16717/spirit-way-project-readers-nights-2011-psychic-tarot-amp-astrolo
03/18/2011,Inspiration Point,"483 Elmwood Ave,   Buffalo, NY 14222",,03/18/2011,(716) 883-8670,http://calendar.artvoice.com/event/17018/meditation-amp-discussion-evening-w-james-lindsay-every-tuesday-
03/18/2011,Church of the Advent,"54 Delaware Rd,   Buffalo, NY 14217",,03/18/2011,(716) 876-6504,http://calendar.artvoice.com/event/18719/exploring-stations-of-the-cross-w-deacon-penny-foster
03/18/2011,C.G. Jung Center,"408 Franklin St,   Buffalo, NY 14202",http://apswny.com,03/18/2011,(716) 854-7457,http://calendar.artvoice.com/event/13033/shambhala-meditation-group-sitting-meditation-every-thursday-buf
03/18/2011,Inspiration Point,"483 Elmwood Ave,   Buffalo, NY 14222",,03/18/2011,(716) 883-8670,http://calendar.artvoice.com/event/18390/sacred-geography-of-buffaloniagara-part-2-olmsteds-integrated-pa
03/18/2011,Delaware Park,"Nottingham Terrace,   Buffalo, NY 14216",http://buffaloolmstedparks.org,03/18/2011,,http://calendar.artvoice.com/event/16447/17th-annual-annual-fabulous-feast
03/18/2011,UB Center for the Arts,"103 Center for the Arts,   Buffalo, NY 14260",http://ubcfa.org,03/18/2011,(716) 645-2787,http://calendar.artvoice.com/event/16626/spring-awakening-504027-students46-groups-
03/21/2011,Shango Bistro,"3260 Main St,   Buffalo, NY 14214",http://shangobistro.com,03/21/2011,(716) 837-2326,http://calendar.artvoice.com/event/15096/leeron-zydeco-on-solo-new-orleans-piano-amp-accordion
03/21/2011,Buffalo City Hall,"65 Niagara Square,   Buffalo, NY 14202",http://ci.buffalo.ny.us,03/21/2011,(716) 851-4200,http://calendar.artvoice.com/event/1410/explore-this-art-deco-masterpiece-inside-and-out-get-the-best-vi
03/21/2011,Shea's Buffalo Performing Arts Center,"646 Main St,   Buffalo, NY 14202",http://sheas.com,03/21/2011,(716) 847-1410,http://calendar.artvoice.com/event/10983/hourlong-tours-of-the-performing-arts-center-reservations-requir
03/21/2011,Buffalo Tours,"Market Arcade ,   	Buffalo, NY 14203",http://buffalotours.org,03/21/2011,(716) 852-3300,http://calendar.artvoice.com/event/16198/queen-city-downtown-indooroutdoor-walking-tour-through-buffalos-
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/16988/marybeth-king-solo-amp-acoustic-
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/18776/erin-sydney-welsh-monday-night-songwriter-showcase
03/21/2011,Jack Devines Irish Pub,"85 W Chippewa St,   Buffalo, NY 14202",,03/21/2011,(716) 855-8400,http://calendar.artvoice.com/event/4431/megan-callahan-with-special-guests
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/538/josh-gage-amp-the-genuflektors-every-tuesday
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/13765/the-genuflektors-
03/21/2011,Dick and Jenny's Bake and Brew,"1270 Baseline Rd,   Grand Island, NY 14072",,03/21/2011,(716) 775-5047,http://calendar.artvoice.com/event/18506/dee-adams-amp-rob-falgiano
03/21/2011,Blue Lantern,"6120 Seneca St,   Elma, NY 14059",http://bluelanternlounge.com,03/21/2011,(716) 652-2583,http://calendar.artvoice.com/event/10672/chris-maloney
03/21/2011,Buffalo Bar & Grill,"307 Louisiana St,   Buffalo, NY 14204",,03/21/2011,,http://calendar.artvoice.com/event/17097/happy-hour-with-keith-carcich-and-allen-greystone
03/21/2011,Evening Star Concert Hall,"8810 Niagara Falls Blvd,   Niagara Falls, NY 14304",,03/21/2011,(716) 852-5000,http://calendar.artvoice.com/event/16987/sammy-sole-acoustic-jukebox-every-friday-
03/21/2011,Clarence Center Coffee Co.,"9475 Clarence Center Rd,   Clarence Center, NY 14032",http://clarencecentercoffee.com,03/21/2011,(716) 741-8573,http://calendar.artvoice.com/event/18890/marybeth-king
03/21/2011,First Presbyterian Church Lockport,"21 Church St,   Lockport, NY 14094",,03/21/2011,(716) 433-5905,http://calendar.artvoice.com/event/18871/classical-guitarist-pete-fletcher-including-music-by-dowland-bac
03/21/2011,Unity Church of Practical Christianity,"1243 Delaware Ave,   Buffalo, NY 14209",,03/21/2011,(716) 882-0391,http://calendar.artvoice.com/event/18372/peopleart-coffeehouse-presents-tom-callahan-5
03/21/2011,Clarence Center Coffee Co.,"9475 Clarence Center Rd,   Clarence Center, NY 14032",http://clarencecentercoffee.com,03/21/2011,(716) 741-8573,http://calendar.artvoice.com/event/18891/joe-noah
03/21/2011,Village Meeting House,"5658 Main St,   Williamsville, NY 14221",,03/21/2011,,http://calendar.artvoice.com/event/12577/buffalo-friends-of-folk-music-presents-james-keelaghan-nan-hoffm
03/21/2011,Merge Restaurant,"439 Delaware Ave,   Buffalo, NY 14201",http://mergebuffalo.com,03/21/2011,(716) 842-0600,http://calendar.artvoice.com/event/16333/megan-callahan-amp-friends
03/21/2011,Dick and Jenny's Bake and Brew,"1270 Baseline Rd,   Grand Island, NY 14072",,03/21/2011,(716) 775-5047,http://calendar.artvoice.com/event/18507/hey-man
03/21/2011,Blue Lantern,"6120 Seneca St,   Elma, NY 14059",http://bluelanternlounge.com,03/21/2011,(716) 652-2583,http://calendar.artvoice.com/event/17587/justin-michael
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/18956/what-the-folk
03/21/2011,Mohawk Place,"47 W Mohawk St,   Buffalo, NY 14202",http://themohawkplace.com,03/21/2011,(716) 855-3931,http://calendar.artvoice.com/event/18769/electric-magi-chippie-black-umbrella-the-mordaunt-sisters
03/21/2011,Brickyard Brew & BBQ,"432 Center St,   Lewiston, NY 14092",,03/21/2011,(716) 754-7227,http://calendar.artvoice.com/event/17178/toast-amp-jam-coffeehouse-event-hosted-by-dale-campbell-every-mo
03/21/2011,Talty's Tavern,"2056 S Park Ave,   Buffalo, NY 14220",http://freewebs.com/taltys,03/21/2011,(716) 825-9279,http://calendar.artvoice.com/event/18909/open-mic-hosted-by-bob-hartman
03/21/2011,Blush Nightclub & Lounge,"1389 Delaware Ave,   Buffalo, NY 14209",,03/21/2011,,http://calendar.artvoice.com/event/18674/spoken-word-poetryopen-mic-night
03/21/2011,Sportsmen's Tavern,"326 Amherst St,   Buffalo, NY 14207",http://sportsmenstavern.com,03/21/2011,(716) 874-7734,http://calendar.artvoice.com/event/532/open-mic-hosted-by-dee-adams
03/21/2011,Hideaway's Bar & Resturant,"5440 Camp Rd,   Hamburg, NY 14075",,03/21/2011,(716) 649-0500,http://calendar.artvoice.com/event/16745/open-mic-w-mike-hund-amp-amy-from-widow-maker-
03/21/2011,Clarence Center Coffee Co.,"9475 Clarence Center Rd,   Clarence Center, NY 14032",http://clarencecentercoffee.com,03/21/2011,(716) 741-8573,http://calendar.artvoice.com/event/17175/open-mic-every-tues-
03/21/2011,Cafe Allegro,"1374 Hertel Ave,   Buffalo, NY 14216",,03/21/2011,(716) 874-3321,http://calendar.artvoice.com/event/2320/hosted-by-tim-baldwin
03/21/2011,Elmwood Lounge,"522 Elmwood Ave,   Buffalo, NY 14222",http://theelmwoodlounge.com,03/21/2011,(716) 882-5881,http://calendar.artvoice.com/event/9668/open-mic-with-mark-webber
03/21/2011,Bokans Pub,"2847 S Park Ave,   Buffalo, NY 14218",,03/21/2011,(716) 825-9960,http://calendar.artvoice.com/event/545/hosted-by-dean
03/21/2011,Villa Maria College,"240 Pine Ridge Rd,   Buffalo, NY 14225",,03/21/2011,(716) 896-0700,http://calendar.artvoice.com/event/19082/daughters-of-creative-sound-free-villaedu
03/21/2011,Crownview Restaurant,"5512 Transit Rd,   Depew, NY 14043",,03/21/2011,(716) 393-3444,http://calendar.artvoice.com/event/5543/open-mic-every-tuesday
03/21/2011,Comfort Zone Cafe (Hamburg),"17 Main St,   Hamburg, NY 14075",http://comfortzonecafe.com,03/21/2011,(716) 648-5779,http://calendar.artvoice.com/event/19037/betty-amp-cathy
03/21/2011,Mister Goodbar,"1110 Elmwood Ave,   Buffalo, NY 14222",http://mistergoodbarelmwood.com,03/21/2011,(716) 882-4000,http://calendar.artvoice.com/event/17300/open-mic-amp-songwriters-showcase-hosted-by-bobby-angel-every-tu
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/18958/boulevard-music-recital
03/21/2011,Riley Street Station,"27 Riley St,   East Aurora, NY 14052",http://rileystreetstation.com,03/21/2011,(716) 655-4948,http://calendar.artvoice.com/event/5706/hosted-by-phil-elinski-and-nick-thurnkins
03/21/2011,Broadway Joe's,"3051 Main St,   Buffalo, NY 14214",http://bjoes.com,03/21/2011,(716) 837-3650,http://calendar.artvoice.com/event/1890/open-mic-whost-todd
03/21/2011,Adonia's,"20 Allen St,   Buffalo, NY 14202",http://adoniasbuffalo.com,03/21/2011,(716) 332-1205,http://calendar.artvoice.com/event/9606/open-mic-amp-songwriters-showcase-hosted-by-bobby-angel-every-we
03/21/2011,King's Court,"189 Delaware Ave,   Buffalo, NY 14202",,03/21/2011,(716) 856-9262,http://calendar.artvoice.com/event/18258/songwriters-open-mic-night-hosted-by-bob-mcewen
03/21/2011,Ernie's Beef-N-Ale,"3167 S Park Ave,   Lackawanna, NY 14218",,03/21/2011,(716) 826-7843,http://calendar.artvoice.com/event/560/wednesdays-with-ernie-weber-amp-cindy-joe
03/21/2011,Flattery's,"1130 Orchard Park Rd,   Buffalo, NY 14224",,03/21/2011,(716) 674-9963,http://calendar.artvoice.com/event/11947/hosted-by-jim-yeomans
03/21/2011,Crazy Jake's,"26 Webster St,   North Tonawanda, NY 14120",http://crazy-jakes.com,03/21/2011,(716) 693-9309,http://calendar.artvoice.com/event/13077/bobby-mejak-open-mic-every-wednesday
03/21/2011,Hennessey's Bar & Grill,"6513 Broadway St,   Lancaster, NY 14086",http://hennesseysbarandgrill.com,03/21/2011,(716) 651-9800,http://calendar.artvoice.com/event/3572/open-mic-hosted-by-steve-and-andy
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/11776/guitar-center-open-mic-with-kevin-blakita
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/15136/open-mic-w-kevin-blakita-every-wed
03/21/2011,Faso's Grateful Bear & Grill,"1506 Abbott Rd,   Lackawanna, NY 14218",http://myspace.com/fasosgratefulbearandgrill,03/21/2011,(716) 597-8753,http://calendar.artvoice.com/event/7643/open-mic-with-josiah
03/21/2011,Tudor Lounge,"335 Franklin St,   Buffalo, NY 14202",http://tudorlounge.com,03/21/2011,(716) 855-9643,http://calendar.artvoice.com/event/6899/open-mic-with-host-todd-allen
03/21/2011,Caz Coffee Cafe,"688 Abbott Rd,   Buffalo, NY 14220",http://cazcoffee.com,03/21/2011,(716) 825-7806,http://calendar.artvoice.com/event/474/hosted-by-denny-lloyd
03/21/2011,Mazzariello's,"114 Bloomfield Ave,   Depew, NY 14043",http://mazzariellos.com,03/21/2011,(716) 206-0561,http://calendar.artvoice.com/event/1142/nbspopen-mic-jammusicians-welcome
03/21/2011,Rust Belt Books,"202 Allen St,   Buffalo, NY 14201",http://rustbeltbooks.com,03/21/2011,(716) 885-9535,http://calendar.artvoice.com/event/19048/tangential-readings-open-mic-poetryprose-19-slots-free-wine-hot-
03/21/2011,Four Aces,,,03/21/2011,(716) 824-1111,http://calendar.artvoice.com/event/476/hosted-by-danny-j
03/21/2011,Strikers Lanes,"50 Michael Rd,   Buffalo, NY 14224",http://strikerz.biz,03/21/2011,(716) 674-1104,http://calendar.artvoice.com/event/18358/open-mic
03/21/2011,The Aud Sports Bar & Grill,"6036 Transit Rd,   Depew, NY 14043",http://theaudsportsbar.com,03/21/2011,(716) 685-5665,http://calendar.artvoice.com/event/2552/open-mic-w-dan-laboski
03/21/2011,Ireland's Own,"2163 Seneca St,   Buffalo, NY 14210",,03/21/2011,(716) 822-4529,http://calendar.artvoice.com/event/16986/open-mic-w-sammy-sole-every-thursday
03/21/2011,C2,"1254 Electric Ave,   Lackawanna, NY 14218",,03/21/2011,,http://calendar.artvoice.com/event/4345/open-mic-with-jimmyo
03/21/2011,Hucklebuckets,"3047 Sheridan Dr,   Buffalo, NY 14226",http://hucklebuckets.com,03/21/2011,(716) 835-5540,http://calendar.artvoice.com/event/16932/acoustic-open-mic-every-thurs-
03/21/2011,Munjun'z,"1514 Pine Ave,   Niagara Falls, NY 14301",,03/21/2011,(716) 205-8193,http://calendar.artvoice.com/event/3884/open-mic
03/21/2011,Ohm Ultra Lounge,"948 Main St,   Buffalo, NY 14202",,03/21/2011,(716) 332-0510,http://calendar.artvoice.com/event/14409/something-to-do-thursdays-weekly-open-mic-6027140-
03/21/2011,Rane Party Bar,"3036 Seneca St,   West Seneca, NY 14224",,03/21/2011,(716) 725-6115,http://calendar.artvoice.com/event/8362/open-mic-w-michael-hund
03/21/2011,Ellicott Manor,"16 Ellicott Pl,   Depew, NY 14043",http://ellicottmanor.com,03/21/2011,(716) 684-5404,http://calendar.artvoice.com/event/475/hosted-by-sean-martin-amp-jim-wynne
03/21/2011,Ellicott Manor,"16 Ellicott Pl,   Depew, NY 14043",http://ellicottmanor.com,03/21/2011,(716) 684-5404,http://calendar.artvoice.com/event/9899/open-mic-with-host-eric-joseph
03/21/2011,Thruway Inn,"1323 Seneca St,   Buffalo, NY 14210",,03/21/2011,(716) 578-7528,http://calendar.artvoice.com/event/5325/open-mic-night-with-mike-amp-phil
03/21/2011,Applebee's (W. Seneca/Union Rd.),"1050 Union Rd,   West Seneca, NY 14224",,03/21/2011,(716) 677-2821,http://calendar.artvoice.com/event/13225/open-mic-night-with-guitar-factory
03/21/2011,Metzger's Pub,"4135 Seneca St,   Buffalo, NY 14224",http://mymetzgerspub.com,03/21/2011,(716) 674-9897,http://calendar.artvoice.com/event/15419/open-mic-jam-with-full-setup-hosted-by-michael-nowak-and-the-sei
03/21/2011,Al-E-Oops,"5389 Genesee St,   Lancaster, NY 14086",,03/21/2011,(716) 681-0200,http://calendar.artvoice.com/event/4840/open-mic-with-host-eric-joseph
03/21/2011,Heroes,"6621 Main St,   Buffalo, NY 14221",http://heroestavern.com,03/21/2011,(716) 634-1657,http://calendar.artvoice.com/event/515/hosted-by-paul-dylin
03/21/2011,20 Belo,"587 Fillmore Ave,   Buffalo, NY 14212",,03/21/2011,(716) 444-0277,http://calendar.artvoice.com/event/520/next-up-hosted-by-blue-eye
03/21/2011,Buffalo East,"1412 Main St,   Buffalo, NY 14209",,03/21/2011,(716) 713-9340,http://calendar.artvoice.com/event/17819/acoustics-w-neely-terrell-open-mic-weekly-
03/21/2011,Jack Devines Irish Pub,"85 W Chippewa St,   Buffalo, NY 14202",,03/21/2011,(716) 855-8400,http://calendar.artvoice.com/event/7697/open-mic-hosted-by-sarah-baumgarden
03/21/2011,McGarret's,"946 Elmwood Ave,   Buffalo, NY 14222",,03/21/2011,(716) 883-4913,http://calendar.artvoice.com/event/521/open-mic-hosted-by-3-left-feet-21-
03/21/2011,Talty's Tavern,"2056 S Park Ave,   Buffalo, NY 14220",http://freewebs.com/taltys,03/21/2011,(716) 825-9279,http://calendar.artvoice.com/event/18920/open-mic
03/21/2011,Blue Buffalo,"454 Pearl St,   Buffalo, NY 14202",http://bbonpearl.com,03/21/2011,(716) 856-2600,http://calendar.artvoice.com/event/17029/jony-james
03/21/2011,Central Park Grill,"2519 Main St,   Buffalo, NY 14214",http://myspace.com/centralparkgrill,03/21/2011,(716) 836-9466,http://calendar.artvoice.com/event/1780/what-would-mingus-do-jazz-composers-workshop-with-kelly-bucheger
03/21/2011,Four Aces,,,03/21/2011,(716) 824-1111,http://calendar.artvoice.com/event/10363/jony-james
03/21/2011,Colored Musicians' Club,"145 Broadway St,   Buffalo, NY 14203",http://coloredmusiciansclub.org,03/21/2011,(716) 855-9383,http://calendar.artvoice.com/event/526/george-scott-big-band-featuring-melissa-kate
03/21/2011,Alternative Brews,"3488 Sheridan Dr,   Buffalo, NY 14226",http://alternativebrews.com,03/21/2011,(716) 446-0424,http://calendar.artvoice.com/event/17370/blues-projam-hosted-by-the-big-sauce-trio-w-special-guests
03/21/2011,Colored Musicians' Club,"145 Broadway St,   Buffalo, NY 14203",http://coloredmusiciansclub.org,03/21/2011,(716) 855-9383,http://calendar.artvoice.com/event/540/joe-baido-big-band
03/21/2011,Macs Village Brewhaus,"4246 N Buffalo Rd,   Orchard Park, NY 14127",,03/21/2011,(716) 662-3909,http://calendar.artvoice.com/event/6363/mick-hayes-acoustic-w-guest-
03/21/2011,Cecelia's Ristorante,"716 Elmwood Ave,   Buffalo, NY 14222",,03/21/2011,(716) 883-8066,http://calendar.artvoice.com/event/17094/tuesdays-jazz-john-allen-and-john-werick
03/21/2011,Marcy Casino in Delaware Park,,http://buffaloolmstedparks.org,03/21/2011,(716) 886-0088,http://calendar.artvoice.com/event/18181/music-at-the-marcy-jt-blues-band4-in-tune-outer-circle-orchestra
03/21/2011,Chocolate Bar,"114 W Chippewa St,   Buffalo, NY 14202",http://buffalochocolatebar.com,03/21/2011,(716) 332-0484,http://calendar.artvoice.com/event/1472/saxman-slim
03/21/2011,Mooney's Sports Bar & Grill,"1531 Military Rd,   Tonawanda, NY 14217",,03/21/2011,(716) 877-1800,http://calendar.artvoice.com/event/17001/the-bravuras
03/21/2011,Colored Musicians' Club,"145 Broadway St,   Buffalo, NY 14203",http://coloredmusiciansclub.org,03/21/2011,(716) 855-9383,http://calendar.artvoice.com/event/541/macy-favor-big-band
03/21/2011,Sportsmen's Tavern,"326 Amherst St,   Buffalo, NY 14207",http://sportsmenstavern.com,03/21/2011,(716) 874-7734,http://calendar.artvoice.com/event/13086/john-culliton-mahoney
03/21/2011,Colored Musicians' Club,"145 Broadway St,   Buffalo, NY 14203",http://coloredmusiciansclub.org,03/21/2011,(716) 855-9383,http://calendar.artvoice.com/event/553/larry-salter-big-band
03/21/2011,Tudor Lounge,"335 Franklin St,   Buffalo, NY 14202",http://tudorlounge.com,03/21/2011,(716) 855-9643,http://calendar.artvoice.com/event/451/jony-james
03/21/2011,2nd Cup Cafe,"36 Broadway St,   Buffalo, NY 14203",http://2ndcup.com,03/21/2011,(716) 840-0048,http://calendar.artvoice.com/event/18408/java-jam-bring-your-instrument-amp-sit-in-
03/21/2011,Flattery's,"1130 Orchard Park Rd,   Buffalo, NY 14224",,03/21/2011,(716) 674-9963,http://calendar.artvoice.com/event/2342/ray-wood
03/21/2011,Nietzsche's,"248 Allen St,   Buffalo, NY 14201",http://nietzsches.com,03/21/2011,(716) 886-8539,http://calendar.artvoice.com/event/6345/john-allen-amp-billy-thursdays-accordian-to-bill-sax-amp-accordi
03/21/2011,Tudor Lounge,"335 Franklin St,   Buffalo, NY 14202",http://tudorlounge.com,03/21/2011,(716) 855-9643,http://calendar.artvoice.com/event/19062/willie-haddath-band
03/21/2011,Cecelia's Ristorante,"716 Elmwood Ave,   Buffalo, NY 14222",,03/21/2011,(716) 883-8066,http://calendar.artvoice.com/event/11077/michael-t-jones-trio
03/21/2011,Brodo Soup and Wine Bar,"4548 Main St,   Buffalo, NY 14226",http://brodo.net,03/21/2011,(716) 635-1117,http://calendar.artvoice.com/event/7263/ground-level-jazz
03/21/2011,Batavia Downs,"8315 Park Rd,   Batavia, NY 14020",http://batavia-downs.com,03/21/2011,(585) 343-3750,http://calendar.artvoice.com/event/18330/coupe-de-villes
03/21/2011,Della Terra at the Embassy Hotel,"200 Delaware Ave,   Buffalo, NY 14202",,03/21/2011,,http://calendar.artvoice.com/event/10771/colleen-williams-amp-the-bobby-jones-trio
03/21/2011,Comfort Zone Cafe (Hamburg),"17 Main St,   Hamburg, NY 14075",http://comfortzonecafe.com,03/21/2011,(716) 648-5779,http://calendar.artvoice.com/event/19036/blue-roadhouse-
03/21/2011,Butterwood Gourmet Desserts,"5409 Main St,   Buffalo, NY 14221",,03/21/2011,(716) 204-0939,http://calendar.artvoice.com/event/1471/saxman-slim
03/21/2011,Pietro's Ristorante & Martini Bar,"5841 Transit Rd,   East Amherst, NY 14051",http://pietrosristorante.com,03/21/2011,(716) 639-8940,http://calendar.artvoice.com/event/18111/urban-renewal
03/21/2011,Double D's Queen City Grille,"83 Niagara St,   Tonawanda, NY 14150",http://doubledsqcg.com,03/21/2011,(716) 743-0660,http://calendar.artvoice.com/event/19092/blues-matinee-w-brent-amp-the-accutones-w-lynne-fredericks
03/21/2011,Wegman's (Amherst St.),"601 Amherst St,   Buffalo, NY 14207",http://wegmans.com,03/21/2011,(716) 877-0500,http://calendar.artvoice.com/event/18404/razz-jazz
03/21/2011,Elmwood Lounge,"522 Elmwood Ave,   Buffalo, NY 14222",http://theelmwoodlounge.com,03/21/2011,(716) 882-5881,http://calendar.artvoice.com/event/16151/alfie-amp-jon-jazzswing-duo-every-friday-
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/11777/wbfo-887-presents-town-pub-blues-review-national-regional-amp-lo
03/21/2011,"Musicians Big ""6"" Club & Restaurant","600 E North St,   Buffalo, NY 14211",,03/21/2011,(716) 896-6660,http://calendar.artvoice.com/event/2191/jazz-jam-all-jazz-musicians-welcome-performances-recorded-free
03/21/2011,Balloons Restaurant & Nightclub,"20 Monroe St,   Ellicottville, NY 14731",,03/21/2011,(716) 699-4162,http://calendar.artvoice.com/event/18927/mo-porter-band
03/21/2011,Oliver's,"2095 Delaware Ave,   Buffalo, NY 14216",http://oliverscuisine.com,03/21/2011,(716) 877-9662,http://calendar.artvoice.com/event/496/piano-music-of-george-jones
03/21/2011,Colden Country Inn,"8815 State Rd,   Colden, NY 14033",,03/21/2011,(716) 941-3522,http://calendar.artvoice.com/event/19061/willie-haddath-band
03/21/2011,Salvatore's Italian Gardens,"6461 Transit Rd,   Depew, NY 14043",http://salvatores.com,03/21/2011,(716) 683-7990,http://calendar.artvoice.com/event/19093/cheryl-ferris-w-steve-parisi-joe-baudo-ray-chamberlain-chris-mcg
03/21/2011,Hennessey's Bar & Grill,"6513 Broadway St,   Lancaster, NY 14086",http://hennesseysbarandgrill.com,03/21/2011,(716) 651-9800,http://calendar.artvoice.com/event/18883/roadhouse-rebels
03/21/2011,African American Cultural Center/Paul Robeson Theater,"350 Masten Ave,   Buffalo, NY 14209",http://africancultural.org,03/21/2011,(716) 884-2013,http://calendar.artvoice.com/event/18774/friday-night-jook-joint-a-pine-grill-jazz-reunion-fundraiser-15-
03/21/2011,Shores Waterfront Restaurant & Marina,"2 Detroit St,   North Tonawanda, NY 14120",http://shoreswaterfront.com,03/21/2011,(716) 693-7971,http://calendar.artvoice.com/event/11376/blues-projam
03/21/2011,Anchor Bar,"1047 Main St,   Buffalo, NY 14209",http://anchorbar.com,03/21/2011,(716) 884-4083,http://calendar.artvoice.com/event/3265/the-jazz-example-feat-lady-lita-greg-webster-greg-piontek-doug-t
03/21/2011,Four Aces,,,03/21/2011,(716) 824-1111,http://calendar.artvoice.com/event/18532/sunday-jam-w-allentown-greg
03/21/2011,31 Club,"31 Johnson Park,   Buffalo, NY 14201",,03/21/2011,(716) 332-3131,http://calendar.artvoice.com/event/9857/mirage-band
03/21/2011,Tralf Music Hall,"622 Main St,   Buffalo, NY 14202",http://tralfmusichall.com,03/21/2011,(716) 852-2860,http://calendar.artvoice.com/event/16147/ladies-first-jazz-big-band
03/21/2011,Rhino's,"3700 Southwestern Blvd,   Orchard Park, NY 14127",http://rhinosrocks.com,03/21/2011,(716) 662-3454,http://calendar.artvoice.com/event/18511/willie-haddath-band-free
03/21/2011,Oliver's,"2095 Delaware Ave,   Buffalo, NY 14216",http://oliverscuisine.com,03/21/2011,(716) 877-9662,http://calendar.artvoice.com/event/511/george-jones-amp-the-allhands-trio
03/21/2011,Anchor Bar,"1047 Main St,   Buffalo, NY 14209",http://anchorbar.com,03/21/2011,(716) 884-4083,http://calendar.artvoice.com/event/509/latin-jazz-project-w-kevin-doyle-every-sat
03/21/2011,Mooney's Sports Bar & Grill,"1531 Military Rd,   Tonawanda, NY 14217",,03/21/2011,(716) 877-1800,http://calendar.artvoice.com/event/17002/the-bravuras
03/21/2011,Rockwell Hall at Buffalo State College,"1300 Elmwood Ave,   Buffalo, NY 14222",http://buffalostate.edu/pac,03/21/2011,(716) 878-4000,http://calendar.artvoice.com/event/12539/2010-great-performers-series-al-di-meola-amp-the-new-world-sinfo
03/21/2011,31 Club,"31 Johnson Park,   Buffalo, NY 14201",,03/21/2011,(716) 332-3131,http://calendar.artvoice.com/event/11006/wendell-rivera-latin-jazz-band
03/21/2011,Tralf Music Hall,"622 Main St,   Buffalo, NY 14202",http://tralfmusichall.com,03/21/2011,(716) 852-2860,http://calendar.artvoice.com/event/16148/walter-trout-amp-the-radicals
03/21/2011,Club Diablo,"517 Washington St,   Buffalo, NY 14203",http://clubdiablo.com,03/21/2011,(716) 842-0666,http://calendar.artvoice.com/event/19047/dan-harper-blues-band-happy-hour-free-
03/21/2011,Left Bank,"511 Rhode Island St,   Buffalo, NY 14213",,03/21/2011,(716) 882-3509,http://calendar.artvoice.com/event/2964/jazz-brunch-with-wayne-moose-and-walt-sopicki
03/21/2011,Mode Urban Bistro,"520 Elmwood Ave,   Buffalo, NY 14222",,03/21/2011,(716) 885-1500,http://calendar.artvoice.com/event/3076/matt-michaud-trio
03/21/2011,Town Pub,"2309 Eggert Rd,   Tonawanda, NY 14150",,03/21/2011,(716) 837-0765,http://calendar.artvoice.com/event/18957/black-n-blues-band
