moreInfoLink,allDates,image,state,venueName,description,price,city,address,name
http://www.phoenixnewtimes.com/events/chelsea-handler-2149452/,05/13/2011,http://vvoice.vo.llnwd.net/e14//6308933.45.jpg,AZ,Comerica Theatre,<p>It takes a set of big brass balls to call Angelina Jolie a &#147;fucking bitch&#148; in a stand-up act. Comedienne Chelsea Handler is one of the only professionals who&#146;ve had the cojones to do just that.</p> <p>     The author and late night talk show host brings her brash and sassy sensibilities to Comerica Theatre for the Lies Chelsea Handler Told Me tour. Handler is considered one of the sexiest acts in the comedy circuit. She&#146;s also an equal opportunist: You can expect her to rip on everyone from celebs to her own friends and ex-boyfriends. She doesn&#146;t care whether she&#146;s met someone in person or not -- you&#146;re fair game either way.</p></p>,$52-$82,Phoenix,400 W. Washington St.,Chelsea Handler
http://www.phoenixnewtimes.com/events/weird-al-yankovic-2266234/,06/10/2011,,AZ,Ovations Live! Showroom at Wild Horse Pass Hotel & Casino,,$37.50-$75.00,Chandler,5040 Wild Horse Pass Blvd.,"""Weird Al"" Yankovic"
http://www.phoenixnewtimes.com/events/late-night-grind-a-premium-comedy-blend-feat-aj-the-comic-elliot-fuller-liliya-souslova-josh-stark-don-steinmetz-jonathan-glasser-1484163/,"5/31/2011, 6/28/2011, 7/26/2011",,AZ,Next Coffee Co.,,$5,Glendale,19420 N. 59th Ave.,"Late Night Grind - A Premium Comedy Blend feat. AJ the Comic, Elliot Fuller, Liliya Souslova, Josh Stark, Don Steinmetz, Jonathan Glasser"
http://www.phoenixnewtimes.com/events/jack-wells-and-friends-1572310/,"06/13/2011, 08/08/2011, 08/01/2011, 05/09/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/20/2011, 06/27/2011, 07/04/2011, 07/11/2011, 07/18/2011, 07/25/2011",,AZ,Xtreme Bean Coffee Company,,,Tempe,1707 E. Southern Ave.,Jack Wells & Friends
http://www.phoenixnewtimes.com/events/dueling-pianos-2088664/,"06/04/2011, 08/07/2011, 08/06/2011, 08/05/2011, 07/31/2011, 07/30/2011, 07/29/2011, 07/24/2011, 07/23/2011, 07/22/2011, 07/17/2011, 07/16/2011, 07/15/2011, 07/10/2011, 07/09/2011, 07/08/2011, 07/03/2011, 07/02/2011, 07/01/2011, 06/26/2011, 06/25/2011, 06/24/2011, 06/19/2011, 06/18/2011, 06/17/2011, 06/12/2011, 06/11/2011, 06/10/2011, 06/05/2011, 06/03/2011, 05/29/2011, 05/28/2011, 05/27/2011, 05/22/2011, 05/21/2011, 05/20/2011, 05/15/2011, 05/14/2011, 05/13/2011",,AZ,The Arizona Room at Casino Arizona,,,Scottsdale,524 N. 92nd St.,Dueling Pianos
http://www.phoenixnewtimes.com/events/two-tone-lizard-kings-2277050/,05/13/2011,,AZ,O'Kelley's Sports Bar & Grill,,,Mesa,2120 W. Guadalupe Rd.,Two Tone Lizard Kings
http://www.phoenixnewtimes.com/events/fishbone-2274181/,05/28/2011,,AZ,Yucca Tap Room,,$10,Tempe,29 W. Southern Ave.,Fishbone
http://www.phoenixnewtimes.com/events/reel-big-fish-and-streetlight-manifesto-2273992/,06/10/2011,,AZ,Marquee Theatre,,$22,Tempe,730 N. Mill Ave.,Reel Big Fish & Streetlight Manifesto
http://www.phoenixnewtimes.com/events/legends-of-country-music-2266553/,05/13/2011,,AZ,The Compound Grill,,$20,Phoenix,7000 E. Mayo Blvd.,Legends of Country Music
http://www.phoenixnewtimes.com/events/magical-music-tour-presented-by-the-salt-river-brass-2266251/,10/02/2011,,AZ,Ikeda Theater at Mesa Arts Center,,TBA,Mesa,1 E. Main St.,Magical Music Tour: Presented by The Salt River Brass
http://www.phoenixnewtimes.com/events/grateful-dead-tribute-feat-the-noodles-1916619/,"05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 07/03/2011, 07/10/2011, 07/17/2011, 07/24/2011, 07/31/2011, 08/07/2011, 05/15/2011, 06/26/2011",,AZ,The Sail Inn,,,Tempe,26 S. Farmer Ave.,Grateful Dead Tribute feat. The Noodles
http://www.phoenixnewtimes.com/events/showstoppers-live-2088497/,"07/14/2011, 08/06/2011, 05/12/2011, 05/13/2011, 05/14/2011, 05/19/2011, 05/20/2011, 05/21/2011, 05/26/2011, 05/27/2011, 05/28/2011, 06/02/2011, 06/03/2011, 06/04/2011, 06/09/2011, 06/10/2011, 06/11/2011, 06/16/2011, 06/17/2011, 06/18/2011, 06/23/2011, 06/24/2011, 06/25/2011, 06/30/2011, 07/01/2011, 08/05/2011, 08/04/2011, 07/30/2011, 07/29/2011, 07/28/2011, 07/23/2011, 07/22/2011, 07/21/2011, 07/16/2011, 07/15/2011, 07/09/2011, 07/08/2011, 07/07/2011, 07/02/2011",,AZ,Casino Arizona at Salt River,,$5,Scottsdale,524 N. 92nd St.,Showstoppers Live
http://www.phoenixnewtimes.com/events/valley-fever-with-shivering-denizens-2274149/,05/15/2011,,AZ,Yucca Tap Room,,free,Tempe,29 W. Southern Ave.,Valley Fever with Shivering Denizens
http://www.phoenixnewtimes.com/events/random-karma-2266561/,05/21/2011,,AZ,The Compound Grill,,,Phoenix,7000 E. Mayo Blvd.,Random Karma
http://www.phoenixnewtimes.com/events/valley-fever-with-pushin-rope-2274173/,05/22/2011,,AZ,Yucca Tap Room,,free,Tempe,29 W. Southern Ave.,Valley Fever with Pushin Rope
http://www.phoenixnewtimes.com/events/possessed-by-paul-james-hashknife-outfit-and-mcdougal-2266530/,05/27/2011,,AZ,Teakwoods Tavern & Grill,,,Phoenix,2808 E. Indian School Rd.,"Possessed By Paul James, Hashknife Outfit, & Mcdougal"
http://www.phoenixnewtimes.com/events/ten-high-tuesday-with-possessed-by-paul-james-2274183/,05/29/2011,,AZ,Yucca Tap Room,,free,Tempe,29 W. Southern Ave.,Ten High Tuesday with Possessed by Paul James
http://www.phoenixnewtimes.com/events/jazz-jam-session-hosted-by-joe-hopkins-quartet-1564861/,"06/05/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/12/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011, 07/17/2011, 07/24/2011, 07/31/2011, 08/07/2011",,AZ,Chances Are Restaurant & Lounge,,,Scottsdale,7570 E. 6th Ave.,Jazz Jam Session hosted by Joe Hopkins Quartet
http://www.phoenixnewtimes.com/events/open-music-band-jam-hosted-by-sprayface-1662558/,"06/23/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011, 08/04/2011, 07/28/2011, 07/21/2011, 06/30/2011, 07/07/2011, 07/14/2011",,AZ,Chasers Bar & Night Club,,,Scottsdale,8005 E. Roosevelt St.,Open Music/Band Jam hosted by Sprayface
http://www.phoenixnewtimes.com/events/open-jam-session-1146242/,"05/22/2011, 07/03/2011, 06/26/2011, 06/19/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/15/2011, 08/07/2011, 07/31/2011, 07/24/2011, 07/17/2011, 07/10/2011",,AZ,Chopper John's,,,Phoenix,2547 E. Indian School Rd.,Open Jam Session
http://www.phoenixnewtimes.com/events/bam-bam-jam-session-2007708/,"07/11/2011, 07/18/2011, 07/25/2011, 08/01/2011, 08/08/2011, 06/27/2011, 05/16/2011, 05/23/2011, 05/30/2011, 06/06/2011, 06/13/2011, 06/20/2011, 07/04/2011",,AZ,Char's Has the Blues,,,Phoenix,4631 N. 7th Ave.,Bam Bam Jam Session
http://www.phoenixnewtimes.com/events/open-mic-and-jam-session-2103728/,"07/28/2011, 08/04/2011, 07/21/2011, 07/14/2011, 07/07/2011, 06/30/2011, 06/23/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011",,AZ,Rips Ales & Cocktails,,,Phoenix,3045 N. 16th St.,Open Mic & Jam Session
http://www.phoenixnewtimes.com/events/sunday-blues-jam-2080045/,"06/26/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 07/03/2011, 07/10/2011, 07/17/2011, 07/24/2011, 07/31/2011, 08/07/2011",,AZ,Goat Head Saloon,,,Mesa,1423 S. Country Club Dr.,Sunday Blues Jam
http://www.phoenixnewtimes.com/events/jazz-jam-hosted-by-aebi-coulson-jazz-trio--2084453/,"08/07/2011, 07/31/2011, 07/24/2011, 06/12/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011, 07/17/2011, 05/29/2011, 05/22/2011, 05/15/2011, 06/05/2011",,AZ,John Henry's Fine Dining,,,Tempe,909 E. Elliot Rd.,Jazz Jam hosted by Aebi-Coulson Jazz Trio `
http://www.phoenixnewtimes.com/events/lurid-state-2277109/,05/13/2011,,AZ,Clubhouse Music Venue,"With A Distant Calm, Cathexis, Rising Pain, Cold Blooded Theory, The Wakening, & Andromeda</p>",$11,Tempe,1320 E. Broadway Rd.,Lurid State
http://www.phoenixnewtimes.com/events/nocturnal-and-witchaven-2277132/,05/15/2011,,AZ,Clubhouse Music Venue,,,Tempe,1320 E. Broadway Rd.,"Nocturnal, & Witchaven"
http://www.phoenixnewtimes.com/events/fracture-point-2266515/,06/18/2011,,AZ,Clubhouse Music Venue,,$12,Tempe,1320 E. Broadway Rd.,Fracture Point
http://www.phoenixnewtimes.com/events/in-fear-and-faith-2273986/,07/17/2011,,AZ,Nile Theater,"With Vanna, A Loss For Words, Close To Home, Ten After Two and more</p>",$12,Mesa,105 W. Main St.,In Fear and Faith
http://www.phoenixnewtimes.com/events/diamond-head-2266482/,08/19/2011,,AZ,Clubhouse Music Venue,"With Girlschool, Al Atkins, Holy Rage and Hydrogyn</p>",$17,Tempe,1320 E. Broadway Rd.,Diamond Head
http://www.phoenixnewtimes.com/events/solstice-saturdays-feat-pete-supermix-salaz-senbad-dj-m2-tomahawk-bang-mane-one-and-guests-1797940/,"07/09/2011, 05/21/2011, 05/14/2011, 08/06/2011, 07/30/2011, 07/23/2011, 07/16/2011, 07/02/2011, 06/25/2011, 06/18/2011, 06/11/2011, 06/04/2011, 05/28/2011",,AZ,Bar Smith,,,Phoenix,130 E. Washington St.,"Solstice Saturdays feat. Pete ""SuperMix"" Salaz, Senbad, DJ M2, Tomahawk Bang!, Mane One, & guests"
http://www.phoenixnewtimes.com/events/reggae-sundays-feat-dj-dark-vader-and-guests-1774422/,"05/22/2011, 07/31/2011, 05/15/2011, 08/07/2011, 07/24/2011, 07/17/2011, 07/10/2011, 07/03/2011, 06/26/2011, 06/19/2011, 06/12/2011, 06/05/2011, 05/29/2011",,AZ,Club Trinity,"The force is strong with DJ Dark Vader's weekly irie extravaganza, where he and special guests spin dancehall, soca, and the titular Jamaican-born genre. Low-cost alcohol options include $2.50 you-call-its for ladies and $3 Heineken and Red Stripe until 11 p.m. Dress to impress rules apply.</p>",,Tempe,1420 N. Scottsdale Rd.,"Reggae Sundays feat. DJ Dark Vader, & guests"
http://www.phoenixnewtimes.com/events/steel-pulse-2215609/,05/12/2011,,AZ,Marquee Theatre,Steel Pulse w/ Rac  When: 5/12/2011 6:30 PM Where: Marquee Theatre Ticket price: $25.00* Price day of: $26.00* Online Sales Close: 5/12/2011 12:00 PM Ages: All Ages,$25-$26,Tempe,730 N. Mill Ave.,Steel Pulse
http://www.phoenixnewtimes.com/events/rebelution-2274109/,05/14/2011,,AZ,Marquee Theatre,"With Seedless, Pacific Dub, DJ Treis</p>",$17-$20,Tempe,730 N. Mill Ave.,Rebelution
http://www.phoenixnewtimes.com/events/mystic-roots-band-2266560/,05/20/2011,,AZ,The Compound Grill,,$15,Phoenix,7000 E. Mayo Blvd.,Mystic Roots Band
http://www.phoenixnewtimes.com/events/matisyahu-2273955/,08/10/2011,,AZ,Marquee Theatre,With Tea Leaf Green</p>,$27,Tempe,730 N. Mill Ave.,Matisyahu
http://www.phoenixnewtimes.com/events/dj-tony-culture-1012632/,"6/3/2011, 7/1/2011, 8/5/2011",,AZ,Afida's Hair Culture,,,Phoenix,116 E. Roosevelt St.,DJ Tony Culture
http://www.phoenixnewtimes.com/events/soul-shanty-shake-down-feat-dj-supavaiza-1528615/,"05/17/2011, 05/24/2011, 07/26/2011, 08/02/2011, 08/09/2011, 06/07/2011, 05/31/2011, 05/10/2011, 07/19/2011, 07/12/2011, 07/05/2011, 06/28/2011, 06/21/2011, 06/14/2011",,AZ,Hollywood Alley,,$3,Mesa,2610 W. Baseline Rd.,Soul Shanty Shake Down feat. DJ Supavaiza
http://www.phoenixnewtimes.com/events/reggae-gold-2007686/,"06/11/2011, 05/14/2011, 05/21/2011, 05/28/2011, 06/04/2011, 06/18/2011, 08/06/2011, 07/30/2011, 07/23/2011, 07/16/2011, 07/09/2011, 06/25/2011, 07/02/2011",,AZ,Capitol Sports Lounge,,,Phoenix,1801 W. Van Buren St.,Reggae Gold
http://www.phoenixnewtimes.com/events/kool-breeze-reggae-sundays-2153401/,"07/03/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 06/26/2011, 07/10/2011, 07/17/2011, 07/24/2011, 07/31/2011, 08/07/2011",,AZ,Club Red,,$10,Tempe,2155 E. University Dr.,Kool Breeze Reggae Sundays
http://www.phoenixnewtimes.com/events/the-biffos-2142944/,,,AZ,The Dubliner Irish Pub & Restaurant,,,Phoenix,3841 E. Thunderbird Rd.,The Biffos
http://www.phoenixnewtimes.com/events/leon-russell-2177338/,05/11/2011,http://vvoice.vo.llnwd.net/e14//6296648.45.jpg,AZ,Celebrity Theatre,"It's safe to say that they don't make them like Leon Russell anymore. An authority no less than T-Bone Burnett said about Russell, in an April interview with The Onion A.V. Club, ""I haven't been intimidated for a really long time, but Leon was scary-good. He understood Henry Mancini, he understood Little Richard, and he could travel very easily between those poles, those extremes. That was 40 years ago that I found Leon imposing. Now he's a kindly old gentleman. [Laughs.] At the time, he was a mirrored-sunglasses-wearing, super-bad motherfucker."" <br><br> Given Burnett's work with legends like Robert Plant, Bob Dylan and, uh, John Cougar Mellencamp, the man knows a ""super-bad motherfucker"" when he sees one. In his '70s heyday, Russell undeniably fit the bill: With his massive beard, long hair and trademark sunglasses, Russell successfully parlayed a lucrative career as a sideman for a host of big names like The Rolling Stones, Jerry Lee Lewis, The Beach Boys, Frank Sinatra, Joe Cocker (it was Russell who led the Mad Dogs and English Gentlemen band) and Elton John into a fruitful solo career. Carrying over the tricks he learned under Phil Spector's tutelage, his solo records showcased him blurring the lines between rock 'n' roll, funk, jazz, soul, and country and western styles, and his legendary live performances with his band The Shelter People earned him a rabid cult following. <br><br> Yet despite his storied history, Russell's solo catalog remains overshadowed by his session work. In a just world, Russell's name would be on the same list as Paul McCartney, Harry Nilsson, and The Kinks as a definitive influence on the retro-pop stylings of today's indie scene. Take his 1972 masterpiece Carney, a classic example of his stoned, outrageous-showman style. Tracks like the hit ""Tightrope"" and ""Out in the Woods"" strut and stomp with abandon, betraying their influence on '70s pop revivalists like Dr. Dog, while more somber tracks like ""My Cricket"" and ""This Masquerade"" display Russell's subtle mastery of the ballad, putting him more in the class of early Tom Waits. <br><br> But while Waits has gotten stranger and craggier in his recent years, Russell has matured into the ""kindly old gentleman"" Burnett described. Adopting the persona of ""Hank Wilson,"" he's tackled country music from a decidedly traditionalist point of view. In 2009, he released The Best of Hank Wilson, featuring an overview of his work under the pseudonym. Standards like ""He Stopped Loving Her Today,"" ""Oh Lonesome Me,"" and ""Mystery Train"" are given their proper reverence and, in turn, end up sounding far too country for modern country radio. Other tracks, like the blues- and gospel-tinged ""I Believe to My Soul"" hint at Russell's woollier past, and ""Heartaches by the Number"" exhibits a particular sense of humor.</p>",$35-$50,Phoenix,440 N. 32nd St.,Leon Russell
http://www.phoenixnewtimes.com/events/rod-piazza-and-the-mighty-flyers-2274064/,05/13/2011,,AZ,Rhythm Room,,$15,Phoenix,1019 E. Indian School Rd.,Rod Piazza & The Mighty Flyers
http://www.phoenixnewtimes.com/events/cold-shott-and-the-hurricane-horns-2277082/,05/14/2011,,AZ,Rhythm Room,,$7,Phoenix,1019 E. Indian School Rd.,Cold Shott & The Hurricane Horns
http://www.phoenixnewtimes.com/events/thermal-blues-express-juke-rockers-and-dream-chemistry-2274076/,05/15/2011,,AZ,Rhythm Room,,$5,Phoenix,1019 E. Indian School Rd.,"Thermal Blues Express, Juke Rockers and Dream Chemistry"
http://www.phoenixnewtimes.com/events/crosby-tyler-2266556/,05/16/2011,,AZ,The Compound Grill,,$5,Phoenix,7000 E. Mayo Blvd.,Crosby Tyler
http://www.phoenixnewtimes.com/events/rezanation-2266558/,05/18/2011,,AZ,The Compound Grill,,$5,Phoenix,7000 E. Mayo Blvd.,ReZaNation
http://www.phoenixnewtimes.com/events/jimmy-warren-band-2266559/,05/19/2011,,AZ,The Compound Grill,,$7,Phoenix,7000 E. Mayo Blvd.,Jimmy Warren Band
http://www.phoenixnewtimes.com/events/chico-chisms-birthday-tribute-show-2274083/,05/21/2011,,AZ,Rhythm Room,"With George Thomas & The Flamekeepers, Bill Tarsha & The Rocket 88s, with Dave Riley, Bob Corritore, walking Cane Mark, Kirk Hawley, Georege Bowman, Chuck Peterson, Tommy Dukes, & Outback Blues Band</p>",$7,Phoenix,1019 E. Indian School Rd.,Chico Chism's Birthday Tribute Show
http://www.phoenixnewtimes.com/events/preston-shannon-2274171/,05/22/2011,,AZ,The Compound Grill,,$10,Phoenix,7000 E. Mayo Blvd.,Preston Shannon
http://www.phoenixnewtimes.com/events/george-bowman-and-badness-2274093/,06/10/2011,,AZ,Rhythm Room,,$7,Phoenix,1019 E. Indian School Rd.,George Bowman & Badness
http://www.phoenixnewtimes.com/events/hans-olson-642046/,"06/30/2011, 05/12/2011, 05/19/2011, 05/26/2011, 06/02/2011, 06/09/2011, 06/16/2011, 06/23/2011, 08/04/2011, 07/28/2011, 07/21/2011, 07/14/2011, 07/07/2011",,AZ,Pranksters Too,,,Scottsdale,7919 E. Thomas Rd.,Hans Olson
http://www.phoenixnewtimes.com/events/open-mic-blues-jam-hosted-by-ray-ray-1800726/,"05/15/2011, 06/19/2011, 06/26/2011, 07/03/2011, 07/10/2011, 07/17/2011, 07/24/2011, 07/31/2011, 08/07/2011, 06/12/2011, 06/05/2011, 05/29/2011, 05/22/2011",,AZ,McCool's Bar and Grill,,,Chandler,4910 W. Ray Rd.,Open Mic Blues Jam hosted by Ray Ray
http://www.phoenixnewtimes.com/events/man-man-2173241/,05/10/2011,http://vvoice.vo.llnwd.net/e14//6297760.45.jpg,AZ,Clubhouse Music Venue,"There are few bands as grotesquely madcap as Philadelphia's Man Man. On record, the experimental five-piece band dabbles in jittery jazz dirges and boorish honky-tonk romps. But the band's boisterous live shows have helped the group gain notoriety among aficionados of freak-out blues in the vein of Captain Beefheart or Tom Waits. Donning garish war paint, Cheech Marin mustaches and matching white, escaped-mental-patient outfits, Man Man's multi-instrumentalists are hardly ever static onstage. Over the course of a single song, guitars may be replaced by amplified kazoos, or sousaphones swapped out for xylophones, chaos that's contained by the brusque call-and-response commands of the group's lead carnival barker, Honus Honus. Anti- Records released the band's third album, Rabbit Habits, last year.</p>",$15-$16,Tempe,1320 E. Broadway Rd.,Man Man
http://www.phoenixnewtimes.com/events/blues-jam-1857268/,"07/27/2011, 08/10/2011, 08/03/2011, 07/20/2011, 07/13/2011, 07/06/2011, 06/29/2011, 06/22/2011, 06/15/2011, 06/08/2011, 06/01/2011, 05/25/2011, 05/18/2011, 05/11/2011",,AZ,El Dorado Bar & Grill,,,Scottsdale,8708 E. McDowell Rd.,Blues Jam
http://www.phoenixnewtimes.com/events/louisiana-red-2274086/,06/03/2011,,AZ,Rhythm Room,,$12,Phoenix,1019 E. Indian School Rd.,Louisiana Red
http://www.phoenixnewtimes.com/events/soul-power-2277120/,05/13/2011,,AZ,Martini Ranch,,$10,Scottsdale,7295 E. Stetson Dr.,Soul Power
http://www.phoenixnewtimes.com/events/knee-deep-experience-2277126/,05/14/2011,,AZ,District Stage at Desert Ridge Marketplace,,free,Phoenix,21001 N. Tatum Blvd.,Knee Deep Experience
http://www.phoenixnewtimes.com/events/mavis-staples-and-dr-john-2274179/,06/16/2011,,AZ,Celebrity Theatre,,$50-$75,Phoenix,440 N. 32nd St.,Mavis Staples and Dr. John
http://www.phoenixnewtimes.com/events/larry-bailey-and-kenny-brown-2007710/,"07/06/2011, 06/08/2011, 06/01/2011, 05/25/2011, 05/18/2011, 05/11/2011, 06/29/2011, 06/15/2011, 06/22/2011, 08/10/2011, 08/03/2011, 07/27/2011, 07/20/2011, 07/13/2011",,AZ,Char's Has the Blues,,,Phoenix,4631 N. 7th Ave.,"Larry Bailey, & Kenny Brown"
http://www.phoenixnewtimes.com/events/blood-sweat-and-tears-2266246/,08/05/2011,,AZ,Ovations Live! Showroom at Wild Horse Pass Hotel & Casino,,$20-$80,Chandler,5040 Wild Horse Pass Blvd.,"Blood, Sweat and Tears"
http://www.phoenixnewtimes.com/events/aztex-2007679/,"06/23/2011, 06/30/2011, 07/07/2011, 07/14/2011, 07/21/2011, 07/28/2011, 08/04/2011, 06/16/2011, 06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011",,AZ,Capitol Sports Lounge,,,Phoenix,1801 W. Van Buren St.,AzTex
http://www.phoenixnewtimes.com/events/new-destiny-2007680/,"07/27/2011, 08/10/2011, 08/03/2011, 07/20/2011, 07/13/2011, 07/06/2011, 06/29/2011, 06/22/2011, 06/15/2011, 06/08/2011, 06/01/2011, 05/25/2011, 05/18/2011, 05/11/2011",,AZ,Capitol Sports Lounge,,,Phoenix,1801 W. Van Buren St.,New Destiny
http://www.phoenixnewtimes.com/events/homebase-1270132/,"5/15/2011, 7/17/2011, 6/19/2011",,AZ,Doc's Place,"<p>Harold Branch III (a.k.a. HB) might roll with Chicago&#146;s Enigma Poets, but it's no mystery as to the wordsmith's role in Phoenix's spoken-word scene.   The poet grew up amid the turmoil of Chi-town&#146;s west side and settled into Arizona life as a teen, determined to make a difference with his words and deeds. He did exactly that with the cultivation of HomeBase, a haven for hard-hitting verbal spitting.</p>  <p>Community service has been a hallmark of the accomplished writer and performer&#146;s approach to life. Seeing him on stage, you get a hint of the kind of personal power that he encourages people to tap into, because every word that HB speaks &#150; whether a slow whisper or a sonic boom &#150; is crafted to make an impact. With HomeBase, there's an emphasis on pumping positivity, but the purity of uncensored expression is king.</p></p>",$5,Phoenix,40 E. Camelback Rd.,HomeBase
http://www.phoenixnewtimes.com/events/diddy-2164741/,05/10/2011,http://vvoice.vo.llnwd.net/e14//6290208.45.jpg,AZ,Ovations Live! Showroom at Wild Horse Pass Hotel & Casino,"One could be forgive for missing Last Train to Paris, the album that Sean ""Puffy"" Combs released in December, and the debut of his R & B collective Diddy Dirty Money, comprised of Combs, Dawn Richards (of Danity Kayne fame) and singer/songwriter Kaleena Harper. <br><br> You may have been distracted by Puffy's movie work as of late. He played substantial roles in last year's Get Him to the Greek and I'm Still Here, stealing the spotlight in both (though it's up for debate whether or not he was playing a role in the latter). <br><br> Not to mention that the record was slightly overshadowed by Kanye's December hit, My Beautiful Dark Twisted Fantasy, which blew critics away. <br><br> All of which is kind of a shame, because Last Train to Paris is as ridiculous and nearly as much fun as Kanye's album, a flashy, fashionable love story with solid vocals from Richards and Harper. <br><br> The album has sold far better than expected, and Diddy is bringing the group's live show to Ovations Live Showroom in Wild Horse Pass on May 10th. The idea of the Bad Boy himself playing a casino sounds a little silly at first, but Ovations isn't your typical casino ballroom, boasting a great vibe and solid sound system</p>",Price TBA,Chandler,5040 Wild Horse Pass Blvd.,Diddy
http://www.phoenixnewtimes.com/events/poetry-night-1724793/,"05/26/2011, 05/12/2011, 05/19/2011, 06/02/2011, 06/09/2011, 06/16/2011, 06/23/2011, 06/30/2011, 07/07/2011, 07/14/2011, 07/21/2011, 07/28/2011, 08/04/2011",,AZ,Mighty Cup & Spoon Coffee House & Gallery,,,Glendale,7021 N. 57th Ave.,Poetry Night
http://www.phoenixnewtimes.com/events/nocando-and-sahtyre-2266341/,05/10/2011,,AZ,Club Red,,$10,Tempe,2155 E. University Dr.,Nocando & Sahtyre
http://www.phoenixnewtimes.com/events/hannibal-leq-and-trap-2266345/,05/11/2011,,AZ,Club Red,,$7-$10,Tempe,2155 E. University Dr.,Hannibal Leq & Trap
http://www.phoenixnewtimes.com/events/blunt-club-featuring-dj-vadim-and-the-electric-2277105/,05/12/2011,,AZ,Yucca Tap Room,,free,Tempe,29 W. Southern Ave.,Blunt Club Featuring DJ Vadim & The Electric
http://www.phoenixnewtimes.com/events/the-blunt-club-feat-dj-element-pickster-one-and-guests-1580906/,"05/26/2011, 05/19/2011, 05/12/2011, 07/28/2011, 07/21/2011, 07/14/2011, 07/07/2011, 06/30/2011, 06/23/2011, 06/16/2011, 06/02/2011, 08/04/2011, 06/09/2011",,AZ,Yucca Tap Room,,free,Tempe,29 W. Southern Ave.,"The Blunt Club feat. DJ Element, Pickster One, & guests"
http://www.phoenixnewtimes.com/events/toomstoners-2266325/,05/10/2011,,AZ,Rhythm Room,,$5,Phoenix,1019 E. Indian School Rd.,Toomstoners
http://www.phoenixnewtimes.com/events/kansas-2164076/,06/03/2011,,AZ,Celebrity Theatre,,$35-$50,Phoenix,440 N. 32nd St.,Kansas
http://www.phoenixnewtimes.com/events/grown-and-sexy-concert-series-2-with-kc-and-jojo-silk-and-dave-hollister-2274178/,05/28/2011,,AZ,Celebrity Theatre,,$33-$250,Phoenix,440 N. 32nd St.,"Grown & Sexy Concert Series 2: With KC & JoJo, Silk & Dave Hollister"
http://www.phoenixnewtimes.com/events/randb-thursdays-feat-dj-moy-and-dj-jared-paul-1798327/,"06/09/2011, 06/02/2011, 05/26/2011, 05/19/2011, 05/12/2011, 06/16/2011, 06/23/2011, 06/30/2011, 07/07/2011, 07/14/2011, 07/21/2011, 07/28/2011, 08/04/2011",,AZ,27th Avenue Bar & Grill,,,Phoenix,2038 N. 27th Ave.,"R&B Thursdays feat. DJ Moy, & DJ Jared Paul"
http://www.phoenixnewtimes.com/events/js3-2007691/,"07/07/2011, 07/14/2011, 05/26/2011, 05/19/2011, 05/12/2011, 06/02/2011, 06/09/2011, 06/16/2011, 06/23/2011, 06/30/2011, 07/21/2011, 07/28/2011, 08/04/2011",,AZ,Capitol Sports Lounge,,,Phoenix,1801 W. Van Buren St.,JS3
http://www.phoenixnewtimes.com/events/sunset-sunday-2007690/,"06/26/2011, 05/15/2011, 05/22/2011, 05/29/2011, 06/05/2011, 06/12/2011, 06/19/2011, 07/03/2011, 07/10/2011, 07/17/2011, 07/24/2011, 07/31/2011, 08/07/2011",,AZ,Capitol Sports Lounge,,,Phoenix,1801 W. Van Buren St.,Sunset Sunday
http://www.phoenixnewtimes.com/events/david-pomeranz-2266247/,05/28/2011,,AZ,Ovations Live! Showroom at Wild Horse Pass Hotel & Casino,,$25,Chandler,5040 Wild Horse Pass Blvd.,David Pomeranz
http://www.phoenixnewtimes.com/events/natasha-bedingfield-2273995/,07/04/2011,,AZ,Martini Ranch,,$20,Scottsdale,7295 E. Stetson Dr.,Natasha Bedingfield
http://www.phoenixnewtimes.com/events/american-idols-live--2273977/,07/17/2011,,AZ,US Airways Center,,$74-$725,Phoenix,201 E. Jefferson St.,American Idols Live!
http://www.phoenixnewtimes.com/events/christina-perri-2274222/,07/17/2011,,AZ,Martini Ranch,,$23,Scottsdale,7295 E. Stetson Dr.,Christina Perri
http://www.phoenixnewtimes.com/events/katy-perry-2106778/,08/03/2011,,AZ,Comerica Theatre,With Robyn.</p>,$27-$45,Phoenix,400 W. Washington St.,Katy Perry
http://www.phoenixnewtimes.com/events/ke-ha-2273951/,09/20/2011,,AZ,Comerica Theatre,With LMFAO and Spank Rock</p>,$46.50-$62.45,Phoenix,400 W. Washington St.,Ke$ha
