Website,moreInfoLink,latitude,title,phone,image,longitude,description,venue,date,address
,http://westport.patch.com/events/simply-staples-cookbook,41.15364,Simply Staples Cookbook,,,-73.33128,<p>An exciting cookbook that the staff at Staples High School has put together with the the goal to raise money for Haitian Relief to be distributed by the Red Cross is avaiable to the public.</p>&#13; &#13; <p> </p>&#13; &#13; &#13; <p> </p>&#13; Janice Price and Fran Evan at SHS spearheaded the initiation and development of the cookbook process.,Staples High School,"Daily, 7:30pm–2:30pm","70 North Ave, Westport, CT 06880"
http://www.newcanaan.info,http://newcanaan.patch.com/events/nctv-airs-on-the-town-with-jeb-walker-the-new-canaan-community-foundations-annual-grant-distrubution-program-the-town-meeting-on-cellphone-tower-placement,41.148195,"NCTV Airs &quot;On the Town with Jeb Walker&quot;, The New Canaan Community Foundation's Annual Grant Distrubution Program &amp; The Town Meeting on Cellphone Tower Placement",203-219-2525,,-73.493025,"<p>Starting on Friday, July 23rd - Thursday, July 29th</p>&#13; <p> At 10am, 2pm, 4pm &amp; 8pm<br />""On the Town with Jeb Walker""<br />The First Selectman discusses the 2010 Town Wide Survey with John Rice,<br />Chairman of the Conservation Commission      </p>&#13; <p>At Noon &amp; 6pm<br />The New Canaan Community Foundation's Annual Grant Distrubution Program<br />Held at Morrill Hall at St. Mark's Church on May 19th  </p>&#13; <p>At 10pm<br />The Town Meeting on Cellphone Tower Placement held on July 13th</p>",NCTV Channel 79,Daily,"77 Main St, New Canaan, CT 06840"
,http://millburn.patch.com/events/farmers-market-4,40.72471,Farmers Market,,"http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/db1a32ee10951b11d117aea81a9b5fc2?1278932845, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/c7ddeb174cdfbc01d6d2a323df5496ca?1278933041, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/db1a32ee10951b11d117aea81a9b5fc2?1278932845, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/c7ddeb174cdfbc01d6d2a323df5496ca?1278933041",-74.30749,<p>Downtown Millburn sponsors the weekly Jersey Fresh farmers market.</p>,,"Weekly on Tuesdays, 8:00am–2:00pm","Main St & Essex St, Millburn, NJ 07041"
,http://ridgewood.patch.com/events/face-painting-at-ben-jerrys,40.980675,Face Painting at Ben &amp; Jerry's,,,-74.117433,"<p>Every Tuesday this summer, Ben &amp; Jerry's will be having face painting by Donna from 2pm to 4pm.</p>&#13; <p>Bring the kids and cool off!</p>",Ben &amp; Jerry's,"Weekly on Tuesdays, 2:00pm–4:00pm","104 Franklin Ave, Ridgewood, NJ 07450"
http://musictheatreofct.com,http://westport.patch.com/events/disneys-high-school-musical-2-by-music-theatre-of-conn,41.17807,Disney's 'High School Musical 2' by Music Theatre of Conn,,,-73.349297,"<p>Music Theatre of Connecticut's School of Performing Arts presents Disney's ""High School Musical 2,"" a fully-staged and costumed production performed by the school's students ages seven and up. Performances will be held at 7:30 Friday, Aug. 6, and 1 p.m. Saturday, Aug. 7, at Coleytown Middle School.</p>&#13; <p>Keeping every ounce of the light-hearted fun that makes High School Musical a household name, this buoyant sequel takes on the questions of real kids facing the realities of the adult world. Friendships are tested, summer romances go haywire and the meaning of success is redefined.   </p>&#13; <p>The cost is $12-20. Reservations are suggested. For reservations and more information, call Music Theatre of Connecticut at 203-454-3883 or visit www.musictheatreofct.com </p>&#13; <p>Provided by Music Theatre of Connecticut</p>",Coleytown Middle School,Daily,"255 North Ave, Westport, CT 06880"
http://www.jumpstartmusic4u.com,http://cranford.patch.com/events/music-summer-school-opportunity,40.62711,MUSIC SUMMER SCHOOL OPPORTUNITY,862-452-2035,,-74.37853,"<p>An Affordable, Effective, and Educational summer music experience grades 3 through 12.    Scheduled for weekday afternoons.  </p>&#13; <p>Get more information:   on the web:  www.jumpstartmusic4u.com</p>&#13; <p>                                                  by email:  jumpstartmusic4u@yahoo.com</p>&#13; <p>                                                  by phone:  862-452-2035</p>",Evangel Church,Daily,"1251 Terrill Rd, Scotch Plains, NJ 07076"
,http://ridgefield.patch.com/events/djembe-hand-drum-lessons,41.283425,Djembe Hand Drum Lessons,,"http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/679f1c0130d500a4db2443e6cda2c672?1278967148, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/679f1c0130d500a4db2443e6cda2c672?1278967148",-73.497618,&#13; Learn how to play the djembe hand drum in a fun and relaxed environment from an expert at a great price!,Ayindisa,"Daily, 2:00pm–6:00pm","18 Prospect St, Ridgefield, CT 06877"
http://www.chirpct.org,http://ridgefield.patch.com/events/chirp-free-concerts-in-ballard-park,41.28496,CHIRP: Free concerts in Ballard Park,203 431-6501,,-73.49871,<p>Series of free family concerts presents music by nationally touring artists who would not otherwise normally have a venue in the Ridgefield area.  see www.chirpct.org for season schedule</p>,,"Weekly on Tuesdays, 7:00pm–9:00pm","Main St & Gilbert St, Ridgefield, CT 06877 (Ballard Park)"
http://www.jumpstartmusic4u.com,http://scotchplains.patch.com/events/music-summer-school-opportunity,40.62711,MUSIC SUMMER SCHOOL OPPORTUNITY,862-452-2035,,-74.37853,"<p>An Affordable, Effective, and Educational summer music experience grades 3 through 12.    Scheduled for weekday afternoons.  </p>&#13; <p>Get more information:   on the web:  www.jumpstartmusic4u.com</p>&#13; <p>                                                  by email:  jumpstartmusic4u@yahoo.com</p>&#13; <p>                                                  by phone:  862-452-2035</p>",Evangel Church,Daily,"1251 Terrill Rd, Scotch Plains, NJ 07076"
,http://southorange.patch.com/events/10th-annual-incubator-for-talented-youth,40.745258,10th Annual Incubator for Talented Youth,609-345-3091,,-74.255102,"<p>Pattie Harris Atlantic City Dance Theatre &amp; The Atlantic City Free Public Library <br />PRESENTS THE 10TH ANNUAL ""SENSATIONAL FANTABULOUS TALENT DELICIOUS"" <br />""Incubator For Talented Youth"" <br /><br />We Invite All Talented Youth To Perform In This Outstanding Show! <br /><br />THE SHOWS WILL INCLUDE PERFORMANCES BY: <br />Diamond Redd of NYC – Cab Calloway Memories and Look Alike Ted Williams – Broadway Entertainer Extraordinaire Kathy Angela – Singer Sensational Sensei Brian Morange – Capoeira Expert Mafalda – Queen of African Dance Beth Tennon – Super Singer Kevin Cheatham – Vocalist Dani ""O.T."" Sommerville – Tap Dancer Eisa Jackson – LeBallerina Grand <br /><br />Date: <br />Tuesdays, July 13th, 20th, &amp; 27th, 2010 <br />Time: 7:00 PM <br />Location: <br />Kennedy Plaza (Btwn Mississippi &amp; Georgia Avenues on the Boardwalk) (Across from The Boardwalk Hall) Atlantic City, NJ <br />CALL FOR MORE INFORMATION &amp; FOR REGISTRATION: 609-345-3091 (B) (609) 369-0987 (C) <br /><br />OUR PARTNER &amp; PROMINENCE NJ SHORE ARTS ASSOCIATION, INC</p>",South Orange Vailsburg United Methodist Church,"Weekly on Tuesdays, 7:00pm","150 S Orange Ave, South Orange, NJ 07079 (NOT THIS LOCATION!!!)"
http://www.jumpstartmusic4u.com,http://summit.patch.com/events/music-summer-school-opportunity,40.62711,MUSIC SUMMER SCHOOL OPPORTUNITY,862-452-2035,,-74.37853,"<p>An Affordable, Effective, and Educational summer music experience grades 3 through 12.    Scheduled for weekday afternoons.  </p>&#13; <p>Get more information:   on the web:  www.jumpstartmusic4u.com</p>&#13; <p>                                                  by email:  jumpstartmusic4u@yahoo.com</p>&#13; <p>                                                  by phone:  862-452-2035</p>",Evangel Church,Daily,"1251 Terrill Rd, Scotch Plains, NJ 07076"
http://www.newcanaan.info,http://newcanaan.patch.com/events/nctv-airs-on-the-town-with-jeb-walker-the-new-canaan-community-foundations-annual-grant-distrubution-program-the-town-meeting-on-cellphone-tower-placement,41.148195,"NCTV Airs &quot;On the Town with Jeb Walker&quot;, The New Canaan Community Foundation's Annual Grant Distrubution Program &amp; The Town Meeting on Cellphone Tower Placement",203-219-2525,,-73.493025,"<p>Starting on Friday, July 23rd - Thursday, July 29th</p>&#13; <p> At 10am, 2pm, 4pm &amp; 8pm<br />""On the Town with Jeb Walker""<br />The First Selectman discusses the 2010 Town Wide Survey with John Rice,<br />Chairman of the Conservation Commission      </p>&#13; <p>At Noon &amp; 6pm<br />The New Canaan Community Foundation's Annual Grant Distrubution Program<br />Held at Morrill Hall at St. Mark's Church on May 19th  </p>&#13; <p>At 10pm<br />The Town Meeting on Cellphone Tower Placement held on July 13th</p>",NCTV Channel 79,Daily,"77 Main St, New Canaan, CT 06840"
http://www.porchlightproductions.org/,http://ridgewood.patch.com/events/summer-theatre-music-programs,40.968602,SUMMER THEATRE &amp; MUSIC PROGRAMS!,201-857-3520,"http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x113/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/2de0bafd3c451c507f75f59002691c16?1278893938, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/df42ea85788cd320dc65171927df5dcc?1278893927, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/fc90d6c3335f7c4cd78006bd70ec7cda?1278893948, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b58bb0735d282c973ab03b43a4d2aa2d?1278893971, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/123x88/crop/88x88+18+0/http://hss-prod.hss.aol.com/hss/storage/patch/540c805b69f4c56f1bd1450c8e845a48?1278893927, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x113/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/2de0bafd3c451c507f75f59002691c16?1278893938, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/123x88/crop/88x88+18+0/http://hss-prod.hss.aol.com/hss/storage/patch/540c805b69f4c56f1bd1450c8e845a48?1278893927, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/df42ea85788cd320dc65171927df5dcc?1278893927, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/fc90d6c3335f7c4cd78006bd70ec7cda?1278893948, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b58bb0735d282c973ab03b43a4d2aa2d?1278893971",-74.126368,"<p>Porch Light Productions is excited to announce its summer theatre and music programs for students in grades 1-12 and college!  Check out our summer line-up and register today!</p>&#13; <p>BEST OF BROADWAY (Grades 1-5 * July 5th-30th)</p>&#13; <p>Our Academy Jr Summer Camps enhance creative expression, self-confidence and team work. Under the guidance of our instructors, students learn acting (comedy, improv, character building, scene work, projection, etc), dance and voice. These weekly programs are open to girls and boys of all experience levels. Register for any combination of 1-4 weeks, as each features a different final showcase!</p>&#13; <p>ANNIE GET YOUR GUN (Grades 6-8 * June 14th-July 11th)</p>&#13; <p>A 4-week musical theatre program focusing on developing the triple threat performer. Students gain instruction in acting, voice and dance and present a final production of ""Annie Get Your Gun.""</p>&#13; <p>CLUE: THE MUSICAL (Grades 9-12 and college * June 28th-July 25th)</p>&#13; <p>Porch Light's Summer Stock is a 4-week intensive internship program open to high school and college students. <br /> <br /> Performers: Enhance your vocal and performance skills under the direction of musical theatre professionals, while gaining hands on experience in the theatre industry - assist directing, choreographing, set design, costumes, and more. <br /> <br /> Technical Crew: Under the supervision of our Technical Director, interns will work on our Junior shows as well as Clue The Musical building sets, designing and running sound and lighting, and more.</p>&#13; <p>SUMMER OF ROCK (Grades 5-12 * 2 Sessions * June 28th -July 9th and July 19th-July 30th)</p>&#13; <p>Bring the thunder with Porch Light's Rock Academy! Jam out this summer on guitar, bass, vocals, drums or keyboard as you prepare for a no-holds-barred shred-fest at the PLP Rock Club. <br /> <br /> With your road-tested instructor, you'll work on technique, groove, performance, outfit, attitude- everything you'll need to bring down the house! Your Rock Academy registration now includes a weekly private lesson for each student, so all ages and skill levels are welcome.</p>",,Daily,"555 S Broad St, Glen Rock, NJ 07452 (Porch Light Productions)"
http://www.jumpstartmusic4u.com,http://westfield.patch.com/events/music-summer-school-opportunity,40.62711,MUSIC SUMMER SCHOOL OPPORTUNITY,862-452-2035,,-74.37853,"<p>An Affordable, Effective, and Educational summer music experience grades 3 through 12.    Scheduled for weekday afternoons.  </p>&#13; <p>Get more information:   on the web:  www.jumpstartmusic4u.com</p>&#13; <p>                                                  by email:  jumpstartmusic4u@yahoo.com</p>&#13; <p>                                                  by phone:  862-452-2035</p>",Evangel Church,Daily,"1251 Terrill Rd, Scotch Plains, NJ 07076"
,http://wyckoff.patch.com/events/summer-theatre-music-programs,40.968602,SUMMER THEATRE &amp; MUSIC PROGRAMS!,,,-74.126368,,,Daily,"555 S Broad St, Glen Rock, NJ"
http://musictheatreofct.com,http://westport.patch.com/events/disneys-high-school-musical-2-by-music-theatre-of-conn,41.17807,Disney's 'High School Musical 2' by Music Theatre of Conn,,,-73.349297,"<p>Music Theatre of Connecticut's School of Performing Arts presents Disney's ""High School Musical 2,"" a fully-staged and costumed production performed by the school's students ages seven and up. Performances will be held at 7:30 Friday, Aug. 6, and 1 p.m. Saturday, Aug. 7, at Coleytown Middle School.</p>&#13; <p>Keeping every ounce of the light-hearted fun that makes High School Musical a household name, this buoyant sequel takes on the questions of real kids facing the realities of the adult world. Friendships are tested, summer romances go haywire and the meaning of success is redefined.   </p>&#13; <p>The cost is $12-20. Reservations are suggested. For reservations and more information, call Music Theatre of Connecticut at 203-454-3883 or visit www.musictheatreofct.com </p>&#13; <p>Provided by Music Theatre of Connecticut</p>",Coleytown Middle School,Daily,"255 North Ave, Westport, CT 06880"
,http://southorange.patch.com/events/10th-annual-incubator-for-talented-youth,40.745258,10th Annual Incubator for Talented Youth,609-345-3091,,-74.255102,"<p>Pattie Harris Atlantic City Dance Theatre &amp; The Atlantic City Free Public Library <br />PRESENTS THE 10TH ANNUAL ""SENSATIONAL FANTABULOUS TALENT DELICIOUS"" <br />""Incubator For Talented Youth"" <br /><br />We Invite All Talented Youth To Perform In This Outstanding Show! <br /><br />THE SHOWS WILL INCLUDE PERFORMANCES BY: <br />Diamond Redd of NYC – Cab Calloway Memories and Look Alike Ted Williams – Broadway Entertainer Extraordinaire Kathy Angela – Singer Sensational Sensei Brian Morange – Capoeira Expert Mafalda – Queen of African Dance Beth Tennon – Super Singer Kevin Cheatham – Vocalist Dani ""O.T."" Sommerville – Tap Dancer Eisa Jackson – LeBallerina Grand <br /><br />Date: <br />Tuesdays, July 13th, 20th, &amp; 27th, 2010 <br />Time: 7:00 PM <br />Location: <br />Kennedy Plaza (Btwn Mississippi &amp; Georgia Avenues on the Boardwalk) (Across from The Boardwalk Hall) Atlantic City, NJ <br />CALL FOR MORE INFORMATION &amp; FOR REGISTRATION: 609-345-3091 (B) (609) 369-0987 (C) <br /><br />OUR PARTNER &amp; PROMINENCE NJ SHORE ARTS ASSOCIATION, INC</p>",South Orange Vailsburg United Methodist Church,"Weekly on Tuesdays, 7:00pm","150 S Orange Ave, South Orange, NJ 07079 (NOT THIS LOCATION!!!)"
http://www.theconnectiononline.org,http://summit.patch.com/events/summer-day-camps-begin-at-the-connection,40.71452,SUMMER DAY CAMPS BEGIN AT THE CONNECTION,908-273-4242,"http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x95/crop/88x88+0+4/http://hss-prod.hss.aol.com/hss/storage/patch/e8d375cc0673521b873097406b630165?1278946957, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/2939123ec811d7f67a87b163d876c01c?1278945982, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/115x88/crop/88x88+13+0/http://hss-prod.hss.aol.com/hss/storage/patch/3fa18d738e6d88768443bf7533457d82?1278945986, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/102x88/crop/88x88+7+0/http://hss-prod.hss.aol.com/hss/storage/patch/e1b0d5d4e04cad4a5d4fabd9f42136ef?1278946956, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/2939123ec811d7f67a87b163d876c01c?1278945982, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/115x88/crop/88x88+13+0/http://hss-prod.hss.aol.com/hss/storage/patch/3fa18d738e6d88768443bf7533457d82?1278945986, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/102x88/crop/88x88+7+0/http://hss-prod.hss.aol.com/hss/storage/patch/e1b0d5d4e04cad4a5d4fabd9f42136ef?1278946956, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x95/crop/88x88+0+4/http://hss-prod.hss.aol.com/hss/storage/patch/e8d375cc0673521b873097406b630165?1278946957",-74.36004,"<p>Summer Day Camps begin at The Connection, 79 Maple Street, on June 28 and run through August 20, offering eight weekly sessions for girls and boys ages 3 and older.</p>&#13; <p> In addition, the beginner golf camp is back by popular demand for the week of Aug. 23-27 for boys and girls ages 5-11. New this year is Olympic Camp, Aug 30 – Sept 3.</p>&#13; <p>You can still join in the fun…check out Summerfun Camp for boys and girls ages 3- grade 3, Girls' Gymnastics Camp for ages 4 and up, Lights, Camera, Action, a 2 week theater camp for ages 4 and up, Camp Cool, and afternoon camp for ages 4 and up, plus Sports Camp and Soccer Camp which focuses solely on soccer.</p>&#13; <p>All of the day camps at The Connection for Women and Families provide a variety of scheduling options that can create an extended day, such as Sunrisers early morning drop-off as early as 7:30 am, or Camper Club until 6 pm.</p>&#13; <p>For more information about the summer day camps and afternoon mini-camps, call The Connection at 908-273-4242 or visit www.TheConnectionOnline.org</p>",The Connection for Women and Families,"Daily, 8:30am–4:30pm","79 Maple St, Summit, NJ 07901"
http://www.newcanaan.info,http://newcanaan.patch.com/events/nctv-airs-on-the-town-with-jeb-walker-the-new-canaan-community-foundations-annual-grant-distrubution-program-the-town-meeting-on-cellphone-tower-placement,41.148195,"NCTV Airs &quot;On the Town with Jeb Walker&quot;, The New Canaan Community Foundation's Annual Grant Distrubution Program &amp; The Town Meeting on Cellphone Tower Placement",203-219-2525,,-73.493025,"<p>Starting on Friday, July 23rd - Thursday, July 29th</p>&#13; <p> At 10am, 2pm, 4pm &amp; 8pm<br />""On the Town with Jeb Walker""<br />The First Selectman discusses the 2010 Town Wide Survey with John Rice,<br />Chairman of the Conservation Commission      </p>&#13; <p>At Noon &amp; 6pm<br />The New Canaan Community Foundation's Annual Grant Distrubution Program<br />Held at Morrill Hall at St. Mark's Church on May 19th  </p>&#13; <p>At 10pm<br />The Town Meeting on Cellphone Tower Placement held on July 13th</p>",NCTV Channel 79,Daily,"77 Main St, New Canaan, CT 06840"
http://www.porchlightproductions.org/,http://ridgewood.patch.com/events/summer-theatre-music-programs,40.968602,SUMMER THEATRE &amp; MUSIC PROGRAMS!,201-857-3520,"http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x113/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/2de0bafd3c451c507f75f59002691c16?1278893938, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/df42ea85788cd320dc65171927df5dcc?1278893927, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/df42ea85788cd320dc65171927df5dcc?1278893927, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/fc90d6c3335f7c4cd78006bd70ec7cda?1278893948, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b58bb0735d282c973ab03b43a4d2aa2d?1278893971, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/123x88/crop/88x88+18+0/http://hss-prod.hss.aol.com/hss/storage/patch/540c805b69f4c56f1bd1450c8e845a48?1278893927, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/fc90d6c3335f7c4cd78006bd70ec7cda?1278893948, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b58bb0735d282c973ab03b43a4d2aa2d?1278893971, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/123x88/crop/88x88+18+0/http://hss-prod.hss.aol.com/hss/storage/patch/540c805b69f4c56f1bd1450c8e845a48?1278893927, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x113/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/2de0bafd3c451c507f75f59002691c16?1278893938",-74.126368,"<p>Porch Light Productions is excited to announce its summer theatre and music programs for students in grades 1-12 and college!  Check out our summer line-up and register today!</p>&#13; <p>BEST OF BROADWAY (Grades 1-5 * July 5th-30th)</p>&#13; <p>Our Academy Jr Summer Camps enhance creative expression, self-confidence and team work. Under the guidance of our instructors, students learn acting (comedy, improv, character building, scene work, projection, etc), dance and voice. These weekly programs are open to girls and boys of all experience levels. Register for any combination of 1-4 weeks, as each features a different final showcase!</p>&#13; <p>ANNIE GET YOUR GUN (Grades 6-8 * June 14th-July 11th)</p>&#13; <p>A 4-week musical theatre program focusing on developing the triple threat performer. Students gain instruction in acting, voice and dance and present a final production of ""Annie Get Your Gun.""</p>&#13; <p>CLUE: THE MUSICAL (Grades 9-12 and college * June 28th-July 25th)</p>&#13; <p>Porch Light's Summer Stock is a 4-week intensive internship program open to high school and college students. <br /> <br /> Performers: Enhance your vocal and performance skills under the direction of musical theatre professionals, while gaining hands on experience in the theatre industry - assist directing, choreographing, set design, costumes, and more. <br /> <br /> Technical Crew: Under the supervision of our Technical Director, interns will work on our Junior shows as well as Clue The Musical building sets, designing and running sound and lighting, and more.</p>&#13; <p>SUMMER OF ROCK (Grades 5-12 * 2 Sessions * June 28th -July 9th and July 19th-July 30th)</p>&#13; <p>Bring the thunder with Porch Light's Rock Academy! Jam out this summer on guitar, bass, vocals, drums or keyboard as you prepare for a no-holds-barred shred-fest at the PLP Rock Club. <br /> <br /> With your road-tested instructor, you'll work on technique, groove, performance, outfit, attitude- everything you'll need to bring down the house! Your Rock Academy registration now includes a weekly private lesson for each student, so all ages and skill levels are welcome.</p>",,Daily,"555 S Broad St, Glen Rock, NJ 07452 (Porch Light Productions)"
