longitude,eventPhoneNumber,state,image,street,city,price,description,venue,latitude,moreInfoLink,zipCode,title,website
-90.2321,314-289-4063,,http://stlouis.metromix.com/content_image/thumbnail/4x3/180/2138458,501 N. Grand Ave.,St. Louis,$25,"(Credit: John Armstrong)                                                                   <p>Winner of the 1975 Tony Award, Equus transports the audience into a world where questions have no easy answers, pain has no easy cure, and the line between aberrance and normalcy is constantly blurred and moving. Playwright Peter Shaffer delves into man&rsquo;s inherent need to worship distorted by the strict rules of religion and the overwhelming pressures of a so-called civilized society.</p><br>",The Kranzberg Art Center,38.639,http://stlouis.metromix.com/events/theater_event/hotcity-theatre-presents-equus-st-louis-city/2138458/content,,HotCity Theatre presents Equus by Peter Shaffer,
-90.232,314-534-1678,,http://stlouis.metromix.com/content_image/thumbnail/4x3/180/2121959,527 N. Grand Blvd.,St. Louis,,"(Credit: DreamWorks Animation)                                                                   <p>Shrek the Musical, based on the Oscar&reg;-winning DreamWorks film that started it all, brings the hilarious story of everyone's favorite ogre to life on the stage. In a faraway kingdom turned upside down, things get ugly when an unseemly ogre &ndash; not a handsome prince &ndash; shows up to rescue a feisty princess. Throw in a donkey who won't shut up, a villain with a SHORT temper, a cookie with an attitude and over a dozen other fairy tale misfits, and you've got the kind of mess that calls for a real hero. Luckily, there's one on hand...and his name is Shrek. Information provided by The Fox Theater.</p><br>",The Fox Theatre,38.6385,http://stlouis.metromix.com/events/theater_event/shrek-the-musical-st-louis-city/2121959/content,,Shrek the Musical,http://stlouis.metromix.com/theater/music_venue/the-fox-theatre-st-louis-city/389490/content
-90.2092,314-827-4185,,http://stlouis.metromix.com/content_image/thumbnail/4x3/180/2164085,2000 Market St.,St. Louis,,"<p>After four years of sold out performances in Chicago, Milwaukee, and the Twin Cities, The Pub Theater Company is proud to announce the debut of Bye Bye Liver: The St. Louis Drinking Play at Maggie O'Brien's. We all know that one girl who should never, ever drink liquor (but does) or the guy, who after two beers, won't shut up about his ex-girlfriend (from five years ago). Whether it's inadvertently ""breaking the seal"" or horrible drunk texting, we've all been there...and it's all celebrated right here in Bye Bye Liver: The St. Louis Drinking Play. In addition, this sketch comedy show weaves interactive social games throughout the play which will have you laughing, singing, and perhaps getting to know the people next to you a bit more than you would have ever imagined (or wanted to). With a cast of some of St. Louis's finest comedy and sketch artists, Bye Bye Liver has one goal in mind: Taking the audience on an interactive comedic romp through the joys and pitfalls of The Gateway to the West's favorite past time: Drinking!</p><br>",Maggie O'Briens,38.6299,http://stlouis.metromix.com/events/theater_event/bye-bye-liver-downtown-west/2164085/content,,Bye Bye Liver,http://stlouis.metromix.com/restaurants/irish/maggie-obriens-downtown-west/374874/content
-90.2993,314-921-5678,,,1 James J Eagan Dr.,Florissant,,<p>Ed Asner plays President Franklin Delano Roosevelt in a performance with Fireside Chats and reviewing a time line of FDR's life. Season and Group Tickets are on sale now. Individual seats go on sale 45 days prior to performance.</p><br>,Florissant Fine Arts Council,38.7929,http://stlouis.metromix.com/events/theater_event/fdr-starring-ed-asner-florissant/2057539/content,,FDR starring Ed Asner,
-90.2266,314-977-5000,,,1 S. Compton Ave.,St. Louis,,"<p>Actress Vivica A. Fox and R&amp;B sensation Brian McKnight headline a star-studded lineup in Je&rsquo;Caryous Johnson&rsquo;s hit comedic stage play &ldquo;Cheaper to Keep Her&rdquo; for three performances at Chaifetz Arena at Saint Louis University on October 22 and 23. &ldquo;Cheaper to Keep Her&rdquo; is the twelfth play in a series of box office-breaking, critically-acclaimed stage plays from NAACP Award-winning writer and director Je'Caryous Johnson.</p><br>",Chaifetz Arena,38.6329,http://stlouis.metromix.com/events/theater_event/cheaper-to-keep-her-midtown/1911812/content,,Cheaper to Keep Her,http://stlouis.metromix.com/sports/recreation_facilities/chaifetz-arena-midtown/448426/content
-90.232,314-534-1678,,,527 N. Grand Blvd.,St. Louis,,"<p>Winner of ten 2009 Tony Awards including Best Musical, Time Magazine&rsquo;s  &ldquo;Best Show of the Decade&rdquo; is coming to St. Louis! Billy Elliot the  Musical is a joyous celebration of one young boy&rsquo;s journey to make his  dreams come true, as Billy discovers a surprising passion that inspires  his family and his whole community. Based on the international smash-hit  film, Billy Elliot is brought to life by a phenomenal cast of 45 and  the Tony Award-winning creative team- director Stephen Daldry,  choreographer Peter Darling, and writer Lee Hall- along with music  legend Elton John, who has written what the New York Post calls &ldquo;his  best score yet!&rdquo; A big musical with an even bigger heart, Billy Elliot  will enchant the dreamer in all of us.</p><br>",The Fox Theatre,38.6385,http://stlouis.metromix.com/events/theater_event/billy-elliot-the-musical-st-louis-city/1821599/content,,Billy Elliot The Musical,http://stlouis.metromix.com/theater/music_venue/the-fox-theatre-st-louis-city/389490/content
-90.2993,,,,1 James J Eagan Dr.,Florissant,,<p>Patsy Cline started by working at a drug store and then audition at the Grand Ole Opry to eventually earn her fame. This is the story of her life. Season and Group Tickets are on sale now. Individual seats go on sale 45 days prior to performance.</p><br>,Florissant Fine Arts Council,38.7929,http://stlouis.metromix.com/events/theater_event/a-closer-walk-with-florissant/2057542/content,,A Closer Walk With Patsy Cline,
-90.2993,314-921-5678,,,1 James J Eagan Dr.,Florissant,,<p>Ireland's longest running show from the Jury Hotel in Dublin. Tony Kenny will join Jury's Irish Cabaret for this tour that has sold out across the nation. Season and Group Tickets are on sale now. Individual seats go on sale 45 days prior to performance.</p><br>,Florissant Fine Arts Council,38.7929,http://stlouis.metromix.com/events/theater_event/jury-s-irish-cabaret-florissant/2057546/content,,Jury’s Irish Cabaret featuring Tony Kenny,
-90.2311,314-534-3807,,,3610 Grandel Square,St. Louis,$17-43,"This Tony  Award nominated musical is set in South Africa  during the Soweto  riots of 1976 and is told through the eyes of Sarafina, an ambitious schoolgirl  actress-activist. Sarafina is ashamed of her mother's acceptance of her position  as a domestic servant in a white household. Following the imprisonment of her  inspirational teacher, Sarafina inspires her peers to rise up and join her in  protest of the racist apartheid government. If you are a student, you can come  30 minutes prior to show time with your student ID and receive a $10 ticket.    <br>",The Black Rep Theater,38.6404,http://stlouis.metromix.com/events/theater_event/sarafina-at-the-black-st-louis-city/471255/content,,Sarafina at the Black Rep,
,314- 516-4949,,,1 University Blvd.,St. Louis,,"<p>The St. Louis community is invited to attend the Variety Children&rsquo;s Theatre production of &ldquo;OLIVER!&rdquo; this October. This special production of a classic Dickens tale is complete with professional actors, children of all abilities and a full orchestra. Familiar songs will draw everyone into the story unfolding onstage, thrilling young and old alike.</p><br>",Blanche M. Touhill Performing Arts Center,,http://stlouis.metromix.com/events/theater_event/oliver-the-broadway-musical/2120173/content,,“OLIVER!” The Broadway Musical,http://stlouis.metromix.com/theater/alternative/blanche-m-touhill-performing-st-louis/493553/content
,314-516-4949,,,1 University Blvd.,St. Louis,,"<p>The Screwtapes Letters, the provocative and wickedly witty theatrical adaptation of the C.S. Lewis novel about spiritual warfare from a demon&rsquo;s point of view, will be presented at The Touhill Performing Arts Center.    The Screwtapes Letter is now in its fifth month of an open ended run at New York City&rsquo;s Westside Theatre with McLean as Screwtape. McLean will take a short break from the New York production to perform the role in St. Louis.   The New York Times writes &ldquo;The Devil has rarely been given his due more perceptively and eruditely&rdquo;; New York Post calls it &ldquo;As entertaining as it is thought-provoking&rdquo;; The Screwtape Letters is &ldquo;Wickedly witty&hellip;one hell of a good show!&rdquo; raves the Wall Street Journal.  Elle writes &ldquo;Brilliant&hellip;Hilarious wit&rdquo; and The Associated Press calls the production &ldquo;Devilishly funny&hellip;Lewis&rsquo; philosophical insights are cleverly conveyed!&rdquo; The Chicago Sun-Times hails The Screwtape Letters as &ldquo;Smart, sizzling entertainment!&rdquo; and National Review says that the production is &ldquo;Pure genius&hellip;an outstanding piece of work.&rdquo;   Prior to its current New York engagement it was a hit at Chicago&rsquo;s Mercury Theatre where it ran for six months and at The Shakespeare Theatre in Washington, D.C. where it played for ten sold out weeks.  Last fall it delighted capacity houses in San Francisco, Phoenix, Louisville, Chattanooga, Ft. Lauderdale, Houston and Austin.   Adapted for the stage by Jeffrey Fiske and Max McLean, The Screwtapes Letters, runs 90 minutes without intermission. In this inverted moral universe set in an office in hell, God is called the &ldquo;Enemy&rdquo; and the devil is referred to as &ldquo;Our Father below.&rdquo;  The play follows His Abysmal Sublimity Screwtape, played by Max McLean (2009 recipient of Chicago&rsquo;s Jeff Award for Solo Performance), and his creature-demon secretary, Toadpipe, as they train an apprentice demon, Wormwood, on how to entice the mind of a human &ldquo;patient&rdquo; toward damnation. The actors&rsquo; combined skills wheedle their unsuspecting soul down the &ldquo;soft, gentle path to hell.&rdquo;  The book&rsquo;s success as a piercing insight into humanity&rsquo;s bent toward evil is due to Lewis&rsquo; lucid capacity to make his readers squirm in self recognition.  When first published in 1942, it brought immediate fame to this little-known Oxford don, including the cover of Time Magazine.    The Screwtape Letters is still one Lewis&rsquo; most influential works, along with such other classics as The Chronicles of Narnia (including The Lion,The Witch and The Wardrobe), The Great Divorce and Mere Christianity.  Lewis dedicated it to his close friend J. R. R. Tolkien who had expressed to Lewis that delving too deeply into the craft of evil would have consequences.  Lewis admitted as much when he wrote &ldquo;Though I had never written anything more easily, I never wrote with less enjoyment . . . though it was easy to twist one&rsquo;s mind into the diabolical attitude, it was not fun, or not for long. The work into which I had to project myself while I spoke through Screwtape was all dust, grit, thirst, and itch. Every trace of beauty, freshness, and geniality had to be excluded.&rdquo;  Scenic Design is by Cameron Anderson, Costumes by Michael Bevins, Lighting Design by Jesse Klug, and Original Music and Sound Design by John Gromada.</p><br>",Blanche M. Touhill Performing Arts Center,,http://stlouis.metromix.com/events/theater_event/the-screwtape-letters/2159195/content,,The Screwtape Letters,http://stlouis.metromix.com/theater/alternative/blanche-m-touhill-performing-st-louis/493553/content
-86.1691,(317) 232-1637,,,650 W. Washington St.,Indianapolis,"Free with museum admission: $7, seniors $6.50, children $4","Learn how to make a piece of ocean coral using two tools -- a hook and some yarn. Join Carol Frohlich of the Crochet Guild of Indianapolis as she guides participants through creating a piece of ocean beauty. Patterns for crocheted coral and fish will be available. Crochet experience is helpful, but not mandatory. Bring a skein of Red Heart worsted weight smooth yarn and hook sizes should be H, I or J. Register by e-mail.<br>",Indiana State Museum,39.7672,http://indianapolis.metromix.com/events/museum_exhibit/create-a-coral/2137614/content,,Create a Coral,http://indianapolis.metromix.com/museums/museum/indiana-state-museum-downtown/645679/content
-86.1691,(317) 232-1637,,,650 W. Washington St.,Indianapolis,,Bring yarn and hook and get busy creating crochet coral. Patterns will be available or create a unique piece. All coral created will be used in The Indiana Reef installation.<br>,Indiana State Museum,39.7672,http://indianapolis.metromix.com/events/museum_exhibit/crochet-in/2137613/content,,Crochet-In,http://indianapolis.metromix.com/museums/museum/indiana-state-museum-downtown/645679/content
-86.1691,(317) 232-1637,,,650 W. Washington St.,Indianapolis,"$7, seniors $6.50, children $4; plus Pickles workshop, $10; Fall Wreath workshop, $20 per wreath","Relish the bountiful harvest of Indiana's fields, farms and gardens with a varied sampling of events, workshops, hands-on activities and food. Celebrate agricultural heritage by meeting the farmers who grow food. Includes Make-Your-Own Refrigerator Pickles workshop, 1 p.m.; Create a Fall Wreath workshop, 2:30 p.m.; and Farmer's High Tea, 3 and 3:30 p.m.<br>",Indiana State Museum,39.7672,http://indianapolis.metromix.com/events/museum_exhibit/the-hoosier-harvest-family/2136618/content,,"The Hoosier Harvest: Family, Food, Fun -- Crocked, Sauced & Pickled",http://indianapolis.metromix.com/museums/museum/indiana-state-museum-downtown/645679/content
-86.1691,(317) 232-1637,,,650 W. Washington St.,Indianapolis,,"Relish the bountiful harvest of Indiana's fields, farms and gardens with a varied sampling of events, workshops, hands-on activities and food. Celebrate agricultural heritage by meeting the farmers who grow food, getting dirty with worms, becoming pickled over canning and much more. Includes Farmer's Chic Breakfast, Composting 101 and DIY Rain Barrels workshops.<br>",Indiana State Museum,39.7672,http://indianapolis.metromix.com/events/museum_exhibit/the-hoosier-harvest-family/2136619/content,,"The Hoosier Harvest: Family, Food, Fun -- Urban Fresh",http://indianapolis.metromix.com/museums/museum/indiana-state-museum-downtown/645679/content
-86.0277,(317) 776-6006 or (800) 966-1836,,,13400 Allisonville Road,Fishers,"$13, ages 65 and older and ages 2-12 $12, ages 1 and younger free",Members of the Lenape Tribe from Oklahoma bring to life cultural and dance traditions. Experience a combination of powwow and social dances while feeling the beat of the drum. Guests may participate in dances.<br>,Conner Prairie Interactive History Park,39.9799,http://indianapolis.metromix.com/events/museum_exhibit/dance-lenape-indian-traditions/2137605/content,,Dance! Lenape Indian Traditions,http://indianapolis.metromix.com/museums/museum/conner-prairie-interactive-history-fishers/655327/content
-86.1661,(317) 232-1882,,,450 W. Ohio St.,Indianapolis,Free,"Authors Ray and Trisha Arredondo present a history of Ramon's mother, Maria Arredondo, and her journey from Mexico to America during the early 20th century. Hear their story, filled with love and heartache, in this lunchtime talk.<br>",Eugene and Marilyn Glick Indiana History Center,39.7701,http://indianapolis.metromix.com/events/museum_exhibit/ihs-author-series-marias/2108749/content,,IHS Author Series - Maria's Journey,http://indianapolis.metromix.com/other/community_venue/eugene-and-marilyn-glick-downtown/645571/content
-86.1584,(317) 232-7615,,,,Indianapolis,,"Photos, letters and diaries in multimedia vignettes.<br>",,39.7681,http://indianapolis.metromix.com/events/museum_exhibit/hoosiers-in-the-civil-downtown/644872/content,,Hoosiers in the Civil War,http://indianapolis.metromix.com/museums/museum/col-eli-lilly-civil-downtown/645269/content
-86.1483,(317) 631-5885,,,528 Lockerbie St.,Indianapolis,,Exhibits in Victorian home where Hoosier poet James Whitcomb Riley lived the last two-plus decades of his life.<br>,James Whitcomb Riley Museum Home,39.772,http://indianapolis.metromix.com/events/museum_exhibit/life-of-james-whitcomb-downtown/644879/content,,Life of James Whitcomb Riley,http://indianapolis.metromix.com/museums/museum/james-whitcomb-riley-museum-downtown/645271/content
-86.2206,(317) 758-5054,,,308 S. Main St.,Sheridan,,"Civil War flag carried in battle by a Sheridan resident, 1908 car and more.<br>",Sheridan Historical Society,40.1359,http://indianapolis.metromix.com/events/museum_exhibit/pioneer-collection-sheridan/644911/content,,Pioneer Collection,http://indianapolis.metromix.com/other/community_venue/sheridan-historical-society-sheridan/645412/content
-86.1459,(317) 582-0507,,,10801 N. College Ave.,Carmel,,"Military items from Civil War through Vietnam War, historical items and genealogy reference material<br>",Clay Township Military Library &amp; Museum,39.954,http://indianapolis.metromix.com/events/museum_exhibit/military-displays-carmel/644936/content,,Military Displays,http://indianapolis.metromix.com/museums/museum/clay-township-military-library-carmel/645270/content
-86.1299,(317) 846-7117,,,221 First St. S.W.,Carmel,,"Exhibits of local history, from the founding village of Bethlehem (now Carmel) to the mid-20th century<br>",Carmel Clay Historical Society's Monon Depot Museum,39.9774,http://indianapolis.metromix.com/events/museum_exhibit/from-bethlehem-to-carmel-carmel/644938/content,,From Bethlehem to Carmel,http://indianapolis.metromix.com/museums/museum/carmel-clay-historical-societys-carmel/645277/content
-85.9666,(812) 526-1744,,,,Edinburgh,,"News clippings, model airplanes, medals, decorations, handwritten letters, uniforms on life-size mannequins and photos that tell the history of the camp.<br>",,39.3554,http://indianapolis.metromix.com/events/museum_exhibit/camp-atterbury-story/644972/content,,Camp Atterbury Story,http://indianapolis.metromix.com/museums/museum/camp-atterbury-museum-edinburgh/645237/content
-85.7782,(317) 392-4634,,,52 W. Broadway St.,Shelbyville,Donations accepted,See what a Shelby County town would look like circa 1900-1910 with stores and a one-room schoolhouse.<br>,Grover Museum,39.523,http://indianapolis.metromix.com/events/museum_exhibit/the-streets-of-old-shelbyville/649427/content,,The Streets of Old Shelby,http://indianapolis.metromix.com/museums/museum/grover-museum-shelbyville/645264/content
-85.7782,(317) 392-4634,,,52 W. Broadway St.,Shelbyville,Donations accepted,Two running trains and displays of railroad items depicting the history of the railroad in Shelby County.<br>,Grover Museum,39.523,http://indianapolis.metromix.com/events/museum_exhibit/train-diorama-shelbyville/649428/content,,Train Diorama,http://indianapolis.metromix.com/museums/museum/grover-museum-shelbyville/645264/content
-86.1811,(317) 923-1331,,,4000 Michigan Road,Indianapolis,Free,"Docents give free tours of IMA's permanent collection. Tours take place at 1 p.m. Sundays, Tuesdays, Wednesdays and Saturdays; 1 and 7 p.m. Thursdays and Fridays.<br>",Indianapolis Museum of Art,39.8252,http://indianapolis.metromix.com/events/museum_exhibit/permanent-collection-tours-north-indy/649434/content,,Permanent Collection Tours,http://indianapolis.metromix.com/museums/museum/indianapolis-museum-of-art-north-indy/645291/content
-86.5239,(317) 718-6158,,,170 S. Washington St.,Danville,,"Spinning wheels, war weapons and a hand-cranked phonograph.<br>",Hendricks County Museum,39.7589,http://indianapolis.metromix.com/events/museum_exhibit/hendricks-county-collection-danville/649442/content,,Hendricks County Collection,http://indianapolis.metromix.com/museums/museum/hendricks-county-museum-danville/645314/content
-86.3805,(317) 831-9001,,,250 N. Monroe St.,Mooresville,,Local historical displays and one-room school.<br>,Academy Building Museum,39.6153,http://indianapolis.metromix.com/events/museum_exhibit/historical-displays-mooresville/649576/content,,Historical Displays,http://indianapolis.metromix.com/museums/museum/academy-building-museum-mooresville/645380/content
-86.1476,(317) 639-4534,,,1204 N. Park Ave.,Indianapolis,"$5, $4 seniors, $3 students","Tours focus on architecture, decorative arts and family life in the Victorian era.<br>",,39.7831,http://indianapolis.metromix.com/events/museum_exhibit/guided-tours-downtown/662745/content,,Guided Tours,http://indianapolis.metromix.com/museums/museum/morris-butler-house-museum-downtown/645372/content
-86.1684,(317) 226-2432,,,1140 Dr. Martin Luther King Jr. St.,Indianapolis,Free,"The museum, on the school campus, interprets the history and contributions of blacks to state, national and world history. Exhibits feature notable graduates and significant events in school history.<br>",Crispus Attucks Medical Magnet School,39.7826,http://indianapolis.metromix.com/events/museum_exhibit/ips-crispus-attucks-museum-downtown/662759/content,,IPS Crispus Attucks Museum,http://indianapolis.metromix.com/other/community_venue/crispus-attucks-medical-magnet-downtown/645296/content
-86.9006,(765) 794-0238,,,5649 E. Montgomery County Road 150 North,Crawfordsville,,"Restored tanks, armored personnel carriers, soft-skin scout vehicles and more.<br>",Ropkey Armor Museum,40.045,http://indianapolis.metromix.com/events/museum_exhibit/military-display/662773/content,,Military Display,http://indianapolis.metromix.com/museums/museum/ropkey-armor-museum-crawfordsville/645280/content
-86.1539,(317) 631-1888,,,1230 N. Delaware St.,Indianapolis,,Women's suffrage exhibit in the reconstructed carriage house behind the home.<br>,President Benjamin Harrison Home,39.784,http://indianapolis.metromix.com/events/museum_exhibit/from-bustles-to-ballots-downtown/662775/content,,From Bustles to Ballots,http://indianapolis.metromix.com/other/community_venue/president-benjamin-harrison-home-downtown/645333/content
-86.1569,(317) 232-7615,,,50 E. Michigan St.,Indianapolis,,"War exhibits from the War of Independence to the first Gulf War. Includes 400 battle flags, buffalo soldiers and black soldiers tributes, weapons, men's and women's uniforms, paintings and free access to computerized database of men and women who served in both world wars.<br>",Indiana War Memorial Museum,39.7741,http://indianapolis.metromix.com/events/museum_exhibit/military-exhibits-downtown/662792/content,,Military Exhibits,http://indianapolis.metromix.com/museums/museum/indiana-war-memorial-museum-downtown/645321/content
-86.2473,(317) 733-4113,,,10983 Bennett Parkway,Zionsville,Free,"More than 450 antique fans, some dating to the 1800s.<br>",Antique Fan Museum at Fanimation,39.9409,http://indianapolis.metromix.com/events/museum_exhibit/antique-fan-collectors-association/1389594/content,,Antique Fan Collectors Association Exhibit,http://indianapolis.metromix.com/museums/museum/antique-fan-museum-at-zionsville/1389598/content
-86.1567,(317) 334-3322,,,3000 N. Meridian St.,Indianapolis,Free,"The world's most popular doll is also everyone's favorite fashionista, inspiring young designers and professionals alike to create the fashion of their dreams. Hands-on exhibit in which all ages take their designs from the workroom to the runway, go backstage with Barbie and see her most famous looks from 50 years of fashion modeled by Barbie herself, as well as life-size designs by New York designers including Betsey Johnson and Nicole Miller. Families also will have opportunities to share Barbie memories and learn about collecting.<br>",Children's Museum,39.8102,http://indianapolis.metromix.com/events/museum_exhibit/barbie-the-fashion-experience/1653738/content,,Barbie: The Fashion Experience,http://indianapolis.metromix.com/museums/museum/childrens-museum-north-indy/645523/content
-85.7724,(317) 462-8539,,,250 W. Main St.,Greenfield,,"Last tour at 3 p.m. Birthplace and boyhood home of the famed ""Hoosier Poet,"" James Whitcomb Riley. Before his death in 1916, Riley wrote more than 1,000 poems, including ""Little Orphant Annie.""<br>",James Whitcomb Riley Old Home and Museum,39.7851,http://indianapolis.metromix.com/events/museum_exhibit/riley-home-tours/1693093/content,,Riley Home Tours,http://indianapolis.metromix.com/museums/museum/james-whitcomb-riley-old-greenfield/645370/content
-86.2593,(812) 988-6422,,,5163 Ind. 135 North,Bean Blossom,,"Guitars, mandolins, clothing, photos of Bill Monroe and other bluegrass and country artists.<br>",Bill Monroe Bluegrass Hall of Fame &amp; Country Star Museum,39.3449,http://indianapolis.metromix.com/events/museum_exhibit/music-memorabilia/1693094/content,,Music Memorabilia,http://indianapolis.metromix.com/museums/museum/bill-monroe-bluegrass-hall-morgantown/645379/content
-86.1476,(317) 639-4534,,,1204 N. Park Ave.,Indianapolis,"Free with museum admission ($5, seniors $4, children 6-16 $3)","Exhibit focuses on traditional Victorian living and what the 19th century has to teach us about being ""green.""<br>",,39.7831,http://indianapolis.metromix.com/events/museum_exhibit/naturally-victorian/1759543/content,,"Naturally, Victorian",http://indianapolis.metromix.com/museums/museum/morris-butler-house-museum-downtown/645372/content
-86.1539,(317) 291-1878,,,1230 N. Delaware St.,Indianapolis,"$9, ages 5-17 $4","Discover how presidents have traveled by train. Includes many gifts presented to President Harrison during his 10,000-mile train trip in 1891.<br>",President Benjamin Harrison Home,39.784,http://indianapolis.metromix.com/events/museum_exhibit/all-aboard-making-tracks/1759545/content,,All Aboard! Making Tracks with the Presidential Train,http://indianapolis.metromix.com/other/community_venue/president-benjamin-harrison-home-downtown/645333/content
-86.1728,(317) 274-3627,,,850 W. Michigan St.,Indianapolis,Free,"More than 40 sports are represented and includes a new basketball gallery featuring a painting of Larry Bird, a mahogany sculpture of Oscar Robertson and portraits by C.W. Mundy of 24 NBA stars. Weekend hours available by phone.<br>",,39.7744,http://indianapolis.metromix.com/events/museum_exhibit/count-them-over-40/1840579/content,,Count Them -- Over 40 Sports,http://indianapolis.metromix.com/museums/museum/national-art-museum-of-downtown/645360/content
-86.1661,(317) 232-1882,,,450 W. Ohio St.,Indianapolis,"Free with &quot;Indiana Experience&quot; admission: $7, ages 60 and older $6.50, ages 5-17 $5, 4 and younger free","Repair shop -- three-dimensionally re-created through historic photos and featuring first-person interpreters who interact with visitors -- allows guests to walk into a day in the life of a small town and its people. Includes restored 1917 Ford Model T touring car, 1923 Ford Model T delivery truck and 1924 Fordson tractor. Part of ""Indiana Experience.""<br>",Eugene and Marilyn Glick Indiana History Center,39.7701,http://indianapolis.metromix.com/events/museum_exhibit/you-are-there-1924/1848423/content,,You Are There 1924: Tool Guys and Tin Lizzies,http://indianapolis.metromix.com/other/community_venue/eugene-and-marilyn-glick-downtown/645571/content
-87.0562,615-696-1300,,,7617 Hwy 41N,Adams,"$15, $8 with student id",The Legend of the Bell Witch is told of the mysterious spirit that haunted the John Bell Family during the early 1800s.<br>,Old Bell School,36.5789,http://nashville.metromix.com/events/theater_event/spirit-the-authentic-story/631526/content,,"""SPIRIT: The Authentic Story of the Bell Witch of Tennessee""",http://nashville.metromix.com/business/venue/old-bell-school-adams/631519/content
-86.1661,(317) 232-1882,,,450 W. Ohio St.,Indianapolis,"Free with &quot;Indiana Experience&quot; admission: $7, ages 60 and older $6.50, ages 5-17 $5, 4 and younger free","Violin shop -- three-dimensionally re-created through historic photos and featuring first-person interpreters who interact with visitors -- where guests can try out the different instruments and learn about materials and tools used to repair violins. Part of ""Indiana Experience.""<br>",Eugene and Marilyn Glick Indiana History Center,39.7701,http://indianapolis.metromix.com/events/museum_exhibit/you-are-there-1914/1848424/content,,You Are There 1914: The Violin Maker Upstairs,http://indianapolis.metromix.com/other/community_venue/eugene-and-marilyn-glick-downtown/645571/content
,,,,14119 Old Nashville Highway,Smyrna,,,Lamplighter's Theater,,,,,
-86.1661,(317) 232-1882,,,450 W. Ohio St.,Indianapolis,"Free with &quot;Indiana Experience&quot; admission: $7, ages 60 and older $6.50, ages 5-17 $5, 4 and younger free","Grocery store -- three-dimensionally re-created through historic photos and featuring first-person interpreters who interact with visitors -- provides snapshot of how the demands of war affected everyday activities as patriotic Hoosiers tried to conduct normal lives amid harsh realities overseas. Part of ""Indiana Experience.""<br>",Eugene and Marilyn Glick Indiana History Center,39.7701,http://indianapolis.metromix.com/events/museum_exhibit/you-are-there-1945/1849705/content,,You Are There 1945: Hoosier Home Front,http://indianapolis.metromix.com/other/community_venue/eugene-and-marilyn-glick-downtown/645571/content
-86.7366,,,,1031 Elm Hill Pike,Nashville,admission TBA,"Experience a 60s beach party complete with a picnic lunch, a volleyball game and murderous intentions. Visit www.streettheatrecompany.org for information.<br>",Street Theatre Company,36.1439,http://nashville.metromix.com/events/theater_event/murder-mystery-dinner-theater/2066383/content,,Murder Mystery Dinner Theater Series: Murder: It's No Day at the Beach,http://nashville.metromix.com/theater/theater/street-theatre-company-donelson/1566249/content
-86.1811,(317) 923-1331,,,4000 Michigan Road,Indianapolis,Free,"Body Unbound: Contemporary Couture from the IMA's Collection will examine the many ways designers have manipulated, transformed and liberated the female figure. The exhibition will feature groundbreaking designs by Rudi Gernreich, Issey Miyake, Junya Watanabe, Thierry Mugler, Jean-Paul Gaultier, Gianni Versace and other avant-garde fashion designers. Body Unbound will explore how these designers used modern construction and unexpected materials to contort, conceal, reveal or mock their wearers. From press release<br>",Indianapolis Museum of Art,39.8252,http://indianapolis.metromix.com/events/museum_exhibit/body-unbound-contemporary-couture/1852334/content,,Body Unbound: Contemporary Couture from the IMA's Collection,http://indianapolis.metromix.com/museums/museum/indianapolis-museum-of-art-north-indy/645291/content
-86.7366,,,,1031 Elm Hill Pike,Nashville,admission TBA,"An evening dinner party is interrupted by a few surprising guests including a would-be psychic, an outrageous plumber and a few ghosts. Turns out the apparitions can't rest until the age old mystery of love, suspicion and murder is solved. Visit www.streettheatrecompany.org for information.<br>",Street Theatre Company,36.1439,http://nashville.metromix.com/events/theater_event/murder-mystery-dinner-theater/2066384/content,,Murder Mystery Dinner Theater Series: The Haunting of Gordon's Ghost,http://nashville.metromix.com/theater/theater/street-theatre-company-donelson/1566249/content
-86.1811,(317) 923-1331,,,4000 Michigan Road,Indianapolis,Free,"Shots in the Dark: Photos by Weegee the Famous will showcase 48 works selected from the Museum's recent major acquisition of 210 photographs by Arthur Fellig, the father of New York street photography better known as Weegee the Famous. Shots in the Dark is the first exhibition at the IMA featuring works by the photographer since the Museum acquired this extraordinary collection of photographs in 2008. The exhibition will explore a range of works that defined Weegee's career, including photos of crime scenes in the 1930s, Harlem jazz clubs in the '40s, audiences at Sinatra concerts or in darkened movie theaters taken surreptitiously with infrared film, strippers, transvestites, Greenwich Village coffee houses in the '50s and portraits of the famous, shot through distorting lenses of his own devising. From press release<br>",Indianapolis Museum of Art,39.8252,http://indianapolis.metromix.com/events/museum_exhibit/directors-conversation-earl-a/1854765/content,,Director's Conversation: Earl A. Powell III of the National Gallery of Art,http://indianapolis.metromix.com/museums/museum/indianapolis-museum-of-art-north-indy/645291/content
