telephone,moreInfoLink,cost,website,endDate,startTime,streetAddress,description,venue,endTime,name,startDate,images
417-873-7457,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Museums+and+Galleries&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5000,Free,,04/01/2011,9:00 am,"900 N. Benton Ave., 				Springfield, MO","<p><p>Drury University will host the Body Image Project art exhibit March 30-April 1 in the Findlay Student Center. The exhibit blurs the line between art, psychology and sociology.</p><p>The exhibit features plaster casts of actual people produced by artist Larry Kirkwood.&nbsp; Kirkwood has displayed his casts at universities all over the country, but this visit will mark his first trip to Springfield. For more information about the Body Image Project go to:","<p class=""event-description"">  Findlay Student Center at Drury University",8:00 pm,The Body Image Project,03/30/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Theater+and+Dance&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5250,,,03/19/2011,7:00 pm,"901 S National Ave, 				Springfield, MO","<p><p>Throughout the evening, International Students will perform dances from all over the world and you will have the unique opportunity to learn these dances. This is guaranteed to be a fun evening regardless of whether you choose to dance or not.</p></p>","<p class=""event-description"">  MSU-Plaster Student Union",11:00 pm,International Dance at MSU,03/19/2011,
417-863-9491,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Theater+and+Dance&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4900,$10-$35,http://www.gillioz.org,03/20/2011,2:00 pm,"325 Park Central East, 				Springfield, MO","<p><p>Encounter the stars of today and tomorrow in an unprecedented collaboration of local, national and international talents, all in one glorious production… Springfield Regional Opera, Springfield Symphony Orchestra, Springfield Ballet and The Boy’s Choir of Springfield.</p><p>Puccini’s La Boheme stars internationally acclaimed singers, Michael Spyres as Rodolfo and Tara Stafford as Mimi, and features Raymond Feener as Marcello and Carol Chapman as Musetta. This story of a chance meeting and love’s fateful turn in the Latin Quarter of 19th century Paris is one of the most beloved operas of the modern era.</p><p>La Boheme by Giacomo Puccini<br>Conducted by Amy Muchnick<br>Directed by Jeff Carney</p></p>","<p class=""event-description"">  Gillioz Theatre",,La Boheme at the Gillioz,03/20/2011,
417-831-8001,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Theater+and+Dance&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5067,$14-$18,http://springfieldcontemporarytheatre.org,04/09/2011,7:30 pm,"305 E. Walnut, 4th Floor, 				Springfield, MO","<p><p>Put on by the Springfield Contemporary Theatre, this comedy tells the story of five aging practitioners of the old profession who struggle to stay in the game. It takes place as Ronald Reagan is entering the White House. It contains mature language and subject matter. </p></p>","<p class=""event-description"">  Vandivort Center Theater",,The Oldest Profession,03/25/2011,
417-862-9910,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5066,$7-$9,http://discoverycenter.org,05/08/2011,9:00 am,"438 E. St. Louis, 				Springfield, MO","<p>The Discovery Center in downtown Springfield is hosting a new traveling exhibit! Every Body Eats opened on Jan. 28th and is focused on healthy eating habits, proper portion sizes and overall well being. The exhibit is fun, interactive and filled with valuable facts for all ages. Stop by in the next couple months to experience the other popular exhibits at The Discovery Center and the new Every Body Eats exhibit before it's gone! Open Tues.-Thurs. 9 a.m. - 5 p.m., Fri. & Sat. 9 a.m. - 6 p.m., Sun. 1-5 p.m.</p></p>","<p class=""event-description"">  Discovery Center of Springfield",5:00 pm,Every Body Eats,03/14/2011,
417-865-2815ext8640,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Theater+and+Dance&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4995,"$12 for Section C; $10 for Sections A, B, D; and $8 for groups of 10 or more.",http://evangel.edu/ticketsales,04/09/2011,,"1111 N. Glenstone, 				Springfield, MO","<p>Evangel University theatre students will be performing “Hello, Dolly!” for their spring theatre musical production. Showtimes are set for 7:30 p.m. March 31 – April 2 and April 7 – 9, with matinee performances at 2 p.m. on April 2 and 9.   Mrs. Dolly Levi is determined to marry half-a-millionaire Mr. Horace Vandergelder and follow in the footsteps of her late husband, Ephraim, by spreading wealth to all the people around her. Dolly pursues Mr. Vandergelder to his tack and feed shop in Yonkers, to Mrs. Molloy’s fabulous hat shop, through the streets of New York while the great Fourteenth Street Association Parade is taking place, and ultimately to the city’s most costly and stylish restaurant, Harmonica Gardens. However, her own match is not the only one that Dolly has her eye on, as she plays matchmaker with numerous individuals she meets along the way!</p>","<p class=""event-description"">  Evangel University",,Evangel Theatre Presents 'Hello Dolly' Spring Musical,03/31/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4974,Free,,05/15/2011,,,"<p><p> </p>The Heart Healthy Recipe Contest is open to anyone with a favorite heart healthy recipe to share. Submissions will be analyzed for nutritional content and chosen based on uniqueness and health benefit. Winners will receive free admission to the Cooking School class and a fun prize! Recipe submissions should include: Contributor’s full name and contact information, and the complete recipe including the number of servings per recipe. Email recipes to",,,Heart Healthy Recipe Contest,03/14/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5246,General admission prices apply,http://discoverycenter.org,03/14/2011,9:00 am,"438 E. St. Louis, 				Springfield, MO","<p><p>Join us for a celebration of circles!  Explore circumference, diameter, volume, cylinder races, circle art and more!  General admission applies.</p></p>","<p class=""event-description"">  Discovery Center of Springfield",,Pi Day at The Discovery Center,03/14/2011,
417-334-9500,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4624,Call,http://www.titanicbranson.com,03/31/2011,,"3235 76 Country Blvd, 				Branson, MO","<p>				     				     				 				  				<p>p.MsoNormal, li.MsoNormal, div.MsoNormal { margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: ""Times New Roman""; }div.Section1 { page: Section1; Hardworking, skilled Irish laborers helped build in Belfast. In fact, many Irish men and women served as crew on her maiden voyage. As a passenger group, the Irish outnumbered all other nationalities on board. During the month of March the museum attraction honors the Irish—the spirited, irrepressible, hardworking men and women from the Emerald Isle. Come prepared to be entertained with the music, song and folklore that accompanied these courageous souls on their voyage to America. T’is a grand time you and your family will be havin’ here at . Be sure to be wearin’ somethin’ green.         <p>p.MsoNormal, li.MsoNormal, div.MsoNormal { margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: ""Times New Roman""; }div.Section1 { page: Section1; }     <p>&nbsp;</p>  <p>Hardworking, skilled Irish laborers helped build Titanic in Belfast. In fact, many Irish men and women served as crew on her maiden voyage. As a passenger group, the Irish outnumbered all other nationalities on board. During the month of March the museum attraction honors the Irish&mdash;the spirited, irrepressible, hardworking men and women from the Emerald Isle. Come prepared to be entertained with the &nbsp;music, song and folklore that accompanied these courageous souls on their voyage to America. T&rsquo;is a grand time you and your family will be havin&rsquo; here at Titanic. Be sure to be wearin&rsquo; somethin&rsquo; green.</p>  <p>&nbsp;</p>  <p>&nbsp;</p></p><p>&nbsp;</p><p>&nbsp;</p>  <p>&nbsp;</p></p></p>","<p class=""event-description"">  Titanic Museum Attraction in Branson, MO",,Titanic's 5th Annual Irish Celebration,03/14/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4624/titanic_irish_tribute_08low.jpg&amp;w=145
417-569-0606,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5038,Free,,03/15/2011,7:00 pm,,"<p><p>Great way to get support, information and meet other families with type 1 diabetes in our community! Get ideas, ask question and just know that you are not alone!</p></p>",,,JDRF of the Ozarks Support Group,03/15/2011,
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4821,Free,http://www.WhisperingOaksWinery.com,04/01/2011,12:00 pm,"520 Lucky Rd., 				Seymour, MO","<p>				     				     				 				  				<p>Looking for a way to beat cabin fever this winter?  Tired of the drab  colors of the city?  Go east on Highway 60 to Whispering Oaks Vineyard  and Winery in Seymour, Missouri for a FREE wine tasting.  We have 10  wines and 2 sparkling wines to remind you of sunny summer days.  Deep,  rich reds, crisp tawny whites and a pink cheeked rose' will brighten the  dreariest winter day.  We have Goot Essa Amish cheeses, locally made  turned wood items and wine accessories too.  Take a tour of the winery  and vineyards and learn more about Ozarks viticulture.  Enjoy a day in  the country and wines made 100% from grapes grown in our vineyards.  Check us out on Facebook!</p></p>","<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Cure for Cabin Fever,03/14/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4821/WineryBuildingLogo.jpg&amp;w=145
417-334-4500,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4471,Children 17 & under free!,http://www.andywilliams.com,09/04/2011,7:00 pm,"2500 Hwy 76, 				Branson, MO","<p>				     				     				 				  				                   Normal    0                    false    false    false        EN-US    X-NONE    X-NONE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     Normal    0                    false    false    false        EN-US    X-NONE    X-NONE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       /* Style Definitions */   table.MsoNormalTable  	{mso-style-name:""Table Normal"";  	mso-tstyle-rowband-size:0;  	mso-tstyle-colband-size:0;  	mso-style-noshow:yes;  	mso-style-priority:99;  	mso-style-parent:"""";  	mso-padding-alt:0in 5.4pt 0in 5.4pt;  	mso-para-margin-top:0in;  	mso-para-margin-right:0in;  	mso-para-margin-bottom:10.0pt;  	mso-para-margin-left:0in;  	line-height:115%;  	mso-pagination:widow-orphan;  	font-size:11.0pt;  	font-family:""Calibri"",""sans-serif"";  	mso-ascii-font-family:Calibri;  	mso-ascii-theme-font:minor-latin;  	mso-hansi-font-family:Calibri;  	mso-hansi-theme-font:minor-latin;  	mso-bidi-font-family:""Times New Roman"";  	mso-bidi-theme-font:minor-bidi;}    <p>Tony Roi, The Elvis Experience is incredible; the look, the voice, and the moves make his show an honest tribute to the King of Rock and Roll.  Tony Roi crafts the story of Elvis and his music with so much passion and energy that the fans have recognized him over every other entertainer in Branson.  Tony has taken Branson by storm and is sure to knock your socks off!  Before or after the show, enjoy a one-of-a-kind dining experience completely made from scratch at Andy Williams Moon River Grill.</p></p>","<p class=""event-description"">  Moon River Theatre",9:00 pm,"Andy Williams Presents Tony Roi, The ELVIS Experience",03/14/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4471/TonyRoi.jpg&amp;w=145
800-444-6443,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5200,Free,http://www.biamo.org,03/19/2011,8:30 am,"1235 E. Cherokee, 				Springfield, MO","<p><p>Education for survivors of brain injury and their families is essential as they learn first-hand about brain injuries, face new challenges, overcome obstacles and celebrate accomplishments.</p><p>Session Topics include: When a Loved One Has a Brain Injury, Pain Management, Memory Techniques, Advocating for Yourself or a Loved One, Behavior Management, and Depression &amp; Suicide</p></p>","<p class=""event-description"">  St. John's Hospital, Catherine McAuley Conf. Center",3:30 pm,Brain Injury Association of MO-Survivor & Family Seminar,03/19/2011,
417-339-3003,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4961,$31.00 plus tax for adults; $11.00 plus tax for children ages 4-12,http://legendsinconcert.com,05/17/2011,8:00 pm,"1600 W. Hwy. 76, 				Branson, MO","<p>				     				     				 				  				<p>Legends In Concert, the World's Greatest Live Tribute Show,&nbsp;opens it's 2011 season with a BANG! Starting Feb. 10, see Buddy Holly, Aretha Franklin, Toby Keith, The Blues Brothers and&nbsp; Elvis rock the house at Dick Clark's American Bandstand Theater in Branson, MO!&nbsp; Beat those winter blues with the heart-warming comedy of Buddy Holly, experience the electrifying stage presence of Aretha Franklin and join Toby Keith as his county hits salute the glory of the American spirit. Don't delay - this line-up will run Feb. 10 - May 17 ONLY! For show information or tickets, call 417-339-3003 or visit","<p class=""event-description"">  Dick Clark's American Bandstand Theater",12:00 am,Legends In Concert 2011 Season Opening,03/14/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4961/Buddy_Holly_65.jpg&amp;w=145
417-988-4441,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5039,$25,,03/19/2011,8:00 am,"Highway 13, 				Springfield, MO","<p><p>5K trail run through the Sac River trails for people and their canine companions to benefit Boxer/Schnauzer Rescue of the Ozarks. Walkers and runners are welcome. Registration can be done on OMRR or active.com Although human/K9 teams are strongly encouraged, People without dogs are allowed and some foster dogs will be on hand to borrow if wished. Prizes will be offered. </p></p>","<p class=""event-description"">  Sac River Trails",12:00 pm,Muddy Paws 5k Trail Run,03/19/2011,
836-767-8or8882767849,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4918,$20,http://hammonshall.com,03/15/2011,7:30 pm,"525 S. John Q Hammons Parkway, 				Springfield, MO","<p><p>Russian pianist Gleb Ivanov was born in Moscow into a family of musicians&mdash;at the age of 8, he began to accompany his father&rsquo;s vocal recitals. He has performed across the United States and in Europe.</p></p>","<p class=""event-description"">  Juanita K. Hammons Hall",,Gleb Ivanov,03/15/2011,
417-837-5949,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4919,Free; some activities will require small fee,http://parkboard.org,03/19/2011,10:00 am,"3825 W Farm Road 146, 				Springfield, MO","<p><p>National Agriculture Day takes place on the first day of spring as a way to celebrate American agriculture and the farmers who help provide the food, fiber, shelter, energy and other materials we use on a daily basis. </p></p>","<p class=""event-description"">  Rutledge-Wilson Farm Park",4:00 pm,National Agriculture Day,03/19/2011,
417-863-1909,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5104,,http://www.facebook.com/nathan-p-murphys,03/16/2011,,"218 S. Campbell, 				Springfield, MO",<p>Lifeline at Nathan P. Murphy's. </p>,"<p class=""event-description"">  Nathan P. Murphy's",,Lifeline at Nathan P Murphy's,03/16/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5055,,http://www.jlspringfield.org/?nd=pitterpat_registration,03/19/2011,7:00 am,"900 N. Benton, 				Springfield, MO","<p><p>Packet Pick Up/Registration is Friday March 18 from 10:00am to 6:00pm at the O'Reilly Family Event Center. You can also pre-register by visiting http://www.jlspringfield.org/?nd=pitterpat_registration.<br>Registration Day of Race on Saturday, March 19 from 7:00 am to 7:50am. Race starts and finishes at the O'Reilly Family Event Center.</p></p>","<p class=""event-description"">  Drury University's O'Reilly Family Event Center",,Pitter Pat Run,03/19/2011,
417-863-1909,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5105,,http://www.facebook.com/nathan-p-murphys,03/17/2011,10:30 pm,"218 S. Campbell, 				Springfield, MO",<p><p>Big John Bates and the Voodoo Dollz  10:30 at Nathan P. Murphy's</p></p>,"<p class=""event-description"">  Nathan P. Murphy's",,Big John Bates and the Voodoo Dollz,03/17/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5137,$3,http://www.springfieldbrewingco.com,03/18/2011,10:00 pm,"305 S. Market Ave., 				Springfield, MO","<p><p>Michael Kent Trio plays from 10-close following the free, weekly jazz performance by The Johnny Stricklar Trio from 6-9 p.m. Cover charge $3.</p></p>","<p class=""event-description"">  Springfield Brew Co.",,Michael Kent Smith Trio at Springfield Brew Co.,03/18/2011,
180-067-94945,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5193,$15,http://caruthersville.isleofcapricasinos.com,03/19/2011,7:00 pm,"777 E. 3rd, 				Caruthersville, MO","<p><p>Saturday, March 19<br>Shows at 7:00pm &amp; 9:00 pm<br>Lady Luck Expo Center</p><p>* Get ready for a foot-stomping night of country as this Grammy- nominated star<br>      sings all his hits including &quot;Turning Home,&quot; &quot;Red Light&quot; and &quot;This Time Around.&quot;<br>    * Tickets are just $15 and can be purchased at the box office. <br>    * Tickets go on sale February 1.</p></p>","<p class=""event-description"">  Lady Luck Casino",,David Nail at Lady Luck Casino,03/19/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5097,,http://www.farmersgastropub.com,03/19/2011,4:00 pm,"431 S. Jefferson, 		Springfield, MO","<p>				     				     				 				  				<p>Honkytonk Renovators will be here immediately following the St. Patricks Day Parade on Saturday, March 19!</p></p>","<p class=""event-description"">  Farmers Gastropub",7:00 pm,Farmers Gastropub's Parade After Party,03/19/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/5097/paradeafterpartypic&amp;w=145
417-866-2698,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5165,Adults $7 Kids 12 and under FREE 5 Game Season Pass $20,http://www.springfieldlightning.com,03/19/2011,3:00 pm,"2142 N Sports Complex Ln., 				Springfield, MO",<p>				     				     				 				  				<p>Join the Lightning as we kick off the 2011 season. All ages welcome.Outdoor Arena Football for the whole family. Kids 12 and under FREE. Tickets at the gate are $7.Buy Season Passes for $20 and get into all 5 regular season games. With the purchase of a Season Pass get great discounts including Summers At The River and Wireless 4 Less.</p></p>,"<p class=""event-description"">  Summers At The River",,Springfield Lightning Football Game,03/19/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/5165/logo_24.jpg&amp;w=145
417-862-5068X232,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5041,Free,,03/20/2011,2:30 pm,"820 E. Cherry, 				Springfield, MO","<p><p>Leah Hamilton Jenkins, mezzo and Larry Stotsberry, baritone - German Lieder Recital</p></p>","<p class=""event-description"">  First & Calvary Presbyterian Church",,Concert at First & Calvary,03/20/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5146,$3,http://www.springfieldbrewingco.com,03/19/2011,10:00 pm,"305 S. Market Ave., 				Springfield, MO","<p><p>Greene County Social Club performs 10-close following the free, weekly jazz of The Ryan Talbot Experience from 6-9 p.m. $3 cover charge.</p></p>","<p class=""event-description"">  Springfield Brew Co.",,Greene County Social Club at Springfield Brew Co.,03/19/2011,
417-863-1909,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=3&endyear=2011&sievents=0&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5106,,http://www.facebook.com/nathan-p-murphys,03/19/2011,,"218 S. Campbell, 				Springfield, MO",<p>Josh Garrett and the Bottom Line at Nathan P. Murphy's</p>,"<p class=""event-description"">  Nathan P. Murphy's",,Josh Garrett and the Bottom Line,03/19/2011,
417-832-9500or8662060256,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5045,$50.00,,03/23/2011,8:30 am,"1545 N. West Bypass, 				Springfield, MO","<p><p>American Red Cross Babysitters training teaches youth ages 11-15 how to-supervise children and infants, perform basic childcare skills such as diapering and feeding, choose age appropriate games and toys, handle bedtime and discipline issues, identify safety hazards an prevent injuries, care for common injuries and emergencies such as choking, burns, cuts and bee stings. This training will also teach students how to make good decisions and communicate effectively with parents and how to find and interview for babysitting jobs.</p></p>","<p class=""event-description"">  American Red Cross",4:30 pm,American Red Cross Babysitters' Training,03/23/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5247,,,03/19/2011,3:00 pm,"313 S. Patton Ave., 				Springfield, MO","<p><p>Members of the group &ldquo;Stormy Weather&rdquo; will play Irish music at the Patton Alley Pub beginning Saturday afternoon at 3:00 PM. They will play until the awards ceremony for the St. Patrick's Parade begins at 4:30 PM.  After the ceremony, the Chapman&rsquo;s will play from 5:30 -8:30 PM.  The Chapman&rsquo;s will be billed as &ldquo;Tyler O&rsquo;Beckett and the Lucky Charms&rdquo;.  Be sure to come out and enjoy the St. Patty's Day entertainment at Patton Alley Pub!</p></p>","<p class=""event-description"">  Patton Alley Pub",,St. Patrick's Day @ Patton Alley Pub,03/19/2011,
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4859,Free,,12/24/2011,,"2229 E. Kearney, 				Springfield, MO","<p>				     				     				 				  				<p>On the Fourth Saturday of the month, BSRO will be at Ultimate Pet in Springfield, MO.&nbsp; Ultimate is the local leader in pet nutrition with knowledgeable staff and holistic natural foods.&nbsp; Micro-chipping is available at this event for $30 and available boxers and schnauzers will be on-site for you to meet.&nbsp; Ultimate Pet is located at 2229 E. Kearney St., Springfield, MO. </p><p>BSRO offers a service to the community of micro-chipping dogs and cats. For only $30, we offer you a choice of HomeAgain or AKC CAR chips and the registration is included. We are working on a clinic at a location but until then, we would be happy to meet you at a location to chip your pet. Feel free to email us for assistance. </p><p>PLEASE NOTE THAT NO ADOPTIONS WILL BE DONE AT THESE EVENTS AS HOME VISITS ARE REQUIRED FIRST. </p></p>","<p class=""event-description"">  Ultimate Pet",,Boxer Schnauzer Rescue Meet n Greet,03/14/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4859/Schnauzer.jpg&amp;w=145
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5008,$8; $10 at the door,http://honkytonkrenovators.com,03/20/2011,9:00 pm,"4211 S. Lone Pine, 				Springfield, MO","<p><p>Saturday, March 19th, The Honky Tonk Renovators play Galloway Station. </p></p>","<p class=""event-description"">  Galloway Station",1:00 am,The Honky Tonk Renovators at Galloway Station,03/19/2011,
417-864-1191,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=4921,Free; $3 for kite-building kits,,03/26/2011,11:00 am,"2400 S. Scenic , 				Springfield, MO",<p><p>Celebrate the season&rsquo;s opening of the beautiful Mizumoto Japanese Stroll Garden by flying your kite! Kite building kits are available for children for $3. Be the first to see the Stroll Garden while its cherry trees are filled with blooms!</p></p>,"<p class=""event-description"">  Mizumoto Japanese Stroll Garden in Nathanael Greene/Close Memorial Park",3:00 pm,Cherry Blossom Kite Festival,03/26/2011,
417-862-5068X232,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5041,Free,,03/20/2011,2:30 pm,"820 E. Cherry, 				Springfield, MO","<p><p>Leah Hamilton Jenkins, mezzo and Larry Stotsberry, baritone - German Lieder Recital</p></p>","<p class=""event-description"">  First & Calvary Presbyterian Church",,Concert at First & Calvary,03/20/2011,
180-074-53000,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=2&endday=31&endmonth=3&endyear=2011&sievents=10&startday=14&startmonth=3&startyear=2011&submit=Search&view=view_event&itm=5195,$20-$60,http://voodookc.com,03/24/2011,8:00 pm,"One Riverboat Dr., 				Kansas City, MO","<p><p>As ever with Robert Cray's undefinable sound, the music on This Time remains stubbornly beyond category. He has been internationally admired as a stylist whose innovations have brought new life to the blues, and such punchy outings as &quot;Chicken in the Kitchen&quot; and &quot;That's What Keeps Me Rockin'&quot; should satisfy the most demanding blues fans. But the new album's barrier-busting material &ndash; whether it's the soulful &quot;Love 2009&quot; or the profound balladry of &quot;This Time&quot; and &quot;Forever Goodbye&quot; &ndash; demonstrate once again that attempting to slot Cray in a single genre is an exercise in futility. </p></p>","<p class=""event-description"">  Harrah's North Kansas City - VooDoo Lounge",,Robert Cray at Harrah's North Kansas City,03/24/2011,
