image,time,description,price,venueName,startDate,name,moreInfoLink,fullLocation
,6:30pm,Each week a group of sporting women meets for an informal game of hoops.,free,Moscone Recreation Center,Ongoing,Women's Pickup Basketball Games,http://www.sfweekly.com/events/womens-pickup-basketball-games-17464/,"1800 Chestnut (at Buchanan), San Francisco CA"
,,The casual team meets in local parks on weekends to play the British game.,free,Multiple San Francisco locations,Ongoing,Pig and Whistle Cricket Team,http://www.sfweekly.com/events/pig-and-whistle-cricket-team-9195/,"multiple addresses, San Francisco CA"
,9:00am,"Each week about 100 gay, lesbian, and open-minded runners meet to take one-to-five-mile runs through Golden Gate Park, rain or shine.",,Stow Lake Boat House,Ongoing,SF Frontrunners' Weekend Run,http://www.sfweekly.com/events/sf-frontrunners-weekend-run-9624/,"Kennedy & Kezar, Golden Gate Park, San Francisco CA"
,9:30am,Help keep the park clean of dog waste and other garbage at this monthly event. Meet at the upper parking lot to get your free coffee and doughnuts plus cleaning supplies.,free,Fort Funston,Ongoing,Fort Funston Dog Walkers Clean-up,http://www.sfweekly.com/events/fort-funston-dog-walkers-clean-up-17029/,"Skyline & John Muir (near Lake Merced), San Francisco CA"
,10:00am,Bring your binoculars and head out to see species from hummingbirds to hawks on these regular walks.,free,San Francisco Botanical Garden Bookstore,Ongoing,Family Birding Walks,http://www.sfweekly.com/events/family-birding-walks-9646/,"1260 Ninth Ave. (at Lincoln), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2296700.47.jpg,1:00pm,"Jumping rope is great cardio, but the art of Double Dutch brings twice the workout with far more space for individual creative expression. Or so it would seem, because the city isn&#146;t exactly hopping with opportunities for those past schoolyard age to learn or practice the wonder twin powers of syncopated (and sometimes choreographed) leaps over two rapidly twirling ropes. SFC Double Dutch, comprising three-quarters of the street-savvy jumping troupe Double Dutchess, conducts weekly Double Dutch classes for adults and kids at CELLspace and Studio Gracia. Summertime brings the ladies outdoors for ""Jump in Golden Gate Park,"" to offer a rare experience for everyone: a taste of the instruction they provide in fresh air and a green setting, minus the class fee. An exciting alternative to biking or skating that will certainly keep you on your toes awaits just off JFK near Eighth Ave.",,Golden Gate Park,Ongoing,"""Jump in Golden Gate Park""",http://www.sfweekly.com/events/jump-in-golden-gate-park-1068254/,"San Francisco, San Francisco CA"
,9:00am,Each Sunday the running club meets for communal multimile runs in different areas of San Francisco.,$2-$5,Multiple San Francisco locations,Ongoing,San Francisco Dolphin South End Running Club Weekly Runs,http://www.sfweekly.com/events/san-francisco-dolphin-south-end-running-club-weekly-runs-9621/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3226311.47.jpg,11:30pm,"Kayakers are like surfers. They get started, and the next thing you know, other parts of their lives begin to fall by the wayside. They try to get you to go with them. And no finer kayak evangelist exists than Ted Choi of City Kayak; he has introduced many, many paddlers to the joys of the nighttime city skyline seen from the water on a full moon, among other vista beauties. But what about the upside-down thing? Do you automatically have to go upside down underwater if you get in the boat? Find the answer to this and other dumb questions at Choi's Free Kayaking Sampler, which is suitable for children and other inexperienced and/or clumsy mariners. The one-hour course teaches the basics on a calm little inlet. If you ever want to see that night moon skyline, this is a perfect place to start.",free,City Kayak,Ongoing,Free Kayaking Sampler,http://www.sfweekly.com/events/free-kayaking-sampler-1418432/,"Pier 40, Embarcadero & Townsend, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2968909.1.jpg,6:45pm,"Strengthen your mind, body, and spirit through modern self-defense, mixed martial arts, and anti-oppression education. Taught by female instructors.",$10/class or $45/month,Femina Potens,Ongoing,Women's Beginner Martial Arts Class,http://www.sfweekly.com/events/womens-beginner-martial-arts-class-23890/,"2199 Market (at Sanchez), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2966358.1.jpg,9:30am,"Christopher Pollack, author of San Francisco's Golden Gate Park and Golden Gate Park: San Francisco, leads various walks around the park on this monthly venture. Preregistration is required.",$8,San Francisco Botanical Garden,Ongoing,Golden Gate Park Walks,http://www.sfweekly.com/events/golden-gate-park-walks-9657/,"1260 Ninth Ave. (at Lincoln), San Francisco CA"
,1:30pm,Each month San Francisco Architectural Heritage explores the boulevard's change from an upscale residential corridor to a car-strewn commercial row.,free-$8,Multiple San Francisco locations,Ongoing,Walk the Fire Line: Van Ness Avenue,http://www.sfweekly.com/events/walk-the-fire-line-van-ness-avenue-9909/,"multiple addresses, San Francisco CA"
,3:00pm,Ted Choi's award-winning City Kayak offers a free monthly trip complete with gear and guidance. See Web site for reservations.,,City Kayak,Ongoing,Free Kayak Trip,http://www.sfweekly.com/events/free-kayak-trip-24519/,"Pier 40, Embarcadero & Townsend, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,w/ resident DJs Freddy & Marky,free,222 Hyde,Ongoing,"""Hot Wax""",http://www.sfweekly.com/events/hot-wax-1870799/,"222 Hyde (at Turk), San Francisco CA"
,9:00pm,w/ The Groove Layers,free,Blondie's Bar & No Grill,Ongoing,"""The Lab""",http://www.sfweekly.com/events/the-lab-1787585/,"540 Valencia (at 16th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971174.1.jpg,9:00pm,"DJ Adrian & the Mysterious D, live band Smash-Up Derby, and an army of guest DJs grind genres to mincemeat at this mash-up party.",$6-$12,DNA Lounge,Ongoing,"""Bootie S.F.""",http://www.sfweekly.com/events/bootie-s-f--1821149/,"375 11th St. (at Folsom), San Francisco CA"
,9:30pm,Monthly house & hip-hop DJs,,Roe Restaurant and Lounge,Ongoing,"""Ultra Fixx""",http://www.sfweekly.com/events/ultra-fixx-779079/,"651 Howard (at Hawthorne), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971167.1.jpg,10:00pm,,,Triple Crown,Ongoing,"""SubLife""",http://www.sfweekly.com/events/sublife-1830661/,"1760 Market (at Octavia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971174.1.jpg,9:00pm,"DJ Adrian & the Mysterious D, live band Smash-Up Derby, and an army of guest DJs grind genres to mincemeat at this mash-up party.",$6-$12,DNA Lounge,Ongoing,"""Bootie S.F.""",http://www.sfweekly.com/events/bootie-s-f--1274241/,"375 11th St. (at Folsom), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4346864.1.jpg,9:30pm,,,The Blue Macaw,Ongoing,"""Chevere""",http://www.sfweekly.com/events/chevere-1859745/,"2565 Mission (at 22nd St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4100032.1.jpg,10:00pm,"w/ DJs Vanka, Elan, & Kento",$5-$10,Som,Ongoing,"""Braza!""",http://www.sfweekly.com/events/braza--1748756/,"2925 16th St. (at S. Van Ness), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,10:00pm,w/ resident DJs Said & Le Charm,$7,222 Hyde,Ongoing,"""We & the Music""",http://www.sfweekly.com/events/we-and-the-music-1903058/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4100032.1.jpg,10:00pm,"w/ resident DJs Apollo, Shortkut, & Mr.E",$10,Som,Ongoing,"""The Foundation""",http://www.sfweekly.com/events/the-foundation-1821201/,"2925 16th St. (at S. Van Ness), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4503441.1.jpg,10:00pm,"w/ resident DJs Craig Kuna, Sammy D, Nikola Baytala, Alland Byallo, & guests",$20 (free before 11 p.m.),Endup,Ongoing,"""Kontrol""",http://www.sfweekly.com/events/kontrol-646676/,"401 Sixth St. (at Harrison), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553551.1.jpg,9:00pm,"w/ residents Matt Wilder, Mike Perry, & Greg Bird",free,Nickies,Ongoing,"""Afterglow""",http://www.sfweekly.com/events/afterglow-1761854/,"466 Haight (at Fillmore), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,w/ resident DJs Roman Stange & Dead Seal,$5,222 Hyde,Ongoing,"""Lil Brthr""",http://www.sfweekly.com/events/lil-brthr-1690702/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4064545.1.jpg,9:00pm,,free,Madrone Lounge,Ongoing,"""Grow Up""",http://www.sfweekly.com/events/grow-up-1912492/,"500 Divisadero (at Fell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971161.1.jpg,10:00pm,"w/ DJs Omar, Josh, & Justin",$5,The Knockout,Ongoing,"""Nachtmusik""",http://www.sfweekly.com/events/nachtmusik-1824933/,"3223 Mission (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4271954.1.jpg,10:00pm,"w/ DJs Vinnie Esparza, B.Cause, & guests",$5,Elbo Room,Ongoing,"""Treat &#146;Em Right""",http://www.sfweekly.com/events/treat-and-146-em-right-1540129/,"647 Valencia (at 18th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4271954.1.jpg,10:00pm,"Disco Shawn, Oro11, and guests get down to electro-fied cumbia and more.",$5-$10,Elbo Room,Ongoing,"""Tormenta Tropical""",http://www.sfweekly.com/events/tormenta-tropical-1727379/,"647 Valencia (at 18th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:30pm,,$5,222 Hyde,Ongoing,"""Fixup""",http://www.sfweekly.com/events/fixup-1754409/,"222 Hyde (at Turk), San Francisco CA"
,10:00pm,,,103 Harriet,Ongoing,"""Compression""",http://www.sfweekly.com/events/compression-1794905/,"103 Harriet (at Folsom), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971161.1.jpg,10:00pm,"w/ DJs Dirty Dishes, English Steve, & dX the Funky Gran Paw",$2,The Knockout,Ongoing,"""45 Club""",http://www.sfweekly.com/events/45-club-2000602/,"3223 Mission (at Valencia), San Francisco CA"
,7:00pm,"The flamenco dancer performs Friday, Saturday, and Sunday evenings.",,Cafe Arguello,Ongoing,Carla Cruz,http://www.sfweekly.com/events/carla-cruz-547338/,"2832 Mission (at 24th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:00pm,New Wave & gloomy '80s with DJ Tomas Diablo.,$6 (free before 10 p.m.),Cat Club,Ongoing,"""Strangelove""",http://www.sfweekly.com/events/strangelove-856000/,"1190 Folsom (at Eighth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4399679.1.jpg,7:00pm,Swing dancing with Cat & Nathan.,,Savanna Jazz Club,Ongoing,"""Cat&#146;s Corner""",http://www.sfweekly.com/events/catand-146-s-corner-898757/,"2937 Mission (at 25th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4501610.1.jpg,8:00pm,w/ Carola Zertuche,,Pe&ntilde;a Pachamama,Ongoing,"""Jueves Flamencos""",http://www.sfweekly.com/events/jueves-flamencos-59666/,"1630 Powell (at Union), San Francisco CA"
,9:00pm,Brassy jazz & burlesque dames.,$10,Cafe Van Kleef,Ongoing,Blue Bone Express & Hot Pink Feathers,http://www.sfweekly.com/events/blue-bone-express-and-hot-pink-feathers-1094788/,"1621 Telegraph (at 16th St.), Oakland CA"
,,Burlesque & erotic dance performances.,$10-$15,Lusty Lady Theatre,Ongoing,Chez Badunkadunk,http://www.sfweekly.com/events/chez-badunkadunk-782034/,"1033 Kearny (at Broadway), San Francisco CA"
,9:30am,Free-form dance jam.,$15,Abada Capoeria Center,Ongoing,In the Heart of the Mission,http://www.sfweekly.com/events/in-the-heart-of-the-mission-1929739/,"3221 22nd St. (at Mission), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4844893.45.jpg,11:00am-2:00pm,"w/ DJs Ken, Naomi, Dave, & Hep Jen, on JFK Drive between 8th & 10th Aves. (weather permitting)","free, all ages",Golden Gate Park,Ongoing,"""Lindy in the Park""",http://www.sfweekly.com/events/lindy-in-the-park-1143122/,"San Francisco, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4731729.1.jpg,7:00pm,Evan Margolin teaches; students need neither partner nor experience.,$50/ four weeks,Rockit Room,Ongoing,SalsaCrazy Dance Lessons,http://www.sfweekly.com/events/salsacrazy-dance-lessons-1424123/,"406 Clement (at Sixth Ave.), San Francisco CA"
,9:00pm,Weekly burlesques & lascivious laffs from the Hubba Hubba Revue crew.,$5,Uptown Nightclub,Ongoing,"""Uptown Hubba Hubba""",http://www.sfweekly.com/events/uptown-hubba-hubba-775086/,"1928 Telegraph (at 19th St.), Oakland CA"
,6:00pm,Class with instructor Ben Levy.,,Studio Gracia,Ongoing,Modern Dance,http://www.sfweekly.com/events/modern-dance-840481/,"19 Heron (at Eighth St.), San Francisco CA"
,7:30pm,,$15,Bollyhood Cafe,Ongoing,"""Fiesta Flamenca""",http://www.sfweekly.com/events/fiesta-flamenca-1226268/,"3372 19th St. (at Mission), San Francisco CA"
,5:00pm,"Art gallery receptions, dance performances, live music, and more, along Haight between Central and Stanyan.",,Multiple San Francisco locations,Ongoing,Upper Haight Monthly Salon,http://www.sfweekly.com/events/upper-haight-monthly-salon-1428265/,"multiple addresses, San Francisco CA"
,7:00pm,"w/ resident DJs Pedro Notori, Oola, Five 6, Walt Liquor, Daeta, & Marc Fiorito",,Eve Lounge,Ongoing,"""Models & Bottles""",http://www.sfweekly.com/events/models-and-bottles-1967142/,"575 Howard (at Second St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2612638.1.jpg,8:00pm,,,Shattuck Down Low,Ongoing,Salsa Wednesdays,http://www.sfweekly.com/events/salsa-wednesdays-1957637/,"2284 Shattuck (at Bancroft), Berkeley CA"
,8:00pm,"w/ resident DJs Mr. Rise, Sweat, & Dub-Ray",free,Oz Smoking Lounge,Ongoing,"""Smoke-N-Bass""",http://www.sfweekly.com/events/smoke-n-bass-1819259/,"3224 22nd St. (at Bartlett), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4064540.1.jpg,9:00pm,w/ resident DJs Robb Green & Seven,free,4Fourteen,Ongoing,"""415""",http://www.sfweekly.com/events/415-1994687/,"414 Mason (at Geary), San Francisco CA"
,9:00pm,Open mic night.,$5 before 11 p.m,Club Anton,Ongoing,Bay Area Artist Showcase,http://www.sfweekly.com/events/bay-area-artist-showcase-1967128/,"428 Third St. (at Broadway), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4317300.1.jpg,9:00pm,w/ DJs Daneekah & Green B (downstairs),free,Paradise Lounge,Ongoing,"""Coo-Yah!""",http://www.sfweekly.com/events/coo-yah--1586255/,"1501 Folsom (at 11th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4364118.1.jpg,9:00pm,,,Slide,Ongoing,Fort Wayne (Chris Clouse),http://www.sfweekly.com/events/fort-wayne-chris-clouse-1220713/,"430 Mason (at Geary), San Francisco CA"
,9:00pm,w/ DJs Klean Kut & Sean G,,Laszlo,Ongoing,"""Fresh""",http://www.sfweekly.com/events/fresh-1544256/,"2532 Mission (at 21st St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417552.1.jpg,9:00pm,w/ DJ TwistMix,$10,Mist,Ongoing,"""Grind""",http://www.sfweekly.com/events/grind-1803148/,"316 11th St. (at Folsom), San Francisco CA"
,10:00pm,w/ DJ Rick Bones & guests,,An&uacute;,Ongoing,"""Gimme Some""",http://www.sfweekly.com/events/gimme-some-1967069/,"43 Sixth St. (at Mission), San Francisco CA"
,10:00pm,"w/ DJs Slick D, Chris Clouse, Don Lynch, & Rich Era",,Vessel,Ongoing,"""J.A.M. Fresh Wednesday""",http://www.sfweekly.com/events/j-a-m-fresh-wednesday-1980470/,"85 Campton (at Stockton), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4346825.1.jpg,10:00pm,DJ TophOne plucks underground hip-hop and electronica fresh off the vine.,free,Dalva,Ongoing,"""RedWine Social""",http://www.sfweekly.com/events/redwine-social-56263/,"3121 16th St. (at Albion), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484536.1.jpg,10:00pm,w/ DJ Solarz,,Infusion Lounge,Ongoing,"""Rock-It! Wednesdays""",http://www.sfweekly.com/events/rock-it-wednesdays-1803163/,"124 Ellis (at Powell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4317300.1.jpg,10:00pm,w/ DJ Bogl & guests (upstairs),free,Paradise Lounge,Ongoing,"""Soundpieces""",http://www.sfweekly.com/events/soundpieces-1955227/,"1501 Folsom (at 11th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455436.1.jpg,10:00pm,,free,Il Pirata,Ongoing,"""Synchronize""",http://www.sfweekly.com/events/synchronize-55895/,"2007 16th St. (at Utah), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4292664.1.jpg,10:00pm,w/ DJ Swayzee & Kool Karlo,free,Double Dutch,Ongoing,"""W.T.F. Wednesdays""",http://www.sfweekly.com/events/w-t-f-wednesdays-1787605/,"3192 16th St. (at Guerrero), San Francisco CA"
,6:00pm-11:00pm,"w/ DJs Tone, Von, & I.Q.",,Azul,Ongoing,"""Retail Therapy""",http://www.sfweekly.com/events/retail-therapy-1877478/,"1 Tillman (at Grant), San Francisco CA"
,8:00pm,w/ Eddie Gale & guests,,Velma's,Ongoing,"""We're Jazzed""",http://www.sfweekly.com/events/were-jazzed-1961450/,"2246 Jerrold (at Upton), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:00pm,Weekly &#146;80s pop & rock hit parade.,$6,Cat Club,Ongoing,"""1984""",http://www.sfweekly.com/events/1984-250778/,"1190 Folsom (at Eighth St.), San Francisco CA"
,9:00pm,w/ DJ Basura,$5,Blank Club,Ongoing,"""Atomic""",http://www.sfweekly.com/events/atomic-871585/,"44 S. Almaden (at Post), San Jose CA"
,9:00pm,,,HiFi,Ongoing,DJ Chris Fox,http://www.sfweekly.com/events/dj-chris-fox-670023/,"2125 Lombard (at Fillmore), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3966882.47.jpg,,"As a self-described ""logical extension of a free public library,"" our local free walking-tour company is, like most libraries, a fascinating mash of nerdy and white-hot rad. The San Francisco City Guides walking tours happen every day (except major holidays), are free, and follow in the footsteps of hypereducated history nuts who hand out copies of secret, illuminating documents while pointing out the beauty all around us. What's more, in the best-weather months of May and October, the Guides offer extra tours, bringing the weekly count up to 114. Six tours are offered today; no special October tours, just the standard lineup: Japanese Tea Garden, 1906: Earthquake and Fire, Chinatown, Fisherman's Wharf, Diego Rivera Mural at the Stock Exchange Tower, and North Beach by Night. The Diego Rivera tour is one of our favorites &#151; the City Club (formerly the Stock Exchange building) at 155 Sansome is normally closed to the public; the mural, Allegory of California, is pure weird radiant Rivera sorcery. The special October tours include one focused on another Rivera piece, Pan American Unity at SF City College, plus a Financial District jaunt and one called Sacred Places in San Francisco.",free,Multiple San Francisco locations,Ongoing,San Francisco City Guides Walking Tours,http://www.sfweekly.com/events/san-francisco-city-guides-walking-tours-1702114/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4292664.1.jpg,9:00pm,,free,Double Dutch,Ongoing,DJ Gray,http://www.sfweekly.com/events/dj-gray-1877586/,"3192 16th St. (at Guerrero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4701706.1.jpg,9:00pm,w/ Fringe DJs subOctave & Blondie K,$2,Lookout,Ongoing,"""Electric Feel""",http://www.sfweekly.com/events/electric-feel-1812171/,"3600 16th St. (at Noe), San Francisco CA"
,9:00pm,,"$5, 18+",El Rincon (Pulse Lounge),Ongoing,"""Elektrik""",http://www.sfweekly.com/events/elektrik-1910097/,"2700 16th St. (at Harrison), San Francisco CA"
,,Guided tour; meet at NW corner of Van Ness and Bay.,free,Multiple San Francisco locations,Ongoing,Fort Mason to Aquatic Park,http://www.sfweekly.com/events/fort-mason-to-aquatic-park-1626339/,"multiple addresses, San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587093.1.jpg,9:00pm,,,222 Hyde,Ongoing,"""LoveLetters""",http://www.sfweekly.com/events/loveletters-1803133/,"222 Hyde (at Turk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4532541.1.jpg,9:00pm,w/ DJ Suresh,free,El Rio,Ongoing,"""Nagabeatz""",http://www.sfweekly.com/events/nagabeatz-1598135/,"3158 Mission (at Precita), San Francisco CA"
,9:00pm,,$5,Gravity,Ongoing,"""Official Thursday""",http://www.sfweekly.com/events/official-thursday-1578029/,"3251 Scott (at Lombard), San Francisco CA"
,9:00pm,w/ DJ Sake One & guests,,Eve Lounge,Ongoing,"""Pacific Standard Time""",http://www.sfweekly.com/events/pacific-standard-time-1877525/,"575 Howard (at Second St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4532545.1.jpg,9:00pm,w/ resident DJ Daddy Rolo,$5 (free before 11 p.m.),Club Six,Ongoing,"""Solid""",http://www.sfweekly.com/events/solid-1698777/,"60 Sixth St. (at Jessie), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2612638.1.jpg,9:00pm,w/ DJs Vickity Slick & Franky Fresh,free,Shattuck Down Low,Ongoing,Thirsty Thursdays,http://www.sfweekly.com/events/thirsty-thursdays-1317744/,"2284 Shattuck (at Bancroft), Berkeley CA"
http://vvoice.vo.llnwd.net/e15/4064547.1.jpg,9:00pm,Retro dance classics (and one helluva view) with DJ Dave Gillis.,$10,Harry Denton's Starlight Room,Ongoing,"""Vogue &#146;80s Night""",http://www.sfweekly.com/events/vogue-and-146-80s-night-56150/,"450 Powell (at Sutter), San Francisco CA"
,9:00pm,w/ DJ Tanoa,,Forbidden Island,Ongoing,"""We Got the Beat""",http://www.sfweekly.com/events/we-got-the-beat-1584568/,"1304 Lincoln (at Sherman), Alameda CA"
http://vvoice.vo.llnwd.net/e15/4271954.1.jpg,9:30pm,w/ Pleasuremaker & Se&ntilde;or Oz,$5-$7,Elbo Room,Ongoing,"""Afrolicious""",http://www.sfweekly.com/events/afrolicious-1010051/,"647 Valencia (at 18th St.), San Francisco CA"
,9:30pm,,free/donation,Connecticut Yankee,Ongoing,Kate Gaffney & the Kitchen Sink,http://www.sfweekly.com/events/kate-gaffney-and-the-kitchen-sink-1934018/,"100 Connecticut (at 17th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4126083.1.jpg,10:00pm,"w/ rotating resident DJs Tomas, Yusuke, Vinnie Esparza, & more",free,KoKo Cocktails,Ongoing,"""Culture Corner""",http://www.sfweekly.com/events/culture-corner-1784849/,"1060 Geary (at Van Ness), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4731729.1.jpg,10:00pm,w/ Jah Warrior Shelter Hi-Fi,free,Rockit Room,Ongoing,"""Feel Good Thursdays""",http://www.sfweekly.com/events/feel-good-thursdays-1821037/,"406 Clement (at Sixth Ave.), San Francisco CA"
,10:00pm,,,Blake's on Telegraph,Ongoing,"""Flirt Thursdays""",http://www.sfweekly.com/events/flirt-thursdays-1591483/,"2367 Telegraph (at Durant), Berkeley CA"
,10:00pm,w/ DJ Epcot,free,Showdown,Ongoing,"""Fritemare""",http://www.sfweekly.com/events/fritemare-1897251/,"10 Sixth St. (at Market), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4100032.1.jpg,10:00pm,"w/ resident DJs Haylow, A-Ron, & Prince Aries",,Som,Ongoing,"""Good Foot""",http://www.sfweekly.com/events/good-foot-1770418/,"2925 16th St. (at S. Van Ness), San Francisco CA"
,10:00pm,"w/ DJs Ts & Roll, plus guests",free,Beauty Bar,Ongoing,"""Life/Style""",http://www.sfweekly.com/events/life-style-1708912/,"2299 Mission (at 19th St.), San Francisco CA"
,10:00pm,w/ resident DJs Poison & Uncle Joe,free,Luka's Taproom & Lounge,Ongoing,"""Oakland Vice""",http://www.sfweekly.com/events/oakland-vice-1877559/,"2221 Broadway (at West Grand), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,10:00pm,w/ DJ Deeandroid,free,Skylark Lounge,Ongoing,"""Peaches""",http://www.sfweekly.com/events/peaches-1661874/,"3089 16th St. (at Valencia), San Francisco CA"
,10:00pm,w/ DJ E-Dubb,,EZ5,Ongoing,"""Rocket""",http://www.sfweekly.com/events/rocket-655325/,"682 Commercial (at Kearny), San Francisco CA"
,10:00pm,w/ resident Selecta Kurious & guests,free,Lounge 3411,Ongoing,"""Rootshack Thursdays""",http://www.sfweekly.com/events/rootshack-thursdays-1847163/,"3411 MacArthur (at 35th Ave.), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4317298.1.jpg,10:00pm,"w/ DJs Lando 1, White Knite, Beatknoxx, & One G",free,Mercury Lounge,Ongoing,"""Space Jam""",http://www.sfweekly.com/events/space-jam-1894077/,"1582 Folsom (at 12th St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,9:00pm,Preaching the gospel of old-school hip-hop every weekend.,free,Skylark Lounge,Ongoing,The Deacon,http://www.sfweekly.com/events/the-deacon-55877/,"3089 16th St. (at Valencia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300251.1.jpg,,,,Bamboo Hut,Ongoing,DJ Kirk & DJ Rise,http://www.sfweekly.com/events/dj-kirk-and-dj-rise-55874/,"479 Broadway (at Kearny), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484534.1.jpg,9:00pm,Tribute to Flying Nun Records (and other bastions of New Zealand independent rock).,free,House of Shields,Ongoing,"""Flying Nunned""",http://www.sfweekly.com/events/flying-nunned-1915669/,"39 New Montgomery (at Jessie), San Francisco CA"
,9:00pm,,free before 10 p.m,Butter,Ongoing,"""FUBAR Fridays""",http://www.sfweekly.com/events/fubar-fridays-1745423/,"354 11th St. (at Harrison), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4455438.1.jpg,9:00pm,"w/ DJs Samoa Boy, Okie Oran, Rockin&#146; Raul, & Sergio Iglesias",free,Jay 'n' Bee Club,Ongoing,"""Jumpin&#146; Friday Nights""",http://www.sfweekly.com/events/jumpinand-146-friday-nights-1617999/,"2736 20th St. (at York), San Francisco CA"
,9:00pm,w/ DJ Smoocha & E-Dubb,,EZ5,Ongoing,"""Loungin&#146;""",http://www.sfweekly.com/events/lounginand-146--655326/,"682 Commercial (at Kearny), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/3971161.1.jpg,9:00pm,"w/ DJs Primo, Daniel, Lost Cat, & friends",$2-$4,The Knockout,Ongoing,"""Oldies Night""",http://www.sfweekly.com/events/oldies-night-943079/,"3223 Mission (at Valencia), San Francisco CA"
,9:00pm,,,Eve Lounge,Ongoing,"""Social Fridays""",http://www.sfweekly.com/events/social-fridays-1897306/,"575 Howard (at Second St.), San Francisco CA"
,10:00pm,"w/ DJs Tony O, Marcos, Santiago, Flaco, & Sal Pachino",,Glas Kat,Ongoing,"""Azucar""",http://www.sfweekly.com/events/azucar-56126/,"520 Fourth St. (at Bryant), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4317298.1.jpg,10:00pm,w/ DJ Herb Digs,$5,Mercury Lounge,Ongoing,"""Digable Fridays""",http://www.sfweekly.com/events/digable-fridays-1976771/,"1582 Folsom (at 12th St.), San Francisco CA"
,,,free,Sip,Ongoing,DJ 4AM,http://www.sfweekly.com/events/dj-4am-747818/,"787 Broadway (at Powell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/2616802.1.jpg,10:00pm,,,Circa,Ongoing,DJ Jason Everett,http://www.sfweekly.com/events/dj-jason-everett-807208/,"2001 Chestnut (at Fillmore), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4126083.1.jpg,10:00pm,"w/ resident DJs B-Love, Tomas, Vinnie Esparza, & more",free,KoKo Cocktails,Ongoing,"""Fat Stacks""",http://www.sfweekly.com/events/fat-stacks-1699481/,"1060 Geary (at Van Ness), San Francisco CA"
