moreInfo,latitude,hours,phone,venueLink,longitude,state,endDate,image,name,address,city,startDate,price,description,time,venue
http://www.thestranger.com/seattle/Event?event=6921400,47.66569,Daily 8 pm-2 am,(206) 789-3599,http://www.thestranger.com/seattle/tractor-tavern/Location?oid=23904,-122.38258,WA,03/17/2011,,"Handful of Luvin', Vicci Martinez",5213 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/17/2011,$8,,,Tractor Tavern
http://www.thestranger.com/seattle/Event?event=6920862,47.61356,,(206) 443-4221,http://www.thestranger.com/seattle/tulas/Location?oid=23905,-122.34456,WA,03/16/2011,,Chad McCullough/Pablo Masis Group,2214 Second Ave &nbsp;&nbsp;,Seattle,03/16/2011,$10,,7:30 pm.,Tula's
http://www.thestranger.com/seattle/Event?event=6946098,0.0,,,http://www.thestranger.com/seattle/pogacha-of-issaquah/Location?oid=700801,0.0,WA,03/17/2011,,The Cutters,120 NW Gilman Blvd. &nbsp;&nbsp;,Issaquah,03/17/2011,Free,,4 pm.,Pogacha of Issaquah
http://www.thestranger.com/seattle/Event?event=7011702,47.62197,,(206) 956-8372,http://www.thestranger.com/seattle/vera-project/Location?oid=24743,-122.34839,WA,03/16/2011,,The Ex,Republican St and Warren Ave N &nbsp;&nbsp;,Seattle,03/16/2011,$12,,7:30 pm.,Vera Project
http://www.thestranger.com/seattle/Event?event=6935842,47.65232,,(206) 632-2020,http://www.thestranger.com/seattle/nectar/Location?oid=24762,-122.35405,WA,03/17/2011,,"The Green, Through the Roots, Northwest Sons",412 N 36th St &nbsp;&nbsp;,Seattle,03/17/2011,$10,,9 pm.,Nectar
http://www.thestranger.com/seattle/Event?event=1197811,47.66143,,(206) 675-9116,http://www.thestranger.com/seattle/blue-moon/Location?oid=23919,-122.32052,WA,03/16/2011,,Open Mic With Linda Lee:                                       Guests,712 NE 45th St &nbsp;&nbsp;,Seattle,03/16/2011,,,8 pm.,Blue Moon
http://www.thestranger.com/seattle/Event?event=5445059,47.61472,,(206) 728-1337,http://www.thestranger.com/seattle/el-gaucho/Location?oid=24312,-122.34911,WA,03/17/2011,,Daniel Davison,2505 First Ave &nbsp;&nbsp;,Seattle,03/17/2011,Free,,7 pm.,El Gaucho
http://www.thestranger.com/seattle/Event?event=6886128,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,03/16/2011,,"Georgetown Allstars, White Trash Whiplash",2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,03/16/2011,,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=6959053,47.57453,,(206) 286-1312,http://www.thestranger.com/seattle/studio-seven/Location?oid=24196,-122.33388,WA,03/17/2011,,"Tears Created The Sea, A Solemn Goodbye, Buried on the Shore, A City Screams In Terror, It Was Written In the Sky",110 S Horton &nbsp;&nbsp;,Seattle,03/17/2011,$7/$8,,7 pm.,Studio Seven
http://www.thestranger.com/seattle/Event?event=6932131,47.6516,,(206) 632-0212,http://www.thestranger.com/seattle/high-dive/Location?oid=25165,-122.35218,WA,03/16/2011,,"Little Penguins, The Solvents, Marne, Riot In Stereo",513 N 36th Ave &nbsp;&nbsp;,Seattle,03/16/2011,$6,,8 pm.,High Dive
http://www.thestranger.com/seattle/Event?event=6990237,47.61459,,(206) 441-9729,http://www.thestranger.com/seattle/jazz-alley/Location?oid=23889,-122.33891,WA,03/20/2011,,Jim Hall,2033 Sixth Ave &nbsp;&nbsp;,Seattle,03/17/2011,$28.50,,,Jazz Alley
http://www.thestranger.com/seattle/Event?event=4459680,47.54902,"Tues-Thurs 6-10 pm, Fri-Sat 6 pm-2 am",(206) 767-0280,http://www.thestranger.com/seattle/the-mix/Location?oid=24790,-122.31709,WA,03/16/2011,,Open Mic!,6004 12th Ave S &nbsp;&nbsp;,Seattle,03/16/2011,,,8 pm.,The Mix
http://www.thestranger.com/seattle/Event?event=6805253,47.61396,,(206) 709-9442,http://www.thestranger.com/seattle/neumos/Location?oid=24256,-122.32034,WA,03/16/2011,,"Steve Ignorant presents Crass songs, Goldblade, The Estranged",925 E Pike St &nbsp;&nbsp;,Seattle,03/16/2011,$21,,8 pm.,Neumos
http://www.thestranger.com/seattle/Event?event=6265854,47.61349,,info@thecrocodile.com,http://www.thestranger.com/seattle/crocodile/Location?oid=23881,-122.34443,WA,03/17/2011,http://www.thestranger.com/binary/2a79/SeeMeRiver_copy.jpg1298923176-original.jpg,The Crocodile Presents: See Me River with S and John Atkins,2200 Second Ave &nbsp;&nbsp;,2200 Second Ave,03/17/2011,,,8 pm.,Crocodile
http://www.thestranger.com/seattle/Event?event=1941719,47.61008,,(206) 443-3241,http://www.thestranger.com/seattle/pink-door/Location?oid=23898,-122.34227,WA,03/16/2011,,Casey MacGill & the Blue 4 Trio,1919 Post Alley &nbsp;&nbsp;,Seattle,03/16/2011,,,8 pm.,Pink Door
http://www.thestranger.com/seattle/Event?event=5050578,47.60786,4 pm-2 am every day (kitchen closes at 10 pm),(206) 397-4053,http://www.thestranger.com/seattle/vitos-restaurant-and-lounge/Location?oid=24798,-122.32711,WA,03/16/2011,,"Jerry Zimmerman, Guests",927 9th Ave &nbsp;&nbsp;,Seattle,03/16/2011,Free,,8 pm.,Vito's Restaurant & Lounge
http://www.thestranger.com/seattle/Event?event=6973883,47.60723,Mon-Sat 4 pm-2 am,(206) 382-2171,http://www.thestranger.com/seattle/highway-99/Location?oid=24284,-122.34102,WA,03/17/2011,,Jockomo,1414 Alaskan Way &nbsp;&nbsp;,Seattle,03/17/2011,$6,,8 pm.,Highway 99
http://www.thestranger.com/seattle/Event?event=6936457,47.61396,,(206) 709-9442,http://www.thestranger.com/seattle/neumos/Location?oid=24256,-122.32034,WA,03/17/2011,,"Jar of Flies, Bullet in Your Head, Pilot to Bombardier",925 E Pike St &nbsp;&nbsp;,Seattle,03/17/2011,$10,,8 pm.,Neumos
http://www.thestranger.com/seattle/Event?event=6885544,47.61423,,(206) 322-9272,http://www.thestranger.com/seattle/comet/Location?oid=24067,-122.32037,WA,03/16/2011,,"Kind of Blind, Wonderbeast, Fit for Hounds, Guests",922 E Pike St &nbsp;&nbsp;,Seattle,03/16/2011,$6,,9 pm.,Comet
http://www.thestranger.com/seattle/Event?event=6973876,47.60723,Mon-Sat 4 pm-2 am,(206) 382-2171,http://www.thestranger.com/seattle/highway-99/Location?oid=24284,-122.34102,WA,03/16/2011,,Lisa & The Po'K Chops,1414 Alaskan Way &nbsp;&nbsp;,Seattle,03/16/2011,$5,,9 pm.,Highway 99
http://www.thestranger.com/seattle/Event?event=6923391,47.60818,,628-3151,http://www.thestranger.com/seattle/showbox-at-the-market/Location?oid=24639,-122.33927,WA,03/17/2011,,Tom Landa & the Paperboys,1426 First Ave &nbsp;&nbsp;,Seattle,03/17/2011,$15,,8 pm.,Showbox at the Market
http://www.thestranger.com/seattle/Event?event=672923,47.67998,,(206) 522-1168,http://www.thestranger.com/seattle/little-red-hen/Location?oid=23949,-122.3248,WA,03/16/2011,,Karaoke with DJ Forrest Gump:                                       Guests,7115 Woodlawn Ave NE &nbsp;&nbsp;,Seattle,03/16/2011,,,9 pm.,Little Red Hen
http://www.thestranger.com/seattle/Event?event=6956188,47.61396,,(206) 324-7263,http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,-122.32044,WA,03/17/2011,,Urban Square Dance:                                       the Tallboys,"915 E Pine St, second floor &nbsp;&nbsp;",Seattle,03/17/2011,$7,,8:30 pm.,Century Ballroom
http://www.thestranger.com/seattle/Event?event=6931999,47.61988,,(206) 374-8400,http://www.thestranger.com/seattle/funhouse/Location?oid=24245,-122.34739,WA,03/16/2011,,"Monogamy Party, Romero, Poney, Guests",206 Fifth Ave N &nbsp;&nbsp;,Seattle,03/16/2011,$6,,9:30 pm.,Funhouse
http://www.thestranger.com/seattle/Event?event=6904350,47.66143,,(206) 675-9116,http://www.thestranger.com/seattle/blue-moon/Location?oid=23919,-122.32052,WA,03/17/2011,,"St. Patrick's Day:                                       The Hoot Hoot, Televangelist, Death's Three Daughters",712 NE 45th St &nbsp;&nbsp;,Seattle,03/17/2011,$5,,9 pm.,Blue Moon
http://www.thestranger.com/seattle/Event?event=6937028,47.66793,,(206) 784-4880,http://www.thestranger.com/seattle/sunset-tavern/Location?oid=24022,-122.38552,WA,03/16/2011,,"People in the Future Recording Co., Holly Newsom, Guests",5433 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/16/2011,$6,,9:30 pm.,Sunset Tavern
http://www.thestranger.com/seattle/Event?event=6904718,47.62445,,(206) 624-4516,http://www.thestranger.com/seattle/cafe-venusmars-bar/Location?oid=24055,-122.3293,WA,03/17/2011,,"Sledgeback, The Piss Drunks, Paul Diamond Blow",609 Eastlake Ave &nbsp;&nbsp;,Seattle,03/17/2011,,,9 pm.,Cafe Venus/Mars Bar
http://www.thestranger.com/seattle/Event?event=6885773,47.61423,,(206) 322-9272,http://www.thestranger.com/seattle/comet/Location?oid=24067,-122.32037,WA,03/17/2011,,"Miss Oblivious and Jackie Hell Presents:                                       Glitterbang, CJ & The Dolls, Guests",922 E Pike St &nbsp;&nbsp;,Seattle,03/17/2011,,,9 pm.,Comet
http://www.thestranger.com/seattle/Event?event=6932004,47.61988,,(206) 374-8400,http://www.thestranger.com/seattle/funhouse/Location?oid=24245,-122.34739,WA,03/17/2011,,"Dragstrip Riot, Graceland Five, White City Graves, Piston Ready",206 Fifth Ave N &nbsp;&nbsp;,Seattle,03/17/2011,$6,,9:30 pm.,Funhouse
http://www.thestranger.com/seattle/Event?event=6805808,47.61343,,(206) 324-8000,http://www.thestranger.com/seattle/chop-suey/Location?oid=24704,-122.31499,WA,03/18/2011,,"Headhunter, 214, Ill Cosby",1325 E Madison St &nbsp;&nbsp;,Seattle,03/18/2011,$12/$15,,,Chop Suey
http://www.thestranger.com/seattle/Event?event=6937031,47.66793,,(206) 784-4880,http://www.thestranger.com/seattle/sunset-tavern/Location?oid=24022,-122.38552,WA,03/17/2011,,"The Sunset St. Patrick's Day Party:                                       Def Leprechaun, the JV",5433 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/17/2011,$6,,9:30 pm.,Sunset Tavern
http://www.thestranger.com/seattle/Event?event=6921695,47.58561,,,http://www.thestranger.com/seattle/club-motor/Location?oid=700861,-122.334,WA,03/18/2011,,"Guns of Nevada, Hard Money Saints",1950 First Ave S &nbsp;&nbsp;,Seattle,03/18/2011,,,,Club Motor
http://www.thestranger.com/seattle/Event?event=6937625,47.66153,,(206) 633-1824,http://www.thestranger.com/seattle/seamonster/Location?oid=44726,-122.33227,WA,03/17/2011,,Banana Cabana,2202 N 45th St &nbsp;&nbsp;,Seattle,03/17/2011,Free,,10 pm.,SeaMonster
http://www.thestranger.com/seattle/Event?event=6819909,47.55715,,(206) 723-0088,http://www.thestranger.com/seattle/columbia-city-theater/Location?oid=23945,-122.28439,WA,03/18/2011,,"Sunday Evening Whiskey Club, Pufferfish, Ryan Purcell & the Last Round",4916 Rainier Ave S &nbsp;&nbsp;,Seattle,03/18/2011,$10,,,Columbia City Theater
http://www.thestranger.com/seattle/Event?event=6821663,47.66533,,(206) 784-3640,http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,-122.38168,WA,03/18/2011,,Bandolier,5140 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/18/2011,,,,Conor Byrne
http://www.thestranger.com/seattle/Event?event=6931523,47.57001,"Mon-Fri 3 pm-2 am, Sat 9 am-2 pm, Sun 9 am-11 pm",(206) 935-2111,http://www.thestranger.com/seattle/skylark-cafe-and-club/Location?oid=37450,-122.36238,WA,03/17/2011,,"Criss Crass, Curbside Avengers",3803 Delridge Way SW &nbsp;&nbsp;,Seattle,03/17/2011,Free,,10 pm.,Skylark Cafe & Club
http://www.thestranger.com/seattle/Event?event=6945549,47.76088,,(206) 542-6688,http://www.thestranger.com/seattle/darrells-tavern/Location?oid=4226501,-122.34617,WA,03/18/2011,,"Howlin Houndog & The Infamous Losers, the Satellite 4, The T-Town Aces",18041 Aurora Ave N. &nbsp;&nbsp;,Seattle,03/18/2011,$6,,,Darrell's Tavern
http://www.thestranger.com/seattle/Event?event=6945010,0.0,"Tue-Thurs 4 pm-midnight, Fri-Sat 4 pm-2 am, Sun 4 pm-midnight",(206) 954-1349,http://www.thestranger.com/seattle/el-norte-lounge/Location?oid=4831172,0.0,WA,03/18/2011,,Everyday Jones,13717 Lake City Way NE &nbsp;&nbsp;,Seattle,03/18/2011,Free,,,El Norte Lounge
http://www.thestranger.com/seattle/Event?event=6819942,47.55715,,(206) 723-0088,http://www.thestranger.com/seattle/columbia-city-theater/Location?oid=23945,-122.28439,WA,03/19/2011,,"Columbia City Round:                                       Drew Grow, Matt and Mike Gervais, Shenandoah Davis",4916 Rainier Ave S &nbsp;&nbsp;,Seattle,03/19/2011,$8/$10,,,Columbia City Theater
http://www.thestranger.com/seattle/Event?event=6946437,47.61674,"Mon-Thurs 7 am-midnight, Fri 7 am-1 am, Sat 9 am-1 am, Sun 9 am-midnight",(206) 652-0781,http://www.thestranger.com/seattle/faire/Location?oid=33943,-122.32722,WA,03/18/2011,,"Pink Pajamas, MCDK, Quixiote Radio",1351 E Olive Way &nbsp;&nbsp;,Seattle,03/18/2011,Free,,,Faire
http://www.thestranger.com/seattle/Event?event=6821670,47.66533,,(206) 784-3640,http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,-122.38168,WA,03/19/2011,,"Water Tower Bucket Boys, Crow Quill Night Owls",5140 Ballard Ave NW &nbsp;&nbsp;,Seattle,03/19/2011,$8,,,Conor Byrne
http://www.thestranger.com/seattle/Event?event=6945557,47.76088,,(206) 542-6688,http://www.thestranger.com/seattle/darrells-tavern/Location?oid=4226501,-122.34617,WA,03/19/2011,,"Gimlet & the Highballers, Vintage Pink",18041 Aurora Ave N. &nbsp;&nbsp;,Seattle,03/19/2011,$5,,,Darrell's Tavern
http://www.thestranger.com/seattle/Event?event=6956784,47.60893,"Sun-Thurs  11 am-11 pm, Fri-Sat  11 am-2 am",(206) 204-2233,http://www.thestranger.com/seattle/hard-rock-cafe/Location?oid=3495210,-122.33986,WA,03/18/2011,,"Sex and Violins, Arisen From Nothing, Cage the Wounded",116 Pike Street &nbsp;&nbsp;,Seattle,03/18/2011,$12/$15,,,Hard Rock Cafe
http://www.thestranger.com/seattle/Event?event=6946430,47.61674,"Mon-Thurs 7 am-midnight, Fri 7 am-1 am, Sat 9 am-1 am, Sun 9 am-midnight",(206) 652-0781,http://www.thestranger.com/seattle/faire/Location?oid=33943,-122.32722,WA,03/19/2011,,"The Southside Players, Grant Schroff",1351 E Olive Way &nbsp;&nbsp;,Seattle,03/19/2011,Free,,,Faire
http://www.thestranger.com/seattle/Event?event=6974378,0.0,,,http://www.thestranger.com/seattle/josephine/Location?oid=6974371,0.0,WA,03/18/2011,,"Tecumseh, This Blinding Light, Drowner",,,03/18/2011,,,,Josephine
http://www.thestranger.com/seattle/Event?event=6974386,0.0,,,http://www.thestranger.com/seattle/josephine/Location?oid=6974371,0.0,WA,03/19/2011,,"Sons of Neptune, Dude York, Invisible Giants",,,03/19/2011,,,,Josephine
http://www.thestranger.com/seattle/Event?event=6937711,47.67998,,(206) 522-1168,http://www.thestranger.com/seattle/little-red-hen/Location?oid=23949,-122.3248,WA,03/19/2011,,Nathan Arneson Band,7115 Woodlawn Ave NE &nbsp;&nbsp;,Seattle,03/18/2011,$5,,,Little Red Hen
http://www.thestranger.com/seattle/Event?event=6805268,47.61396,,(206) 709-9442,http://www.thestranger.com/seattle/neumos/Location?oid=24256,-122.32034,WA,03/19/2011,,"Floater, Kiss the Gunners Daughter, Urban Collapse",925 E Pike St &nbsp;&nbsp;,Seattle,03/19/2011,$12,,,Neumos
http://www.thestranger.com/seattle/Event?event=6946401,47.54902,"Tues-Thurs 6-10 pm, Fri-Sat 6 pm-2 am",(206) 767-0280,http://www.thestranger.com/seattle/the-mix/Location?oid=24790,-122.31709,WA,03/18/2011,,"Baker London, Somewhere in the Middle",6004 12th Ave S &nbsp;&nbsp;,Seattle,03/18/2011,$5,,,The Mix
http://www.thestranger.com/seattle/Event?event=6805262,47.61396,,(206) 709-9442,http://www.thestranger.com/seattle/neumos/Location?oid=24256,-122.32034,WA,03/18/2011,,The Residents,925 E Pike St &nbsp;&nbsp;,Seattle,03/18/2011,$25,,,Neumos
http://www.thestranger.com/seattle/Event?event=6937628,47.66153,,(206) 633-1824,http://www.thestranger.com/seattle/seamonster/Location?oid=44726,-122.33227,WA,03/19/2011,,Basin and Range,2202 N 45th St &nbsp;&nbsp;,Seattle,03/19/2011,,,,SeaMonster
http://www.thestranger.com/seattle/Event?event=6245937,47.60157,,(206) 622-2563,http://www.thestranger.com/seattle/new-orleans/Location?oid=37125,-122.33399,WA,03/18/2011,,"Flexicon, Thomas Marriott",114 First Ave S &nbsp;&nbsp;,Seattle,03/18/2011,,,,New Orleans
http://www.thestranger.com/seattle/Event?event=6931529,47.57001,"Mon-Fri 3 pm-2 am, Sat 9 am-2 pm, Sun 9 am-11 pm",(206) 935-2111,http://www.thestranger.com/seattle/skylark-cafe-and-club/Location?oid=37450,-122.36238,WA,03/19/2011,,"Gumshen, Glass Elevator, Orchestrion",3803 Delridge Way SW &nbsp;&nbsp;,Seattle,03/19/2011,$5,,,Skylark Cafe & Club
http://www.thestranger.com/seattle/Event?event=6974984,47.55257,,(206) 762-7900,http://www.thestranger.com/seattle/slims-last-chance-chili-shack-and-watering-hole/Location?oid=549986,-122.33411,WA,03/18/2011,,Acid Angerls,5606 First Ave S &nbsp;&nbsp;,Seattle,03/18/2011,,,,Slim's Last Chance Chili Shack and Watering Hole
http://www.thestranger.com/seattle/Event?event=7012255,47.60873,,(206) 652-4255,http://www.thestranger.com/seattle/town-hall/Location?oid=24047,-122.32947,WA,03/19/2011,,Family Concert Series:                                       The Bushwick Book Club,1119 Eighth Ave &nbsp;&nbsp;,Seattle,03/19/2011,$5/$25,,,Town Hall
http://www.thestranger.com/seattle/Event?event=3618496,47.59933,,,http://www.thestranger.com/seattle/temple-billiards/Location?oid=25084,-122.33267,WA,03/18/2011,,"Big Up Friday:                                       Krazy Hype Sound Crew, DJ Matsui, Selecta Jigsy",126 S Jackson St &nbsp;&nbsp;,Seattle,03/18/2011,,,,Temple Billiards
http://www.thestranger.com/seattle/Event?event=6956680,47.66383,,(206) 789-1939,http://www.thestranger.com/seattle/chapel-performance-space/Location?oid=179289,-122.33032,WA,03/19/2011,,"Magma Festival:                                       Michael Hurley, Jason Dodson, Shana Cleveland & the Sand Castles",4649 Sunnyside Ave N &nbsp;&nbsp;,Seattle,03/19/2011,$10-$20,,7 pm.,Chapel Performance Space
http://www.thestranger.com/seattle/Event?event=6973910,47.60723,Mon-Sat 4 pm-2 am,(206) 382-2171,http://www.thestranger.com/seattle/highway-99/Location?oid=24284,-122.34102,WA,03/18/2011,,All Request Happy Hour:                                       The True Romans,1414 Alaskan Way &nbsp;&nbsp;,Seattle,03/18/2011,Free,,5 pm.,Highway 99
http://www.thestranger.com/seattle/Event?event=5445059,47.61472,,(206) 728-1337,http://www.thestranger.com/seattle/el-gaucho/Location?oid=24312,-122.34911,WA,03/19/2011,,Daniel Davison,2505 First Ave &nbsp;&nbsp;,Seattle,03/19/2011,Free,,7 pm.,El Gaucho
http://www.thestranger.com/seattle/Event?event=6956671,47.66383,,(206) 789-1939,http://www.thestranger.com/seattle/chapel-performance-space/Location?oid=179289,-122.33032,WA,03/18/2011,,"Magma Festival:                                       Mecca Normal, O Paon, Sue Ann Harkey",4649 Sunnyside Ave N &nbsp;&nbsp;,Seattle,03/18/2011,$10-$20,,7 pm.,Chapel Performance Space
http://www.thestranger.com/seattle/Event?event=6945972,47.6126,,(425) 452-6118,http://www.thestranger.com/seattle/ground-zero/Location?oid=23914,-122.20715,WA,03/19/2011,,"Brian Hjort, Sending Signals, Angry Natives, Anyway, Soon",257 100th Ave NE &nbsp;&nbsp;,Bellevue,03/19/2011,$5/$6,,7 pm.,Ground Zero
http://www.thestranger.com/seattle/Event?event=5445059,47.61472,,(206) 728-1337,http://www.thestranger.com/seattle/el-gaucho/Location?oid=24312,-122.34911,WA,03/18/2011,,Daniel Davison,2505 First Ave &nbsp;&nbsp;,Seattle,03/18/2011,Free,,7 pm.,El Gaucho
http://www.thestranger.com/seattle/Event?event=6974794,47.71969,,(206) 364-8815,http://www.thestranger.com/seattle/lab/Location?oid=52217,-122.31249,WA,03/19/2011,,"Thor Brinsfield, A Locket, Effy",12510 15th Ave NE &nbsp;&nbsp;,Seattle,03/19/2011,$5,,7 pm.,L.A.B.
http://www.thestranger.com/seattle/Event?event=6974721,47.71969,,(206) 364-8815,http://www.thestranger.com/seattle/lab/Location?oid=52217,-122.31249,WA,03/18/2011,,Supernova Battle of the Bands:                                       Guests,12510 15th Ave NE &nbsp;&nbsp;,Seattle,03/18/2011,,,7 pm.,L.A.B.
http://www.thestranger.com/seattle/Event?event=4875193,47.56166,,386-1919,http://www.thestranger.com/seattle/rainier-valley-community-center/Location?oid=4802856,-122.28479,WA,03/18/2011,,Verbal Graffiti Open Mic:                                       Guests,4600 38th Ave S &nbsp;&nbsp;,Seattle,03/18/2011,Free,,7 pm.,Rainier Valley Community Center
http://www.thestranger.com/seattle/Event?event=6959101,47.57453,,(206) 286-1312,http://www.thestranger.com/seattle/studio-seven/Location?oid=24196,-122.33388,WA,03/19/2011,,"Post Modern Heroes, the Gunn and the Damage Done, Palooka, Call for the Priest",110 S Horton &nbsp;&nbsp;,Seattle,03/19/2011,$8/$10,,7 pm.,Studio Seven
http://www.thestranger.com/seattle/Event?event=6961233,47.60858,,(206) 622-6400,http://www.thestranger.com/seattle/fireside-room-at-sorrento-hotel/Location?oid=24999,-122.32733,WA,03/19/2011,,Gail Pettis,900 Madison Street &nbsp;&nbsp;,Seattle,03/19/2011,Free,,7:30 pm.,Fireside Room at Sorrento Hotel
http://www.thestranger.com/seattle/Event?event=6922302,47.61872,,(206) 381-3094,http://www.thestranger.com/seattle/el-corazn/Location?oid=25162,-122.3293,WA,03/19/2011,,"Ayria, The Break Up, Dead When I Found Her",109 Eastlake Ave E &nbsp;&nbsp;,Seattle,03/19/2011,$10,,8 pm.,El Corazón
http://www.thestranger.com/seattle/Event?event=6973918,47.60723,Mon-Sat 4 pm-2 am,(206) 382-2171,http://www.thestranger.com/seattle/highway-99/Location?oid=24284,-122.34102,WA,03/19/2011,,John Nemeth,1414 Alaskan Way &nbsp;&nbsp;,Seattle,03/19/2011,$15,,8 pm.,Highway 99
http://www.thestranger.com/seattle/Event?event=6937808,47.61555,,269-7444,http://www.thestranger.com/seattle/king-cat-theater/Location?oid=23908,-122.33992,WA,03/19/2011,,"Falling Blind, Moneta, Orison, Alabaster",2130 Sixth Ave &nbsp;&nbsp;,Seattle,03/19/2011,$12-$40,,8 pm.,King Cat Theater
http://www.thestranger.com/seattle/Event?event=6961241,47.60858,,(206) 622-6400,http://www.thestranger.com/seattle/fireside-room-at-sorrento-hotel/Location?oid=24999,-122.32733,WA,03/18/2011,,Miss Rose & Her Rhythm Percolators,900 Madison Street &nbsp;&nbsp;,Seattle,03/18/2011,Free,,7:30 pm.,Fireside Room at Sorrento Hotel
http://www.thestranger.com/seattle/Event?event=2461019,47.64145,,(206) 325-0081,http://www.thestranger.com/seattle/louisas-cafe-and-bakery/Location?oid=31471,-122.3261,WA,03/19/2011,,Slim Pickins,2379 Eastlake Ave E &nbsp;&nbsp;,Seattle,03/19/2011,,,8 pm.,Louisa's Cafe & Bakery
http://www.thestranger.com/seattle/Event?event=6937114,47.60577,,352-2525,http://www.thestranger.com/seattle/q-cafe/Location?oid=24206,-122.32943,WA,03/18/2011,,"Washington Mile, Hot Bodies in Motion",3223 15th Ave W Seattle &nbsp;&nbsp;,Seattle,03/18/2011,$8,,7:30 pm.,Q Cafe
http://www.thestranger.com/seattle/Event?event=6935852,47.65232,,(206) 632-2020,http://www.thestranger.com/seattle/nectar/Location?oid=24762,-122.35405,WA,03/19/2011,,"Clinton Fearon & the Boogie Brown Band, Selecta Raiford",412 N 36th St &nbsp;&nbsp;,Seattle,03/19/2011,$12/$15,,8 pm.,Nectar
http://www.thestranger.com/seattle/Event?event=5315532,47.66153,,(206) 547-5034,http://www.thestranger.com/seattle/bilbao-tapas-bar/Location?oid=255928,-122.31818,WA,03/18/2011,,"ARTE Flamenco:                                       Esther Marion, Rafael Vargas",4500 Ninth Ave NE &nbsp;&nbsp;,Seattle,03/18/2011,Free,,8 pm.,Bilbao Tapas Bar
http://www.thestranger.com/seattle/Event?event=6946081,0.0,,,http://www.thestranger.com/seattle/pogacha-of-issaquah/Location?oid=700801,0.0,WA,03/19/2011,,Ventura Highway Revisited,120 NW Gilman Blvd. &nbsp;&nbsp;,Issaquah,03/19/2011,,,8 pm.,Pogacha of Issaquah
http://www.thestranger.com/seattle/Event?event=6923399,47.60818,,628-3151,http://www.thestranger.com/seattle/showbox-at-the-market/Location?oid=24639,-122.33927,WA,03/19/2011,,"Excision, Downlink, Antiserum, The Dowlz",1426 First Ave &nbsp;&nbsp;,Seattle,03/19/2011,$20,,8 pm.,Showbox at the Market
http://www.thestranger.com/seattle/Event?event=6961205,47.67469,,,http://www.thestranger.com/seattle/empty-sea-studios/Location?oid=1751574,-122.3543,WA,03/18/2011,,"Chris Coole, Ivan Rosenberg",6300 Phinney Avenue N &nbsp;&nbsp;,Seattle,03/18/2011,$12/$15,,8 pm.,Empty Sea Studios
http://www.thestranger.com/seattle/Event?event=6904423,47.66143,,(206) 675-9116,http://www.thestranger.com/seattle/blue-moon/Location?oid=23919,-122.32052,WA,03/19/2011,,"Ironwood Run, Autolite Strike, Durban Poison, Doctor & the Bird",712 NE 45th St &nbsp;&nbsp;,Seattle,03/19/2011,$6,,9 pm.,Blue Moon
http://www.thestranger.com/seattle/Event?event=6973891,47.60723,Mon-Sat 4 pm-2 am,(206) 382-2171,http://www.thestranger.com/seattle/highway-99/Location?oid=24284,-122.34102,WA,03/18/2011,,Little Bill & The Blue Notes,1414 Alaskan Way &nbsp;&nbsp;,Seattle,03/18/2011,$11,,8 pm.,Highway 99
http://www.thestranger.com/seattle/Event?event=6904859,47.62445,,(206) 624-4516,http://www.thestranger.com/seattle/cafe-venusmars-bar/Location?oid=24055,-122.3293,WA,03/19/2011,,"Magnificent Sons, Below Blackstar, Rare Monk",609 Eastlake Ave &nbsp;&nbsp;,Seattle,03/19/2011,$6,,9 pm.,Cafe Venus/Mars Bar
http://www.thestranger.com/seattle/Event?event=6935844,47.65232,,(206) 632-2020,http://www.thestranger.com/seattle/nectar/Location?oid=24762,-122.35405,WA,03/18/2011,,"Eli Rosenblatt Band, DJ Tomas",412 N 36th St &nbsp;&nbsp;,Seattle,03/18/2011,$7,,8 pm.,Nectar
http://www.thestranger.com/seattle/Event?event=6885793,47.61423,,(206) 322-9272,http://www.thestranger.com/seattle/comet/Location?oid=24067,-122.32037,WA,03/19/2011,,"Black Cherry Crush, Down North, Sap'N",922 E Pike St &nbsp;&nbsp;,Seattle,03/19/2011,$7,,9 pm.,Comet
http://www.thestranger.com/seattle/Event?event=6931527,47.57001,"Mon-Fri 3 pm-2 am, Sat 9 am-2 pm, Sun 9 am-11 pm",(206) 935-2111,http://www.thestranger.com/seattle/skylark-cafe-and-club/Location?oid=37450,-122.36238,WA,03/18/2011,,"Animal R&R, Bone Cave Ballet, Latitude x Longitude, Minirex",3803 Delridge Way SW &nbsp;&nbsp;,Seattle,03/18/2011,,,8 pm.,Skylark Cafe & Club
