moreInfo,timeDate,images,name,venue,description,price
http://artsneworleans.eventsframed.com/events_framed/detail/5503/University-of-Michigan-Mens-Glee-Club,,http://artsneworleans.eventsframed.com/_user/images/wides/924a83ce36d848e8468e40f95b014603.jpg,University of Michigan Men's Glee&nbsp;Club,Congregation Temple Sinai,"This spring in New Orleans, at 7:00 P.M. on Wednesday, May 4, the University <br /> of Michigan Men&#8217;s Glee Club will present its unique sound and showmanship in concert <br /> at Temple Sinai.  The   concert program will feature classical works, spirituals, college songs, <br /> and more.  The Friars, a cappella octet within the Glee Club, will also perform several <br /> tunes that display their original choreography and distinctive brand of humor.</p>",Free admission
http://artsneworleans.eventsframed.com/events_framed/detail/5495/Down-on-the-Bayou-III-with-JoJo-Hermann-and-His-Mardi-Gras-Band,,http://artsneworleans.eventsframed.com/_user/images/wides/1d86adc18c83390e7c045eb128bf2515.jpg,Down on the Bayou III with JoJo Hermann and His Mardi Gras&nbsp;Band,Howlin' Wolf,"with George Porter Jr., Marcia Ball, Irma Thomas, Walter &#8220;Wolfman&#8221; Washington, Taylor Hicks, Col. Bruce Hampton, John &#8220;Papa&#8221; Gros, 101 Runners featuring Monk Boudreaux, Anders Osborne, Wild Magnolias, Pimps of Joytime, Russell Batiste, Big Sam Williams, Bonerama, DJ Logic, Christine Ohlman, Alfred &#8220;Uganda&#8221; Roberts and more special guests to be announced / <span class=""caps"">JUST</span> <span class=""caps"">ANNOUNCED</span> 7 Walkers (Papa Mali, George Porter Jr., Bill Kreutzmann, Matt Hubbard)!</p>",$99.00
http://artsneworleans.eventsframed.com/events_framed/detail/5496/9th-Annual-Bayou-Rendezvous-featuring-Papa-Grows-Funk,,http://artsneworleans.eventsframed.com/_user/images/wides/39eb2a2ce932f66cf4f9044a0741a7da.jpg,9th Annual Bayou Rendezvous featuring Papa Grows&nbsp;Funk,Howlin' Wolf,"9th Annual Bayou Rendezvous featuring Papa Grows Funk with special guests Roosevelt Collier, Rebirth Brass Band, Vinyl, The New Orleans Allstars: Johnny Vidacovich, Ivan Neville, Theresa Andersson, Tony Hall, Papa Mali, Col. Bruce Hampton, Ret and the Pharaoh Gummitt w/ <span class=""caps"">VERY</span> special guest <span class=""caps"">TBA</span> plus Live In The Den: Good Enough For Good Times, Orgone, Eric McFadden Trio, The Lee Boys, and Sunrise Breakfast Jam with Monophonics and special guests, presented by Satisfied Productions</p>",$30.00
http://artsneworleans.eventsframed.com/events_framed/detail/5505/A-Nite-Flite-with-Nicholas-Payton-XXX-DJ-Soul-Sisters-Midnight-Affair,,http://artsneworleans.eventsframed.com/_user/images/wides/c6e5a14904227e710a7af4db5e0c8948.jpg,"""A Nite Flite"" with Nicholas Payton XXX + DJ Soul Sister's Midnight&nbsp;Affair",Le Petit Theatre,"&#8220;A Nite Flite&#8221;<br /> with Nicholas Payton <span class=""caps"">XXX</span><br /> + DJ Soul Sister&#8217;s Midnight Affair</p>  	<p>Friday, May 6, 2011<br /> Le Petit Theatre (616 Saint Peter St., French Quarter, New Orleans)<br /> Doors at 12:30 a.m. (technically morning of May 7), show at 1:00 a.m.<br /> Only 350 tickets available to the public.<br /> $30/advance. $35 day of show. </p>  	<p>Presented as part of the &#8220;Backbeat JazzFest Series 2011.&#8221;<br /> Info and tickets: <a href=""http://www.backbeatpresents.com"">http://www.backbeatpresents.com</a></p>  	<p>Internationally-renowned performer and Grammy-winning artist Nicholas Payton teams with &#8220;queen of rare groove&#8221; DJ Soul Sister for a &#8220;late night sexxxy&#8221; Jazz Fest party that promises groove, soul, swinging and high-flying good times.  For this special show (a rare New Orleans appearance for Payton and the only DJ Soul Sister nighttime appearance during the second weekend of Jazz Fest), Payton will perform with a trio configuration, featuring Payton on both trumpet and Rhodes piano.  DJ Soul Sister opens and closes the show with a unique courtyard set which will get everyone into the party mood.  Only a limited number of tickets are available to the public.  I</p>  	<p>About Nicholas Payton:<br /> Nicholas Payton is the embodiment of every trumpet player who came before him, and he leads the way for all who follow.  Raised in New Orleans, and hailed as a virtuoso before he was even out of high school, his maturation as a prodigious talent has earned him praise as one of the most important artists of our time.</p>  	<p>In 1994, Nicholas Payton made his recording debut, where he was immediately recognized as a &#8220;young lion&#8221;. Since then, Payton has won a Grammy Award, released several major label recordings, and has recorded with various artists from Roy Haynes, Dr. John, Elvin Jones and Esperanza Spalding to Jill Scott, Allen Toussaint, Common and Dianne Reeves. He consistently commits himself to developing a distinct voice beyond the strict labels that fans and critics alike have sought to pin on him. <br /> <a href=""http://www.nicholaspayton.com"">http://www.nicholaspayton.com</a></p>  	<p>About DJ Soul Sister<br /> Known worldwide as the &#8220;queen of rare groove,&#8221; the queen of the crate diggers and one of the longest-running underground dj artists in New Orleans, Soul Sister has hosted her &#8220;Soul Power&#8221; show on <span class=""caps"">WWOZ</span> FM and respected &#8220;right on party situations&#8221; for over 15 years. Repeatedly voted &#8220;Best DJ in New Orleans,&#8221; and the first DJ to win a Big Easy Entertainment Award, she has thrown down her blended funk/soul/rare groove/discotheque/jazz fusion/boogie/true school hip hop (vinyl-only) sets worldwide, and has opened for everyone from George Clinton and George Duke to The Roots and Afrika Bambaataa and many, many more.<br /> <a href=""http://www.djsoulsister.com"">http://www.djsoulsister.com</a></p>  	<p><strong>another right on party situation</strong></p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/event.php?eid=179317962116296&ref=ts"">facebook</a></span></p>",$30/advance. $35 day of show.
http://artsneworleans.eventsframed.com/events_framed/detail/5497/A-Night-In-Treme-featuring-The-Treme-Allstars,,http://artsneworleans.eventsframed.com/_user/images/wides/fc30eb9ea873d9013219269cc8238a89.jpg,A Night In Treme featuring The Treme&nbsp;Allstars:,Howlin' Wolf,"Ivan Neville, Joe Krown, Walter &#8220;Wolfman&#8221; Washington, Ian Neville, Nick Daniels, Russell Batiste, and Raymond Weber, plus Rebirth Brass Band with Big Sam Williams and special guests and a late night 5th annual James Brown Tribute with the New Orleans Soul Stars featuring Tony Hall, Nick Daniels, Renard Poche&#8217;, Roderick Paulin and Jeff Watkins with more <span class=""caps"">TBA</span>!</p>",$30.00
http://artsneworleans.eventsframed.com/events_framed/detail/5498/Dr.-John-and-the-Lower-911,,http://artsneworleans.eventsframed.com/_user/images/wides/756b7f66b1ddd4d81be357fd9e81ac82.jpg,Dr. John and the Lower&nbsp;911,Howlin' Wolf,wrap up Jazzfest with Dr. John and Zigaboo&#8217;s Funk Revue and George Porter Jr. and His Runnin&#8217; Pardners</p>,$40.00
http://artsneworleans.eventsframed.com/events_framed/detail/5482/Zoogma-plus-Greenhouse-Lounge-and-Earphunk,,http://artsneworleans.eventsframed.com/_user/images/wides/6f2804e80e9831555eeae1f863d7dbf7.jpg,Zoogma plus Greenhouse Lounge and&nbsp;Earphunk,Howlin' Wolf,"Jam out to all instrumental funk rock at the Wolf.</p>  	<p>The five members of Zoogma are a unique voice to the live electronic-rock scene. Evolving in the Memphis area, Zoogmas sound is an eclectic fusion of Electronica, Rock, World, and Hip-Hop. This blend of genres results in a musical experience that appeals to a range of audiences, with a sound that is refreshingly original yet steeped in the dance music tradition. Known for their energetic live performances and retina pleasing light show, Zoogma consistently dishes out heavy-weight beat-driven dance parties across the nation.</p>",$10.00
http://artsneworleans.eventsframed.com/events_framed/detail/5223/Poets-Corner-Unplugged-Every-Wednesday-at-VASO,Wednesdays (10:00 PM - 12:00 AM),http://artsneworleans.eventsframed.com/_user/images/wides/7c3ef965684343c9e739b5b92ba26d3d.jpg,Poet's Corner Unplugged Every Wednesday at&nbsp;VASO,VASO Ultra Lounge,"Poet&#8217;s Corner &amp; Open Mic &#8211; </p>  	<p>Looking for something for something different&#8230; Come out this Wednesday&#8230;. Door open @ 9pm</p>  	<p>2 for 1 Drink Specials all night!!!</p>  	<p>Food Available</p>  	<p><span class=""caps"">DOORS</span> <span class=""caps"">OPEN</span> AT 9pm <span class=""caps"">ONLY</span> $5 <span class=""caps"">COVER</span></p>  	<p><span class=""caps"">SHOW</span> <span class=""caps"">STARTS</span> AT 10PM <span class=""caps"">GET</span> <span class=""caps"">THERE</span> <span class=""caps"">EARLY</span>!!!!</p>  	<p>Hosted By Carl <span class=""caps"">SMUT</span> DA <span class=""caps"">POET</span> Smothers</p>  	<p><span class=""caps"">POET</span>&#8217;S <span class=""caps"">CORNER</span> Open Mic Night Every Wednesday @ <span class=""caps"">VASO</span> 500 Frenchmen St.</p>  	<p>All Poets, Singers, Musician&#8217;s And Anyone With Something To Express Are Welcome!!!</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://twitter.com/#!/VASO_NOLA"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/smutdapoet?ref=ts#!/event.php?eid=193146664044368"">facebook</a></span></p>","$5.00 admission, free for all participating artists"
http://artsneworleans.eventsframed.com/events_framed/detail/5452/The-Green-Screen-Free-Screening-of-A-VILLAGE-CALLED-VERSAILLES,,"http://artsneworleans.eventsframed.com/_user/images/wides/9ba0a5142f1af8b716ecdb660c2414cb.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/6c7342f90c037fd8a85665dd19fb24a6.jpg",The Green Screen - Free Screening of A VILLAGE CALLED&nbsp;VERSAILLES,The Green Project,"Please join us for a film screening:  A <span class=""caps"">VILLAGE</span> <span class=""caps"">CALLED</span> <span class=""caps"">VERSAILLES</span>, by Leo Chaing</p>  	<p>Welcome to Versailles, New Orleans—home to the densest ethnic Vietnamese population outside of Vietnam. For over 30 years, its residents lived a quiet existence on the edge of New Orleans. But then came Hurricane Katrina, the immense garbage piles and the shocking discovery of a toxic landfill planned in their neighborhood. Watch as they fight back, turning a devastating disaster into a catalyst for change and a chance to build a better future.</p>  	<p>&#8220;<span class=""caps"">THE</span> <span class=""caps"">GREEN</span> <span class=""caps"">SCREEN</span>&#8221; is a free monthly environmental film series produced by Charitable Film Network, and The Green Project.  Screenings are held monthly at The Green Project Warehouse. All films are free and open to the public.  Refreshments provided by Chef Byron Peck of Elizabeth&#8217;s Restaurant.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/home.php#!/event.php?eid=174479535938317"">facebook</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5478/Free-Outdoor-Screening-of-Earth-at-NOMA,,http://artsneworleans.eventsframed.com/_user/images/wides/e2bdd31f3d4131f0ed3b403600848bc6.jpg,Free Outdoor Screening of Earth at&nbsp;NOMA,New Orleans Museum of Art,"To celebrate Earth Day, the New Orleans Film Society and the New Orleans Museum of Art present a <span class=""caps"">FREE</span> outdoor screening of the Disneynature film <span class=""caps"">EARTH</span> Friday evening, April 22, in the Walda and Sydney Besthoff Sculpture Garden on the grounds of <span class=""caps"">NOMA</span>. The film will start at dusk (around 7:30 p.m.).<br /> The event is <span class=""caps"">FREE</span> and open to the public (please no pets or outside food or drink—vendors will be present at the event). </p>  	<p>Synopsis:<br /> The first film in the Disneynature series, Earth, narrated by James Earl Jones, tells the remarkable story of three animal families and their amazing journey across the planet we all call home. Earth combines rare action, unimaginable scale and impossible locations by capturing the most intimate moments of our planet’s wildest and most elusive creatures.</p>",Free!
http://artsneworleans.eventsframed.com/events_framed/detail/5479/Louisiana-Shorts-Then-and-Now-at-the-CAC,,http://artsneworleans.eventsframed.com/_user/images/wides/bf7fba1152f67cddef78f25b25711346.jpg,Louisiana Shorts: Then and Now at the&nbsp;CAC,CAC / Contemporary Arts Center,"In conjunction with the Contemporary Arts Center’s exhibit “Then and Now,” which looks at earlier and later work from Louisiana artists, <span class=""caps"">NOFS</span> presents a showcase of four short films representing two decades of Louisiana filmmaking Tuesday, April 22, at 7:00 p.m. with several of the filmmakers in attendance. (For a list of films, click on the “Film Synopsis” link above.)<br /> Tickets are $5 for <span class=""caps"">NOFS</span> / <span class=""caps"">CAC</span> members, $7 general admission.</p>  	<p>Heavy Brass, a 1998 film by director Paul Grass;<br /> Mutiny, the 1999 Sundance selection by director Henry Griffin;<br /> Glory at Sea, the 2008 Sundance selection (and winner of the Narrative Short prize at the 2008 New Orleans Film Festival) by director Benh Zeitlin;<br /> Statue, the winner of the Louisiana Shorts award at the 2010 New Orleans Film Festival by director Andrew Bryan.</p>","Tickets are $5 for NOFS / CAC members, $7 general admission."
http://artsneworleans.eventsframed.com/events_framed/detail/5432/Pushing-the-Elephant-at-NOMA,,http://artsneworleans.eventsframed.com/_user/images/wides/1c31295388450c851d44c876c90deee1.jpg,Pushing the Elephant at&nbsp;NOMA,New Orleans Museum of Art,"The Film Society presents a special screening of the documentary Pushing the Elephant Friday, May 27, at the New Orleans Museum of Art with director Beth Davenport in attendance for a Q+A following the movie.<br /> The film will screen in conjunction with the “Ancestors of Congo Square” exhibit and as part of the weekly, Friday evening “Where Y’Art?” program at <span class=""caps"">NOMA</span>.</p>  	<p>Tickets for the event (which include access to the screening, as well as all other museum events that evening) are $10 general admission, $5 <span class=""caps"">NOFS</span> members, <span class=""caps"">FREE</span> for <span class=""caps"">NOMA</span> members. </p>  	<p>Synopsis:<br /> In the late 1990s, Rose Mapendo was imprisoned with her family during violence that engulfed the Democratic Republic of Congo. Her harrowing experience included the nighttime arrest of her entire family by government agents, the execution of her husband, the birth of their twin sons in prison, and grim negotiations with prison guards to save the lives of her children. She emerged from the harrowing experience advocating forgiveness and reconciliation. In a country where ethnic violence has created seemingly irreparable rifts among Tutsis, Hutus, and other Congolese, this remarkable woman is a vital voice in her beleaguered nation&#8217;s search for peace. Now, Rose is confronted with teaching one of her most recalcitrant students how to forgive &#8211; Nangabire, the daughter who remained behind.</p>","Tickets are $5 for NOFS members, FREE for NOMA members, and $10 for the general public. (Ticket price includes entry to the museum and all other museum activities scheduled as part of that evening's ""Where Y'Art"" program.)"
http://artsneworleans.eventsframed.com/events_framed/detail/5438/Patois-Film-Festival,,"http://artsneworleans.eventsframed.com/_user/images/wides/6f2c7a22e2d46a29cacc0294bccd1541.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/4eaa3d162396f36b459997373cad07b6.JPG",Patois Film&nbsp;Festival,New Orleans Museum of Art,"Patois Film Festival held in the Auditorium and Great Hall</p>  	<p>About Patois Film Festival <br /> We are a festival with a mission. Founded by New Orleans artists and activists, we are dedicated to nurturing our city’s human rights community, supporting the work of local organizers and organizations involved in these struggles, and providing a forum for artistic expression of local and international issues.</p>  	<p>Although we operate on a shoestring budget, we host a wide variety of films, workshops, and other events. We premiere powerful new films from around the world, while also highlighting brilliant local filmmakers and vital local grassroots organizations.  </p>  	<p>We have always prioritized community accountability, preparing our festival in consultation with a range of New Orleans’ grassroots; from veterans of the civil rights movement, to high school students, along with advocates, teachers, and organizers.</p>  	<p>We also give direct support to grassroots efforts, often hosting fundraisers and always providing outreach opportunities. Local organizations we have organized benefits and other events for in the past include the New Orleans Women’s Health Clinic; <span class=""caps"">INCITE</span>! Women Of Color Against Violence; Critical Resistance; Neighborhood Gallery; and Safe Streets, Strong Communities.</p>  	<p>In our five years, almost every film we have shown has been a local- or regional premiere. In addition, we have presented several world premieres, including powerful new films by both local and international filmmakers.</p>  	<p>We support and feature local talent, from New Orleans high school students to world-class filmmakers based in New Orleans.</p>  	<p>We are a community festival, hosting screenings around the city, from Chalmette to Central City, and Gentilly to the French Quarter.</p>  	<p>We have also supported access to the festival by a wide range of communities &#8211; especially communities that have historically been excluded by many festivals &#8211; by offering free or reduced admission to many high school students and members of grassroots organizations like the Congress of Day Laborers.</p>  	<p>We are more than just a New Orleans festival. We have hosted satellite screenings in Natchitoches and Shreveport, Louisiana, as well as in Detroit and New York City.</p>  	<p>In addition to hosting our festival in the spring, we are active throughout the year, organizing screenings, presentations, and workshops across the city.</p>  	<p>With your support, we will continue to amplify local voices, raise important issues, and build community.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5560/Arts-Market-of-New-Orleans-Easter-Celebration,,http://artsneworleans.eventsframed.com/_user/images/wides/949a293a002fd528262fcd8929cce6fb.JPG,Arts Market of New Orleans Easter&nbsp;Celebration,Palmer Park,"<span class=""caps"">SATURDAY</span> <span class=""caps"">ONLY</span></p>  	<p>The Arts Market of New Orleans starts with a 10 am Easter Egg Hunt filled with treats and surprises on Saturday, April 23rd in Palmer Park at the Kids Tent. Enjoy a festive day of family fun at the ultimate art experience. Find a kaleidoscopic array of art, fresh fashions and accessories inspired by tropical blossoms, and outdoor decor for porches and backyards. </p>  	<p>Presented by the Arts Council of New Orleans, the Arts Market takes place the last Saturday of every month in Palmer Park at the final stop of the historic St. Charles Streetcar where South Carrollton Avenue meets South Claiborne Avenue. The Arts Market of New Orleans is free and open from 10:00 a.m. to 4:00 p.m. &#8211; featuring more than 100 local artists, live music showcasing New Orleans musical heritage, and a Cuisine Corner with regional delicacies and refreshing drinks on ice.</p>  	<p>Regular Arts Market exhibitor Kathleen Olson Grumich paints using silk as her canvas. In discussing her award winning creations Grumich stated, &#8220;My hand-painted silk accessories are inspired by the wonderful floral beauty we experience here in southeastern Louisiana and the whimsy of early 20th century art. After the damp cold of our winter, the proliferation of spring flowers seems especially welcome. Each day a bounty of new blooms arrives to warm our souls. My goal is to capture that joy and beauty.&#8221;</p>  	<p>After the Easter egg hunt head back to the Kids Tent for The Hippety-Hoppety Rabbit Magic Show at 10:30 am.  Children can make Faux Faberge Eggs, the craft project of the day, at the conclusion of the performance. In the Music Tent Tony Green &amp; Gypsy Jazz performs at 1:00 p.m., followed by traditional jazz from Some Like it Hot! at 2:30 p.m.</p>  	<p>New Orleans native Rhonda Corley has had a love of fashion that started in elementary school when she would sketch the outfits of her classmates. Rhonda attended the Fashion Institute of Technology in New York studying illustration and graphic design; this along with the bright colors of nature during spring in New Orleans has influenced the bright palette of this artist. Rhonda stated, “The blend of neighbors and tourists to the Arts Market has been great for establishing relationships and introducing new people to my work. Especially with all the families that attend I’ve found a following among young girls who admire my prints.”</p>  	<p>Chefs Mike and Mila debut their fruit yogurt and World&#8217;s Best Pecan Granola parfaits in the Cuisine Corner this month. A portion of the sales benefit the American Cancer Society and the Mary Bird Perkins Cancer Center.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://twitter.com/ArtsNewOrleans"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/#!/pages/Arts-Council-of-New-Orleans/124378984264608"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://www.flickr.com/photos/artsneworleans/"">flickr</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5537/4th-Annual-Easter-Parade,,"http://artsneworleans.eventsframed.com/_user/images/wides/d1a5616ffe6dabd5d30ad3a1937f01d5.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/c3540e163527bf2cf02fe2dff72117eb.jpg",4th Annual Easter&nbsp;Parade,St. Claude Avenue,"Join us on Saturday, April 23 for the Goodchildren Easter Parade, 2:00 pm. Theme is &#8220;Year of the Rabbit&#8221;, and our King and Queen are Al &#8220;Carnival Time&#8221; Johnson and Miss Tee Eva with her Baby Dolls. </p>  	<p>Our route will start at Poland &amp; St. Claude and make loops into the Bywater, Marigny and St. Roch. See the route map pictured here. We will make several stops, and the after-party will be at AllWays Lounge at Marigny &amp; St. Claude.</p>  	<p>Parading with us will be the Goodchildren Band, Burning Spear Mardi Gras Indians, with Wildman John and Queen from the Wild Tchoupitoulas, the 504 Dancing Man, New Orleans Fringe Festival, Bywater Neighborhood Association, St. Claude Main St., Big Easy Roller Girls, Ms. Pearl and the Buskers Bunkhouse, Bearded Oysters, Bunnies with Wings, Otter and the Pony Girls,Thee Merry Makers, <span class=""caps"">NOLA</span> Krewe of Wenches, <span class=""caps"">NOLA</span> Hoopers, St. Roch <span class=""caps"">NORD</span> Cheerleaders, Peace Puppet, and more.</p>",Free and open to the public
http://artsneworleans.eventsframed.com/events_framed/detail/5542/A-LOVE-LETTER-TO-NEW-ORLEANS,,http://artsneworleans.eventsframed.com/_user/images/wides/932f344dab4754502cb80f4ae8b3a5bb.jpg,A LOVE LETTER TO NEW&nbsp;ORLEANS,Octavia Books,"Please join us for an evening with Grammy Award-winning jazz musician Irvin Mayfield as he performs some music and discusses and signs his new book, A <span class=""caps"">LOVE</span> <span class=""caps"">LETTER</span> TO <span class=""caps"">NEW</span> <span class=""caps"">ORLEANS</span>.</p>  	<p>The richly illustrated collection of essays and photographs give life and meaning to each song on the accompanying CD, also titled A Love Letter to New Orleans. The book reveals intimate childhood memories and Mayfield’s keen observations on art, love and loss.  Throughout the book, Mayfield reminisces of the musical inspirations that fueled his creativity and led to his numerous artistic collaborations.  In a poignant passage, he shares the quiet influence of his father, a postal worker who played trumpet and harbored dreams of one day  “Getting out his old trumpet,” to give his son some much needed competition.   He candidly writes of an eclectic group of musicians who influenced his artistic pursuits including bassist George Porter Jr. of the Funky Meters; drummer Horacio “El Negro” Hernandez; Big Chief Bo Dollis of the Mardi Gras Indians; and piano genius James Booker. In a moment of candor, Mayfield reveals the creative bond and tension that developed between him and his co-bandleader, percussionist Bill Summers, of the critically acclaimed Los Hombres Calientes project. “We faced every challenge and argument that could arise between co-band leaders with a thirty year difference. It was our difference, however, that made for some really diversified and energetic music.” states Mayfield.</p>  	<p>The book is peppered with backstage anecdotes and funny studio shenanigans including a story about the mayhem of a typical New Orleans recording session for Los Hombres Calientes when much to the chagrin of Summers, Mayfield invited over 20 musicians including Kermit Ruffins who showed up with a suitcase of Bud Light, Trombone Shorty, an array of Mardi Gras Indians, some church singers, and at least 10 other musicians. In a chapter dedicated to Gordon Parks, the legendary film director and photographer who also plays piano on Mayfield’s recording Wind Song, Mayfield recalls Park’s advise to “Search, lead and love through your art.”   The many stories comes to life with vivid photographs by some of New Orleans most prodigious photographers, including Ericka Goldring, Jeff Strout, Greg Miles, and the late Michael P. Smith and Herman Leonard.  Woven through each story is Mayfield’s overwhelming love for New Orleans, the city of his birth.  “New Orleans is not a city, New Orleans is an opportunity. It’s not the music, the food, the architecture or the art that makes New Orleans great; It’s the people,” writes Mayfield. </p>  	<p>Musically, A Love Letter to New Orleans includes 14 selections from Mayfield’s 10-album recording career on Basin Street Records. “We selected songs that tell the story of Mayfield’s evolution as an artist,” states Mark Samuels, founder and <span class=""caps"">CEO</span> of Basin Street Records, who signed Mayfield to his first recording contract at the young age of 20. “A Love Letter to New Orleans is both a letter of thanks to all of the incredible artists that I had the honor to work with and it is a love offering to my beloved city of New Orleans.” states Mayfield. The CD includes selections from the four critically acclaimed Los Hombres Calientes albums featuring Bill Summers and drummer Jason Marsalis. It also includes selections from Strange Fruit, and Love Songs &amp; Duets, Mayfield’s seminal recording with Ellis Marsalis. Other selections include collaborations with mentor and Grammy-award winning Wynton Marsalis, and the 80-piece Louisiana Philharmonic Orchestra, to name a few.</p>      &#8220;A brilliant, poignant and deep look at the extraordinary life and music of Irvin Mayfield. This is a wonderful love letter to the great city of New Orleans, but it is also a rare peek at the influences that have shaped one of America’s great artist.&#8217;     &#8212;Anderson Cooper, <span class=""caps"">CNN</span> Anchor      &#8220;Irvin gives us a poignant, personal and comprehensive look into contemporary New Orleans, with the keen vision of a colorful, charismatic and deeply engaged artist. This book is a testament to the lasting glory of New Orleans’ musical traditions and a shining example of the first class artistry that still resonates in Jazz, even today.&#8221;     &#8212;Wynton Marsalis, Artistic Director, Jazz at Lincoln Center       &#8220;This sensuous and evocative book captures the spirit of New Orleans and the depths of its soul. Like Mayfield’s music, it is as joyful and haunting and memorable as the city it celebrates. Mayfield has a great heart, and it beats throughout the book.&#8221;     &#8212;Walter Isaacson, <span class=""caps"">CEO</span> The Aspen Institute      &#8220;Imagine the curved shards of a shattered beer bottle glinting in the neon lights of Bourbon or Frenchmen Street as if they were the eyes and ears of the New Orleans night and you would have a glimmer of the sensibility and life Irvin Mayfield distills through his music and trumpets to the world. This artful book and compilations are a testament to his talent, intellect, and the love he bears for his native town.&#8221;     &#8212;Michael Sartisky, PhD, President/Executive Director, Louisiana Endowment for the Humanities 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.twitter.com/octaviabooks"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/New-Orleans-LA/Octavia-Books/57925981016"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://vimeo.com/8320063"">vimeo</a></span></p>",Free admission. Please show your support by purchasing a signed edition.
http://artsneworleans.eventsframed.com/events_framed/detail/5441/Nolacelli-present-Musica-del-Mondo,,http://artsneworleans.eventsframed.com/_user/images/wides/2e887ce0b6c18a56a42d817f5b8f07c9.jpg,Nolacelli present Musica del&nbsp;Mondo,Zeitgeist Multi-Disciplinary Arts Center,"Nolacelli<br /> <span class=""caps"">NOLACELLI</span> <span class=""caps"">PRESENTS</span> <span class=""caps"">MUSICA</span> <span class=""caps"">DEL</span> <span class=""caps"">MONDO</span><br /> Local Cello Octet offers musical voyage</p>  	<p>During Jazz Fest folks from far and wide descend upon New Orleans to soak up our city’s distinctive musical offerings, but for the April 29 kickoff of Zeitgeist’s Creative Music Festival an ensemble of local cello virtuosi offers the listener a ticket to soundscapes both exotic and mesmerizing.</p>  	<p>The program opens and closes with works by Sicilian cellist-composer extraordinaire Giovanni Sollima. Sollima’s post-minimalist style features driving rock-inspired rhythms and harmonies drawn from ethnic music of the Mediterranean lands. His Terra Aria and Terra Danza flank a lineup of works by Estonian composer Arvo Pärt, whose “mystic minimalism” set the mood for the movie “There will be blood”, Brazilian cellist Gustavo Tavares, whose work Ladainha features percussive techniques associated with Capoeira music, James Barrelet, whose Four World Folk Songs calls for pyrotechnic playing in a whirlwind of Indian, Hungarian and Russian folk music, and Astor Piazzolla’s Four Seasons of Buenos Aires. Interestingly at home among these contemporary works are the 16th-century Italian polyphony of Giovanni Gabrieli and the moving “Largo” from Dvorak’s New World Symphony.</p>  	<p>Composed of musicians from the Louisiana Philharmonic and Artist Faculty of Loyola University and the New Orleans Center for Creative Arts, the cello octet <span class=""caps"">NOLACELLI</span> stands out as a unique voice on the local music scene. The ensemble offers two performances:</p>  	<p>Wednesday April 27, Noon, Rogers Chapel, Tulane University, 1229 Broadway, Admission: Free</p>  	<p>Friday April 29, 8pm, Zeitgeist Center for Multi-disciplinary Arts, 1618 Oretha Castle Haley Blvd., Admisstion: $10</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/event.php?eid=190224821013257"">facebook</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5561/God-Des-and-She-Club-Tribtue,,http://artsneworleans.eventsframed.com/_user/images/wides/a0f03352feb07be42c536291e002351d.png,God-Des and She @ Club&nbsp;Tribtue,Club Tribute,"Innovative hip-hop / pop duo God-Des &amp; She are back on tour promoting their latest single &#8220;Love Machine&#8221; which premiered on <span class=""caps"">MTV</span> PopLab in April 2011. Combining God-Des&#8217; smooth lyrical flow and the powerhouse vocals of She,  the duo continually surprises the listener by blurring the lines of classification of their music. The highly addictive, retro/80&#8217;s groove &#8220;Love Machine,&#8221; is the second single off their third album Three, produced entirely by Brian Hardgroove of Public Enemy fame. </p>  	<p>Come see them perform live April 29 at Club Tribute located at 3202 N. Arnoult, Metairie, LA 70003. Tickets are available at <a href=""http://www.god-desandshe.com"">http://www.god-desandshe.com</a>.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.twitter.com/goddesandshe"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/#!/pages/God-Des-She/92078389560"">facebook</a></span></p>",$10
