moreInfoLink,webSite,title,fullDetails,phone,endDate,price,venue,eMail,address,startDate
http://www.eventsetter.com/events/USA/Illinois/Chicago/Festivals-Fairs-Parades/event122697.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>  <p>1-888-729-6904 ext 111</p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",White Eagle Banquets- Victoria Room,angela.couch@beadshows.com,"6839 N. Milwaukee Avenue, Niles, IL 60714",
http://www.eventsetter.com/events/USA/California/San-Jose/Festivals-Fairs-Parades/event126253.html,http://www.fairfaxcommunitywellnesscenter.org,Fairfax Community Wellness Center Grand Opening,"Come Join Practitioners and Friends of the Fairfax Community Wellness Center as we celebrate our Grand Opening and raise much-needed funds for the continuation of our work.  This new not-for-profit clinic provides affordable professional holistic health care to the community, including acupuncture, chiropractic, bodywork, nutrition counseling, Feldenkrais and more.<BR><BR>Join our celebration, which features:<BR><BR>Great Music with Vir McCoy, Setchko and Meese, and other surprise guests!<BR><BR>Delicious, homemade food and drinks!<BR><BR>A chance to sample the services of our many talented practitioners!<BR><BR>See you there! <P>",415-578-0768,,$25 donation requested.,Fairfax Community Wellness Center,info@fairfaxcommunitywellnesscenter.org,"751 Center Blvd, Fairfax, CA 94930",
http://www.eventsetter.com/events/USA/California/San-Francisco/Festivals-Fairs-Parades/event126252.html,http://www.fairfaxcommunitywellnesscenter.org,Fairfax Community Wellness Center Grand Opening,"Come Join Practitioners and Friends of the Fairfax Community Wellness Center as we celebrate our Grand Opening and raise much-needed funds for the continuation of our work.  This new not-for-profit clinic provides affordable professional holistic health care to the community, including acupuncture, chiropractic, bodywork, nutrition counseling, Feldenkrais and more.<BR><BR>Join our celebration, which features:<BR><BR>Great Music with Vir McCoy, Setchko and Meese, and other surprise guests!<BR><BR>Delicious, homemade food and drinks!<BR><BR>A chance to sample the services of our many talented practitioners!<BR><BR>See you there! <P>",415-578-0768,,$25 donation requested.,Fairfax Community Wellness Center,info@fairfaxcommunitywellnesscenter.org,"751 Center Blvd, Fairfax, CA 94930",
http://www.eventsetter.com/events/USA/Missouri/St-Louis/Festivals-Fairs-Parades/event126053.html,http://www.gatewaybridalshow.com,Gateway Bridal Show,"<p>Let the Gateway Bridal Show take the stress out of your wedding planning! In just a few hours, you can meet more wedding businesses than you could visit in a month on your own. We bring you a face-to-face sampling of virtually everything you&#39;ll need to make your wedding day perfect!</p><p>ALL BRIDES RECEIVE FREE ADMISSION! <br>Regular Admission is $5.00. </p><p>When brides PRE-REGISTER, they must enter a CODE so that they can receive one free admission pass for a guest and a chance to win attendance prizes!&nbsp; </p><p>What can brides and grooms expect to see and do at the show? <br>- Meet with the area&#39;s best wedding professionals<br>- Enter to win a free honeymoon courtesy of Pic-A-Place Travel<br>- Enjoy complimentary delicious cuisine and drinks courtesy of Eurest Dining Services <br>- At the Free Signature Cocktail Station (created by Exclusive Events) you can work with bartenders to create your own personalized drink for your reception<br>- Visit interactive Show Rooms<br>- Gather new ideas at the Gateway Center Wedding Show Room with extra decor provided by Weck Events &amp; Weddings <br>- Check out the beautiful Rotunda and stage decor by A-1 Party &amp; Wedding Rental <br>- View the hottest designer bridal fashions at the runway fashion show courtesy of Elegant Brides <br>- Bride Swag Bags will go out to the first 400 brides </p><p>&nbsp;</p>",800-289-2388,,FREE,Gateway Center,,"One Gateway Drive, Collinsville, IL 62234",
http://www.eventsetter.com/events/USA/Virginia/Northern-Virginia/Festivals-Fairs-Parades/event125860.html,http://www.sugarloafcrafts.com/,Sugarloaf Crafts Festival,"More than 250 of the nation&rsquo;s most accomplished craftspeople will display and sell their handmade works at the 13th annual Sugarloaf Crafts Festival in Chantilly, Friday, January 28 through Sunday, January 30, 2011. The jury-selected artists will present thousands of unique, one-of-a-kind crafts and keepsakes, including functional and decorative pottery, sculpture, glass, jewelry, fashion, furniture, home accessories, and photography. <br><br>The spring 2011 Sugarloaf Crafts Festival in Chantilly will feature:<br><br>- &ldquo;The Written Word,&rdquo; the show&rsquo;s theme, highlighting art using words and letters<br><br>- Gourmet foods and seasonal favorites including old fashioned candies and chocolates, hearty soups, artisan breads, cider and cocoa drink mixes, jams and syrups from more than a dozen specialty foods purveyors will be available to sample and purchase.<br><br>- Live demonstrations of iron forging, woodcarving, wheel-thrown pottery, and copper spinning by Sugarloaf&rsquo;s master craftspeople will give craft lovers a look at how they create their work. <br>&nbsp;<br>A wide range of family entertainment is part of the eclectic festival experience, including interactive dress-up theater with Middle Earth Studios, and live contemporary and classic music.<br><br>",(800) 210-9900,,"$7 online, $9 at the door",Dulles Expo Center,sugarloafinfo@SugarloafFest.com,4368 Chantilly Shopping Center,
http://www.eventsetter.com/events/USA/Georgia/Atlanta/Festivals-Fairs-Parades/event120944.html,http://www.greatamericanmotorcycleshow.com,Great American Motorcycle Show,"Normal   0               false   false   false      EN-US   X-NONE   X-NONE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-priority:99; 	mso-style-qformat:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin-top:0in; 	mso-para-margin-right:0in; 	mso-para-margin-bottom:10.0pt; 	mso-para-margin-left:0in; 	line-height:115%; 	mso-pagination:widow-orphan; 	font-size:11.0pt; 	font-family:""Calibri"",""sans-serif""; 	mso-ascii-font-family:Calibri; 	mso-ascii-theme-font:minor-latin; 	mso-fareast-font-family:""Times New Roman""; 	mso-fareast-theme-font:minor-fareast; 	mso-hansi-font-family:Calibri; 	mso-hansi-theme-font:minor-latin;}    <p>Going strong since 1992! Over 100,000 s.f. full of new foreign and domestic motorcycles. Get one of a kind custom rides, sport bikes, cruisers, trailers, scooters, parts, apparel, and anything you need to ride, all at discount show prices!</p>      <ul><li>Enter your bike in the Steve Murrin the &ldquo;Original&rdquo; Biker Lawyer Bike Competition and win cash!</li><li>Park in the secure bike corral and check your coat at the March of Dimes Coat Check.</li><li>Join us for the Friday After Party with Bon Jovi tribute band Slippery When Wet</li><li>See the Snake Master Live Snake Show</li></ul>",(770) 279-9899,,"Adults $12, Kids 6-14 $7; 2 Day Pass $20, 3 Day Pass $25",North Atlanta Trade Center,rhonda@natcshows.com,"1700 Jeurgens Court, Norcross, GA 30093",
http://www.eventsetter.com/events/USA/Tennessee/Memphis/Festivals-Fairs-Parades/event122700.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>  <p>1-888-729-6904 ext 111</p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",Agricenter International-D-Wing,angela.couch@beadshows.com,"7777 Walnut Grove Rd, Memphis, TN  38120",
http://www.eventsetter.com/events/USA/Tennessee/Memphis/Festivals-Fairs-Parades/event125919.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more.     All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.",1-888-729-6904,,5.00,Agricenter International - D - Wing,ibs@beadshows.com,"7777 Walnut Grove Rd, Memphis, TN 38120",
http://www.eventsetter.com/events/USA/California/San-Jose/Festivals-Fairs-Parades/event126038.html,http://www.BayAreaWellnessFestival.com,2nd Annual Bay Area Wellness Festival,"Sunday, Jan 30, 2-7pm <br><br>  Start the New Year by celebrating a Healthier 2011! <BR>The Bay Area Wellness Festival will be a large gathering of health oriented and community minded people coming together to share, mingle, converse, inspire and enrich our lives.<BR> <BR>Various Bay Area Wellness groups will be introduced. Guest speaker Prof. Adiel Tel-Oren MD will lecture about ""Should Food Be Your Medicine?"". Guest speaker John Robbins will lecture about ""The New Good Life"". He will explore a life better than ever in an age of less. Is it money or quality of living? These fabulous speakers will turn your thinking inside out. <BR> <BR>Wellness groups, wellness businesses and health experts have stands in the Exhibition Hall. <BR>Meet them, join them, share your concerns and make new friends. <BR> <BR>We are very excited to have this opportunity to bring so many wellness people together. As individuals we can learn a lot. Together we can make a difference. Come join us!<BR><BR>Participating Wellness Groups: Smartlife Forum * Foundation for Mind-Being Research * The Table of Life Meetup * HumVeganity Meetup * Project Wellbeing * SBay Raw Food Meetup * Int'l Association of Cancer Victors & Friends * The EastBay Eco Health Network * Peninsula Wellness Group Meetup * SFBay Area Boot Camp Meetup * Holistic Moms Network * The Ecopolitan Network * Wellness Cuisine Chefs * The Happy Omega-3 Meetup<BR><BR>$10 admission at the door<BR>www.BayAreaWellnessFestival.com <P>",,,10.,Cubberley Theater,coulteranna@aol.com,"4000 Middlefield Rd, Palo Alto, CA 94303",
http://www.eventsetter.com/events/USA/California/San-Francisco/Festivals-Fairs-Parades/event126037.html,http://www.BayAreaWellnessFestival.com,2nd Annual Bay Area Wellness Festival,"Sunday, Jan 30, 2-7pm <br><br>  Start the New Year by celebrating a Healthier 2011! <BR>The Bay Area Wellness Festival will be a large gathering of health oriented and community minded people coming together to share, mingle, converse, inspire and enrich our lives.<BR> <BR>Various Bay Area Wellness groups will be introduced. Guest speaker Prof. Adiel Tel-Oren MD will lecture about ""Should Food Be Your Medicine?"". Guest speaker John Robbins will lecture about ""The New Good Life"". He will explore a life better than ever in an age of less. Is it money or quality of living? These fabulous speakers will turn your thinking inside out. <BR> <BR>Wellness groups, wellness businesses and health experts have stands in the Exhibition Hall. <BR>Meet them, join them, share your concerns and make new friends. <BR> <BR>We are very excited to have this opportunity to bring so many wellness people together. As individuals we can learn a lot. Together we can make a difference. Come join us!<BR><BR>Participating Wellness Groups: Smartlife Forum * Foundation for Mind-Being Research * The Table of Life Meetup * HumVeganity Meetup * Project Wellbeing * SBay Raw Food Meetup * Int'l Association of Cancer Victors & Friends * The EastBay Eco Health Network * Peninsula Wellness Group Meetup * SFBay Area Boot Camp Meetup * Holistic Moms Network * The Ecopolitan Network * Wellness Cuisine Chefs * The Happy Omega-3 Meetup<BR><BR>$10 admission at the door<BR>www.BayAreaWellnessFestival.com <P>",,,10.,Cubberley Theater,coulteranna@aol.com,"4000 Middlefield Rd, Palo Alto, CA 94303",
http://www.eventsetter.com/events/USA/Georgia/Atlanta/Festivals-Fairs-Parades/event122701.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",Gwinnett Center-Hall C,angela.couch@beadshows.com,"6400 Sugarloaf Pkwy, Duluth, GA  30097",
http://www.eventsetter.com/events/USA/Ohio/Cleveland/Festivals-Fairs-Parades/event122703.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",Cuyahoga Fairgrounds-Multi Purpose Building (#25),angela.couch@beadshows.com,164 Eastland Road,
http://www.eventsetter.com/events/USA/Massachusetts/Boston/Festivals-Fairs-Parades/event125740.html,http://www.teenlife.com,TeenLife Community Service Fair,"On February 13, 2011, TeenLife Media will bring together more than 40 local non-profit organizations willing to engage teen volunteers for the 4th Annual TeenLife Community Service Fair. &nbsp;The annual event will take place at the Mall at Chestnut Hill from 12 noon to 4 pm. &nbsp;This free event will bring together more than 1000 students, parents and teachers from more than 150 public and private schools across Greater Boston with non-profit organizations, sponsors and supporting exhibitors. &nbsp;At the 2011 event, exhibiting non-profits will include The American Red Cross of Massachusetts Bay, Challenge Unlimited, Cradles to Crayons, DoSomething.org, The Food Project, Horizons for Homeless Children, New England Aquarium, People Making a Difference, Roots &amp; Shoots, Tenacity, and many others. Entertainment will be provided throughout the afternoon by area high school a cappella groups.&nbsp; &nbsp;Parents, students, and educators are encouraged to pre-register for this free event in order to expedite check-in and receive important pre- and post-event information including a comprehensive Guide to Community Service, listing 200 non-profits that solicit teen involvement as well as a gift bag with free raffle tickets from participating retailers. To register for the fair, visit www.teenlife.com",,,Free,The Mall at Chestnut Hill,,"199 Boylston Street, Chestnut Hill, MA  02467",
http://www.eventsetter.com/events/USA/Ohio/Cincinnati/Festivals-Fairs-Parades/event122748.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",Sharonville Convention Center-North Hall,angela.couch@beadshows.com,"11355 Chester Road, Cincinnati, OH  45246",
http://www.eventsetter.com/events/USA/Pennsylvania/Pittsburgh/Festivals-Fairs-Parades/event122749.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are wholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",IBEW Building- The Circuit Center & Ballroom,angela.couch@beadshows.com,"5 Hot Metal Street, Pittsburgh, PA 15203",
http://www.eventsetter.com/events/USA/Florida/Fort-Lauderdale/Festivals-Fairs-Parades/event122751.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are w&nbsp;&nbsp;&nbsp;&nbsp;  Saturday: $5.00, Suholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>  <p>1-888-729-6904 ext 111</p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",Emma Lou Olson Civic Center,angela.couch@beadshows.com,"1801 N.E. 6th St, Pompano Beach, FL  33060",
http://www.eventsetter.com/events/USA/North-Carolina/Charlotte/Festivals-Fairs-Parades/event122752.html,http://www.beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are w&nbsp;&nbsp;&nbsp;&nbsp;  Saturday: $5.00, Suholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>  <p>1-888-729-6904 ext 111</p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",Metrolina Tradeshow Expo- Bldg B,angela.couch@beadshows.com,"7100 Statesville Rd, Charlotte, NC 28269",
http://www.eventsetter.com/events/USA/Pennsylvania/York/Festivals-Fairs-Parades/event122754.html,http://beadshows.com,Intergalactic Bead & Jewelry Show,"Normal   0                         MicrosoftInternetExplorer4     st1\:*{behavior:url(#ieooui) }       /* Style Definitions */  table.MsoNormalTable 	{mso-style-name:""Table Normal""; 	mso-tstyle-rowband-size:0; 	mso-tstyle-colband-size:0; 	mso-style-noshow:yes; 	mso-style-parent:""""; 	mso-padding-alt:0in 5.4pt 0in 5.4pt; 	mso-para-margin:0in; 	mso-para-margin-bottom:.0001pt; 	mso-pagination:widow-orphan; 	font-size:10.0pt; 	font-family:""Times New Roman"";}    <p>Saturday &amp; Sunday</p>  <p>10am &ndash; 5pm</p>  <p>&nbsp;&nbsp;</p>  <p>Intergalactic Bead &amp; Jewelry Shows has one of the largest bead shows in the state. Exhibitors from around the nation will display a spectacular array of precious and semi- precious gemstone beads, sterling silver, unique findings, fantastic freshwater pearls, beautiful hand blown glass beads, vintage beads, crystals, delicas and so much more. </p>  <p>&nbsp;</p>  <p>All Intergalactic shows are w&nbsp;&nbsp;&nbsp;&nbsp;  Saturday: $5.00, Suholesale/retail.&nbsp; If purchasing wholesale please bring copies of your sales tax license.&nbsp;For more information and a $2 off admission coupon visit www.beadshows.com or call 888-729-6904.</p>  <p>&nbsp;</p>  <p>For more information and a discount admission coupon visit: www.beadshows.com</p>  <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>  <p>Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free </p>  <p>1-888-729-6904 ext 111</p>",888-729-6904,,"Saturday: $5.00, Sunday: $4.00, Children 12 &amp; Under: Free",York Expo Center  Horticultural Hall,angela.couch@beadshows.com,"334 Carlisle Avenue, York, PA  17404",
