venueLink,hours,phone,latitude,moreInfo,venue,time,price,description,address,name,startDate,city,image,endDate,state,longitude
http://www.thestranger.com/seattle/brechemin-auditorium/Location?oid=24044,,(206) 543-1201,47.66336,http://www.thestranger.com/seattle/Event?event=7596156,Brechemin Auditorium,7:30 pm.,$5,,UW Campus &nbsp;&nbsp;,Brechemin Piano Series,05/12/2011,Seattle,,05/12/2011,WA,-122.29826
http://www.thestranger.com/seattle/see-sound-lounge/Location?oid=25076,,(206) 374-3733,47.61268,http://www.thestranger.com/seattle/Event?event=4671508,See Sound Lounge,,,,115 Blanchard St &nbsp;&nbsp;,Salsa:                                       DJ Nick,05/01/2011,Seattle,,05/01/2011,WA,-122.34491
http://www.thestranger.com/seattle/vera-project/Location?oid=24743,,(206) 956-8372,47.62197,http://www.thestranger.com/seattle/Event?event=7012061,Vera Project,7:30 pm.,$11,,Republican St and Warren Ave N &nbsp;&nbsp;,"Joan of Arc, Air Waves",05/09/2011,Seattle,,05/09/2011,WA,-122.34839
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7852462,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Sovereign Records Showcase:                                       The Hollywood Farmer, the Union Stewards, The Downstrokes, The Springboards",05/13/2011,Seattle,,05/13/2011,WA,-122.3788
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583892,Funhouse,,$7,,206 Fifth Ave N &nbsp;&nbsp;,"The Bad Things, Mark Growden, Bat Country",05/13/2011,Seattle,,05/13/2011,WA,-122.34739
http://www.thestranger.com/seattle/ground-zero/Location?oid=23914,,(425) 452-6118,47.6126,http://www.thestranger.com/seattle/Event?event=7853856,Ground Zero,,$5/$6,,257 100th Ave NE &nbsp;&nbsp;,"Simple Monsters, How How Medical, Auspex, Everybody Panic",05/13/2011,Bellevue,,05/13/2011,WA,-122.20715
http://www.thestranger.com/seattle/new-orleans/Location?oid=37125,,(206) 622-2563,47.60157,http://www.thestranger.com/seattle/Event?event=6245937,New Orleans,,,,114 First Ave S &nbsp;&nbsp;,"Flexicon, Thomas Marriott",05/13/2011,Seattle,,05/13/2011,WA,-122.33399
http://www.thestranger.com/seattle/piecoras/Location?oid=24352,,(206) 322-9411,47.61369,http://www.thestranger.com/seattle/Event?event=7596574,Piecora's,,$5,,1401 E Madison St &nbsp;&nbsp;,Christina Cramer,05/13/2011,Seattle,,05/13/2011,WA,-122.31432
http://www.thestranger.com/seattle/vera-project/Location?oid=24743,,(206) 956-8372,47.62197,http://www.thestranger.com/seattle/Event?event=7615819,Vera Project,,,,Republican St and Warren Ave N &nbsp;&nbsp;,"Ambulance, the Turpentines, Fox and the Law, Tomten",05/13/2011,Seattle,,05/13/2011,WA,-122.34839
http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,4 pm-close daily,(206) 284-5003,47.6188,http://www.thestranger.com/seattle/Event?event=3523542,Hula Hula,9:30 pm.,Free,,106 First Ave N &nbsp;&nbsp;,Hula Hula Karaoke:                                       Guests,04/30/2011,Seattle,,04/30/2011,WA,-122.35521
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924525,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"The Underwater Tiger, Giant Killer Robots, the Flight Academy",05/26/2011,Seattle,,05/26/2011,WA,-122.3788
http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,4 pm-close daily,(206) 284-5003,47.6188,http://www.thestranger.com/seattle/Event?event=3523542,Hula Hula,9:30 pm.,Free,,106 First Ave N &nbsp;&nbsp;,Hula Hula Karaoke:                                       Guests,05/04/2011,Seattle,,05/04/2011,WA,-122.35521
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924547,2 Bit Saloon,,$5,,4818 17th Ave NW &nbsp;&nbsp;,Metal Monday:                                       Guests,05/30/2011,Seattle,,05/30/2011,WA,-122.3788
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7852445,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Three Legged Dog, Can't Complain, Go Fight Win, Dies Drear",05/07/2011,Seattle,,05/07/2011,WA,-122.3788
http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,Daily 2 pm-2 am,(206) 323-1525,47.61454,http://www.thestranger.com/seattle/Event?event=2109249,Cuff Complex,8 pm.,,,1533 13th Ave &nbsp;&nbsp;,Karaoke:                                       Guests,04/28/2011,Seattle,,04/28/2011,WA,-122.3157
http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,,324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=7139820,Neighbours Underground,,,,1509 Broadway &nbsp;&nbsp;,The Get Down:                                       Karl K,04/29/2011,Seattle,,04/29/2011,WA,-122.321
http://www.thestranger.com/seattle/neighbours-underground/Location?oid=24964,,324-5358,47.61431,http://www.thestranger.com/seattle/Event?event=7139883,Neighbours Underground,,,,1509 Broadway &nbsp;&nbsp;,"Club Vogue:                                       DJ Chance, DJ Eternal Darkness",04/30/2011,Seattle,,04/30/2011,WA,-122.321
http://www.thestranger.com/seattle/crocodile/Location?oid=23881,,info@thecrocodile.com,47.61349,http://www.thestranger.com/seattle/Event?event=7350878,Crocodile,8 pm.,$7,,2200 Second Ave &nbsp;&nbsp;,"M. Bison, Heatwarmer, Gems",05/25/2011,2200 Second Ave,http://www.thestranger.com/binary/baab/MBISON_110525_TN.jpg1302543947-original.jpg,05/25/2011,WA,-122.34443
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583882,Funhouse,,$7,,206 Fifth Ave N &nbsp;&nbsp;,"Gypsyhawk, Jr. Worship, Medula Pinata, Guests",05/11/2011,Seattle,,05/11/2011,WA,-122.34739
http://www.thestranger.com/seattle/mercury/Location?oid=24018,,(206) 328-9481,47.61276,http://www.thestranger.com/seattle/Event?event=7615791,Mercury,,$6,,1009 E Union St &nbsp;&nbsp;,"Burn:                                       Anhedonist, Ealdath, Shadow of the Torturer",05/11/2011,Seattle,,05/11/2011,WA,-122.31911
http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,,(206) 324-7263,47.61396,http://www.thestranger.com/seattle/Event?event=1027141,Century Ballroom,9 pm.,$10,,"915 E Pine St, second floor &nbsp;&nbsp;",Century Tango:                                       DJ Bill Alsup,05/13/2011,Seattle,,05/13/2011,WA,-122.32044
http://www.thestranger.com/seattle/halo/Location?oid=99842,,(206) 324-7263,47.6141,http://www.thestranger.com/seattle/Event?event=3323436,HaLo,9 pm.,$4,,"500 E Pike St, Second Floor &nbsp;&nbsp;",Bachata:                                       DJ Alison,05/04/2011,Seattle,,05/04/2011,WA,-122.3255
http://www.thestranger.com/seattle/keyarena/Location?oid=73500,,684-7200,47.62194,http://www.thestranger.com/seattle/Event?event=6974247,KeyArena,8 pm.,$29.50-$65,,"305 Harrison St, Seattle Center &nbsp;&nbsp;","System of a Down, Gogol Bordello",05/13/2011,Seattle,,05/13/2011,WA,-122.34817
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=6956849,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,Rock DJs:                                       Guests,05/05/2011,Seattle,,05/05/2011,WA,-122.34468
http://www.thestranger.com/seattle/moe-bar/Location?oid=242778,,(206) 709-9951,47.61396,http://www.thestranger.com/seattle/Event?event=7140274,Moe Bar,,Free,,925 E Pike St &nbsp;&nbsp;,"Busted:                                       Turk, Paco, Chetbong",05/05/2011,Seattle,,05/05/2011,WA,-122.32037
http://www.thestranger.com/seattle/ballroom/Location?oid=24032,Daily 4 pm-2 am,(206) 634-2575,47.65207,http://www.thestranger.com/seattle/Event?event=6181972,Ballroom,,Free,,456 N 36th St &nbsp;&nbsp;,DJ Rob,05/05/2011,Seattle,,05/05/2011,WA,-122.35307
http://www.thestranger.com/seattle/noc-noc/Location?oid=24139,,(206) 223-1333,47.60961,http://www.thestranger.com/seattle/Event?event=2229223,Noc Noc,9 pm.,Free,,1516 Second Ave &nbsp;&nbsp;,DJ Shane,05/03/2011,Seattle,,05/03/2011,WA,-122.33894
http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,Daily 2 pm-2 am,(206) 323-1525,47.61454,http://www.thestranger.com/seattle/Event?event=2109247,Cuff Complex,8 pm.,,,1533 13th Ave &nbsp;&nbsp;,Bearaoke:                                       Guests,05/03/2011,Seattle,,05/03/2011,WA,-122.3157
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924490,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Bloody F Mess, the Hollowbodies, Kids on Fire",05/14/2011,Seattle,,05/14/2011,WA,-122.3788
http://www.thestranger.com/seattle/comet/Location?oid=24067,,(206) 322-9272,47.61423,http://www.thestranger.com/seattle/Event?event=7418288,Comet,,,,922 E Pike St &nbsp;&nbsp;,"Houses, AM Radio",05/14/2011,Seattle,,05/14/2011,WA,-122.32037
http://www.thestranger.com/seattle/king-cat-theater/Location?oid=23908,,269-7444,47.61555,http://www.thestranger.com/seattle/Event?event=7489320,King Cat Theater,6 pm.,$25/$30/$35,,2130 Sixth Ave &nbsp;&nbsp;,"The Young Dubliners, Ockhams Razor, Amadan, Whiskey Dicks",05/14/2011,Seattle,,05/14/2011,WA,-122.33992
http://www.thestranger.com/seattle/bilbao-tapas-bar/Location?oid=255928,,(206) 547-5034,47.66153,http://www.thestranger.com/seattle/Event?event=7140140,Bilbao Tapas Bar,7:30 pm.,Free,,4500 Ninth Ave NE &nbsp;&nbsp;,Miki Piza & Paraiso,05/14/2011,Seattle,,05/14/2011,WA,-122.31818
http://www.thestranger.com/seattle/studio-seven/Location?oid=24196,,(206) 286-1312,47.57453,http://www.thestranger.com/seattle/Event?event=7580674,Studio Seven,7:30 pm.,,,110 S Horton &nbsp;&nbsp;,"Amsterdam, No Ground, West on 18, Autonomous, Siege of Cranes",05/14/2011,Seattle,,05/14/2011,WA,-122.33388
http://www.thestranger.com/seattle/cairo/Location?oid=1119279,,453-4077,47.62417,http://www.thestranger.com/seattle/Event?event=7562044,Cairo,8 pm.,$5,,507 E Mercer St &nbsp;&nbsp;,"Wet Hair, Rene Hell",05/14/2011,Seattle,,05/14/2011,WA,-122.3251
http://www.thestranger.com/seattle/crocodile/Location?oid=23881,,info@thecrocodile.com,47.61349,http://www.thestranger.com/seattle/Event?event=7028363,Crocodile,8 pm.,,,2200 Second Ave &nbsp;&nbsp;,"The Melvins, Guests",05/14/2011,2200 Second Ave,http://www.thestranger.com/binary/84a1/Melvins514_copy.jpg1301952948-original.jpg,05/14/2011,WA,-122.34443
http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,47.61264,http://www.thestranger.com/seattle/Event?event=1159311,'Ohana Restaurant & Sushi Bar,,,,2207 1st Ave &nbsp;&nbsp;,Live Island Music:                                       Guests,05/04/2011,Seattle,,05/04/2011,WA,-122.34565
http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,47.61264,http://www.thestranger.com/seattle/Event?event=3658170,'Ohana Restaurant & Sushi Bar,,,,2207 1st Ave &nbsp;&nbsp;,Karaoke:                                       Guests,05/01/2011,Seattle,,05/01/2011,WA,-122.34565
http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,,(206) 325-2149,47.61533,http://www.thestranger.com/seattle/Event?event=4873133,Capitol Club,,,,414 E Pine St &nbsp;&nbsp;,"The Jet Set:                                       DJ Swervewon, 100 Proof",05/02/2011,Seattle,,05/02/2011,WA,-122.32654
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7852436,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Wyoming Young and Strong, Old Blue, Puke Snake, the Bull Moose Revival",05/05/2011,Seattle,,05/05/2011,WA,-122.3788
http://www.thestranger.com/seattle/ballroom/Location?oid=24032,Daily 4 pm-2 am,(206) 634-2575,47.65207,http://www.thestranger.com/seattle/Event?event=4967920,Ballroom,,,,456 N 36th St &nbsp;&nbsp;,Dirty Harry from KUBE,05/04/2011,Seattle,,05/04/2011,WA,-122.35307
http://www.thestranger.com/seattle/the-stepping-stone/Location?oid=1025025,,(206) 420-3723,47.67174,http://www.thestranger.com/seattle/Event?event=7140223,The Stepping Stone,,,,5903 24th Ave NW &nbsp;&nbsp;,Open Mic:                                       Guests,05/03/2011,Seattle,,05/03/2011,WA,-122.38769
http://www.thestranger.com/seattle/scarlet-tree/Location?oid=23902,"Mon-Thurs 11 am-2 am, Fri-Sun 7 am-2 am",(206) 523-8888,47.67605,http://www.thestranger.com/seattle/Event?event=7615544,Scarlet Tree,,,,801 NE 65th Street &nbsp;&nbsp;,DJ Deniro,04/29/2011,Seattle,,04/29/2011,WA,-122.3176
http://www.thestranger.com/seattle/capitol-club/Location?oid=24518,,(206) 325-2149,47.61533,http://www.thestranger.com/seattle/Event?event=5315309,Capitol Club,10 pm.,Free,,414 E Pine St &nbsp;&nbsp;,"Roll Bounce: Bass Sessions:                                       Dash EXP, Surpass, Aqueous",05/04/2011,Seattle,,05/04/2011,WA,-122.32654
http://www.thestranger.com/seattle/captain-blacks/Location?oid=1666982,,(206) 327-9549,47.61888,http://www.thestranger.com/seattle/Event?event=5538688,Captain Blacks,,,,129 Belmont Ave E &nbsp;&nbsp;,Chicken & Waffles:                                       Rotating DJs,05/03/2011,Seattle,,05/03/2011,WA,-122.32413
http://www.thestranger.com/seattle/century-ballroom/Location?oid=24789,,(206) 324-7263,47.61396,http://www.thestranger.com/seattle/Event?event=7852748,Century Ballroom,,$6,,"915 E Pine St, second floor &nbsp;&nbsp;",DJ Ben Thomas,05/03/2011,Seattle,,05/03/2011,WA,-122.32044
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=7853364,Contour,,,,807 First Ave &nbsp;&nbsp;,Electric Groove,05/03/2011,Seattle,,05/03/2011,WA,-122.33521
http://www.thestranger.com/seattle/arabica-lounge/Location?oid=4938312,"Sun-Thurs 7 am-9 pm, Fri-Sat 9 am-11 pm",(206) 347-6093,47.61873,http://www.thestranger.com/seattle/Event?event=7737285,Arabica Lounge,,,,1550 E Olive Way &nbsp;&nbsp;,"Sad Sad Songs:                                       DJ Bessington, DJ Dewey Decimal",05/31/2011,Seattle,,05/31/2011,WA,-122.32569
http://www.thestranger.com/seattle/havana/Location?oid=55817,,(206) 323-CUBA,47.61423,http://www.thestranger.com/seattle/Event?event=6956836,Havana,,$5/$8,,1010 E Pike St &nbsp;&nbsp;,Havana Nights:                                       DJ Redman,05/03/2011,1010 E Pike St,,05/03/2011,WA,-122.31919
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=52083,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,Metal:                                       Doctor Jonze,05/03/2011,Seattle,,05/03/2011,WA,-122.34468
http://www.thestranger.com/seattle/arabica-lounge/Location?oid=4938312,"Sun-Thurs 7 am-9 pm, Fri-Sat 9 am-11 pm",(206) 347-6093,47.61873,http://www.thestranger.com/seattle/Event?event=7852480,Arabica Lounge,,,,1550 E Olive Way &nbsp;&nbsp;,OAG Thang,05/26/2011,Seattle,,05/26/2011,WA,-122.32569
http://www.thestranger.com/seattle/moore-theatre/Location?oid=24641,,(206) 292-2787,47.61129,http://www.thestranger.com/seattle/Event?event=7097033,Moore Theatre,7 pm.,$27.50,,1932 Second Ave &nbsp;&nbsp;,"James Blunt, Christina Perri",05/08/2011,Seattle,,05/08/2011,WA,-122.34083
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924502,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"People Die, Shakin' Michael J, The Whorewoods, Burn Burn Burn",05/20/2011,Seattle,,05/20/2011,WA,-122.3788
http://www.thestranger.com/seattle/funhouse/Location?oid=24245,,(206) 374-8400,47.61988,http://www.thestranger.com/seattle/Event?event=7583954,Funhouse,,$12,,206 Fifth Ave N &nbsp;&nbsp;,"Captured! By Robots, Android Hero, Guests",05/20/2011,Seattle,,05/20/2011,WA,-122.34739
http://www.thestranger.com/seattle/neptune-coffee/Location?oid=461467,Daily 6 am-9 pm,(206) 599-8822,47.69002,http://www.thestranger.com/seattle/Event?event=2283283,Neptune Coffee,7:30 pm.,Free,,8415 Greenwood Ave N &nbsp;&nbsp;,Open Mic Night Friendship Club:                                       Kalie & Her Ukulele,05/03/2011,Seattle,,05/03/2011,WA,-122.3555
http://www.thestranger.com/seattle/meany-hall/Location?oid=23891,,543-4880,47.60577,http://www.thestranger.com/seattle/Event?event=7596179,Meany Hall,7:30 pm.,$10,,UW Campus &nbsp;&nbsp;,University Symphony:                                       University of Washington's School of Music,05/10/2011,Seattle,,05/10/2011,WA,-122.32943
http://www.thestranger.com/seattle/crocodile/Location?oid=23881,,info@thecrocodile.com,47.61349,http://www.thestranger.com/seattle/Event?event=7138539,Crocodile,8 pm.,$8,,2200 Second Ave &nbsp;&nbsp;,"Grayskul, Continental Soldiers, Fly Moon Royalty",05/27/2011,2200 Second Ave,http://www.thestranger.com/binary/f7d5/GRAYSKUL_110527_TN.jpg1302648408-original.jpg,05/27/2011,WA,-122.34443
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924494,2 Bit Saloon,,$5,,4818 17th Ave NW &nbsp;&nbsp;,Metal Monday:                                       Guests,05/16/2011,Seattle,,05/16/2011,WA,-122.3788
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924518,2 Bit Saloon,,$5,,4818 17th Ave NW &nbsp;&nbsp;,Metal Monday:                                       Guests,05/23/2011,Seattle,,05/23/2011,WA,-122.3788
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=1469240,Contour,,,,807 First Ave &nbsp;&nbsp;,"Broken Gooves:                                       Filthy Rich, Mendicants, DJ Ronnie Paul",05/01/2011,Seattle,,05/01/2011,WA,-122.33521
http://www.thestranger.com/seattle/gorge-amphitheatre/Location?oid=24799,,(509) 785-0306,47.03691,http://www.thestranger.com/seattle/Event?event=7066322,Gorge Amphitheatre,,sold out,,754 Silica Road NW &nbsp;&nbsp;,"Sasquatch Music Festival:                                       Foo Fighters, Death From Above 1979, Against Me!, Biffy Clyro, Rival Schools, The Bronx",05/27/2011,George,,05/27/2011,WA,-119.95498
http://www.thestranger.com/seattle/contour/Location?oid=23990,,(206) 447-7704,47.60337,http://www.thestranger.com/seattle/Event?event=4587038,Contour,,,,807 First Ave &nbsp;&nbsp;,"Europa Night:                                       DJ Igor, DJ Misha, DJ Chronus",04/30/2011,Seattle,,04/30/2011,WA,-122.33521
http://www.thestranger.com/seattle/havana/Location?oid=55817,,(206) 323-CUBA,47.61423,http://www.thestranger.com/seattle/Event?event=55820,Havana,,$5,,1010 E Pike St &nbsp;&nbsp;,"Rotating DJs:                                       DV One, Soul One, Curtis, Nostalgia B, Sean Cee",04/30/2011,1010 E Pike St,,04/30/2011,WA,-122.31919
http://www.thestranger.com/seattle/cuff-complex/Location?oid=24134,Daily 2 pm-2 am,(206) 323-1525,47.61454,http://www.thestranger.com/seattle/Event?event=1799774,Cuff Complex,,$5 after 6PM,,1533 13th Ave &nbsp;&nbsp;,Tea Dance:                                       John England,05/01/2011,Seattle,,05/01/2011,WA,-122.3157
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=52081,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,No Come Down:                                       Jimi Crash,05/01/2011,Seattle,,05/01/2011,WA,-122.34468
http://www.thestranger.com/seattle/electric-tea-garden/Location?oid=1469367,,(206) 568-3972,47.61421,http://www.thestranger.com/seattle/Event?event=7063285,Electric Tea Garden,,$5/$10,,1402 E Pike St &nbsp;&nbsp;,"Diggin' Deep:                                       Nonfiction, Jordan Strong, Ramiro, Deepvibez",05/14/2011,Seattle,,05/14/2011,WA,-122.31406
http://www.thestranger.com/seattle/bara/Location?oid=24713,,(206) 325-8263,47.61433,http://www.thestranger.com/seattle/Event?event=7140248,Barça,,Free,,1510 11th Ave &nbsp;&nbsp;,Clark Gibson Trio,05/05/2011,Seattle,,05/05/2011,WA,-122.31789
http://www.thestranger.com/seattle/paragon/Location?oid=24629,,(206) 283-4548,47.63757,http://www.thestranger.com/seattle/Event?event=52021,Paragon,,,,2125 Queen Anne Ave N &nbsp;&nbsp;,Goodybag,05/05/2011,Seattle,,05/05/2011,WA,-122.35717
http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,47.61486,http://www.thestranger.com/seattle/Event?event=7924606,Baltic Room,,,,1207 Pine St &nbsp;&nbsp;,"214, Cedaa, Ill Cosby, B2B qp",05/04/2011,Seattle,,05/04/2011,WA,-122.32838
http://www.thestranger.com/seattle/hula-hula/Location?oid=146146,4 pm-close daily,(206) 284-5003,47.6188,http://www.thestranger.com/seattle/Event?event=3523542,Hula Hula,9:30 pm.,Free,,106 First Ave N &nbsp;&nbsp;,Hula Hula Karaoke:                                       Guests,05/03/2011,Seattle,,05/03/2011,WA,-122.35521
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924539,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Sin Driver, Hobo Nephews, Shamewreck",05/28/2011,Seattle,,05/28/2011,WA,-122.3788
http://www.thestranger.com/seattle/baltic-room/Location?oid=23875,"Mon-Fri 7 am-2 am, Sat-Sun 8:30 am-2 am",(206) 625-4444,47.61486,http://www.thestranger.com/seattle/Event?event=7924673,Baltic Room,,,,1207 Pine St &nbsp;&nbsp;,"Trashed:                                       Sean Majors, Flat Black, Bgeezy, Guests",05/07/2011,Seattle,,05/07/2011,WA,-122.32838
http://www.thestranger.com/seattle/skylark-cafe-and-club/Location?oid=37450,"Mon-Fri 3 pm-2 am, Sat 9 am-2 pm, Sun 9 am-11 pm",(206) 935-2111,47.57001,http://www.thestranger.com/seattle/Event?event=1142960,Skylark Cafe & Club,,,,3803 Delridge Way SW &nbsp;&nbsp;,Open Mic:                                       Guests,05/04/2011,Seattle,,05/04/2011,WA,-122.36238
http://www.thestranger.com/seattle/blue-moon-tavern/Location?oid=23919,,(206) 675-9116,47.66143,http://www.thestranger.com/seattle/Event?event=1197811,Blue Moon Tavern,8 pm.,,,712 NE 45th St &nbsp;&nbsp;,Open Mic With Linda Lee:                                       Guests,05/04/2011,Seattle,,05/04/2011,WA,-122.32052
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924531,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Hammerlock, Plaster, Neon Wilderness",05/27/2011,Seattle,,05/27/2011,WA,-122.3788
http://www.thestranger.com/seattle/juju/Location?oid=568021,,(206) 728-4053,47.61359,http://www.thestranger.com/seattle/Event?event=3658978,Juju,,Free,,2224 Second Ave &nbsp;&nbsp;,Soundcheck:                                       DJ KLTZ,05/05/2011,Seattle,,05/05/2011,WA,-122.34463
http://www.thestranger.com/seattle/last-supper-club/Location?oid=23920,,(206) 748-9975,47.60103,http://www.thestranger.com/seattle/Event?event=7854334,Last Supper Club,,Free,,124 S Washington St &nbsp;&nbsp;,Thrive:                                       Guest DJs,05/05/2011,Seattle,,05/05/2011,WA,-122.33355
http://www.thestranger.com/seattle/the-living-room/Location?oid=2658687,"Sun-Weds 4 pm-midnight, Thurs 4 pm-1 am, Fri-Sat 4 pm-2 am",(206) 708-6021,47.61671,http://www.thestranger.com/seattle/Event?event=6957383,The Living Room,,,,1355 E Olive Way &nbsp;&nbsp;,"Prog!:                                       Gel-Sol, Explorateur, the Naturebot, Veins",05/05/2011,Seattle,,05/05/2011,WA,-122.32744
http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,47.61264,http://www.thestranger.com/seattle/Event?event=6454968,'Ohana Restaurant & Sushi Bar,,,,2207 1st Ave &nbsp;&nbsp;,Chill:                                       DJ MS,05/05/2011,Seattle,,05/05/2011,WA,-122.34565
http://www.thestranger.com/seattle/highline/Location?oid=4038961,"Mon-Fri 11 am-2 am, Sat-Sun 9 am-2 am",(206) 328-7837,47.62012,http://www.thestranger.com/seattle/Event?event=7853753,Highline,,,,210 Broadway E &nbsp;&nbsp;,Soul Clap & Dance-Off:                                       DJ Jonathan Toubin,05/04/2011,Seattle,,05/04/2011,WA,-122.32076
http://www.thestranger.com/seattle/2-bit-saloon/Location?oid=4017559,,,47.66405,http://www.thestranger.com/seattle/Event?event=7924515,2 Bit Saloon,,,,4818 17th Ave NW &nbsp;&nbsp;,"Sigourney Reverb, the Correspondents, Blintz Krieg",05/21/2011,Seattle,,05/21/2011,WA,-122.3788
http://www.thestranger.com/seattle/conor-byrne/Location?oid=23880,,(206) 784-3640,47.66533,http://www.thestranger.com/seattle/Event?event=4873465,Conor Byrne,,Free,,5140 Ballard Ave NW &nbsp;&nbsp;,Get the Spins:                                       Guest DJs,05/02/2011,Seattle,,05/02/2011,WA,-122.38168
http://www.thestranger.com/seattle/lava-lounge/Location?oid=23928,,(206) 441-5660,47.61363,http://www.thestranger.com/seattle/Event?event=52082,Lava Lounge,,,,2226 Second Ave &nbsp;&nbsp;,Rockabilly:                                       DJ John,05/02/2011,Seattle,,05/02/2011,WA,-122.34468
http://www.thestranger.com/seattle/ohana-restaurant-and-sushi-bar/Location?oid=165251,"Lunch Tue-Fri 11:30 am-3 pm; Fri-Sat 4 pm-2 am, Sun-Thu 5 pm-2 am",(206) 956-9329,47.61264,http://www.thestranger.com/seattle/Event?event=6455012,'Ohana Restaurant & Sushi Bar,,,,2207 1st Ave &nbsp;&nbsp;,DJ Marc Sense,05/03/2011,Seattle,,05/03/2011,WA,-122.34565
http://www.thestranger.com/seattle/faire/Location?oid=33943,"Mon-Thurs 7 am-midnight, Fri 7 am-1 am, Sat 9 am-1 am, Sun 9 am-midnight",(206) 652-0781,47.61674,http://www.thestranger.com/seattle/Event?event=7853510,Faire,,,,1351 E Olive Way &nbsp;&nbsp;,Special OPS featuring Monktail Creative Music Concern,05/01/2011,Seattle,,05/01/2011,WA,-122.32722
