phone,website,moreInfo,location,startDate,name,venue,description,image,endDate
,http://www.sandiego.org/eventurl/10731,http://www.sandiego.org/event/Visitors/10731,Escondido,04/30/2011,Center Outreach at Cinco De Mayo Event,San Diego Archaeological Center,"Considered the largest and oldest Cinco de Mayo celebration in San Diego, this popular two-day event will transform San Diego Avenue into a traditional, colorful Mercado complete with live entertainment, delicious food and much more!<br />  <br />  The Children's Area at Fiesta Old Town Cinco de Mayo is a wonderful way to teach children about the history and culture of San Diego. The Children's area will be open from 11am to 5pm each day. Look for the San Diego Archaeological Center table.",,05/01/2011
,http://www.sandiego.org/eventurl/9962,http://www.sandiego.org/event/Visitors/9962,Little Italy,04/07/2011,Ivan Stewart's Electric Bike Center Test Drive,Ivan Stewart's Electric Bike Center,Every Saturday from 9:30-1pm we are at the farmer's market here in Little Italy. You can spend the day strolling along and tasting some of the best and authentic food you have ever had. To top your day off you can come check out our electric bike booth and ask for a free test drive! The bikes are a blast to ride; you'll be coming back every Saturday!,http://www.sandiego.org/images/display.php?id=7912,10/23/2011
,http://www.sandiego.org/eventurl/10604,http://www.sandiego.org/event/Visitors/10604,University Heights,04/07/2011,And Then I Wrote a Song About it,Diversionary Theatre,"Set to the rhythm of the disco era and beyond, this earnest yet uproarious musical breaks new ground with its tour-de-force cast of one. The musical follow the adventures of a perspiring actor-singer-songwriter-dancer-secretary as he searches for love and fame in the early 1980s.<br />  <br />  Show times for March 25-April 10:<br />  Thursday at 7:30 pm<br />  Friday at 8:00 pm<br />  Saturday at 3:00 & 8:00 pm<br />  Sunday at 2:00 pm<br />  <br />  Added performance Monday, April 4 at 7:30pm<br />  <br />  For tickets, please visit our website.<br />  <br />  Book by Eric H. Weinberger, Music by Daniel S. Acquisto, Lyrics by Sammy Buck<br />  Featuring Nick Cearley. Directed by Igor Goldin. Choreography by Antoinette DiPietropolo (re-created by Goldin). Conducted by Thomas Hodges.",,04/10/2011
,http://www.sandiego.org/eventurl/9807,http://www.sandiego.org/event/Visitors/9807,Downtown,04/07/2011,Fiddler on the Roof,Lyric Opera San Diego,"This rousing musical, based on the stories of Shalom Aleichem, takes place in pre-revolutionary Russia and centers on the life of Tevye a milkman who is trying to keep his family's traditions in place while marrying off his three older daughters as times are changing and Russia is on the brink of revolution. Tevye is trying to keep everyone, and everything, together even as the daughters want to make their own matches. <br />  <br />  Leon Natker reprises one of his signature roles, Tevye in the record-breaking, award-winning Broadway smash “Fiddler on the Roof.” Jimmy Ferraro returns to our stage for his first turn as Lazar Wolf in this beloved tale of tradition, family, love, and change in a Russian shtetl.",http://www.sandiego.org/images/display.php?id=8797,04/10/2011
,http://www.sandiego.org/eventurl/10439,http://www.sandiego.org/event/Visitors/10439,,04/07/2011,Plays by Young Writers,Playwrights Project,"Playwrights Project's annual festival of winning scripts from the California Young Playwrights Contest.  Selected from 294 contest submissions, two scripts will be presented as full productions and two as readings at the Lyceum Theatre, April 1-10, 2011.  This year adds a new twist and will rotate the Plays by Young Writers program with a full production from our Telling Stories: Giving Voice to Foster Youth program.  The new play, entitled ""Switch,"" was written by professional playwright Lisa Kirazian.<br />  <br />  Phone: (619) 239-8222<br />  Location: Lyceum Theatre, 79 Horton Plaza, San Diego<br />  <br />  Opening Night (Apr. 2) includes post performance reception with the playwrights, $50.  General Admission $20, Seniors/students/military $15, Groups of 10+ $12, School groups of 10+ $9.",http://www.sandiego.org/images/display.php?id=6942,04/10/2011
,http://www.sandiego.org/eventurl/8978,http://www.sandiego.org/event/Visitors/8978,Balboa Park,04/07/2011,Groundswell,The Old Globe,"In a small lodge on the ferociously rocky coast of South Africa, two men plot to convince their lone guest to invest in their diamond mining scheme. The three men find themselves caught in a power struggle fueled by greed and desperation and will go to any length to secure a chance at a better life.  This unforgettable thriller offers a provocative look at a society still haunted by its divided past. <br />",http://www.sandiego.org/images/display.php?id=9500,04/17/2011
,http://www.sandiego.org/eventurl/8980,http://www.sandiego.org/event/Visitors/8980,Balboa Park,04/07/2011,"Rafta, Rafta...",The Old Globe,"Following their wedding, two newlyweds find that starting their life together under the groom's family’s roof is no honeymoon.  With warmth and humor, this British comedy examines what happens when a young couple must choose between saving money or their marriage.",http://www.sandiego.org/images/display.php?id=9432,04/24/2011
619-570-1100,http://www.sandiego.org/eventurl/10707,http://www.sandiego.org/event/Visitors/10707,Downtown,04/19/2011,Stomp,Broadway/San Diego,"It's impossible to walk away without a smile from this rhythm-centric production of music, comedy and talent. Bring the whole family and enjoy the beat!",,04/24/2011
,http://www.sandiego.org/eventurl/10669,http://www.sandiego.org/event/Visitors/10669,North Park,04/09/2011,CityBeat Festival of Beers,San Diego Music Foundation,"<span style=""font: normal normal normal 1em/normal verdana; text-align: left"">The&nbsp;<span class=""Apple-style-span"" style=""font: normal normal normal 1em/normal verdana"">CityBeat Festival of Beers</span>&nbsp;is the perfect marriage of two of San Diego's best known exports - music and craft beer.<span style=""font: normal normal normal 1em/normal verdana; text-align: left"">&nbsp;</span>San Diego has emerged as one of the most dynamic beer cities in the United States, arguably the world, with a diversity of style and technique that is unmatched.<span style=""font: normal normal normal 1em/normal verdana; text-align: left"">&nbsp;</span>With the participation of over 30 local brewers and performances from&nbsp;<span class=""Apple-style-span"" style=""font: normal normal normal 1em/normal verdana"">Tape Deck Mountain</span>,&nbsp;<span class=""Apple-style-span"" style=""font: normal normal normal 1em/normal verdana"">Little Hurricane</span>,&nbsp;<span class=""Apple-style-span"" style=""font: normal normal normal 1em/normal verdana"">Maren Parusel</span>&nbsp;and Stevie &amp; the Hi-Stax</span><span style=""font: normal normal normal 1em/normal verdana; text-align: left"">&nbsp;this event has grown into the San Diego Music Foundation's largest single event fundraiser for the organization.</span>",http://www.sandiego.org/images/display.php?id=9513,04/09/2011
858-748-0016,http://www.sandiego.org/eventurl/10756,http://www.sandiego.org/event/Visitors/10756,Poway,04/10/2011,Earth Day Festival,,<p>Poway's Annual Earth Day Festival is a fun event for the whole family. The street fair will feature 150 different vendors and businesses ranging from kid activities to green products for your home. The food court will offer a wide variety of treats from BBQ to deep fried candy bars. Bands Calima and Kanan Road will be performing on the main stage. A special presentation from the San Diego Zoo's Dr. Zoolittle will take&nbsp;place at 11:00 am.</p><p>Time: 10:00 am - 5:00 pm</p><p>Please come out and enjoy the beautiful Poway weather. We hope to see you there!</p>,,04/10/2011
(619) 563-4661,http://www.sandiego.org/eventurl/4905,http://www.sandiego.org/event/Visitors/4905,,04/24/2011,41st Chicano Park Day,Chicano Park Steering Committee,"This year's Chicano Park Day celebration will include traditional music and dance, including large Aztec dance performances and ceremony. In addition, there will be contemporary Latin jazz, rock and poetry, a classic low rider car display, children's activities and food, arts and crafts.",,04/24/2011
,http://www.sandiego.org/eventurl/10734,http://www.sandiego.org/event/Visitors/10734,,04/29/2011,Gamelan Festival 2011,Center for World Music,"The Center for World Music and the Consulate General of the Republic of Indonesia in Los Angeles will present Gamelan Festival 2011 in San Diego at 6:00 pm on Friday, April 29, 2011 at Canyon Crest Academy, the first American high school to purchase a full Javanese gamelan and to enjoy year-round, weekly, on-campus instruction by a distinguished senior Javanese musician.  With dancers and musicians from both San Diego and Los Angeles, and trained by two distinguished Indonesian artist directors (Pak Djoko Walujo and Pak Ade Suparman), five local gamelan groups will participate: a professional Sundanese gamelan degung (Kembang Sunda), a children's Balinese gamelan angklung, the Javanese gamelan from San Diego State University, the Javanese gamelan from CSU San Marcos, and the high school Javanese gamelan from Canyon Crest Academy.  The Festival will celebrate the arrival and naming of the new Javanese gamelan at Canyon Crest Academy.<br />  <br />  To purchase tickets to Gamelan Festival 2011 please <a href=""http://www.brownpapertickets.com/event/168122"">click here</a>.",,04/29/2011
619-795-5000,http://www.sandiego.org/eventurl/10605,http://www.sandiego.org/event/Visitors/10605,Downtown,04/07/2011,San Diego Padres vs. San Francisco Giants,San Diego Padres,"<p>Catch the San Diego Padres take on the San Francisco Giants at the oceanfront PETCO Park.</p><p>Game Day Promotions&nbsp;&amp; Events<br />Tuesday, April 4th&nbsp;- Padres Opening Day with a free t-shirt<br />Wednesday, April 5th&nbsp;- Padres Magnet Schedules&nbsp;</p>",http://www.sandiego.org/images/display.php?id=2764,04/06/2011
619-435-6611,http://www.sandiego.org/eventurl/10709,http://www.sandiego.org/event/Visitors/10709,Coronado,04/24/2011,Easter Brunch at the Del,Hotel del Coronado,"It sounds like an adults dream; a lavish&nbsp;Easter brunch on the beach, with the champagne flowing, in one of the most beautiful and historic hotels for miles around.&nbsp;But don't be fooled, it's kid friendly too! There is a kids' buffet, 3 free egg hunts during the day, crafts, and a photo opp with the Easter bunny. Altogether, it is an Easter you will never forget.",,04/24/2011
,http://www.sandiego.org/eventurl/1200,http://www.sandiego.org/event/Visitors/1200,Mission Bay,04/24/2011,Easter Brunch With Shamu,Dine With Shamu,"Spend Easter morning with your family at SeaWorld. Enjoy a leisurely poolside brunch with Shamu and his trainers. Our chefs will prepare a wonderful buffet to entice the whole family.<br />  <br />  Join us for one of 2 seatings: 9:00 am or 11:30 am<br />  <br />  <ul><li>Advanced reservations are highly recommended</li><br />  <li>A SeaWorld Admission Ticket is required but not included</li><br />  <li>Valid Pass Members can receive their discount by calling 800-257-4268 or by logging into the Pass Member Page</li><br />  <li>For reservations, please call 800-257-4268 or visit our <a href=""http://commerce.4adventure.com/eStore/scripts/skins/swc/DiningBookNow.aspx?SelectedSellingGroupID=1393"">website</a></li></ul><br />",http://www.sandiego.org/images/display.php?id=2453,04/24/2011
,http://www.sandiego.org/eventurl/10718,http://www.sandiego.org/event/Visitors/10718,Coronado,04/07/2011,El Cordova Hotel Monthly Wine Reception and Social Mixer,El Cordova Hotel,"Monthly Social & Mixer. First Thursday, Every Month. Enjoy food, beverage, open house and our great community. Come join us at El Cordova Hotel courtyard. OPEN to hotel guests, all visitors, business and residents local to Coronado Island and the San Diego Region.<br />  <br />  Thursday, April 7 - 5:00 - 7:00 pm <br />  1351 Orange Avenue<br />  Coronado, CA 92118",http://www.sandiego.org/images/display.php?id=9489,04/07/2011
,http://www.sandiego.org/eventurl/10241,http://www.sandiego.org/event/Visitors/10241,Shelter Island,04/07/2011,The Sound Doctors,Humphreys Restaurant-Humphrey's Half Moon Inn,"Humphreys Backstage Live - classic rock, 8:00 pm -12:00 am<br />  Happy Hour: 5:00 - 7:00 pm, 1/2 off all food & drinks!",http://www.sandiego.org/images/display.php?id=6459,04/07/2011
,http://www.sandiego.org/eventurl/10626,http://www.sandiego.org/event/Visitors/10626,Mission Valley,04/07/2011,The Ultimate Boarder Triathlon,San Diego International Sports Council,"<p>Now in it’s fourth year, the Ultimate Boarder&reg; Championship is the only triathlon on the planet that brings together the world's best surfers, skaters and snowboarders for a grueling one-week series. </p><p>From picturesque snow covered mountains, to a classic California reef break, all ending on a custom designed skate ramp. The Ultimate Boarder Championship challenges the best crossover amateur and professional athletes who will compete for the Ultimate Boarder Champion title and a first place prize of $30,000. </p><p>Past high profile athletes who have competed for the sought-after title of Ultimate Boarder&reg; Champion include 2010 co-champions skateboarder Chad Shetler and surfer Mike Morrissey, as well as Tom Curren, Bjorn Leines, Christian Hosoi, Rob Machado, Shayne Pospisil, Todd Richards, Andy Macdonald, Tosh Townend, Aaron Astorga and Steve Caballero. The event has been broadcast or featured on MTV2, FUEL TV, FOX Sports, Comcast SportsNet, ESPN.com, New York Times, Surfing Magazine, Allisports.com and more. Sponsors include SanDisk, Flexfit, Kona Brewing Co. and Mammoth Mountain.</p><p>The waiting period for the surf event starts April 4<sup>th</sup> and goes through April 7<sup>th</sup> at Seaside Reef in Cardiff, California. On Saturday, April 9<sup>th</sup>, the skateboard and awards portion of the competition take place at the Seaside Reef Parking lot, the first time in the history of Cardiff they have ever held a skateboard competition in that location and at a California state park. “This is the first time that state parks of California has hosted a skate event,” said California Lifeguard Peace Officer Edward Vodrazka.</p><p>Spectators are urged to bring beach chairs and blankets to Cardiff to watch it all go down.</p><p>The event benefits <a target=""_blank"" href=""http://www.freewheelchairmission.org"" title=""Free Wheelchair Mission"">Free Wheelchair Mission</a>, a non-profit that transforms lives through the gift of mobility. “It’s such a passionate organization for me because Ultimate Boarder is the ultimate event for mobility and there are thousands of people around the world who can’t get around,” said event founder Tim Hoover. In 2009, Ultimate Boarder raised money to send over 50 wheelchairs to Vietnam. This year’s event will have an additional feature on the live webcast for fans to contribute money to the cause.</p>",http://www.sandiego.org/images/display.php?id=9477,04/09/2011
,http://www.sandiego.org/eventurl/10601,http://www.sandiego.org/event/Visitors/10601,,04/07/2011,Coppelia,San Diego Civic Youth Ballet,"<p>An enchanting comedic ballet in Balboa Park’s Prado Theater. Come see nearly 100 dancers onstage in this tale of mischief, mystery, and mayhem. </p><p><strong>Performance Dates:<br /></strong>Friday 4/8, 7 pm <br />Saturday 4/9, 2 pm &amp; 7 pm <br />Sunday 4/10, 2 pm <br />Educational &amp; Girl Scout performances on 4/6 &amp; 4/7 </p><p>Come be delighted! Buy tickets at our website or at 619-233-3060. </p><p>Financial support is provided by the City of San Diego Commission for Arts and Culture.</p>",http://www.sandiego.org/images/display.php?id=9467,04/10/2011
800-442-7847,http://www.sandiego.org/eventurl/230,http://www.sandiego.org/event/Visitors/230,Downtown,04/07/2011,Whale Watching with Birch Aquarium Naturalists,Flagship Cruises & Events,"Join naturalists from the Birch Aquarium at Scripps aboard Flagship Cruises & Events three-and-a-half hour narrated cruise that includes gray whale artifacts, specimens and a take-home information packet on the gray whale. Binoculars available to rent.<br />  <br />  Reservation strongly recommended. Whale sightings guaranteed on all cruises or whale watchers cruise again for free.<br />  <br />  Departures: 9:45am & 1:30pm<br />  Cruise last approx. 3 - 3.5 hours",http://www.sandiego.org/images/display.php?id=2256,04/11/2011
