venueLink,zipCode,moreInfoLink,venueName,price,description,time,name,address,startDate,city,image,state
http://www.laweekly.com/locations/the-laugh-factory-112348/,90046,http://www.laweekly.com/events/life-of-the-party-with-jay-davis-746100/,THE LAUGH FACTORY,$20 & $30,,10:00pm,Life of the Party with Jay Davis,8001 Sunset Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/steve-allen-theater-115814/,90027,http://www.laweekly.com/events/the-hollywood-hot-shots-136763/,Steve Allen Theater,,"Tonight begins a monthly residency by The Hollywood Hot Shots. On the second Wednesday of the month, the Steve Allen Theater is the place for ""upstairs hot jazz"" with guitarist John Reynolds, brother Ralf Reynolds on washboard (they're the grandsons of ZaSu Pitts!) and special guests Seth MacFarlane &#151; yep, he sings &#151; and the Ditty Bops.",8:00pm,The Hollywood Hot Shots,"at the Center for Inquiry-West, 4773 Hollywood Blvd.",Ongoing,L.A.,,CA
http://www.laweekly.com/locations/i-o-west-112346/,90028,http://www.laweekly.com/events/cherry-crush-hosted-by-cherry-850179/,I.O. West,$5,,10:30pm,Cherry Crush Hosted by Cherry,6366 Hollywood Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/groundling-theater-112342/,90046,http://www.laweekly.com/events/the-crazy-uncle-joe-show-124634/,Groundling Theater,$12.50,,8:00pm,The Crazy Uncle Joe Show,7307 Melrose Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/steve-allen-theater-115814/,90027,http://www.laweekly.com/events/the-rudy-casoni-variety-show-396757/,Steve Allen Theater,,"""Welcome, dirtbags!"" is how Rudy Casoni greets visitors to his website. If you need some variety to spice up your mid-week, try The Rudy Casoni Variety Show. Toby Huss out-Sinatras Sinatra with his eerie portrayal. He's joined by Tom Lennon and Ben Grant of Reno 911 and The State, James Urbaniak, Pat Healy, burlesque dancers, full band and more.",8:00pm,The Rudy Casoni Variety Show,"at the Center for Inquiry-West, 4773 Hollywood Blvd.",Ongoing,L.A.,http://vvoice.vo.llnwd.net/e8/2778258.47.jpg,CA
http://www.laweekly.com/locations/king-king-114939/,90028,http://www.laweekly.com/events/floor-improv-507036/,King King,,Live dance performances accompanied by live bands,9:00pm-2:00am,Floor Improv,6555 Hollywood Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/the-improv-112345/,90046,http://www.laweekly.com/events/collegehumor-com-presents-comedy-juice-313085/,THE IMPROV,,,10:00pm,Collegehumor.com Presents Comedy Juice,8162 Melrose Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/i-o-west-112346/,90028,http://www.laweekly.com/events/harold-night-325552/,I.O. West,,That's improv of a high order.,,Harold Night,6366 Hollywood Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/bang-112334/,90046,http://www.laweekly.com/events/pinata-645365/,BANG,$12,"Christine Schoenwald's ""honest, funny and confessionally naked personal essay show. Every show has a different cast! Free candy!""",8:00pm,Pinata,457 N. Fairfax Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/comedy-central-stage-112337/,90038,http://www.laweekly.com/events/sit-n-spin-829881/,COMEDY CENTRAL STAGE,free,"Storytelling by Jill Soloway, Maggie Rowe, Jaclyn Lafer and assorted guests of varying hilarity; www.sitnspin.org.",8:00pm,Sit 'n' Spin,6539 Santa Monica Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/groundling-theater-112342/,90046,http://www.laweekly.com/events/cookin-with-gas-265006/,Groundling Theater,$16.50,,8:00pm,Cookin' With Gas,7307 Melrose Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/the-laugh-factory-112348/,90046,http://www.laweekly.com/events/the-mary-lynn-show-681307/,THE LAUGH FACTORY,"$20, $30 VIP","""I play a computer genius on the television show 24, hacking into secret government files, bomb schematics and traffic cams,"" Mary Lynn Rajskub explains. ""People always ask me what I'm really typing on the computer. I don't want to lie and pretend to be good at computers anymore. The truth is, I'm typing things like: 'You look really pretty today and keep up the good work, Mary Lynn, I believe in you.' I'll be the gorgeous one with long eyelashes and Princess Leia buns in the tap shoes and party hat. Okay, it's a lie. My life is a lie. I have hair extensions, fake eyelashes and I can't tap dance. I might have a party hat if you're lucky, and I know you are.""",8:00pm,The Mary Lynn Show,8001 Sunset Blvd.,Ongoing,L.A.,http://vvoice.vo.llnwd.net/e8/3797028.47.jpg,CA
http://www.laweekly.com/locations/bar-lubitsch-729538/,90046,http://www.laweekly.com/events/the-josh-and-josh-show--729539/,Bar Lubitsch,free,"Joshes Haness and Weinstein are NYC transplants with some stellar comic pals. Regulars include Brody Stevens, Eddie Pepitone, Jason Nash, Nick Kroll, Thomas Lennon, John Viener, Josh Fadem, Demitri Martin, Matt Braunger and even the occasional woman.",8:30pm,The Josh and Josh Show!!,7702 Santa Monica Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/bang-112334/,90046,http://www.laweekly.com/events/schwag-240944/,BANG,Free,,9:15pm,Schwag,457 N. Fairfax Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/i-o-west-112346/,90028,http://www.laweekly.com/events/dasariski-726550/,I.O. West,,,10:00pm,Dasariski,6366 Hollywood Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/hamburger-marys-178120/,90046,http://www.laweekly.com/events/im-just-sayin-487477/,Hamburger Mary's,free,See gays and straights learn to make comedy together.,7:00pm-9:00pm,I'm Just Sayin',8288 Santa Monica Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/steve-allen-theater-115814/,90027,http://www.laweekly.com/events/mary-lynn-rajskub-733009/,Steve Allen Theater,$10,"She also does a weekly show at the Laugh Factory, which you will also enjoy for roughly 100 times the cost and hassle of this show.",8:00pm,Mary Lynn Rajskub,"at the Center for Inquiry-West, 4773 Hollywood Blvd.",Ongoing,L.A.,,CA
http://www.laweekly.com/locations/joes-joint-114473/,90035,http://www.laweekly.com/events/fun-king-comedy-show-837702/,Joe's Joint,,"Regulars include Nick Thune, Matt Dwyer and Eddie Pepitone.",9:00pm,Fun King Comedy Show,8771 W. Pico Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/12-threads-710281/,90035,http://www.laweekly.com/events/12-threads-706255/,12 Threads,,,,12 THREADS,8647 Cashio St.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/amda-la-campus-674029/,90028,http://www.laweekly.com/events/amda-la-674030/,AMDA LA CAMPUS,,,,AMDA LA,6305 Yucca Street,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/american-academy-of-the-dramatic-arts-674039/,90028,http://www.laweekly.com/events/american-academy-of-dramatic-arts-674040/,American Academy of the Dramatic Arts,,,,AMERICAN ACADEMY OF DRAMATIC ARTS,1336 N. La Brea Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/la-weekly-113845/,90026,http://www.laweekly.com/events/angel-time-766165/,LA Weekly,,,,ANGEL TIME,6715 Sunset Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/the-art-institute-of-california-and-150-hollywood-674044/,90010,http://www.laweekly.com/events/the-art-institute-of-california-hollywood-674045/,THE ART INSTITUTE OF CALIFORNIA &#150; HOLLYWOOD,,,,THE ART INSTITUTE OF CALIFORNIA  HOLLYWOOD,"3440 Wilshire Blvd., 10th Floor",Ongoing,L.A.,,CA
http://www.laweekly.com/locations/el-leon-725293/,90048,http://www.laweekly.com/events/el-leon-725294/,El Leon,,,,EL LEON,8217 Beverly Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/extra-space-storage-west-hollywood-825517/,90038,http://www.laweekly.com/events/extra-space-storage-825518/,Extra Space Storage - West Hollywood,,,,EXTRA SPACE STORAGE,5825 Santa Monica Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/fidm-674037/,90015,http://www.laweekly.com/events/the-fashion-institute-of-design-and-merchandising-674038/,FIDM,,,,THE FASHION INSTITUTE OF DESIGN AND MERCHANDISING,919 South Grand Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/the-grammy-museum-433392/,90015,http://www.laweekly.com/events/grammy-museum-at-la-live-691832/,The Grammy Museum,,,,GRAMMY MUSEUM at LA Live,"800 W. Olympic Blvd., Ste. 245",Ongoing,L.A.,,CA
http://www.laweekly.com/locations/the-hollywood-film-and-acting-academy-674160/,90028,http://www.laweekly.com/events/the-hollywood-film-and-acting-academy-674161/,The Hollywood Film & Acting Academy,,,,The Hollywood Film & Acting Academy,1786 N. Highland Avenue,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/hollywood-silver-lake-hotel-and-suites-725298/,90004,http://www.laweekly.com/events/hollywood-silver-lake-hotel-and-suites-725299/,Hollywood Silver Lake Hotel & Suites,,,,HOLLYWOOD SILVER LAKE HOTEL & SUITES,250 Silve Lake Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/mp-urban-marketing-720787/,90017,http://www.laweekly.com/events/jarritos-720788/,MP Urban Marketing,,,,JARRITOS,1010 Wilshire Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/la-fonda-on-wilshire-265262/,90057,http://www.laweekly.com/events/la-fonda-721712/,La Fonda on Wilshire,,,,LA FONDA,2501 Wilshire Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/aids-project-la-720867/,90010,http://www.laweekly.com/events/national-aids-marathon-training-program-720868/,Aids Project LA,,,,NATIONAL AIDS MARATHON TRAINING PROGRAM,3550 Wilshire Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/peoples-college-of-law-674051/,90057,http://www.laweekly.com/events/peoples-college-of-law-674052/,PEOPLES COLLEGE OF LAW,,,,PEOPLES COLLEGE OF LAW,660 S. Bonnie Brae St.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/abcs-la-office-814945/,90036,http://www.laweekly.com/events/pick-up-women-with-ease--840424/,ABCs' LA Office,,,,PICK UP WOMEN WITH EASE!,5405 Wilshire Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/the-raven-spa-725291/,90039,http://www.laweekly.com/events/the-raven-spa-725292/,The Raven Spa,,,,THE RAVEN SPA,2910 Rowena Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/roadstoves-698139/,90015,http://www.laweekly.com/events/roadstoves-698140/,RoadStoves,,,,ROADSTOVES,924 West Washington Blvd.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/spcala-825530/,90016,http://www.laweekly.com/events/spcala-825531/,spcaLA,,,,SPCALA,"5026 W. Jefferson Blvd., Los Angeles, CA",Ongoing,L.A.,,CA
http://www.laweekly.com/locations/smashbox-studios-319892/,90046,http://www.laweekly.com/events/the-school-of-style-674024/,Smashbox Studios,,,,THE SCHOOL OF STYLE,1011 N. Fuller Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/boardners-114487/,90028,http://www.laweekly.com/events/blue-mondays-132323/,Boardner's,,It feels like the '80s at this new-wave weekly,9:00pm-2:00am,Blue Mondays,1652 N. Cherokee Ave.,Ongoing,L.A.,,CA
http://www.laweekly.com/locations/akbar-113175/,90029,http://www.laweekly.com/events/rock-steady-lounge-124940/,Akbar,,DJs Terry Lee and Chris spin ska and reggae,9:00pm-2:00am,Rock Steady Lounge,4356 Sunset Blvd.,Ongoing,L.A.,http://vvoice.vo.llnwd.net/e8/2455388.1.jpg,CA
http://www.laweekly.com/locations/fubar-252798/,90046,http://www.laweekly.com/events/metro-mondayz-252817/,Fubar,,"'80s, new wave, retro and electro with DJ Jasten King",10:00pm-2:00am,Metro Mondayz,7994 Santa Monica Blvd.,Ongoing,L.A.,http://vvoice.vo.llnwd.net/e8/2455481.1.jpg,CA
http://www.laweekly.com/locations/la-cita-116716/,90013,http://www.laweekly.com/events/mustache-mondays-225745/,La Cita,,"Though it's moved around town quite a bit (from Crash Mansion to Charlie O's to the basement of Club 740 to its current location, at La Cita), Mustache Mondays has never lost its warm 'n' fuzzy feel, especially when it comes to the dance floor. Vogueing may be about dancing with one's self, but it ain't about personal space, and Mustache's most Madonna-ish men meander all over the place, making for constant interaction and mutual admiration between females, fellas and those who fall somewhere in between. At midnight, there's always a drag show, special DJ set or choreographed dance number, but really, the whole bash is a show &acirc;&#128;&#148; and a little flash (not 'stache) is all anyone needs to join.",10:00pm-2:00am,Mustache Mondays,336 S. Hill St.,Ongoing,L.A.,http://vvoice.vo.llnwd.net/e8/2670852.47.jpg,CA
